rank,name,singer,last_week,peak_pos,weeks_on_chart,chart_date,year,week
33,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,41,13,41,2015-10-17,2015,42
34,Strip It Down,Luke Bryan,36,9,36,2015-10-17,2015,42
35,Flex (Ooh Ooh Ooh),Rich Homie Quan,32,26,24,2015-10-17,2015,42
36,Back To Back,Drake,34,21,9,2015-10-17,2015,42
37,Uma Thurman,Fall Out Boy,29,22,26,2015-10-17,2015,42
38,Thinking Out Loud,Ed Sheeran,2,52,2,2015-10-17,2015,42
39,Again,Fetty Wap,44,33,8,2015-10-17,2015,42
40,How Deep Is Your Love,Calvin Harris & Disciples,39,39,11,2015-10-17,2015,42
41,Here,Alessia Cara,47,9,47,2015-10-17,2015,42
42,Want To Want Me,Jason Derulo,35,5,30,2015-10-17,2015,42
43,Bad Blood,Taylor Swift Featuring Kendrick Lamar,37,1,23,2015-10-17,2015,42
44,Earned It (Fifty Shades Of Grey),The Weeknd,42,3,41,2015-10-17,2015,42
45,Sugar,Maroon 5,2,38,2,2015-10-17,2015,42
46,Levels,Nick Jonas,56,6,56,2015-10-17,2015,42
47,Worth It,Fifth Harmony Featuring Kid Ink,43,12,33,2015-10-17,2015,42
48,Same Old Love,Selena Gomez,49,43,3,2015-10-17,2015,42
49,Lose My Mind,Brett Eldredge,53,17,53,2015-10-17,2015,42
50,"John Cougar, John Deere, John 3:16",Keith Urban,40,40,17,2015-10-17,2015,42
51,Planez,Jeremih Featuring J. Cole,50,44,19,2015-10-17,2015,42
52,Big Rings,Drake & Future,75,2,75,2015-10-17,2015,42
53,Diamonds Dancing,Drake & Future,70,2,70,2015-10-17,2015,42
54,Save It For A Rainy Day,Kenny Chesney,55,11,55,2015-10-17,2015,42
55,House Party,Sam Hunt,51,26,18,2015-10-17,2015,42
56,Alive,Sia,-,1,-,2015-10-17,2015,42
57,RGF Island,Fetty Wap,61,2,61,2015-10-17,2015,42
58,Right Hand,Drake,59,3,59,2015-10-17,2015,42
59,Break Up With Him,Old Dominion,64,13,64,2015-10-17,2015,42
60,El Perdon (Forgiveness),Nicky Jam & Enrique Iglesias,58,56,28,2015-10-17,2015,42
61,Liquor,Chris Brown,77,5,77,2015-10-17,2015,42
62,Digital Dash,Drake & Future,81,2,81,2015-10-17,2015,42
63,Burning House,Cam,66,59,12,2015-10-17,2015,42
64,Comfortable,K Camp,60,54,9,2015-10-17,2015,42
65,Antidote,Travis Scott,4,4,0,2015-10-17,2015,42
66,Smoke Break,Carrie Underwood,63,43,6,2015-10-17,2015,42
67,Anything Goes,Florida Georgia Line,63,12,63,2015-10-17,2015,42
68,White Iverson,Post Malone,73,4,73,2015-10-17,2015,42
69,Scholarships,Drake & Future,86,2,86,2015-10-17,2015,42
70,I'm Comin' Over,Chris Young,69,57,14,2015-10-17,2015,42
71,Writing's On The Wall,Sam Smith,-,1,-,2015-10-17,2015,42
72,No Role Modelz,J. Cole,74,70,7,2015-10-17,2015,42
73,Buy Me A Boat,Chris Janson,57,41,19,2015-10-17,2015,42
74,Live From The Gutter,Drake & Future,85,2,85,2015-10-17,2015,42
75,Fly,Maddie & Tae,72,61,12,2015-10-17,2015,42
76,I'm The Plug,Drake & Future,89,2,89,2015-10-17,2015,42
77,This Could Be Us,Rae Sremmurd,68,49,17,2015-10-17,2015,42
78,Plastic Bag,Drake & Future,-,1,-,2015-10-17,2015,42
79,Nothin' Like You,Dan + Shay,80,75,8,2015-10-17,2015,42
80,Let Me See Ya Girl,Cole Swindell,79,74,9,2015-10-17,2015,42
81,Gonna Wanna Tonight,Chase Rice,82,76,8,2015-10-17,2015,42
82,Change Locations,Drake & Future,-,1,-,2015-10-17,2015,42
83,Die A Happy Man,Thomas Rhett,92,2,92,2015-10-17,2015,42
84,Don't,Bryson Tiller,-,1,-,2015-10-17,2015,42
85,Infinity,One Direction,54,54,2,2015-10-17,2015,42
86,Jugg,Fetty Wap Featuring Monty,-,1,-,2015-10-17,2015,42
87,Jersey,Future,-,1,-,2015-10-17,2015,42
88,Come Get Her,Rae Sremmurd,93,3,93,2015-10-17,2015,42
89,Black Magic,Little Mix,78,67,8,2015-10-17,2015,42
90,Ginza,J Balvin,94,4,94,2015-10-17,2015,42
91,Ghost Town,Adam Lambert,76,64,16,2015-10-17,2015,42
92,30 For 30 Freestyle,Drake,88,88,2,2015-10-17,2015,42
93,Blase,Ty Dolla $ign Featuring Future & Rae Sremmurd,96,85,3,2015-10-17,2015,42
94,Powerful,Major Lazer Featuring Ellie Goulding & Tarrus Riley,95,2,95,2015-10-17,2015,42
95,New Americana,Halsey,-,4,-,2015-10-17,2015,42
96,Lay It All On Me,Rudimental Featuring Ed Sheeran,-,1,-,2015-10-17,2015,42
97,Gonna,Blake Shelton,87,86,3,2015-10-17,2015,42
98,Nothing But Trouble (Instagram Models),Lil Wayne & Charlie Puth,91,87,3,2015-10-17,2015,42
99,Kick The Dust Up,Luke Bryan,83,26,20,2015-10-17,2015,42
100,Hide Away,Daya,-,97,2,2015-10-17,2015,42
1,The Hills,The Weeknd,20,20,0,2015-10-24,2015,43
2,Hotline Bling,Drake,3,10,3,2015-10-24,2015,43
3,What Do You Mean?,Justin Bieber,2,1,6,2015-10-24,2015,43
4,Watch Me,Silento,7,3,33,2015-10-24,2015,43
5,679,Fetty Wap Featuring Remy Boyz,15,15,0,2015-10-24,2015,43
6,Can't Feel My Face,The Weeknd,4,1,18,2015-10-24,2015,43
7,Locked Away,R. City Featuring Adam Levine,6,6,12,2015-10-24,2015,43
8,Stitches,Shawn Mendes,9,20,9,2015-10-24,2015,43
9,Wildest Dreams,Taylor Swift,8,8,7,2015-10-24,2015,43
10,Good For You,Selena Gomez Featuring A$AP Rocky,5,16,5,2015-10-24,2015,43
11,Lean On,Major Lazer X DJ Snake Featuring MO,12,4,27,2015-10-24,2015,43
12,Photograph,Ed Sheeran,13,10,22,2015-10-24,2015,43
13,Cheerleader,OMI,11,1,25,2015-10-24,2015,43
14,Downtown,"Macklemore & Ryan Lewis Featuring Eric Nally, Melle Mel, Kool Moe Dee & Grandmaster Caz",15,7,15,2015-10-24,2015,43
15,Hit The Quan,iLoveMemphis,17,8,17,2015-10-24,2015,43
16,Jumpman,Drake & Future,21,3,21,2015-10-24,2015,43
17,Trap Queen,Fetty Wap,14,2,38,2015-10-24,2015,43
18,My Way,Fetty Wap Featuring Monty,16,7,14,2015-10-24,2015,43
19,Renegades,X Ambassadors,18,18,26,2015-10-24,2015,43
20,Ex's & Oh's,Elle King,22,14,22,2015-10-24,2015,43
21,Drag Me Down,One Direction,20,3,10,2015-10-24,2015,43
22,See You Again,Wiz Khalifa Featuring Charlie Puth,23,1,31,2015-10-24,2015,43
23,On My Mind,Ellie Goulding,29,22,3,2015-10-24,2015,43
24,Shut Up And Dance,WALK THE MOON,25,4,48,2015-10-24,2015,43
25,Uptown Funk!,Mark Ronson Featuring Bruno Mars,27,1,48,2015-10-24,2015,43
26,Fight Song,Rachel Platten,6,6,0,2015-10-24,2015,43
27,Where Are U Now,Skrillex & Diplo With Justin Bieber,24,8,32,2015-10-24,2015,43
28,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,33,14,33,2015-10-24,2015,43
29,Here,Alessia Cara,41,10,41,2015-10-24,2015,43
30,Where Ya At,Future Featuring Drake,32,12,32,2015-10-24,2015,43
31,Love Myself,Hailee Steinfeld,30,9,30,2015-10-24,2015,43
32,Cool For The Summer,Demi Lovato,19,11,15,2015-10-24,2015,43
33,How Deep Is Your Love,Calvin Harris & Disciples,40,12,40,2015-10-24,2015,43
34,Strip It Down,Luke Bryan,10,10,0,2015-10-24,2015,43
35,All Eyes On You,Meek Mill Featuring Chris Brown & Nicki Minaj,30,21,16,2015-10-24,2015,43
36,Marvin Gaye,Charlie Puth Featuring Meghan Trainor,28,21,17,2015-10-24,2015,43
37,Thinking Out Loud,Ed Sheeran,38,2,53,2015-10-24,2015,43
38,Same Old Love,Selena Gomez,48,4,48,2015-10-24,2015,43
39,Again,Fetty Wap,33,9,33,2015-10-24,2015,43
40,Flex (Ooh Ooh Ooh),Rich Homie Quan,35,26,25,2015-10-24,2015,43
41,Back To Back,Drake,36,21,10,2015-10-24,2015,43
42,Want To Want Me,Jason Derulo,5,31,5,2015-10-24,2015,43
43,Uma Thurman,Fall Out Boy,37,22,27,2015-10-24,2015,43
44,Levels,Nick Jonas,46,7,46,2015-10-24,2015,43
45,Sugar,Maroon 5,2,39,2,2015-10-24,2015,43
46,Bad Blood,Taylor Swift Featuring Kendrick Lamar,43,1,24,2015-10-24,2015,43
47,Earned It (Fifty Shades Of Grey),The Weeknd,44,3,42,2015-10-24,2015,43
48,Lose My Mind,Brett Eldredge,49,18,49,2015-10-24,2015,43
49,Planez,Jeremih Featuring J. Cole,51,44,20,2015-10-24,2015,43
50,Worth It,Fifth Harmony Featuring Kid Ink,47,12,34,2015-10-24,2015,43
51,Antidote,Travis Scott,65,5,65,2015-10-24,2015,43
52,Big Rings,Drake & Future,3,3,0,2015-10-24,2015,43
53,White Iverson,Post Malone,68,5,68,2015-10-24,2015,43
54,Break Up With Him,Old Dominion,59,14,59,2015-10-24,2015,43
55,Diamonds Dancing,Drake & Future,53,53,3,2015-10-24,2015,43
56,Burning House,Cam,63,13,63,2015-10-24,2015,43
57,Save It For A Rainy Day,Kenny Chesney,54,54,12,2015-10-24,2015,43
58,El Perdon (Forgiveness),Nicky Jam & Enrique Iglesias,60,56,29,2015-10-24,2015,43
59,"John Cougar, John Deere, John 3:16",Keith Urban,50,40,18,2015-10-24,2015,43
60,I'm Comin' Over,Chris Young,70,57,15,2015-10-24,2015,43
61,Anything Goes,Florida Georgia Line,67,13,67,2015-10-24,2015,43
62,Comfortable,K Camp,64,54,10,2015-10-24,2015,43
63,House Party,Sam Hunt,55,26,19,2015-10-24,2015,43
64,Liquor,Chris Brown,61,61,6,2015-10-24,2015,43
65,Right Hand,Drake,58,58,4,2015-10-24,2015,43
66,No Role Modelz,J. Cole,72,8,72,2015-10-24,2015,43
67,RGF Island,Fetty Wap,57,57,3,2015-10-24,2015,43
68,Smoke Break,Carrie Underwood,66,43,7,2015-10-24,2015,43
69,Die A Happy Man,Thomas Rhett,83,3,83,2015-10-24,2015,43
70,Fly,Maddie & Tae,75,61,13,2015-10-24,2015,43
71,Digital Dash,Drake & Future,62,62,3,2015-10-24,2015,43
72,Scholarships,Drake & Future,69,69,3,2015-10-24,2015,43
73,Gonna Wanna Tonight,Chase Rice,81,9,81,2015-10-24,2015,43
74,Let Me See Ya Girl,Cole Swindell,80,10,80,2015-10-24,2015,43
75,Buy Me A Boat,Chris Janson,73,41,20,2015-10-24,2015,43
76,Nothin' Like You,Dan + Shay,79,75,9,2015-10-24,2015,43
77,This Could Be Us,Rae Sremmurd,49,18,49,2015-10-24,2015,43
78,Come Get Her,Rae Sremmurd,88,4,88,2015-10-24,2015,43
79,I'm The Plug,Drake & Future,76,76,3,2015-10-24,2015,43
80,Blase,Ty Dolla $ign Featuring Future & Rae Sremmurd,93,4,93,2015-10-24,2015,43
81,Don't,Bryson Tiller,84,2,84,2015-10-24,2015,43
82,Live From The Gutter,Drake & Future,74,74,3,2015-10-24,2015,43
83,Back Up,DeJ Loaf Featuring Big Sean,-,1,-,2015-10-24,2015,43
84,Powerful,Major Lazer Featuring Ellie Goulding & Tarrus Riley,94,3,94,2015-10-24,2015,43
85,Gonna,Blake Shelton,97,4,97,2015-10-24,2015,43
86,Change Locations,Drake & Future,82,82,2,2015-10-24,2015,43
87,Plastic Bag,Drake & Future,78,78,2,2015-10-24,2015,43
88,Ginza,J Balvin,90,5,90,2015-10-24,2015,43
89,Nothing But Trouble (Instagram Models),Lil Wayne & Charlie Puth,98,87,4,2015-10-24,2015,43
90,Break Up In A Small Town,Sam Hunt,-,1,-,2015-10-24,2015,43
91,Jersey,Future,87,87,2,2015-10-24,2015,43
92,New Americana,Halsey,95,5,95,2015-10-24,2015,43
93,Hide Away,Daya,100,3,100,2015-10-24,2015,43
94,The Fix,Nelly Featuring Jeremih,-,86,2,2015-10-24,2015,43
95,Stressed Out,Twenty One Pilots,-,87,3,2015-10-24,2015,43
96,Cecilia And The Satellite,Andrew McMahon In The Wilderness,-,3,-,2015-10-24,2015,43
97,Ghost Town,Adam Lambert,91,64,17,2015-10-24,2015,43
98,Jugg,Fetty Wap Featuring Monty,86,86,2,2015-10-24,2015,43
99,Stay A Little Longer,Brothers Osborne,-,1,-,2015-10-24,2015,43
100,Hold Each Other,A Great Big World Featuring FUTURISTIC,-,99,2,2015-10-24,2015,43
1,The Hills,The Weeknd,21,21,0,2015-10-31,2015,44
2,Hotline Bling,Drake,11,11,0,2015-10-31,2015,44
3,What Do You Mean?,Justin Bieber,1,7,1,2015-10-31,2015,44
4,679,Fetty Wap Featuring Remy Boyz,5,16,5,2015-10-31,2015,44
5,Stitches,Shawn Mendes,8,21,8,2015-10-31,2015,44
6,Wildest Dreams,Taylor Swift,9,8,9,2015-10-31,2015,44
7,Can't Feel My Face,The Weeknd,6,1,19,2015-10-31,2015,44
8,Locked Away,R. City Featuring Adam Levine,7,6,13,2015-10-31,2015,44
9,Watch Me,Silento,4,3,34,2015-10-31,2015,44
10,Good For You,Selena Gomez Featuring A$AP Rocky,5,17,5,2015-10-31,2015,44
11,Lean On,Major Lazer X DJ Snake Featuring MO,4,28,4,2015-10-31,2015,44
12,Downtown,"Macklemore & Ryan Lewis Featuring Eric Nally, Melle Mel, Kool Moe Dee & Grandmaster Caz",14,8,14,2015-10-31,2015,44
13,Jumpman,Drake & Future,16,4,16,2015-10-31,2015,44
14,Cheerleader,OMI,13,1,26,2015-10-31,2015,44
15,Hit The Quan,iLoveMemphis,9,9,0,2015-10-31,2015,44
16,Ex's & Oh's,Elle King,20,15,20,2015-10-31,2015,44
17,Photograph,Ed Sheeran,12,10,23,2015-10-31,2015,44
18,Same Old Love,Selena Gomez,38,5,38,2015-10-31,2015,44
19,Trap Queen,Fetty Wap,17,2,39,2015-10-31,2015,44
20,Renegades,X Ambassadors,19,18,27,2015-10-31,2015,44
21,My Way,Fetty Wap Featuring Monty,18,7,15,2015-10-31,2015,44
22,On My Mind,Ellie Goulding,23,4,23,2015-10-31,2015,44
23,Here,Alessia Cara,29,11,29,2015-10-31,2015,44
24,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,28,15,28,2015-10-31,2015,44
25,See You Again,Wiz Khalifa Featuring Charlie Puth,22,1,32,2015-10-31,2015,44
26,Drag Me Down,One Direction,21,3,11,2015-10-31,2015,44
27,Uptown Funk!,Mark Ronson Featuring Bruno Mars,25,1,49,2015-10-31,2015,44
28,Where Ya At,Future Featuring Drake,30,13,30,2015-10-31,2015,44
29,Shut Up And Dance,WALK THE MOON,24,4,49,2015-10-31,2015,44
30,Strip It Down,Luke Bryan,34,11,34,2015-10-31,2015,44
31,How Deep Is Your Love,Calvin Harris & Disciples,33,13,33,2015-10-31,2015,44
32,Fight Song,Rachel Platten,26,6,27,2015-10-31,2015,44
33,Where Are U Now,Skrillex & Diplo With Justin Bieber,27,8,27,2015-10-31,2015,44
34,Love Myself,Hailee Steinfeld,31,30,10,2015-10-31,2015,44
35,Thinking Out Loud,Ed Sheeran,37,2,54,2015-10-31,2015,44
36,All Eyes On You,Meek Mill Featuring Chris Brown & Nicki Minaj,35,21,17,2015-10-31,2015,44
37,Again,Fetty Wap,39,33,10,2015-10-31,2015,44
38,Back To Back,Drake,41,21,11,2015-10-31,2015,44
39,Want To Want Me,Jason Derulo,42,5,32,2015-10-31,2015,44
40,Cool For The Summer,Demi Lovato,32,11,16,2015-10-31,2015,44
41,Antidote,Travis Scott,51,6,51,2015-10-31,2015,44
42,Marvin Gaye,Charlie Puth Featuring Meghan Trainor,36,21,18,2015-10-31,2015,44
43,Sugar,Maroon 5,45,2,40,2015-10-31,2015,44
44,Flex (Ooh Ooh Ooh),Rich Homie Quan,40,26,26,2015-10-31,2015,44
45,Levels,Nick Jonas,44,44,8,2015-10-31,2015,44
46,White Iverson,Post Malone,53,6,53,2015-10-31,2015,44
47,Worth It,Fifth Harmony Featuring Kid Ink,50,12,35,2015-10-31,2015,44
48,Earned It (Fifty Shades Of Grey),The Weeknd,47,3,43,2015-10-31,2015,44
49,Bad Blood,Taylor Swift Featuring Kendrick Lamar,46,1,25,2015-10-31,2015,44
50,Die A Happy Man,Thomas Rhett,69,4,69,2015-10-31,2015,44
51,Break Up With Him,Old Dominion,54,15,54,2015-10-31,2015,44
52,Burning House,Cam,56,14,56,2015-10-31,2015,44
53,I'm Comin' Over,Chris Young,60,16,60,2015-10-31,2015,44
54,Big Rings,Drake & Future,52,52,4,2015-10-31,2015,44
55,Anything Goes,Florida Georgia Line,61,14,61,2015-10-31,2015,44
56,El Perdon (Forgiveness),Nicky Jam & Enrique Iglesias,58,30,58,2015-10-31,2015,44
57,Lose My Mind,Brett Eldredge,48,48,19,2015-10-31,2015,44
58,Confident,Demi Lovato,-,2,-,2015-10-31,2015,44
59,No Role Modelz,J. Cole,66,9,66,2015-10-31,2015,44
60,Liquor,Chris Brown,64,7,64,2015-10-31,2015,44
61,Smoke Break,Carrie Underwood,68,43,8,2015-10-31,2015,44
62,RGF Island,Fetty Wap,67,57,4,2015-10-31,2015,44
63,Comfortable,K Camp,62,54,11,2015-10-31,2015,44
64,Come Get Her,Rae Sremmurd,78,5,78,2015-10-31,2015,44
65,Save It For A Rainy Day,Kenny Chesney,57,54,13,2015-10-31,2015,44
66,Diamonds Dancing,Drake & Future,55,53,4,2015-10-31,2015,44
67,Gonna Wanna Tonight,Chase Rice,73,10,73,2015-10-31,2015,44
68,House Party,Sam Hunt,63,26,20,2015-10-31,2015,44
69,Let Me See Ya Girl,Cole Swindell,74,11,74,2015-10-31,2015,44
70,"John Cougar, John Deere, John 3:16",Keith Urban,59,40,19,2015-10-31,2015,44
71,Nothin' Like You,Dan + Shay,76,10,76,2015-10-31,2015,44
72,Right Hand,Drake,65,58,5,2015-10-31,2015,44
73,The Fix,Nelly Featuring Jeremih,94,3,94,2015-10-31,2015,44
74,Don't,Bryson Tiller,81,3,81,2015-10-31,2015,44
75,Blase,Ty Dolla $ign Featuring Future & Rae Sremmurd,80,5,80,2015-10-31,2015,44
76,Break Up In A Small Town,Sam Hunt,90,2,90,2015-10-31,2015,44
77,This Could Be Us,Rae Sremmurd,49,19,49,2015-10-31,2015,44
78,Back Up,DeJ Loaf Featuring Big Sean,83,2,83,2015-10-31,2015,44
79,Digital Dash,Drake & Future,71,62,4,2015-10-31,2015,44
80,Scholarships,Drake & Future,72,69,4,2015-10-31,2015,44
81,Gonna,Blake Shelton,85,5,85,2015-10-31,2015,44
82,100,The Game Featuring Drake,-,8,-,2015-10-31,2015,44
83,Powerful,Major Lazer Featuring Ellie Goulding & Tarrus Riley,84,4,84,2015-10-31,2015,44
84,I'm The Plug,Drake & Future,79,76,4,2015-10-31,2015,44
85,Ginza,J Balvin,88,6,88,2015-10-31,2015,44
86,Nothing But Trouble (Instagram Models),Lil Wayne & Charlie Puth,89,5,89,2015-10-31,2015,44
87,Lay It All On Me,Rudimental Featuring Ed Sheeran,-,2,-,2015-10-31,2015,44
88,Stay A Little Longer,Brothers Osborne,99,2,99,2015-10-31,2015,44
89,Hide Away,Daya,93,4,93,2015-10-31,2015,44
90,New Americana,Halsey,92,6,92,2015-10-31,2015,44
91,Stressed Out,Twenty One Pilots,95,87,4,2015-10-31,2015,44
92,I Got The Boy,Jana Kramer,-,1,-,2015-10-31,2015,44
93,Live From The Gutter,Drake & Future,82,74,4,2015-10-31,2015,44
94,Hold My Hand,Jess Glynne,-,88,2,2015-10-31,2015,44
95,Fly,Maddie & Tae,70,61,14,2015-10-31,2015,44
96,Change Locations,Drake & Future,86,82,3,2015-10-31,2015,44
97,Jugg,Fetty Wap Featuring Monty,98,86,3,2015-10-31,2015,44
98,$ave Dat Money,Lil Dicky Featuring Fetty Wap & Rich Homie Quan,-,71,2,2015-10-31,2015,44
99,Top Of The World,Tim McGraw,-,1,-,2015-10-31,2015,44
100,Love Me,The 1975,-,1,-,2015-10-31,2015,44
1,The Hills,The Weeknd,22,22,0,2015-11-07,2015,45
2,Hotline Bling,Drake,12,12,0,2015-11-07,2015,45
3,What Do You Mean?,Justin Bieber,1,8,1,2015-11-07,2015,45
4,Stitches,Shawn Mendes,5,22,5,2015-11-07,2015,45
5,Wildest Dreams,Taylor Swift,6,9,6,2015-11-07,2015,45
6,679,Fetty Wap Featuring Remy Boyz,4,4,17,2015-11-07,2015,45
7,Can't Feel My Face,The Weeknd,1,20,1,2015-11-07,2015,45
8,Locked Away,R. City Featuring Adam Levine,6,14,6,2015-11-07,2015,45
9,Watch Me,Silento,3,35,3,2015-11-07,2015,45
10,Perfect,One Direction,-,1,-,2015-11-07,2015,45
11,Lean On,Major Lazer X DJ Snake Featuring MO,4,29,4,2015-11-07,2015,45
12,Jumpman,Drake & Future,13,5,13,2015-11-07,2015,45
13,Downtown,"Macklemore & Ryan Lewis Featuring Eric Nally, Melle Mel, Kool Moe Dee & Grandmaster Caz",12,12,9,2015-11-07,2015,45
14,Good For You,Selena Gomez Featuring A$AP Rocky,10,5,18,2015-11-07,2015,45
15,Ex's & Oh's,Elle King,16,16,16,2015-11-07,2015,45
16,Same Old Love,Selena Gomez,18,6,18,2015-11-07,2015,45
17,Renegades,X Ambassadors,20,28,20,2015-11-07,2015,45
18,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,24,16,24,2015-11-07,2015,45
19,On My Mind,Ellie Goulding,22,5,22,2015-11-07,2015,45
20,Here,Alessia Cara,23,12,23,2015-11-07,2015,45
21,Hit The Quan,iLoveMemphis,15,15,10,2015-11-07,2015,45
22,Cheerleader,OMI,14,1,27,2015-11-07,2015,45
23,Trap Queen,Fetty Wap,19,2,40,2015-11-07,2015,45
24,Drag Me Down,One Direction,26,3,12,2015-11-07,2015,45
25,Photograph,Ed Sheeran,17,10,24,2015-11-07,2015,45
26,My Way,Fetty Wap Featuring Monty,21,7,16,2015-11-07,2015,45
27,See You Again,Wiz Khalifa Featuring Charlie Puth,25,1,33,2015-11-07,2015,45
28,Where Ya At,Future Featuring Drake,14,14,0,2015-11-07,2015,45
29,How Deep Is Your Love,Calvin Harris & Disciples,31,14,31,2015-11-07,2015,45
30,Uptown Funk!,Mark Ronson Featuring Bruno Mars,27,1,50,2015-11-07,2015,45
31,Confident,Demi Lovato,58,3,58,2015-11-07,2015,45
32,Strip It Down,Luke Bryan,30,30,12,2015-11-07,2015,45
33,Shut Up And Dance,WALK THE MOON,29,4,50,2015-11-07,2015,45
34,Fight Song,Rachel Platten,32,6,28,2015-11-07,2015,45
35,Antidote,Travis Scott,41,7,41,2015-11-07,2015,45
36,Die A Happy Man,Thomas Rhett,50,5,50,2015-11-07,2015,45
37,Where Are U Now,Skrillex & Diplo With Justin Bieber,33,8,34,2015-11-07,2015,45
38,Love Myself,Hailee Steinfeld,34,30,11,2015-11-07,2015,45
39,Thinking Out Loud,Ed Sheeran,35,2,55,2015-11-07,2015,45
40,Back To Back,Drake,38,21,12,2015-11-07,2015,45
41,Again,Fetty Wap,37,33,11,2015-11-07,2015,45
42,Cool For The Summer,Demi Lovato,40,11,17,2015-11-07,2015,45
43,All Eyes On You,Meek Mill Featuring Chris Brown & Nicki Minaj,36,21,18,2015-11-07,2015,45
44,White Iverson,Post Malone,46,7,46,2015-11-07,2015,45
45,Want To Want Me,Jason Derulo,39,5,33,2015-11-07,2015,45
46,Sugar,Maroon 5,43,2,41,2015-11-07,2015,45
47,Break Up With Him,Old Dominion,51,16,51,2015-11-07,2015,45
48,Levels,Nick Jonas,45,44,9,2015-11-07,2015,45
49,Flex (Ooh Ooh Ooh),Rich Homie Quan,44,26,27,2015-11-07,2015,45
50,Worth It,Fifth Harmony Featuring Kid Ink,47,12,36,2015-11-07,2015,45
51,Burning House,Cam,52,15,52,2015-11-07,2015,45
52,I'm Comin' Over,Chris Young,53,17,53,2015-11-07,2015,45
53,No Role Modelz,J. Cole,59,10,59,2015-11-07,2015,45
54,Marvin Gaye,Charlie Puth Featuring Meghan Trainor,42,21,19,2015-11-07,2015,45
55,Anything Goes,Florida Georgia Line,15,15,0,2015-11-07,2015,45
56,Smoke Break,Carrie Underwood,61,43,9,2015-11-07,2015,45
57,Big Rings,Drake & Future,54,52,5,2015-11-07,2015,45
58,Come Get Her,Rae Sremmurd,64,6,64,2015-11-07,2015,45
59,Break Up In A Small Town,Sam Hunt,76,3,76,2015-11-07,2015,45
60,Liquor,Chris Brown,8,8,0,2015-11-07,2015,45
61,Let Me See Ya Girl,Cole Swindell,69,12,69,2015-11-07,2015,45
62,Back Up,DeJ Loaf Featuring Big Sean,78,3,78,2015-11-07,2015,45
63,Comfortable,K Camp,54,12,54,2015-11-07,2015,45
64,Nothin' Like You,Dan + Shay,71,11,71,2015-11-07,2015,45
65,Don't,Bryson Tiller,74,4,74,2015-11-07,2015,45
66,Diamonds Dancing,Drake & Future,53,5,53,2015-11-07,2015,45
67,Lose My Mind,Brett Eldredge,57,48,20,2015-11-07,2015,45
68,Right Hand,Drake,72,58,6,2015-11-07,2015,45
