rank,name,singer,last_week,peak_pos,weeks_on_chart,chart_date,year,week
50,Religiously,Bailey Zimmerman,47,40,5,2023-06-17,2023,24
51,Am I Dreaming,"Metro Boomin, A$AP Rocky & Roisee",-,1,-,2023-06-17,2023,24
52,Love You Anyway,Luke Combs,49,15,17,2023-06-17,2023,24
53,Princess Diana,Ice Spice & Nicki Minaj,48,4,8,2023-06-17,2023,24
54,Bye,Peso Pluma,53,53,2,2023-06-17,2023,24
55,PRC,Peso Pluma X Natanael Cano,52,33,17,2023-06-17,2023,24
56,Daylight,David Kushner,58,47,8,2023-06-17,2023,24
57,Por Las Noches,Peso Pluma,51,28,13,2023-06-17,2023,24
58,Mourning,Post Malone,55,36,3,2023-06-17,2023,24
59,Keep It Low,Moneybagg Yo Featuring Future,-,1,-,2023-06-17,2023,24
60,See You Again,"Tyler, The Creator Featuring Kali Uchis",57,44,8,2023-06-17,2023,24
61,All The Way Live,"Metro Boomin, Future & Lil Uzi Vert",-,1,-,2023-06-17,2023,24
62,Self Love,Metro Boomin & Coi Leray,-,1,-,2023-06-17,2023,24
63,TQG,Karol G x Shakira,56,7,15,2023-06-17,2023,24
64,El Azul,Junior H x Peso Pluma,61,55,9,2023-06-17,2023,24
65,Hits Different,Taylor Swift,27,27,2,2023-06-17,2023,24
66,America Has A Problem,Beyonce Featuring Kendrick Lamar,54,38,4,2023-06-17,2023,24
67,Slut Me Out,NLE Choppa,65,28,12,2023-06-17,2023,24
68,Pound Town 2,Sexyy Red & Tay Keith & Nicki Minaj,66,66,2,2023-06-17,2023,24
69,Ocean Spray,Moneybagg Yo,-,1,-,2023-06-17,2023,24
70,AMG,"Gabito Ballesteros, Peso Pluma & Natanael Cano",63,37,20,2023-06-17,2023,24
71,Pelle Coat,Lil Durk,35,35,2,2023-06-17,2023,24
72,"You, Me, & Whiskey",Justin Moore & Priscilla Block,75,5,75,2023-06-17,2023,24
73,What It Is (Block Boy),Doechii Featuring Kodak Black,77,5,77,2023-06-17,2023,24
74,Waffle House,Jonas Brothers,71,57,6,2023-06-17,2023,24
75,ICU,Coco Jones,79,63,12,2023-06-17,2023,24
76,Cowgirls,Morgan Wallen Featuring ERNEST,70,40,14,2023-06-17,2023,24
77,Bury Me In Georgia,Kane Brown,94,4,94,2023-06-17,2023,24
78,Chanel,Becky G & Peso Pluma,69,55,8,2023-06-17,2023,24
79,Human,Cody Johnson,64,61,19,2023-06-17,2023,24
80,Your Heart Or Mine,Jon Pardi,81,4,81,2023-06-17,2023,24
81,Fight The Feeling,Rod Wave,85,16,10,2023-06-17,2023,24
82,Baby Don't Hurt Me,"David Guetta, Anne-Marie & Coi Leray",87,3,87,2023-06-17,2023,24
83,Ain't That Some,Morgan Wallen,78,11,14,2023-06-17,2023,24
84,War Bout It,Lil Durk Featuring 21 Savage,41,41,2,2023-06-17,2023,24
85,Shake Sumn,DaBaby,80,69,5,2023-06-17,2023,24
86,Save Me,Jelly Roll With Lainey Wilson,-,1,-,2023-06-17,2023,24
87,Snow On The Beach,Taylor Swift Featuring Lana Del Rey,30,4,8,2023-06-17,2023,24
88,Fragil,Yahritza y Su Esencia x Grupo Frontera,84,69,7,2023-06-17,2023,24
89,Low Down,Lil Baby,50,12,50,2023-06-17,2023,24
90,Hummingbird,Metro Boomin & James Blake,-,1,-,2023-06-17,2023,24
91,People,Libianca,89,6,89,2023-06-17,2023,24
92,Peaches & Eggplants,Young Nudy Featuring 21 Savage,-,1,-,2023-06-17,2023,24
93,El Gordo Trae El Mando,Chino Pacas,58,12,58,2023-06-17,2023,24
94,Beso,Rosalia & Rauw Alejandro,88,52,11,2023-06-17,2023,24
95,Danger (Spider),Offset & JID,-,1,-,2023-06-17,2023,24
96,Trance,"Metro Boomin, Travis Scott & Young Thug",99,42,18,2023-06-17,2023,24
97,Moonlight,Kali Uchis,96,80,9,2023-06-17,2023,24
98,Jaded,Miley Cyrus,-,56,4,2023-06-17,2023,24
99,Say Yes To Heaven,Lana Del Rey,90,54,3,2023-06-17,2023,24
100,Trustfall,P!nk,-,94,2,2023-06-17,2023,24
1,Last Night,Morgan Wallen,20,20,0,2023-06-24,2023,25
2,Flowers,Miley Cyrus,1,22,1,2023-06-24,2023,25
3,Fast Car,Luke Combs,4,12,4,2023-06-24,2023,25
4,Calm Down,Rema & Selena Gomez,3,3,41,2023-06-24,2023,25
5,All My Life,Lil Durk Featuring J. Cole,2,2,0,2023-06-24,2023,25
6,Favorite Song,Toosii,7,5,17,2023-06-24,2023,25
7,Kill Bill,SZA,6,1,27,2023-06-24,2023,25
8,Creepin',"Metro Boomin, The Weeknd & 21 Savage",9,3,28,2023-06-24,2023,25
9,Karma,Taylor Swift Featuring Ice Spice,10,2,14,2023-06-24,2023,25
10,Ella Baila Sola,Eslabon Armado X Peso Pluma,8,4,13,2023-06-24,2023,25
11,Sure Thing,Miguel,12,46,12,2023-06-24,2023,25
12,Anti-Hero,Taylor Swift,11,1,34,2023-06-24,2023,25
13,Die For You,The Weeknd & Ariana Grande,14,1,46,2023-06-24,2023,25
14,Something In The Orange,Zach Bryan,15,10,60,2023-06-24,2023,25
15,Snooze,SZA,19,27,19,2023-06-24,2023,25
16,La Bebe,Yng Lvcas x Peso Pluma,23,11,13,2023-06-24,2023,25
17,Where She Goes,Bad Bunny,16,8,4,2023-06-24,2023,25
18,Un x100to,Grupo Frontera X Bad Bunny,17,5,9,2023-06-24,2023,25
19,Need A Favor,Jelly Roll,20,11,20,2023-06-24,2023,25
20,Search & Rescue,Drake,18,2,10,2023-06-24,2023,25
21,You Proof,Morgan Wallen,22,5,57,2023-06-24,2023,25
22,Thinkin' Bout Me,Morgan Wallen,24,9,15,2023-06-24,2023,25
23,Chemical,Post Malone,25,13,9,2023-06-24,2023,25
24,Cupid,Fifty Fifty,21,17,13,2023-06-24,2023,25
25,Rock And A Hard Place,Bailey Zimmerman,27,10,53,2023-06-24,2023,25
26,Eyes Closed,Ed Sheeran,33,19,12,2023-06-24,2023,25
27,"Boy's A Liar, Pt. 2",PinkPantheress & Ice Spice,26,3,19,2023-06-24,2023,25
28,Next Thing You Know,Jordan Davis,38,21,38,2023-06-24,2023,25
29,Put It On Da Floor Again,Latto Featuring Cardi B,13,13,2,2023-06-24,2023,25
30,Thought You Should Know,Morgan Wallen,32,7,44,2023-06-24,2023,25
31,I'm Good (Blue),David Guetta & Bebe Rexha,29,4,42,2023-06-24,2023,25
32,Dance The Night,Dua Lipa,35,3,35,2023-06-24,2023,25
33,Area Codes,Kaliii,37,6,37,2023-06-24,2023,25
34,Dancin' In The Country,Tyler Hubbard,36,23,17,2023-06-24,2023,25
35,One Thing At A Time,Morgan Wallen,30,10,28,2023-06-24,2023,25
36,Memory Lane,Old Dominion,42,11,42,2023-06-24,2023,25
37,"Bzrp Music Sessions, Vol. 55",Bizarrap & Peso Pluma,31,31,2,2023-06-24,2023,25
38,Tennessee Orange,Megan Moroney,45,30,27,2023-06-24,2023,25
39,Cruel Summer,Taylor Swift,47,29,6,2023-06-24,2023,25
40,TQM,Fuerza Regida,34,34,4,2023-06-24,2023,25
41,Stand By Me,Lil Durk Featuring Morgan Wallen,28,22,3,2023-06-24,2023,25
42,Religiously,Bailey Zimmerman,50,40,6,2023-06-24,2023,25
43,Dial Drunk,Noah Kahan With Post Malone,-,1,-,2023-06-24,2023,25
44,Under The Influence,Chris Brown,46,12,40,2023-06-24,2023,25
45,Players,Coi Leray,39,9,24,2023-06-24,2023,25
46,Calling,"Metro Boomin, Swae Lee & NAV Featuring A Boogie Wit da Hoodie",41,41,2,2023-06-24,2023,25
47,Annihilate,"Metro Boomin, Swae Lee, Lil Wayne & Offset",44,44,2,2023-06-24,2023,25
48,Take Two,BTS,-,1,-,2023-06-24,2023,25
49,Love You Anyway,Luke Combs,52,15,18,2023-06-24,2023,25
50,Thank God,Kane Brown With Katelyn Brown,40,13,40,2023-06-24,2023,25
51,Am I Dreaming,"Metro Boomin, A$AP Rocky & Roisee",2,2,0,2023-06-24,2023,25
52,Princess Diana,Ice Spice & Nicki Minaj,53,4,9,2023-06-24,2023,25
53,Bye,Peso Pluma,54,3,54,2023-06-24,2023,25
54,Self Love,Metro Boomin & Coi Leray,62,2,62,2023-06-24,2023,25
55,It Matters To Her,Scotty McCreery,49,49,9,2023-06-24,2023,25
56,Daylight,David Kushner,47,9,47,2023-06-24,2023,25
57,PRC,Peso Pluma X Natanael Cano,55,33,18,2023-06-24,2023,25
58,Por Las Noches,Peso Pluma,57,28,14,2023-06-24,2023,25
59,Mourning,Post Malone,58,36,4,2023-06-24,2023,25
60,What It Is (Block Boy),Doechii Featuring Kodak Black,73,6,73,2023-06-24,2023,25
61,See You Again,"Tyler, The Creator Featuring Kali Uchis",60,44,9,2023-06-24,2023,25
62,TQG,Karol G x Shakira,63,7,16,2023-06-24,2023,25
63,El Azul,Junior H x Peso Pluma,64,55,10,2023-06-24,2023,25
64,Bury Me In Georgia,Kane Brown,77,5,77,2023-06-24,2023,25
65,Waffle House,Jonas Brothers,74,57,7,2023-06-24,2023,25
66,"You, Me, & Whiskey",Justin Moore & Priscilla Block,72,6,72,2023-06-24,2023,25
67,Your Heart Or Mine,Jon Pardi,80,5,80,2023-06-24,2023,25
68,Plebada,El Alfa x Peso Pluma,-,1,-,2023-06-24,2023,25
69,Cowgirls,Morgan Wallen Featuring ERNEST,76,40,15,2023-06-24,2023,25
70,ICU,Coco Jones,75,63,13,2023-06-24,2023,25
71,Baby Don't Hurt Me,"David Guetta, Anne-Marie & Coi Leray",82,4,82,2023-06-24,2023,25
72,Popular,"The Weeknd, Playboi Carti & Madonna",43,43,2,2023-06-24,2023,25
73,Slut Me Out,NLE Choppa,67,28,13,2023-06-24,2023,25
74,Peaches & Eggplants,Young Nudy Featuring 21 Savage,92,2,92,2023-06-24,2023,25
75,America Has A Problem,Beyonce Featuring Kendrick Lamar,66,38,5,2023-06-24,2023,25
76,Fight The Feeling,Rod Wave,81,16,11,2023-06-24,2023,25
77,Ain't That Some,Morgan Wallen,83,11,15,2023-06-24,2023,25
78,Shake Sumn,DaBaby,85,69,6,2023-06-24,2023,25
79,Chanel,Becky G & Peso Pluma,78,55,9,2023-06-24,2023,25
80,People,Libianca,91,7,91,2023-06-24,2023,25
81,Bread & Butter,Gunna,48,48,2,2023-06-24,2023,25
82,Trustfall,P!nk,100,3,100,2023-06-24,2023,25
83,Fragil,Yahritza y Su Esencia x Grupo Frontera,88,69,8,2023-06-24,2023,25
84,Hits Different,Taylor Swift,65,27,3,2023-06-24,2023,25
85,Jaded,Miley Cyrus,98,56,5,2023-06-24,2023,25
86,Pound Town 2,Sexyy Red & Tay Keith & Nicki Minaj,68,66,3,2023-06-24,2023,25
87,Low Down,Lil Baby,89,50,13,2023-06-24,2023,25
88,Ocean Spray,Moneybagg Yo,69,69,2,2023-06-24,2023,25
89,Truck Bed,HARDY,-,1,-,2023-06-24,2023,25
90,Moonlight,Kali Uchis,97,80,10,2023-06-24,2023,25
91,Trance,"Metro Boomin, Travis Scott & Young Thug",96,42,19,2023-06-24,2023,25
92,All The Way Live,"Metro Boomin, Future & Lil Uzi Vert",61,61,2,2023-06-24,2023,25
93,The Hillbillies,Baby Keem & Kendrick Lamar,-,1,-,2023-06-24,2023,25
94,El Gordo Trae El Mando,Chino Pacas,93,58,13,2023-06-24,2023,25
95,Too Many Nights,Metro Boomin Featuring Don Toliver & Future,-,22,13,2023-06-24,2023,25
96,Save Me,Jelly Roll With Lainey Wilson,86,86,2,2023-06-24,2023,25
97,Yandel 150,Yandel & Feid,-,71,17,2023-06-24,2023,25
98,Beso,Rosalia & Rauw Alejandro,94,52,12,2023-06-24,2023,25
99,I Wrote The Book,Morgan Wallen,-,18,19,2023-06-24,2023,25
100,Hummingbird,Metro Boomin & James Blake,90,90,2,2023-06-24,2023,25
1,Last Night,Morgan Wallen,21,21,0,2023-07-01,2023,26
2,Fast Car,Luke Combs,3,13,3,2023-07-01,2023,26
3,Calm Down,Rema & Selena Gomez,4,42,4,2023-07-01,2023,26
4,Flowers,Miley Cyrus,2,1,23,2023-07-01,2023,26
5,All My Life,Lil Durk Featuring J. Cole,2,6,2,2023-07-01,2023,26
6,Favorite Song,Toosii,5,18,5,2023-07-01,2023,26
7,Karma,Taylor Swift Featuring Ice Spice,9,2,15,2023-07-01,2023,26
8,Kill Bill,SZA,7,1,28,2023-07-01,2023,26
9,Creepin',"Metro Boomin, The Weeknd & 21 Savage",8,3,29,2023-07-01,2023,26
10,Ella Baila Sola,Eslabon Armado X Peso Pluma,4,14,4,2023-07-01,2023,26
11,Sure Thing,Miguel,47,47,0,2023-07-01,2023,26
12,Anti-Hero,Taylor Swift,1,35,1,2023-07-01,2023,26
13,Snooze,SZA,15,28,15,2023-07-01,2023,26
14,Something In The Orange,Zach Bryan,10,61,10,2023-07-01,2023,26
15,Die For You,The Weeknd & Ariana Grande,13,1,47,2023-07-01,2023,26
16,Fukumean,Gunna,-,1,-,2023-07-01,2023,26
17,Need A Favor,Jelly Roll,19,12,19,2023-07-01,2023,26
18,Cruel Summer,Taylor Swift,39,7,39,2023-07-01,2023,26
19,La Bebe,Yng Lvcas x Peso Pluma,16,11,14,2023-07-01,2023,26
20,You Proof,Morgan Wallen,21,5,58,2023-07-01,2023,26
21,Un x100to,Grupo Frontera X Bad Bunny,18,5,10,2023-07-01,2023,26
22,Thinkin' Bout Me,Morgan Wallen,9,16,9,2023-07-01,2023,26
23,Rock And A Hard Place,Bailey Zimmerman,25,10,54,2023-07-01,2023,26
24,Cupid,Fifty Fifty,17,14,17,2023-07-01,2023,26
25,Search & Rescue,Drake,20,2,11,2023-07-01,2023,26
26,Chemical,Post Malone,23,13,10,2023-07-01,2023,26
27,Eyes Closed,Ed Sheeran,26,19,13,2023-07-01,2023,26
28,Next Thing You Know,Jordan Davis,22,22,0,2023-07-01,2023,26
29,Back To The Moon,Gunna,-,1,-,2023-07-01,2023,26
30,Where She Goes,Bad Bunny,17,8,5,2023-07-01,2023,26
31,Attention,Doja Cat,-,1,-,2023-07-01,2023,26
32,I'm Good (Blue),David Guetta & Bebe Rexha,31,4,43,2023-07-01,2023,26
33,Thought You Should Know,Morgan Wallen,30,7,45,2023-07-01,2023,26
34,Dance The Night,Dua Lipa,32,32,4,2023-07-01,2023,26
35,Dancin' In The Country,Tyler Hubbard,34,23,18,2023-07-01,2023,26
36,Religiously,Bailey Zimmerman,42,7,42,2023-07-01,2023,26
37,"Boy's A Liar, Pt. 2",PinkPantheress & Ice Spice,27,3,20,2023-07-01,2023,26
38,Memory Lane,Old Dominion,36,36,12,2023-07-01,2023,26
39,Put It On Da Floor Again,Latto Featuring Cardi B,29,13,3,2023-07-01,2023,26
40,Area Codes,Kaliii,33,33,7,2023-07-01,2023,26
41,Stand By Me,Lil Durk Featuring Morgan Wallen,22,4,22,2023-07-01,2023,26
42,Rodeo Dr,Gunna,-,1,-,2023-07-01,2023,26
43,Tennessee Orange,Megan Moroney,38,30,28,2023-07-01,2023,26
44,"Bzrp Music Sessions, Vol. 55",Bizarrap & Peso Pluma,37,31,3,2023-07-01,2023,26
45,Love You Anyway,Luke Combs,49,15,19,2023-07-01,2023,26
46,One Thing At A Time,Morgan Wallen,35,10,29,2023-07-01,2023,26
47,TQM,Fuerza Regida,40,34,5,2023-07-01,2023,26
48,Players,Coi Leray,45,9,25,2023-07-01,2023,26
49,Under The Influence,Chris Brown,44,12,41,2023-07-01,2023,26
50,Thank God,Kane Brown With Katelyn Brown,13,41,13,2023-07-01,2023,26
51,Back At It,Gunna,-,1,-,2023-07-01,2023,26
52,Bread & Butter,Gunna,81,48,3,2023-07-01,2023,26
53,Princess Diana,Ice Spice & Nicki Minaj,52,4,10,2023-07-01,2023,26
54,Bye,Peso Pluma,53,53,4,2023-07-01,2023,26
55,Calling,"Metro Boomin, Swae Lee & NAV Featuring A Boogie Wit da Hoodie",46,41,3,2023-07-01,2023,26
56,Daylight,David Kushner,47,10,47,2023-07-01,2023,26
57,What It Is (Block Boy),Doechii Featuring Kodak Black,60,7,60,2023-07-01,2023,26
58,Annihilate,"Metro Boomin, Swae Lee, Lil Wayne & Offset",47,44,3,2023-07-01,2023,26
59,Bury Me In Georgia,Kane Brown,64,6,64,2023-07-01,2023,26
60,Ca$h $hit,Gunna,-,1,-,2023-07-01,2023,26
61,Self Love,Metro Boomin & Coi Leray,54,54,3,2023-07-01,2023,26
62,Bottom,Gunna,-,1,-,2023-07-01,2023,26
63,It Matters To Her,Scotty McCreery,55,49,10,2023-07-01,2023,26
64,Dial Drunk,Noah Kahan With Post Malone,43,43,2,2023-07-01,2023,26
65,PRC,Peso Pluma X Natanael Cano,57,33,19,2023-07-01,2023,26
66,Por Las Noches,Peso Pluma,58,28,15,2023-07-01,2023,26
67,Mourning,Post Malone,59,36,5,2023-07-01,2023,26
68,Am I Dreaming,"Metro Boomin, A$AP Rocky & Roisee",51,51,3,2023-07-01,2023,26
69,Waffle House,Jonas Brothers,65,57,8,2023-07-01,2023,26
70,See You Again,"Tyler, The Creator Featuring Kali Uchis",61,44,10,2023-07-01,2023,26
71,TQG,Karol G x Shakira,62,7,17,2023-07-01,2023,26
72,Your Heart Or Mine,Jon Pardi,67,67,6,2023-07-01,2023,26
73,Peaches & Eggplants,Young Nudy Featuring 21 Savage,74,3,74,2023-07-01,2023,26
74,El Azul,Junior H x Peso Pluma,63,55,11,2023-07-01,2023,26
75,"You, Me, & Whiskey",Justin Moore & Priscilla Block,66,66,7,2023-07-01,2023,26
76,IDK NoMore,Gunna,-,1,-,2023-07-01,2023,26
77,P Angels,Gunna,-,1,-,2023-07-01,2023,26
78,Cowgirls,Morgan Wallen Featuring ERNEST,69,40,16,2023-07-01,2023,26
79,Baby Don't Hurt Me,"David Guetta, Anne-Marie & Coi Leray",71,71,5,2023-07-01,2023,26
80,Popular,"The Weeknd, Playboi Carti & Madonna",72,43,3,2023-07-01,2023,26
81,Fight The Feeling,Rod Wave,76,16,12,2023-07-01,2023,26
82,Slut Me Out,NLE Choppa,73,28,14,2023-07-01,2023,26
83,Paybach,Gunna,-,1,-,2023-07-01,2023,26
84,Plebada,El Alfa x Peso Pluma,68,68,2,2023-07-01,2023,26
85,Save Me,Jelly Roll With Lainey Wilson,96,3,96,2023-07-01,2023,26
86,Fragil,Yahritza y Su Esencia x Grupo Frontera,83,69,9,2023-07-01,2023,26
87,Jaded,Miley Cyrus,85,56,6,2023-07-01,2023,26
88,ICU,Coco Jones,70,63,14,2023-07-01,2023,26
89,Truck Bed,HARDY,2,2,0,2023-07-01,2023,26
90,Ain't That Some,Morgan Wallen,77,11,16,2023-07-01,2023,26
91,Shake Sumn,DaBaby,78,69,7,2023-07-01,2023,26
92,Trustfall,P!nk,82,82,4,2023-07-01,2023,26
93,People,Libianca,80,80,8,2023-07-01,2023,26
94,Go Crazy,Gunna,-,1,-,2023-07-01,2023,26
95,Chanel,Becky G & Peso Pluma,79,55,10,2023-07-01,2023,26
96,"Angel, Pt. 1","Kodak Black, NLE Choppa, Jimin, JVKE & Muni Long",-,65,2,2023-07-01,2023,26
97,Girl In Mine,Parmalee,-,1,-,2023-07-01,2023,26
98,Moonlight,Kali Uchis,90,80,11,2023-07-01,2023,26
99,Classy 101,Feid x Young Miko,-,1,-,2023-07-01,2023,26
100,Bluffin,Gucci Mane & Lil Baby,-,1,-,2023-07-01,2023,26
1,Last Night,Morgan Wallen,22,22,0,2023-07-08,2023,27
2,Fast Car,Luke Combs,14,14,0,2023-07-08,2023,27
3,Calm Down,Rema & Selena Gomez,43,43,0,2023-07-08,2023,27
4,Flowers,Miley Cyrus,1,24,1,2023-07-08,2023,27
5,All My Life,Lil Durk Featuring J. Cole,2,7,2,2023-07-08,2023,27
6,Favorite Song,Toosii,5,19,5,2023-07-08,2023,27
7,Barbie World,Nicki Minaj & Ice Spice With Aqua,-,1,-,2023-07-08,2023,27
8,Karma,Taylor Swift Featuring Ice Spice,7,2,16,2023-07-08,2023,27
9,Kill Bill,SZA,8,1,29,2023-07-08,2023,27
10,Creepin',"Metro Boomin, The Weeknd & 21 Savage",9,3,30,2023-07-08,2023,27
11,Snooze,SZA,13,29,13,2023-07-08,2023,27
12,Fukumean,Gunna,16,2,16,2023-07-08,2023,27
13,Cruel Summer,Taylor Swift,18,8,18,2023-07-08,2023,27
14,Ella Baila Sola,Eslabon Armado X Peso Pluma,10,4,15,2023-07-08,2023,27
15,Sure Thing,Miguel,11,11,48,2023-07-08,2023,27
16,Anti-Hero,Taylor Swift,12,1,36,2023-07-08,2023,27
17,Something In The Orange,Zach Bryan,14,10,62,2023-07-08,2023,27
18,Need A Favor,Jelly Roll,17,17,13,2023-07-08,2023,27
19,Oh U Went,Young Thug Featuring Drake,-,1,-,2023-07-08,2023,27
20,Die For You,The Weeknd & Ariana Grande,15,1,48,2023-07-08,2023,27
21,You Proof,Morgan Wallen,20,5,59,2023-07-08,2023,27
22,Thinkin' Bout Me,Morgan Wallen,9,17,9,2023-07-08,2023,27
23,Next Thing You Know,Jordan Davis,28,28,0,2023-07-08,2023,27
24,Cupid,Fifty Fifty,17,15,17,2023-07-08,2023,27
25,La Bebe,Yng Lvcas x Peso Pluma,19,11,15,2023-07-08,2023,27
26,Sabor Fresa,Fuerza Regida,-,1,-,2023-07-08,2023,27
27,Memory Lane,Old Dominion,38,13,38,2023-07-08,2023,27
28,Un x100to,Grupo Frontera X Bad Bunny,21,5,11,2023-07-08,2023,27
29,Chemical,Post Malone,26,13,11,2023-07-08,2023,27
30,Luna,Peso Pluma & Junior H,-,1,-,2023-07-08,2023,27
31,Dance The Night,Dua Lipa,34,5,34,2023-07-08,2023,27
32,Religiously,Bailey Zimmerman,36,8,36,2023-07-08,2023,27
33,I'm Good (Blue),David Guetta & Bebe Rexha,32,4,44,2023-07-08,2023,27
34,Eyes Closed,Ed Sheeran,27,19,14,2023-07-08,2023,27
35,Lady Gaga,"Peso Pluma, Gabito Ballesteros & Junior H",-,1,-,2023-07-08,2023,27
36,Search & Rescue,Drake,25,2,12,2023-07-08,2023,27
37,Thought You Should Know,Morgan Wallen,33,7,46,2023-07-08,2023,27
38,Where She Goes,Bad Bunny,30,8,6,2023-07-08,2023,27
39,Parade On Cleveland,Young Thug Featuring Drake,-,1,-,2023-07-08,2023,27
40,Dancin' In The Country,Tyler Hubbard,35,23,19,2023-07-08,2023,27
41,Put It On Da Floor Again,Latto Featuring Cardi B,39,13,4,2023-07-08,2023,27
42,Area Codes,Kaliii,40,33,8,2023-07-08,2023,27
43,"Boy's A Liar, Pt. 2",PinkPantheress & Ice Spice,37,3,21,2023-07-08,2023,27
44,Bury Me In Georgia,Kane Brown,59,7,59,2023-07-08,2023,27
45,Love You Anyway,Luke Combs,15,20,15,2023-07-08,2023,27
46,TQM,Fuerza Regida,47,34,6,2023-07-08,2023,27
47,Thank God,Kane Brown With Katelyn Brown,50,13,42,2023-07-08,2023,27
48,Bye,Peso Pluma,54,5,54,2023-07-08,2023,27
49,One Thing At A Time,Morgan Wallen,46,10,30,2023-07-08,2023,27
50,Players,Coi Leray,48,9,26,2023-07-08,2023,27
51,Stand By Me,Lil Durk Featuring Morgan Wallen,41,22,5,2023-07-08,2023,27
52,Cars Bring Me Out,Young Thug Featuring Future,-,1,-,2023-07-08,2023,27
53,Princess Diana,Ice Spice & Nicki Minaj,4,11,4,2023-07-08,2023,27
54,VVS,"Peso Pluma, Edgardo Nunez & Los Dareyes de La Sierra",-,1,-,2023-07-08,2023,27
55,"Bzrp Music Sessions, Vol. 55",Bizarrap & Peso Pluma,44,31,4,2023-07-08,2023,27
56,Wit Da Racks,"Young Thug Featuring 21 Savage, Travis Scott & Yak Gotti",-,1,-,2023-07-08,2023,27
57,Daylight,David Kushner,56,47,11,2023-07-08,2023,27
58,Doomsday.,"Lyrical Lemonade, Juice WRLD & Cordae",-,1,-,2023-07-08,2023,27
