rank,name,singer,last_week,peak_pos,weeks_on_chart,chart_date,year,week
34,A Lot,21 Savage,33,33,4,2019-01-26,2019,4
35,You Say,Lauren Daigle,34,34,27,2019-01-26,2019,4
36,Sweet But Psycho,Ava Max,37,5,37,2019-01-26,2019,4
37,Baby Shark,Pinkfong,38,32,3,2019-01-26,2019,4
38,She Got The Best Of Me,Luke Combs,32,31,23,2019-01-26,2019,4
39,Swervin,A Boogie Wit da Hoodie Featuring 6ix9ine,40,38,4,2019-01-26,2019,4
40,Look Back At It,A Boogie Wit da Hoodie,49,6,49,2019-01-26,2019,4
41,Envy Me,Calboy,63,5,63,2019-01-26,2019,4
42,Beautiful Crazy,Luke Combs,41,41,10,2019-01-26,2019,4
43,Sixteen,Thomas Rhett,45,42,10,2019-01-26,2019,4
44,Be Alright,Dean Lewis,42,40,12,2019-01-26,2019,4
45,Backin' It Up,Pardison Fontaine Featuring Cardi B,48,44,14,2019-01-26,2019,4
46,Girl Like You,Jason Aldean,50,8,50,2019-01-26,2019,4
47,Burning Man,Dierks Bentley Featuring Brothers Osborne,45,13,45,2019-01-26,2019,4
48,Best Shot,Jimmie Allen,39,37,18,2019-01-26,2019,4
49,Uproar,Lil Wayne,36,7,16,2019-01-26,2019,4
50,Nothing Breaks Like A Heart,Mark Ronson Featuring Miley Cyrus,43,43,7,2019-01-26,2019,4
51,This Feeling,The Chainsmokers Featuring Kelsea Ballerini,50,14,50,2019-01-26,2019,4
52,This Is It,Scotty McCreery,53,6,53,2019-01-26,2019,4
53,Good Girl,Dustin Lynch,44,44,10,2019-01-26,2019,4
54,Twerk,City Girls Featuring Cardi B,-,2,-,2019-01-26,2019,4
55,Calling My Spirit,Kodak Black,56,46,7,2019-01-26,2019,4
56,Undecided,Chris Brown,35,35,2,2019-01-26,2019,4
57,Saturday Nights,Khalid & Kane Brown,-,2,-,2019-01-26,2019,4
58,Armed And Dangerous,Juice WRLD,54,44,10,2019-01-26,2019,4
59,Crushed Up,Future,46,46,2,2019-01-26,2019,4
60,Consequences,Camila Cabello,52,51,11,2019-01-26,2019,4
61,You,Jacquees,58,58,8,2019-01-26,2019,4
62,Arms Around You,XXXTENTACION x Lil Pump Featuring Maluma & Swae Lee,55,28,12,2019-01-26,2019,4
63,No Stylist,French Montana Featuring Drake,61,47,17,2019-01-26,2019,4
64,Lovely,Billie Eilish & Khalid,65,12,65,2019-01-26,2019,4
65,Startender,A Boogie Wit da Hoodie Featuring Offset & Tyga,59,59,4,2019-01-26,2019,4
66,Ella Quiere Beber,Anuel AA & Romeo Santos,64,64,11,2019-01-26,2019,4
67,Pure Cocaine,Lil Baby,66,46,6,2019-01-26,2019,4
68,Electricity,Silk City x Dua Lipa,62,62,9,2019-01-26,2019,4
69,Nights Like This,Kehlani Featuring Ty Dolla $ign,-,1,-,2019-01-26,2019,4
70,Yosemite,Travis Scott,71,25,13,2019-01-26,2019,4
71,Millionaire,Chris Stapleton,67,67,6,2019-01-26,2019,4
72,Talk To Me,Tory Lanez & Rich The Kid,57,43,12,2019-01-26,2019,4
73,What Makes You Country,Luke Bryan,74,3,74,2019-01-26,2019,4
74,When The Party's Over,Billie Eilish,68,52,13,2019-01-26,2019,4
75,Thotiana,Blueface,-,1,-,2019-01-26,2019,4
76,Take It From Me,Jordan Davis,69,69,3,2019-01-26,2019,4
77,Ruin My Life,Zara Larsson,76,76,3,2019-01-26,2019,4
78,Down To The Honkytonk,Jake Owen,75,75,3,2019-01-26,2019,4
79,Let Me Down Slowly,Alec Benjamin + Alessia Cara,-,1,-,2019-01-26,2019,4
80,Jumpin On A Jet,Future,-,1,-,2019-01-26,2019,4
81,Love Someone,Lukas Graham,82,3,82,2019-01-26,2019,4
82,Body,Loud Luxury Featuring Brando,80,80,3,2019-01-26,2019,4
83,Fine China,Future & Juice WRLD,72,26,13,2019-01-26,2019,4
84,Nuketown,Ski Mask The Slump God Featuring Juice WRLD,86,63,6,2019-01-26,2019,4
85,BAD!,XXXTENTACION,77,16,10,2019-01-26,2019,4
86,Love Wins,Carrie Underwood,85,83,3,2019-01-26,2019,4
87,Roses,benny blanco & Juice WRLD Featuring Brendon Urie,91,3,91,2019-01-26,2019,4
88,Space Cadet,Metro Boomin Featuring Gunna,83,51,6,2019-01-26,2019,4
89,Butterfly Doors,Lil Pump,81,81,2,2019-01-26,2019,4
90,Valuable Pain,YoungBoy Never Broke Again,87,87,2,2019-01-26,2019,4
91,Blue Tacoma,Russell Dickerson,79,52,18,2019-01-26,2019,4
92,Close Friends,Lil Baby,89,28,14,2019-01-26,2019,4
93,Can't Leave Without It,21 Savage,70,58,4,2019-01-26,2019,4
94,Good Form,Nicki Minaj Featuring Lil Wayne,60,6,60,2019-01-26,2019,4
95,Here Tonight,Brett Young,88,88,3,2019-01-26,2019,4
96,idontwannabeyouanymore,Billie Eilish,98,3,98,2019-01-26,2019,4
97,Ocean Eyes,Billie Eilish,96,5,96,2019-01-26,2019,4
98,Burn Out,Midland,93,92,3,2019-01-26,2019,4
99,Splashin,Rich The Kid,-,1,-,2019-01-26,2019,4
100,Make It Sweet,Old Dominion,92,92,3,2019-01-26,2019,4
1,7 Rings,Ariana Grande,-,-,0,2019-02-02,2019,5
2,Without Me,Halsey,1,1,16,2019-02-02,2019,5
3,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,2,1,14,2019-02-02,2019,5
4,"Thank U, Next",Ariana Grande,5,1,12,2019-02-02,2019,5
5,Sicko Mode,Travis Scott,3,1,25,2019-02-02,2019,5
6,High Hopes,Panic! At The Disco,4,4,25,2019-02-02,2019,5
7,Happier,Marshmello & Bastille,6,3,23,2019-02-02,2019,5
8,Wow.,Post Malone,9,5,9,2019-02-02,2019,5
9,Girls Like You,Maroon 5 Featuring Cardi B,7,1,35,2019-02-02,2019,5
10,Drip Too Hard,Lil Baby & Gunna,8,4,19,2019-02-02,2019,5
11,Eastside,"benny blanco, Halsey & Khalid",9,28,9,2019-02-02,2019,5
12,ZEZE,Kodak Black Featuring Travis Scott & Offset,10,2,15,2019-02-02,2019,5
13,Money,Cardi B,14,14,0,2019-02-02,2019,5
14,Going Bad,Meek Mill Featuring Drake,17,6,8,2019-02-02,2019,5
15,Wake Up In The Sky,Gucci Mane X Bruno Mars X Kodak Black,12,11,19,2019-02-02,2019,5
16,Mo Bamba,Sheck Wes,14,6,22,2019-02-02,2019,5
17,Youngblood,5 Seconds Of Summer,16,7,34,2019-02-02,2019,5
18,Taki Taki,"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B",19,11,17,2019-02-02,2019,5
19,MIA,Bad Bunny Featuring Drake,20,5,15,2019-02-02,2019,5
20,Better Now,Post Malone,15,3,39,2019-02-02,2019,5
21,Leave Me Alone,Flipp Dinero,19,19,0,2019-02-02,2019,5
22,Breathin,Ariana Grande,18,12,23,2019-02-02,2019,5
23,Better,Khalid,22,22,19,2019-02-02,2019,5
24,Shallow,Lady Gaga & Bradley Cooper,5,17,5,2019-02-02,2019,5
25,Lucid Dreams,Juice WRLD,23,2,37,2019-02-02,2019,5
26,Middle Child,J. Cole,-,1,-,2019-02-02,2019,5
27,Beautiful,Bazzi Featuring Camila Cabello,26,26,25,2019-02-02,2019,5
28,Close To Me,Ellie Goulding X Diplo Featuring Swae Lee,32,10,32,2019-02-02,2019,5
29,Twerk,City Girls Featuring Cardi B,54,3,54,2019-02-02,2019,5
30,Trip,Ella Mai,29,11,25,2019-02-02,2019,5
31,Speechless,Dan + Shay,25,24,20,2019-02-02,2019,5
32,Love Lies,Khalid & Normani,28,9,49,2019-02-02,2019,5
33,Lost In The Fire,Gesaffelstein & The Weeknd,27,27,2,2019-02-02,2019,5
34,A Lot,21 Savage,33,5,33,2019-02-02,2019,5
35,Sweet But Psycho,Ava Max,36,6,36,2019-02-02,2019,5
36,Baby Shark,Pinkfong,37,32,4,2019-02-02,2019,5
37,I Like It,"Cardi B, Bad Bunny & J Balvin",30,1,42,2019-02-02,2019,5
38,Keanu Reeves,Logic,-,1,-,2019-02-02,2019,5
39,You Say,Lauren Daigle,35,34,28,2019-02-02,2019,5
40,Backin' It Up,Pardison Fontaine Featuring Cardi B,45,15,45,2019-02-02,2019,5
41,Dancing With A Stranger,Sam Smith & Normani,33,33,2,2019-02-02,2019,5
42,Beautiful Crazy,Luke Combs,41,11,41,2019-02-02,2019,5
43,Crushed Up,Future,59,3,59,2019-02-02,2019,5
44,Look Back At It,A Boogie Wit da Hoodie,40,40,7,2019-02-02,2019,5
45,Envy Me,Calboy,41,41,6,2019-02-02,2019,5
46,Swervin,A Boogie Wit da Hoodie Featuring 6ix9ine,39,38,5,2019-02-02,2019,5
47,First Off,Future Featuring Travis Scott,-,1,-,2019-02-02,2019,5
48,Burning Man,Dierks Bentley Featuring Brothers Osborne,47,45,14,2019-02-02,2019,5
49,Sixteen,Thomas Rhett,43,42,11,2019-02-02,2019,5
50,Natural,Imagine Dragons,31,13,27,2019-02-02,2019,5
51,Girl Like You,Jason Aldean,46,46,9,2019-02-02,2019,5
52,Be Alright,Dean Lewis,44,40,13,2019-02-02,2019,5
53,This Is It,Scotty McCreery,52,52,7,2019-02-02,2019,5
54,Nothing Breaks Like A Heart,Mark Ronson Featuring Miley Cyrus,50,43,8,2019-02-02,2019,5
55,Undecided,Chris Brown,56,35,3,2019-02-02,2019,5
56,This Feeling,The Chainsmokers Featuring Kelsea Ballerini,51,50,15,2019-02-02,2019,5
57,Jumpin On A Jet,Future,80,2,80,2019-02-02,2019,5
58,Good Girl,Dustin Lynch,53,44,11,2019-02-02,2019,5
59,Uproar,Lil Wayne,49,7,17,2019-02-02,2019,5
60,Best Shot,Jimmie Allen,48,37,19,2019-02-02,2019,5
61,Ella Quiere Beber,Anuel AA & Romeo Santos,66,12,66,2019-02-02,2019,5
62,Calling My Spirit,Kodak Black,55,46,8,2019-02-02,2019,5
63,Armed And Dangerous,Juice WRLD,58,44,11,2019-02-02,2019,5
64,Arms Around You,XXXTENTACION x Lil Pump Featuring Maluma & Swae Lee,62,28,13,2019-02-02,2019,5
65,Never Stop,Future,-,1,-,2019-02-02,2019,5
66,Thotiana,Blueface,75,2,75,2019-02-02,2019,5
67,You,Jacquees,61,58,9,2019-02-02,2019,5
68,Secreto,Anuel AA & Karol G,-,1,-,2019-02-02,2019,5
69,No Stylist,French Montana Featuring Drake,63,47,18,2019-02-02,2019,5
70,What Makes You Country,Luke Bryan,73,4,73,2019-02-02,2019,5
71,Mixed Personalities,YNW Melly Featuring Kanye West,-,1,-,2019-02-02,2019,5
72,Consequences,Camila Cabello,60,51,12,2019-02-02,2019,5
73,Millionaire,Chris Stapleton,71,67,7,2019-02-02,2019,5
74,Yosemite,Travis Scott,70,25,14,2019-02-02,2019,5
75,Saturday Nights,Khalid & Kane Brown,57,57,3,2019-02-02,2019,5
76,Temptation,Future,-,1,-,2019-02-02,2019,5
77,Ruin My Life,Zara Larsson,76,4,76,2019-02-02,2019,5
78,Take It From Me,Jordan Davis,76,69,4,2019-02-02,2019,5
79,Rocket Ship,Future,-,1,-,2019-02-02,2019,5
80,Startender,A Boogie Wit da Hoodie Featuring Offset & Tyga,65,59,5,2019-02-02,2019,5
81,Pure Water,Mustard & Migos,-,1,-,2019-02-02,2019,5
82,Lovely,Billie Eilish & Khalid,64,64,13,2019-02-02,2019,5
83,F&N,Future,-,1,-,2019-02-02,2019,5
84,Down To The Honkytonk,Jake Owen,78,75,4,2019-02-02,2019,5
85,Body,Loud Luxury Featuring Brando,82,80,4,2019-02-02,2019,5
86,Love Someone,Lukas Graham,81,81,4,2019-02-02,2019,5
87,When The Party's Over,Billie Eilish,74,52,14,2019-02-02,2019,5
88,Nights Like This,Kehlani Featuring Ty Dolla $ign,69,69,2,2019-02-02,2019,5
89,Pure Cocaine,Lil Baby,67,46,7,2019-02-02,2019,5
90,Electricity,Silk City x Dua Lipa,68,62,10,2019-02-02,2019,5
91,On My Way To You,Cody Johnson,-,1,-,2019-02-02,2019,5
92,Make It Sweet,Old Dominion,100,4,100,2019-02-02,2019,5
93,Love Wins,Carrie Underwood,86,83,4,2019-02-02,2019,5
94,Talk To Me,Tory Lanez & Rich The Kid,72,43,13,2019-02-02,2019,5
95,Murder On My Mind,YNW Melly,-,1,-,2019-02-02,2019,5
96,GIRL,Maren Morris,-,1,-,2019-02-02,2019,5
97,Roses,benny blanco & Juice WRLD Featuring Brendon Urie,87,87,4,2019-02-02,2019,5
98,Face My Fears,Hikaru Utada & Skrillex,-,1,-,2019-02-02,2019,5
99,Imagine,Ariana Grande,-,24,5,2019-02-02,2019,5
100,Call The Coroner,Future,-,1,-,2019-02-02,2019,5
1,7 Rings,Ariana Grande,2,2,0,2019-02-09,2019,6
2,Without Me,Halsey,1,17,1,2019-02-09,2019,6
3,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,1,15,1,2019-02-09,2019,6
4,Middle Child,J. Cole,26,2,26,2019-02-09,2019,6
5,Sicko Mode,Travis Scott,1,26,1,2019-02-09,2019,6
6,"Thank U, Next",Ariana Grande,4,1,13,2019-02-09,2019,6
7,High Hopes,Panic! At The Disco,6,4,26,2019-02-09,2019,6
8,Happier,Marshmello & Bastille,7,3,24,2019-02-09,2019,6
9,Wow.,Post Malone,8,8,6,2019-02-09,2019,6
10,Girls Like You,Maroon 5 Featuring Cardi B,9,1,36,2019-02-09,2019,6
11,Eastside,"benny blanco, Halsey & Khalid",9,29,9,2019-02-09,2019,6
12,Drip Too Hard,Lil Baby & Gunna,10,4,20,2019-02-09,2019,6
13,Money,Cardi B,15,15,0,2019-02-09,2019,6
14,ZEZE,Kodak Black Featuring Travis Scott & Offset,12,2,16,2019-02-09,2019,6
15,Going Bad,Meek Mill Featuring Drake,14,6,9,2019-02-09,2019,6
16,Shallow,Lady Gaga & Bradley Cooper,24,5,18,2019-02-09,2019,6
17,Wake Up In The Sky,Gucci Mane X Bruno Mars X Kodak Black,15,11,20,2019-02-09,2019,6
18,Mo Bamba,Sheck Wes,16,6,23,2019-02-09,2019,6
19,Better Now,Post Malone,20,3,40,2019-02-09,2019,6
20,Leave Me Alone,Flipp Dinero,21,21,0,2019-02-09,2019,6
21,Youngblood,5 Seconds Of Summer,17,7,35,2019-02-09,2019,6
22,MIA,Bad Bunny Featuring Drake,19,5,16,2019-02-09,2019,6
23,Better,Khalid,22,20,22,2019-02-09,2019,6
24,Taki Taki,"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B",18,11,18,2019-02-09,2019,6
25,Breathin,Ariana Grande,22,12,24,2019-02-09,2019,6
26,A Lot,21 Savage,34,6,34,2019-02-09,2019,6
27,Lucid Dreams,Juice WRLD,25,2,38,2019-02-09,2019,6
28,Thotiana,Blueface,66,3,66,2019-02-09,2019,6
29,Tequila,Dan + Shay,-,21,39,2019-02-09,2019,6
30,Close To Me,Ellie Goulding X Diplo Featuring Swae Lee,28,28,11,2019-02-09,2019,6
31,Dancing With A Stranger,Sam Smith & Normani,41,3,41,2019-02-09,2019,6
32,Sweet But Psycho,Ava Max,35,7,35,2019-02-09,2019,6
33,Beautiful,Bazzi Featuring Camila Cabello,27,26,26,2019-02-09,2019,6
34,Speechless,Dan + Shay,31,24,21,2019-02-09,2019,6
35,Trip,Ella Mai,30,11,26,2019-02-09,2019,6
36,Baby Shark,Pinkfong,32,5,32,2019-02-09,2019,6
37,Love Lies,Khalid & Normani,32,9,50,2019-02-09,2019,6
38,Beautiful Crazy,Luke Combs,42,12,42,2019-02-09,2019,6
39,You Say,Lauren Daigle,34,29,34,2019-02-09,2019,6
40,Look Back At It,A Boogie Wit da Hoodie,44,8,44,2019-02-09,2019,6
41,I Like It,"Cardi B, Bad Bunny & J Balvin",37,1,43,2019-02-09,2019,6
42,Lost In The Fire,Gesaffelstein & The Weeknd,33,27,3,2019-02-09,2019,6
43,Envy Me,Calboy,45,41,7,2019-02-09,2019,6
44,Be Alright,Dean Lewis,52,40,14,2019-02-09,2019,6
45,Swervin,A Boogie Wit da Hoodie Featuring 6ix9ine,46,38,6,2019-02-09,2019,6
46,Twerk,City Girls Featuring Cardi B,29,29,4,2019-02-09,2019,6
47,Backin' It Up,Pardison Fontaine Featuring Cardi B,40,40,16,2019-02-09,2019,6
48,Girl Like You,Jason Aldean,51,46,10,2019-02-09,2019,6
49,This Is It,Scotty McCreery,53,8,53,2019-02-09,2019,6
50,Sixteen,Thomas Rhett,49,42,12,2019-02-09,2019,6
51,Nothing Breaks Like A Heart,Mark Ronson Featuring Miley Cyrus,54,43,9,2019-02-09,2019,6
52,This Feeling,The Chainsmokers Featuring Kelsea Ballerini,56,50,16,2019-02-09,2019,6
53,Burning Man,Dierks Bentley Featuring Brothers Osborne,48,45,15,2019-02-09,2019,6
54,Undecided,Chris Brown,55,35,4,2019-02-09,2019,6
55,Best Shot,Jimmie Allen,60,37,20,2019-02-09,2019,6
56,Pure Cocaine,Lil Baby,89,46,8,2019-02-09,2019,6
57,First Off,Future Featuring Travis Scott,47,47,2,2019-02-09,2019,6
58,Uproar,Lil Wayne,59,7,18,2019-02-09,2019,6
59,Good Girl,Dustin Lynch,58,44,12,2019-02-09,2019,6
60,Armed And Dangerous,Juice WRLD,63,44,12,2019-02-09,2019,6
61,Saturday Nights,Khalid & Kane Brown,75,57,4,2019-02-09,2019,6
62,Keanu Reeves,Logic,38,38,2,2019-02-09,2019,6
63,You,Jacquees,67,58,10,2019-02-09,2019,6
