rank,name,singer,last_week,peak_pos,weeks_on_chart,chart_date,year,week
50,Leave The Door Open,Silk Sonic (Bruno Mars & Anderson .Paak),23,1,38,2021-12-04,2021,48
51,abcdefu,GAYLE,-,1,-,2021-12-04,2021,48
52,You Should Probably Leave,Chris Stapleton,42,39,21,2021-12-04,2021,48
53,All Night Parking (Interlude),Adele With Erroll Garner,-,1,-,2021-12-04,2021,48
54,Same Boat,Zac Brown Band,50,48,10,2021-12-04,2021,48
55,Woman Like Me,Adele,-,1,-,2021-12-04,2021,48
56,Love Is A Game,Adele,-,1,-,2021-12-04,2021,48
57,Have Mercy,Chloe,58,28,11,2021-12-04,2021,48
58,Wild Side,Normani Featuring Cardi B,57,14,19,2021-12-04,2021,48
59,One Mississippi,Kane Brown,72,9,72,2021-12-04,2021,48
60,Chosen,Blxst & Tyga Featuring Ty Dolla $ign,53,9,53,2021-12-04,2021,48
61,Already Dead,Juice WRLD,20,20,2,2021-12-04,2021,48
62,Sand In My Boots,Morgan Wallen,64,32,19,2021-12-04,2021,48
63,Super Gremlin,Kodak Black,82,3,82,2021-12-04,2021,48
64,Family Ties,Baby Keem & Kendrick Lamar,62,18,13,2021-12-04,2021,48
65,Gyalis,Capella Grey,38,17,38,2021-12-04,2021,48
66,No Love,Summer Walker & SZA,56,13,3,2021-12-04,2021,48
67,Whiskey And Rain,Michael Ray,80,8,80,2021-12-04,2021,48
68,Bad Man (Smooth Criminal),Polo G,49,49,2,2021-12-04,2021,48
69,Knowing You,Kenny Chesney,74,57,15,2021-12-04,2021,48
70,I Bet You Think About Me (Taylor's Version) (From The Vault),Taylor Swift Featuring Chris Stapleton,22,22,2,2021-12-04,2021,48
71,Sharing Locations,Meek Mill Featuring Lil Baby & Lil Durk,70,22,13,2021-12-04,2021,48
72,Big Energy,Latto,95,5,95,2021-12-04,2021,48
73,God's Country,State Of Mine & Drew Jacobs,-,1,-,2021-12-04,2021,48
74,Message In A Bottle (Taylor's Version) (From The Vault),Taylor Swift,45,45,2,2021-12-04,2021,48
75,Tequila Little Time,Jon Pardi,89,68,7,2021-12-04,2021,48
76,Freedom Was A Highway,Jimmie Allen & Brad Paisley,93,7,93,2021-12-04,2021,48
77,'Til You Can't,Cody Johnson,97,65,7,2021-12-04,2021,48
78,Fair Trade,Drake Featuring Travis Scott,86,3,12,2021-12-04,2021,48
79,Bubbly,Young Thug With Drake & Travis Scott,91,20,6,2021-12-04,2021,48
80,Woman,Doja Cat,98,62,17,2021-12-04,2021,48
81,Sad Girlz Luv Money,Amaarae & Moliy Featuring Kali Uchis,88,80,3,2021-12-04,2021,48
82,Doin' This,Luke Combs,53,53,2,2021-12-04,2021,48
83,For Tonight,Giveon,100,80,8,2021-12-04,2021,48
84,Moth To A Flame,Swedish House Mafia & The Weeknd,96,27,5,2021-12-04,2021,48
85,Enemy,Imagine Dragons X JID,-,1,-,2021-12-04,2021,48
86,Red (Taylor's Version),Taylor Swift,25,25,2,2021-12-04,2021,48
87,Memory I Don't Mess With,Lee Brice,-,33,17,2021-12-04,2021,48
88,State Of Grace (Taylor's Version),Taylor Swift,18,18,2,2021-12-04,2021,48
89,Heart On Fire,Eric Church,-,1,-,2021-12-04,2021,48
90,Ex For A Reason,Summer Walker & JT,92,33,4,2021-12-04,2021,48
91,Poke It Out,Wale Featuring J. Cole,-,79,4,2021-12-04,2021,48
92,Half Of My Hometown,Kelsea Ballerini Featuring Kenny Chesney,-,87,4,2021-12-04,2021,48
93,Volvi,Aventura x Bad Bunny,-,22,16,2021-12-04,2021,48
94,Maybach,42 Dugg Featuring Future,-,68,8,2021-12-04,2021,48
95,Baddest,"Yung Bleu, Chris Brown & 2 Chainz",-,56,16,2021-12-04,2021,48
96,Too Easy,Gunna & Future,-,38,8,2021-12-04,2021,48
97,Escape Plan,Travis Scott,71,11,3,2021-12-04,2021,48
98,Who's In Your Head,Jonas Brothers,-,92,5,2021-12-04,2021,48
99,Jugaste y Sufri,Eslabon Armado Featuring DannyLux,-,69,7,2021-12-04,2021,48
100,Take My Breath,The Weeknd,99,6,16,2021-12-04,2021,48
1,Easy On Me,Adele,8,8,0,2021-12-11,2021,49
2,Stay,The Kid LAROI & Justin Bieber,1,21,1,2021-12-11,2021,49
3,All I Want For Christmas Is You,Mariah Carey,12,1,47,2021-12-11,2021,49
4,Rockin' Around The Christmas Tree,Brenda Lee,14,2,41,2021-12-11,2021,49
5,Jingle Bell Rock,Bobby Helms,20,3,38,2021-12-11,2021,49
6,Industry Baby,Lil Nas X & Jack Harlow,3,1,19,2021-12-11,2021,49
7,A Holly Jolly Christmas,Burl Ives,27,4,22,2021-12-11,2021,49
8,Heat Waves,Glass Animals,7,7,46,2021-12-11,2021,49
9,Shivers,Ed Sheeran,6,5,12,2021-12-11,2021,49
10,Need To Know,Doja Cat,9,8,25,2021-12-11,2021,49
11,It's The Most Wonderful Time Of The Year,Andy Williams,30,5,23,2021-12-11,2021,49
12,Bad Habits,Ed Sheeran,8,2,23,2021-12-11,2021,49
13,Cold Heart (PNAU Remix),Elton John & Dua Lipa,11,11,11,2021-12-11,2021,49
14,Smokin Out The Window,Silk Sonic (Bruno Mars & Anderson .Paak),10,5,4,2021-12-11,2021,49
15,Last Christmas,Wham!,40,9,21,2021-12-11,2021,49
16,Feliz Navidad,Jose Feliciano,-,6,-,2021-12-11,2021,49
17,Christmas (Baby Please Come Home),Darlene Love,-,8,-,2021-12-11,2021,49
18,The Christmas Song (Merry Christmas To You),"Nat ""King"" Cole",-,11,28,2021-12-11,2021,49
19,Sleigh Ride,The Ronettes,-,13,12,2021-12-11,2021,49
20,It's Beginning To Look A Lot Like Christmas,Michael Buble,-,6,-,2021-12-11,2021,49
21,All Too Well (Taylor's Version),Taylor Swift,4,1,3,2021-12-11,2021,49
22,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,-,8,15,2021-12-11,2021,49
23,Fancy Like,Walker Hayes,13,3,24,2021-12-11,2021,49
24,abcdefu,GAYLE,51,2,51,2021-12-11,2021,49
25,White Christmas (1947),Bing Crosby With Ken Darby Singers & John Scott Trotter & His Orchestra,-,12,21,2021-12-11,2021,49
26,Good 4 U,Olivia Rodrigo,15,1,29,2021-12-11,2021,49
27,Underneath The Tree,Kelly Clarkson,-,12,11,2021-12-11,2021,49
28,Essence,Wizkid Featuring Justin Bieber & Tems,16,9,22,2021-12-11,2021,49
29,You Right,Doja Cat & The Weeknd,19,11,23,2021-12-11,2021,49
30,Happy Holiday / The Holiday Season,Andy Williams,-,18,9,2021-12-11,2021,49
31,Way 2 Sexy,Drake Featuring Future & Young Thug,17,1,13,2021-12-11,2021,49
32,Beggin',Maneskin,22,13,23,2021-12-11,2021,49
33,One Right Now,Post Malone & The Weeknd,21,6,4,2021-12-11,2021,49
34,Kiss Me More,Doja Cat Featuring SZA,25,3,25,2021-12-11,2021,49
35,Rudolph The Red-Nosed Reindeer,Gene Autry & The Pinafores,-,16,13,2021-12-11,2021,49
36,Santa Tell Me,Ariana Grande,-,17,9,2021-12-11,2021,49
37,Oh My God,Adele,5,5,2,2021-12-11,2021,49
38,Save Your Tears,The Weeknd & Ariana Grande,31,1,51,2021-12-11,2021,49
39,Ghost,Justin Bieber,38,32,10,2021-12-11,2021,49
40,Run Rudolph Run,Chuck Berry,-,10,10,2021-12-11,2021,49
41,Knife Talk,Drake Featuring 21 Savage & Project Pat,33,4,13,2021-12-11,2021,49
42,If I Didn't Love You,Jason Aldean & Carrie Underwood,28,15,19,2021-12-11,2021,49
43,Thats What I Want,Lil Nas X,42,10,11,2021-12-11,2021,49
44,Happier Than Ever,Billie Eilish,45,11,18,2021-12-11,2021,49
45,Better Days,NEIKED X Mae Muller X Polo G,34,29,7,2021-12-11,2021,49
46,(There's No Place Like) Home For The Holidays (1959),Perry Como With Mitchell Ayers And His Orchestra,-,22,8,2021-12-11,2021,49
47,Love Nwantiti (Ah Ah Ah),CKay,37,31,11,2021-12-11,2021,49
48,Meet Me At Our Spot,THE ANXIETY: WILLOW & Tyler Cole,39,21,12,2021-12-11,2021,49
49,Thinking 'Bout You,Dustin Lynch Featuring Lauren Alaina Or MacKenzie Porter,36,30,16,2021-12-11,2021,49
50,Girls Want Girls,Drake Featuring Lil Baby,43,2,13,2021-12-11,2021,49
51,My Universe,Coldplay x BTS,29,1,10,2021-12-11,2021,49
52,Cold As You,Luke Combs,46,32,18,2021-12-11,2021,49
53,Who Want Smoke??,"Nardo Wick Featuring G Herbo, Lil Durk & 21 Savage",48,17,8,2021-12-11,2021,49
54,Buy Dirt,Jordan Davis Featuring Luke Bryan,35,30,17,2021-12-11,2021,49
55,Super Gremlin,Kodak Black,63,4,63,2021-12-11,2021,49
56,Pepas,Farruko,47,25,19,2021-12-11,2021,49
57,You Should Probably Leave,Chris Stapleton,52,39,22,2021-12-11,2021,49
58,By Your Side,Rod Wave,-,1,-,2021-12-11,2021,49
59,Chosen,Blxst & Tyga Featuring Ty Dolla $ign,60,53,10,2021-12-11,2021,49
60,Same Boat,Zac Brown Band,54,48,11,2021-12-11,2021,49
61,Whiskey And Rain,Michael Ray,67,9,67,2021-12-11,2021,49
62,Have Mercy,Chloe,57,28,12,2021-12-11,2021,49
63,Wild Side,Normani Featuring Cardi B,58,14,20,2021-12-11,2021,49
64,Sand In My Boots,Morgan Wallen,62,32,20,2021-12-11,2021,49
65,One Mississippi,Kane Brown,59,59,10,2021-12-11,2021,49
66,Knowing You,Kenny Chesney,69,57,16,2021-12-11,2021,49
67,My Little Love,Adele,23,23,2,2021-12-11,2021,49
68,Family Ties,Baby Keem & Kendrick Lamar,64,18,14,2021-12-11,2021,49
69,Enemy,Imagine Dragons X JID,85,2,85,2021-12-11,2021,49
70,Gyalis,Capella Grey,65,38,18,2021-12-11,2021,49
71,Big Energy,Latto,72,6,72,2021-12-11,2021,49
72,Sharing Locations,Meek Mill Featuring Lil Baby & Lil Durk,71,22,14,2021-12-11,2021,49
73,No Love,Summer Walker & SZA,66,13,4,2021-12-11,2021,49
74,Can I Get It,Adele,26,26,2,2021-12-11,2021,49
75,Already Dead,Juice WRLD,61,20,3,2021-12-11,2021,49
76,I Drink Wine,Adele,18,18,2,2021-12-11,2021,49
77,Pick Out A Christmas Tree,Dan + Shay,-,1,-,2021-12-11,2021,49
78,Message In A Bottle (Taylor's Version) (From The Vault),Taylor Swift,74,45,3,2021-12-11,2021,49
79,Tequila Little Time,Jon Pardi,75,68,8,2021-12-11,2021,49
80,Freedom Was A Highway,Jimmie Allen & Brad Paisley,76,76,8,2021-12-11,2021,49
81,Just About Over You,Priscilla Block,-,5,-,2021-12-11,2021,49
82,Christmas Tree Farm (Old Timey Version),Taylor Swift,-,1,-,2021-12-11,2021,49
83,Bubbly,Young Thug With Drake & Travis Scott,79,20,7,2021-12-11,2021,49
84,Bad Man (Smooth Criminal),Polo G,68,49,3,2021-12-11,2021,49
85,For Tonight,Giveon,83,80,9,2021-12-11,2021,49
86,Fair Trade,Drake Featuring Travis Scott,78,3,13,2021-12-11,2021,49
87,Poke It Out,Wale Featuring J. Cole,91,79,5,2021-12-11,2021,49
88,'Til You Can't,Cody Johnson,77,65,8,2021-12-11,2021,49
89,Scorpio,Moneybagg Yo,-,87,2,2021-12-11,2021,49
90,Woman,Doja Cat,80,62,18,2021-12-11,2021,49
91,Memory I Don't Mess With,Lee Brice,87,33,18,2021-12-11,2021,49
92,Heart On Fire,Eric Church,89,89,2,2021-12-11,2021,49
93,Half Of My Hometown,Kelsea Ballerini Featuring Kenny Chesney,92,87,5,2021-12-11,2021,49
94,Moth To A Flame,Swedish House Mafia & The Weeknd,84,27,6,2021-12-11,2021,49
95,Always Been You,Jessie Murph,-,1,-,2021-12-11,2021,49
96,Who's In Your Head,Jonas Brothers,98,92,6,2021-12-11,2021,49
97,Baddest,"Yung Bleu, Chris Brown & 2 Chainz",95,56,17,2021-12-11,2021,49
98,Maybach,42 Dugg Featuring Future,94,68,9,2021-12-11,2021,49
99,Volvi,Aventura x Bad Bunny,93,22,17,2021-12-11,2021,49
100,Ex For A Reason,Summer Walker & JT,90,33,5,2021-12-11,2021,49
1,Easy On Me,Adele,9,9,0,2021-12-18,2021,50
2,All I Want For Christmas Is You,Mariah Carey,3,1,48,2021-12-18,2021,50
3,Rockin' Around The Christmas Tree,Brenda Lee,4,2,42,2021-12-18,2021,50
4,Stay,The Kid LAROI & Justin Bieber,2,1,22,2021-12-18,2021,50
5,A Holly Jolly Christmas,Burl Ives,7,4,23,2021-12-18,2021,50
6,Jingle Bell Rock,Bobby Helms,5,3,39,2021-12-18,2021,50
7,I Hate U,SZA,-,1,-,2021-12-18,2021,50
8,Industry Baby,Lil Nas X & Jack Harlow,6,1,20,2021-12-18,2021,50
9,Heat Waves,Glass Animals,8,7,47,2021-12-18,2021,50
10,It's The Most Wonderful Time Of The Year,Andy Williams,11,5,24,2021-12-18,2021,50
11,Shivers,Ed Sheeran,9,5,13,2021-12-18,2021,50
12,Need To Know,Doja Cat,10,8,26,2021-12-18,2021,50
13,Last Christmas,Wham!,15,9,22,2021-12-18,2021,50
14,Feliz Navidad,Jose Feliciano,16,6,17,2021-12-18,2021,50
15,abcdefu,GAYLE,24,3,24,2021-12-18,2021,50
16,Bad Habits,Ed Sheeran,12,2,24,2021-12-18,2021,50
17,Sleigh Ride,The Ronettes,19,13,13,2021-12-18,2021,50
18,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,22,8,16,2021-12-18,2021,50
19,Cold Heart (PNAU Remix),Elton John & Dua Lipa,13,11,14,2021-12-18,2021,50
20,The Christmas Song (Merry Christmas To You),"Nat ""King"" Cole",18,11,29,2021-12-18,2021,50
21,It's Beginning To Look A Lot Like Christmas,Perry Como And The Fontane Sisters With Mitchell Ayres And His Orchestra,-,12,9,2021-12-18,2021,50
22,Smokin Out The Window,Silk Sonic (Bruno Mars & Anderson .Paak),14,5,5,2021-12-18,2021,50
23,Super Gremlin,Kodak Black,55,5,55,2021-12-18,2021,50
24,Underneath The Tree,Kelly Clarkson,27,12,12,2021-12-18,2021,50
25,Christmas (Baby Please Come Home),Darlene Love,17,17,9,2021-12-18,2021,50
26,Happy Holiday / The Holiday Season,Andy Williams,30,18,10,2021-12-18,2021,50
27,Rudolph The Red-Nosed Reindeer,Gene Autry & The Pinafores,35,16,14,2021-12-18,2021,50
28,White Christmas (1947),Bing Crosby With Ken Darby Singers & John Scott Trotter & His Orchestra,25,12,22,2021-12-18,2021,50
29,Good 4 U,Olivia Rodrigo,26,1,30,2021-12-18,2021,50
30,Santa Tell Me,Ariana Grande,36,17,10,2021-12-18,2021,50
31,Fancy Like,Walker Hayes,23,3,25,2021-12-18,2021,50
32,It's Beginning To Look A Lot Like Christmas,Michael Buble,20,20,7,2021-12-18,2021,50
33,You Right,Doja Cat & The Weeknd,29,11,24,2021-12-18,2021,50
34,Run Rudolph Run,Chuck Berry,40,10,11,2021-12-18,2021,50
35,Essence,Wizkid Featuring Justin Bieber & Tems,28,9,23,2021-12-18,2021,50
36,Kiss Me More,Doja Cat Featuring SZA,34,3,35,2021-12-18,2021,50
37,(There's No Place Like) Home For The Holidays (1959),Perry Como With Mitchell Ayers And His Orchestra,46,22,9,2021-12-18,2021,50
38,One Right Now,Post Malone & The Weeknd,33,6,5,2021-12-18,2021,50
39,Way 2 Sexy,Drake Featuring Future & Young Thug,31,1,14,2021-12-18,2021,50
40,Ghost,Justin Bieber,39,32,11,2021-12-18,2021,50
41,Save Your Tears,The Weeknd & Ariana Grande,38,1,52,2021-12-18,2021,50
42,All Too Well (Taylor's Version),Taylor Swift,21,1,4,2021-12-18,2021,50
43,Beggin',Maneskin,32,13,24,2021-12-18,2021,50
44,Knife Talk,Drake Featuring 21 Savage & Project Pat,41,4,14,2021-12-18,2021,50
45,Thinking 'Bout You,Dustin Lynch Featuring Lauren Alaina Or MacKenzie Porter,49,30,17,2021-12-18,2021,50
46,Happier Than Ever,Billie Eilish,44,11,19,2021-12-18,2021,50
47,Oh My God,Adele,37,5,3,2021-12-18,2021,50
48,Love Nwantiti (Ah Ah Ah),CKay,47,31,12,2021-12-18,2021,50
49,Wandered To LA.,Juice WRLD & Justin Bieber,-,1,-,2021-12-18,2021,50
50,Thats What I Want,Lil Nas X,43,10,12,2021-12-18,2021,50
51,Better Days,NEIKED X Mae Muller X Polo G,45,29,8,2021-12-18,2021,50
52,If I Didn't Love You,Jason Aldean & Carrie Underwood,42,15,20,2021-12-18,2021,50
53,Meet Me At Our Spot,THE ANXIETY: WILLOW & Tyler Cole,48,21,13,2021-12-18,2021,50
54,Who Want Smoke??,"Nardo Wick Featuring G Herbo, Lil Durk & 21 Savage",53,17,9,2021-12-18,2021,50
55,Girls Want Girls,Drake Featuring Lil Baby,50,2,14,2021-12-18,2021,50
56,Buy Dirt,Jordan Davis Featuring Luke Bryan,54,30,18,2021-12-18,2021,50
57,Cold As You,Luke Combs,52,32,19,2021-12-18,2021,50
58,You Should Probably Leave,Chris Stapleton,57,39,23,2021-12-18,2021,50
59,My Universe,Coldplay x BTS,51,1,11,2021-12-18,2021,50
60,Pepas,Farruko,56,25,20,2021-12-18,2021,50
61,By Your Side,Rod Wave,58,58,2,2021-12-18,2021,50
62,Sand In My Boots,Morgan Wallen,64,32,21,2021-12-18,2021,50
63,Have Mercy,Chloe,62,28,13,2021-12-18,2021,50
64,Woman,Doja Cat,90,62,19,2021-12-18,2021,50
65,Chosen,Blxst & Tyga Featuring Ty Dolla $ign,59,53,11,2021-12-18,2021,50
66,Don't Play,Polo G Featuring Lil Baby,-,1,-,2021-12-18,2021,50
67,Whiskey And Rain,Michael Ray,61,61,10,2021-12-18,2021,50
68,One Mississippi,Kane Brown,65,59,11,2021-12-18,2021,50
69,Big Energy,Latto,71,7,71,2021-12-18,2021,50
70,Bad Man (Smooth Criminal),Polo G,84,49,4,2021-12-18,2021,50
71,Enemy,Imagine Dragons X JID,69,69,3,2021-12-18,2021,50
72,Merry Christmas,Ed Sheeran & Elton John,-,1,-,2021-12-18,2021,50
73,Same Boat,Zac Brown Band,60,48,12,2021-12-18,2021,50
74,Christmas Tree Farm (Old Timey Version),Taylor Swift,82,2,82,2021-12-18,2021,50
75,Knowing You,Kenny Chesney,66,57,17,2021-12-18,2021,50
76,Family Ties,Baby Keem & Kendrick Lamar,68,18,15,2021-12-18,2021,50
77,Gyalis,Capella Grey,70,38,19,2021-12-18,2021,50
78,No Love,Summer Walker & SZA,73,13,5,2021-12-18,2021,50
79,Pick Out A Christmas Tree,Dan + Shay,77,77,2,2021-12-18,2021,50
80,Too Easy,Gunna & Future,-,38,9,2021-12-18,2021,50
81,'Til You Can't,Cody Johnson,88,65,9,2021-12-18,2021,50
82,Message In A Bottle (Taylor's Version) (From The Vault),Taylor Swift,78,45,4,2021-12-18,2021,50
83,Sharing Locations,Meek Mill Featuring Lil Baby & Lil Durk,72,22,15,2021-12-18,2021,50
84,Tequila Little Time,Jon Pardi,79,68,9,2021-12-18,2021,50
85,For Tonight,Giveon,80,10,80,2021-12-18,2021,50
86,Me Or Sum,"Nardo Wick, Lil Baby & Future",-,1,-,2021-12-18,2021,50
87,Young N Dumb,Polo G,-,1,-,2021-12-18,2021,50
88,Freedom Was A Highway,Jimmie Allen & Brad Paisley,80,76,9,2021-12-18,2021,50
89,Fair Trade,Drake Featuring Travis Scott,86,3,14,2021-12-18,2021,50
90,Scorpio,Moneybagg Yo,89,87,3,2021-12-18,2021,50
91,Bubbly,Young Thug With Drake & Travis Scott,83,20,8,2021-12-18,2021,50
92,Half Of My Hometown,Kelsea Ballerini Featuring Kenny Chesney,93,87,6,2021-12-18,2021,50
93,Just About Over You,Priscilla Block,81,81,6,2021-12-18,2021,50
94,Start Up Again,Polo G Featuring Moneybagg Yo,-,1,-,2021-12-18,2021,50
95,Heart On Fire,Eric Church,92,89,3,2021-12-18,2021,50
96,Memory I Don't Mess With,Lee Brice,91,33,19,2021-12-18,2021,50
97,I'll Be Home For Christmas,Camila Cabello,-,1,-,2021-12-18,2021,50
98,Mercedes,Brent Faiyaz,-,1,-,2021-12-18,2021,50
99,Poke It Out,Wale Featuring J. Cole,87,79,6,2021-12-18,2021,50
100,Partin Ways,Polo G,-,1,-,2021-12-18,2021,50
1,All I Want For Christmas Is You,Mariah Carey,2,49,2,2021-12-25,2021,51
2,Rockin' Around The Christmas Tree,Brenda Lee,3,43,3,2021-12-25,2021,51
3,Easy On Me,Adele,1,1,10,2021-12-25,2021,51
4,Jingle Bell Rock,Bobby Helms,6,3,40,2021-12-25,2021,51
5,A Holly Jolly Christmas,Burl Ives,4,24,4,2021-12-25,2021,51
6,Stay,The Kid LAROI & Justin Bieber,4,1,23,2021-12-25,2021,51
7,It's The Most Wonderful Time Of The Year,Andy Williams,10,5,25,2021-12-25,2021,51
8,Heat Waves,Glass Animals,9,7,48,2021-12-25,2021,51
9,Last Christmas,Wham!,13,23,13,2021-12-25,2021,51
10,Industry Baby,Lil Nas X & Jack Harlow,8,1,21,2021-12-25,2021,51
11,Feliz Navidad,Jose Feliciano,14,6,18,2021-12-25,2021,51
12,Shivers,Ed Sheeran,11,5,14,2021-12-25,2021,51
13,Sleigh Ride,The Ronettes,17,14,17,2021-12-25,2021,51
14,Need To Know,Doja Cat,12,8,27,2021-12-25,2021,51
15,The Christmas Song (Merry Christmas To You),"Nat ""King"" Cole",20,11,30,2021-12-25,2021,51
16,abcdefu,GAYLE,15,15,4,2021-12-25,2021,51
17,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,18,8,18,2021-12-25,2021,51
18,Underneath The Tree,Kelly Clarkson,24,12,13,2021-12-25,2021,51
19,It's Beginning To Look A Lot Like Christmas,Perry Como And The Fontane Sisters With Mitchell Ayres And His Orchestra,21,12,10,2021-12-25,2021,51
20,Super Gremlin,Kodak Black,23,6,23,2021-12-25,2021,51
21,Rudolph The Red-Nosed Reindeer,Gene Autry & The Pinafores,27,16,15,2021-12-25,2021,51
22,Happy Holiday / The Holiday Season,Andy Williams,26,18,11,2021-12-25,2021,51
23,Cold Heart (PNAU Remix),Elton John & Dua Lipa,19,11,15,2021-12-25,2021,51
24,Santa Tell Me,Ariana Grande,30,17,11,2021-12-25,2021,51
25,Christmas (Baby Please Come Home),Darlene Love,17,10,17,2021-12-25,2021,51
26,Bad Habits,Ed Sheeran,16,2,25,2021-12-25,2021,51
27,White Christmas (1947),Bing Crosby With Ken Darby Singers & John Scott Trotter & His Orchestra,28,12,23,2021-12-25,2021,51
28,(There's No Place Like) Home For The Holidays (1959),Perry Como With Mitchell Ayers And His Orchestra,37,22,10,2021-12-25,2021,51
29,Girl Of My Dreams,Juice WRLD & SUGA,-,1,-,2021-12-25,2021,51
30,Smokin Out The Window,Silk Sonic (Bruno Mars & Anderson .Paak),22,5,6,2021-12-25,2021,51
31,I Hate U,SZA,7,7,2,2021-12-25,2021,51
32,Run Rudolph Run,Chuck Berry,34,10,12,2021-12-25,2021,51
33,Good 4 U,Olivia Rodrigo,29,1,31,2021-12-25,2021,51
34,Burn,Juice WRLD,-,1,-,2021-12-25,2021,51
35,Fancy Like,Walker Hayes,31,3,26,2021-12-25,2021,51
36,It's Beginning To Look A Lot Like Christmas,Michael Buble,32,20,8,2021-12-25,2021,51
37,Ghost,Justin Bieber,40,32,12,2021-12-25,2021,51
38,One Right Now,Post Malone & The Weeknd,6,6,6,2021-12-25,2021,51
39,Essence,Wizkid Featuring Justin Bieber & Tems,35,9,24,2021-12-25,2021,51
40,You Right,Doja Cat & The Weeknd,33,11,25,2021-12-25,2021,51
41,Wonderful Christmastime,Paul McCartney,-,28,5,2021-12-25,2021,51
42,Kiss Me More,Doja Cat Featuring SZA,36,3,36,2021-12-25,2021,51
43,Happier Than Ever,Billie Eilish,46,11,20,2021-12-25,2021,51
