rank,name,singer,last_week,peak_pos,weeks_on_chart,chart_date,year,week
44,360,Charli xcx,55,8,55,2024-08-10,2024,32
45,Mamushi,Megan Thee Stallion Featuring Yuki Chiba,36,36,5,2024-08-10,2024,32
46,TGIF,GloRilla,43,28,6,2024-08-10,2024,32
47,Dirt Cheap,Cody Johnson,45,43,15,2024-08-10,2024,32
48,Whiskey Whiskey,Moneybagg Yo Featuring Morgan Wallen,39,21,7,2024-08-10,2024,32
49,Gata Only,FloyyMenor X Cris Mj,41,27,20,2024-08-10,2024,32
50,You Look Like You Love Me,Ella Langley Featuring Riley Green,46,36,6,2024-08-10,2024,32
51,Did It First,Ice Spice & Central Cee,56,3,56,2024-08-10,2024,32
52,Red Wine Supernova,Chappell Roan,47,46,9,2024-08-10,2024,32
53,Kehlani,Jordan Adetunji,52,52,6,2024-08-10,2024,32
54,BAND4BAND,Central Cee & Lil Baby,51,18,10,2024-08-10,2024,32
55,The Door,Teddy Swims,67,9,67,2024-08-10,2024,32
56,Illusion,Dua Lipa,58,43,16,2024-08-10,2024,32
57,Big Dawgs,Hanumankind X Kalmi,-,1,-,2024-08-10,2024,32
58,Devil Is A Lie,Tommy Richman,53,32,7,2024-08-10,2024,32
59,Wildflower,Billie Eilish,77,17,11,2024-08-10,2024,32
60,Nights Like This,The Kid LAROI,47,6,47,2024-08-10,2024,32
61,One Of Wun,Gunna,64,26,12,2024-08-10,2024,32
62,Nasty,Tinashe,61,9,61,2024-08-10,2024,32
63,American Nights,Zach Bryan,59,21,4,2024-08-10,2024,32
64,Type Shit,"Future, Metro Boomin, Travis Scott & Playboi Carti",63,2,19,2024-08-10,2024,32
65,The Boy Is Mine,Ariana Grande,54,16,13,2024-08-10,2024,32
66,Apple,Charli xcx,81,2,81,2024-08-10,2024,32
67,Chevrolet,Dustin Lynch Featuring Jelly Roll,75,7,75,2024-08-10,2024,32
68,Hate Me,Lil Yachty & ian,-,1,-,2024-08-10,2024,32
69,Hang Tight Honey,Lainey Wilson,88,7,88,2024-08-10,2024,32
70,Get It Sexyy,Sexyy Red,66,20,20,2024-08-10,2024,32
71,Wind Up Missin' You,Tucker Wetmore,70,63,18,2024-08-10,2024,32
72,I Like The Way You Kiss Me,Artemas,68,12,19,2024-08-10,2024,32
73,Chihiro,Billie Eilish,71,12,11,2024-08-10,2024,32
74,Help Me,Real Boston Richey,93,2,93,2024-08-10,2024,32
75,Think I'm In Love With You,Chris Stapleton,80,49,13,2024-08-10,2024,32
76,Casual,Chappell Roan,79,6,79,2024-08-10,2024,32
77,Si No Quieres No,Luis R Conriquez x Neton Vega,78,53,13,2024-08-10,2024,32
78,Tough,Quavo & Lana Del Rey,61,33,4,2024-08-10,2024,32
79,Euphoria,Kendrick Lamar,72,3,14,2024-08-10,2024,32
80,U My Everything,Sexyy Red & Drake,83,44,10,2024-08-10,2024,32
81,Parking Lot,Mustard & Travis Scott,-,57,3,2024-08-10,2024,32
82,Belong Together,Mark Ambor,84,74,13,2024-08-10,2024,32
83,Sweet Dreams,Koe Wetzel,74,35,11,2024-08-10,2024,32
84,Tobey,"Eminem, Big Sean & BabyTron",57,24,5,2024-08-10,2024,32
85,Beautiful As You,Thomas Rhett,86,83,8,2024-08-10,2024,32
86,Femininomenon,Chappell Roan,96,2,96,2024-08-10,2024,32
87,Somebody Save Me,Eminem & Jelly Roll,48,27,3,2024-08-10,2024,32
88,Lucky,Halsey,-,1,-,2024-08-10,2024,32
89,La Patrulla,Peso Pluma & Neton Vega,-,2,-,2024-08-10,2024,32
90,Lithonia,Childish Gambino,69,69,3,2024-08-10,2024,32
91,Nel,Fuerza Regida,-,1,-,2024-08-10,2024,32
92,We Ride,Bryan Martin,89,56,17,2024-08-10,2024,32
93,Girls,The Kid LAROI,87,51,5,2024-08-10,2024,32
94,Linger (SiriusXM Session),Royel Otis,-,1,-,2024-08-10,2024,32
95,Wine Into Whiskey,Tucker Wetmore,98,68,18,2024-08-10,2024,32
96,Okay,JT,85,72,5,2024-08-10,2024,32
97,Better Days,Zach Bryan Featuring John Mayer,92,46,4,2024-08-10,2024,32
98,Alibi,"Sevdaliza, Pabllo Vittar & Yseult",95,95,2,2024-08-10,2024,32
99,Misses,Dominic Fike,100,2,100,2024-08-10,2024,32
100,Wanna Be Loved,The Red Clay Strays,-,1,-,2024-08-10,2024,32
1,A Bar Song (Tipsy),Shaboozey,17,17,0,2024-08-17,2024,33
2,I Had Some Help,Post Malone Featuring Morgan Wallen,1,13,1,2024-08-17,2024,33
3,Not Like Us,Kendrick Lamar,1,14,1,2024-08-17,2024,33
4,Espresso,Sabrina Carpenter,3,17,3,2024-08-17,2024,33
5,Million Dollar Baby,Tommy Richman,2,15,2,2024-08-17,2024,33
6,"Good Luck, Babe!",Chappell Roan,8,18,8,2024-08-17,2024,33
7,Birds Of A Feather,Billie Eilish,10,12,10,2024-08-17,2024,33
8,Please Please Please,Sabrina Carpenter,9,1,9,2024-08-17,2024,33
9,Lose Control,Teddy Swims,6,1,52,2024-08-17,2024,33
10,Too Sweet,Hozier,7,1,20,2024-08-17,2024,33
11,Beautiful Things,Benson Boone,2,29,2,2024-08-17,2024,33
12,Guess,Charli xcx Featuring Billie Eilish,-,1,-,2024-08-17,2024,33
13,Cowgirls,Morgan Wallen Featuring ERNEST,15,12,34,2024-08-17,2024,33
14,Ain't No Love In Oklahoma,Luke Combs,13,12,13,2024-08-17,2024,33
15,Lies Lies Lies,Morgan Wallen,13,7,5,2024-08-17,2024,33
16,Pink Skies,Zach Bryan,6,11,6,2024-08-17,2024,33
17,Hot To Go!,Chappell Roan,26,10,26,2024-08-17,2024,33
18,Miles On It,Marshmello & Kane Brown,20,14,20,2024-08-17,2024,33
19,Like That,"Future, Metro Boomin & Kendrick Lamar",18,1,20,2024-08-17,2024,33
20,Houdini,Eminem,19,2,10,2024-08-17,2024,33
21,I Remember Everything,Zach Bryan Featuring Kacey Musgraves,24,1,50,2024-08-17,2024,33
22,Austin,Dasha,23,19,23,2024-08-17,2024,33
23,Saturn,SZA,21,6,24,2024-08-17,2024,33
24,Who,Jimin,12,12,3,2024-08-17,2024,33
25,28,Zach Bryan,22,14,5,2024-08-17,2024,33
26,Kehlani,Jordan Adetunji,53,7,53,2024-08-17,2024,33
27,High Road,Koe Wetzel & Jessie Murph,25,22,9,2024-08-17,2024,33
28,Pour Me A Drink,Post Malone Featuring Blake Shelton,29,12,7,2024-08-17,2024,33
29,Pink Pony Club,Chappell Roan,42,8,42,2024-08-17,2024,33
30,Wanna Be,GloRilla & Megan Thee Stallion,27,11,18,2024-08-17,2024,33
31,Big Dawgs,Hanumankind X Kalmi,57,2,57,2024-08-17,2024,33
32,Si Antes Te Hubiera Conocido,Karol G,34,7,34,2024-08-17,2024,33
33,Stick Season,Noah Kahan,30,9,45,2024-08-17,2024,33
34,Guy For That,Post Malone Featuring Luke Combs,17,17,2,2024-08-17,2024,33
35,I Can Do It With A Broken Heart,Taylor Swift,37,3,16,2024-08-17,2024,33
36,Slow It Down,Benson Boone,35,34,20,2024-08-17,2024,33
37,We Can't Be Friends (Wait For Your Love),Ariana Grande,31,1,22,2024-08-17,2024,33
38,Fortnight,Taylor Swift Featuring Post Malone,28,1,16,2024-08-17,2024,33
39,Lunch,Billie Eilish,32,5,12,2024-08-17,2024,33
40,I Am Not Okay,Jelly Roll,36,29,8,2024-08-17,2024,33
41,360,Charli xcx,44,9,44,2024-08-17,2024,33
42,Bulletproof,Nate Smith,41,37,18,2024-08-17,2024,33
43,Feather,Sabrina Carpenter,38,21,36,2024-08-17,2024,33
44,Stargazing,Myles Smith,40,40,13,2024-08-17,2024,33
45,Bye Bye Bye,*NSYNC,-,4,24,2024-08-17,2024,33
46,Mamushi,Megan Thee Stallion Featuring Yuki Chiba,45,36,6,2024-08-17,2024,33
47,Red Wine Supernova,Chappell Roan,52,46,10,2024-08-17,2024,33
48,Field Trip,"¥$: Kanye West & Ty Dolla $ign Featuring Playboi Carti, Kodak Black & Don Toliver",-,1,-,2024-08-17,2024,33
49,You Look Like You Love Me,Ella Langley Featuring Riley Green,50,36,7,2024-08-17,2024,33
50,TGIF,GloRilla,46,28,7,2024-08-17,2024,33
51,Dirt Cheap,Cody Johnson,47,43,16,2024-08-17,2024,33
52,Apple,Charli xcx,66,3,66,2024-08-17,2024,33
53,Whiskey Whiskey,Moneybagg Yo Featuring Morgan Wallen,48,21,8,2024-08-17,2024,33
54,Gata Only,FloyyMenor X Cris Mj,49,27,21,2024-08-17,2024,33
55,Wildflower,Billie Eilish,59,17,12,2024-08-17,2024,33
56,The Door,Teddy Swims,55,55,10,2024-08-17,2024,33
57,One Of Wun,Gunna,61,26,13,2024-08-17,2024,33
58,BAND4BAND,Central Cee & Lil Baby,54,18,11,2024-08-17,2024,33
59,Lonely Road,mgk & Jelly Roll,33,33,2,2024-08-17,2024,33
60,Nights Like This,The Kid LAROI,47,7,47,2024-08-17,2024,33
61,Hang Tight Honey,Lainey Wilson,69,8,69,2024-08-17,2024,33
62,Casual,Chappell Roan,76,7,76,2024-08-17,2024,33
63,Devil Is A Lie,Tommy Richman,58,32,8,2024-08-17,2024,33
64,Chevrolet,Dustin Lynch Featuring Jelly Roll,67,8,67,2024-08-17,2024,33
65,Did It First,Ice Spice & Central Cee,51,51,4,2024-08-17,2024,33
66,Type Shit,"Future, Metro Boomin, Travis Scott & Playboi Carti",64,2,20,2024-08-17,2024,33
67,Illusion,Dua Lipa,56,43,17,2024-08-17,2024,33
68,The Boy Is Mine,Ariana Grande,65,16,14,2024-08-17,2024,33
69,Nasty,Tinashe,62,61,10,2024-08-17,2024,33
70,Femininomenon,Chappell Roan,86,3,86,2024-08-17,2024,33
71,Help Me,Real Boston Richey,74,3,74,2024-08-17,2024,33
72,Chihiro,Billie Eilish,73,12,12,2024-08-17,2024,33
73,Wind Up Missin' You,Tucker Wetmore,71,63,19,2024-08-17,2024,33
74,I Like The Way You Kiss Me,Artemas,72,12,20,2024-08-17,2024,33
75,Think I'm In Love With You,Chris Stapleton,49,14,49,2024-08-17,2024,33
76,Promotion,¥$: Kanye West & Ty Dolla $ign Featuring Future,-,1,-,2024-08-17,2024,33
77,Si No Quieres No,Luis R Conriquez x Neton Vega,53,14,53,2024-08-17,2024,33
78,Hate Me,Lil Yachty & ian,68,68,2,2024-08-17,2024,33
79,Dirty,Jessie Murph With Teddy Swims,-,1,-,2024-08-17,2024,33
80,American Nights,Zach Bryan,63,21,5,2024-08-17,2024,33
81,Beautiful As You,Thomas Rhett,85,9,85,2024-08-17,2024,33
82,Belong Together,Mark Ambor,74,14,74,2024-08-17,2024,33
83,"I Love You, I'm Sorry",Gracie Abrams,-,1,-,2024-08-17,2024,33
84,U My Everything,Sexyy Red & Drake,80,44,11,2024-08-17,2024,33
85,La Patrulla,Peso Pluma & Neton Vega,89,3,89,2024-08-17,2024,33
86,Am I Okay?,Megan Moroney,-,1,-,2024-08-17,2024,33
87,Fried,¥$: Kanye West & Ty Dolla $ign,-,1,-,2024-08-17,2024,33
88,Slide,¥$: Kanye West & Ty Dolla $ign,-,1,-,2024-08-17,2024,33
89,Highjack,A$AP Rocky Featuring Jessica Pratt,-,1,-,2024-08-17,2024,33
90,Nel,Fuerza Regida,91,2,91,2024-08-17,2024,33
91,My Kink Is Karma,Chappell Roan,-,1,-,2024-08-17,2024,33
92,Euphoria,Kendrick Lamar,79,3,15,2024-08-17,2024,33
93,Tough,Quavo & Lana Del Rey,78,33,5,2024-08-17,2024,33
94,Liar,Jelly Roll,-,1,-,2024-08-17,2024,33
95,Sweet Dreams,Koe Wetzel,83,35,12,2024-08-17,2024,33
96,Alibi,"Sevdaliza, Pabllo Vittar & Yseult",98,95,3,2024-08-17,2024,33
97,Parking Lot,Mustard & Travis Scott,81,57,4,2024-08-17,2024,33
98,Wine Into Whiskey,Tucker Wetmore,95,68,19,2024-08-17,2024,33
99,"Love You, Miss You, Mean It",Luke Bryan,-,1,-,2024-08-17,2024,33
100,We Ride,Bryan Martin,92,56,18,2024-08-17,2024,33
1,A Bar Song (Tipsy),Shaboozey,18,18,0,2024-08-24,2024,34
2,I Had Some Help,Post Malone Featuring Morgan Wallen,1,14,1,2024-08-24,2024,34
3,Not Like Us,Kendrick Lamar,1,15,1,2024-08-24,2024,34
4,Espresso,Sabrina Carpenter,3,18,3,2024-08-24,2024,34
5,Birds Of A Feather,Billie Eilish,7,13,7,2024-08-24,2024,34
6,Million Dollar Baby,Tommy Richman,5,2,16,2024-08-24,2024,34
7,"Good Luck, Babe!",Chappell Roan,6,6,19,2024-08-24,2024,34
8,Please Please Please,Sabrina Carpenter,1,10,1,2024-08-24,2024,34
9,Lose Control,Teddy Swims,1,53,1,2024-08-24,2024,34
10,Too Sweet,Hozier,1,21,1,2024-08-24,2024,34
11,Beautiful Things,Benson Boone,2,30,2,2024-08-24,2024,34
12,Cowgirls,Morgan Wallen Featuring ERNEST,13,35,13,2024-08-24,2024,34
13,Ain't No Love In Oklahoma,Luke Combs,14,14,0,2024-08-24,2024,34
14,Pink Skies,Zach Bryan,16,6,12,2024-08-24,2024,34
15,Lies Lies Lies,Morgan Wallen,7,6,7,2024-08-24,2024,34
16,Hot To Go!,Chappell Roan,17,11,17,2024-08-24,2024,34
17,I Remember Everything,Zach Bryan Featuring Kacey Musgraves,21,1,51,2024-08-24,2024,34
18,Austin,Dasha,22,23,22,2024-08-24,2024,34
19,Miles On It,Marshmello & Kane Brown,18,18,15,2024-08-24,2024,34
20,Guess,Charli xcx Featuring Billie Eilish,12,12,2,2024-08-24,2024,34
21,Like That,"Future, Metro Boomin & Kendrick Lamar",19,1,19,2024-08-24,2024,34
22,Saturn,SZA,23,6,25,2024-08-24,2024,34
23,Big Dawgs,Hanumankind X Kalmi,31,3,31,2024-08-24,2024,34
24,Houdini,Eminem,20,2,11,2024-08-24,2024,34
25,Kehlani,Jordan Adetunji,26,8,26,2024-08-24,2024,34
26,Pink Pony Club,Chappell Roan,29,9,29,2024-08-24,2024,34
27,28,Zach Bryan,25,14,6,2024-08-24,2024,34
28,It's Up,"Drake, Young Thug & 21 Savage",-,1,-,2024-08-24,2024,34
29,Who,Jimin,24,12,4,2024-08-24,2024,34
30,Pour Me A Drink,Post Malone Featuring Blake Shelton,28,12,8,2024-08-24,2024,34
31,Wanna Be,GloRilla & Megan Thee Stallion,30,11,19,2024-08-24,2024,34
32,I Am Not Okay,Jelly Roll,40,29,9,2024-08-24,2024,34
33,I Can Do It With A Broken Heart,Taylor Swift,35,3,17,2024-08-24,2024,34
34,Si Antes Te Hubiera Conocido,Karol G,32,32,8,2024-08-24,2024,34
35,Stick Season,Noah Kahan,33,9,46,2024-08-24,2024,34
36,Guy For That,Post Malone Featuring Luke Combs,34,17,3,2024-08-24,2024,34
37,Mamushi,Megan Thee Stallion Featuring Yuki Chiba,46,36,7,2024-08-24,2024,34
38,Slow It Down,Benson Boone,36,34,21,2024-08-24,2024,34
39,Bulletproof,Nate Smith,42,37,19,2024-08-24,2024,34
40,High Road,Koe Wetzel & Jessie Murph,27,22,10,2024-08-24,2024,34
41,Red Wine Supernova,Chappell Roan,47,11,47,2024-08-24,2024,34
42,We Can't Be Friends (Wait For Your Love),Ariana Grande,37,1,23,2024-08-24,2024,34
43,TGIF,GloRilla,50,28,8,2024-08-24,2024,34
44,Stargazing,Myles Smith,40,14,40,2024-08-24,2024,34
45,Feather,Sabrina Carpenter,43,21,37,2024-08-24,2024,34
46,360,Charli xcx,41,41,10,2024-08-24,2024,34
47,Dirt Cheap,Cody Johnson,51,43,17,2024-08-24,2024,34
48,The Door,Teddy Swims,56,11,56,2024-08-24,2024,34
49,Fortnight,Taylor Swift Featuring Post Malone,38,1,17,2024-08-24,2024,34
50,You Look Like You Love Me,Ella Langley Featuring Riley Green,49,36,8,2024-08-24,2024,34
51,Apple,Charli xcx,52,4,52,2024-08-24,2024,34
52,Wildflower,Billie Eilish,55,17,13,2024-08-24,2024,34
53,Whiskey Whiskey,Moneybagg Yo Featuring Morgan Wallen,21,9,21,2024-08-24,2024,34
54,Lunch,Billie Eilish,39,5,13,2024-08-24,2024,34
55,Gata Only,FloyyMenor X Cris Mj,54,27,22,2024-08-24,2024,34
56,One Of Wun,Gunna,57,26,14,2024-08-24,2024,34
57,BAND4BAND,Central Cee & Lil Baby,58,18,12,2024-08-24,2024,34
58,Nights Like This,The Kid LAROI,60,47,8,2024-08-24,2024,34
59,Casual,Chappell Roan,62,8,62,2024-08-24,2024,34
60,Lonely Road,mgk & Jelly Roll,59,33,3,2024-08-24,2024,34
61,Chevrolet,Dustin Lynch Featuring Jelly Roll,64,9,64,2024-08-24,2024,34
62,Help Me,Real Boston Richey,71,4,71,2024-08-24,2024,34
63,Blue Green Red,Drake,-,1,-,2024-08-24,2024,34
64,Hang Tight Honey,Lainey Wilson,61,61,9,2024-08-24,2024,34
65,The Boy Is Mine,Ariana Grande,68,16,15,2024-08-24,2024,34
66,Femininomenon,Chappell Roan,70,4,70,2024-08-24,2024,34
67,Think I'm In Love With You,Chris Stapleton,75,49,15,2024-08-24,2024,34
68,Field Trip,"¥$: Kanye West & Ty Dolla $ign Featuring Playboi Carti, Kodak Black & Don Toliver",48,48,2,2024-08-24,2024,34
69,Chihiro,Billie Eilish,72,12,13,2024-08-24,2024,34
70,Devil Is A Lie,Tommy Richman,63,32,9,2024-08-24,2024,34
71,Wind Up Missin' You,Tucker Wetmore,73,63,20,2024-08-24,2024,34
72,Nasty,Tinashe,69,61,11,2024-08-24,2024,34
73,Nel,Fuerza Regida,90,3,90,2024-08-24,2024,34
74,"I Love You, I'm Sorry",Gracie Abrams,83,2,83,2024-08-24,2024,34
75,La Patrulla,Peso Pluma & Neton Vega,85,4,85,2024-08-24,2024,34
76,Si No Quieres No,Luis R Conriquez x Neton Vega,77,53,15,2024-08-24,2024,34
77,Beautiful As You,Thomas Rhett,81,10,81,2024-08-24,2024,34
78,Belong Together,Mark Ambor,82,74,15,2024-08-24,2024,34
79,American Nights,Zach Bryan,80,21,6,2024-08-24,2024,34
80,U My Everything,Sexyy Red & Drake,84,44,12,2024-08-24,2024,34
81,My Kink Is Karma,Chappell Roan,91,2,91,2024-08-24,2024,34
82,Illusion,Dua Lipa,67,43,18,2024-08-24,2024,34
83,Evergreen,Richy Mitch And The Coal Miners,-,1,-,2024-08-24,2024,34
84,Why Why Why,Shawn Mendes,-,1,-,2024-08-24,2024,34
85,Housekeeping Knows,Drake Featuring Latto,-,1,-,2024-08-24,2024,34
86,Am I Okay?,Megan Moroney,2,2,0,2024-08-24,2024,34
87,Sweet Dreams,Koe Wetzel,95,35,13,2024-08-24,2024,34
88,"Love You, Miss You, Mean It",Luke Bryan,99,2,99,2024-08-24,2024,34
89,Double Life,Pharrell Williams,-,1,-,2024-08-24,2024,34
90,Girls,The Kid LAROI,-,51,6,2024-08-24,2024,34
91,Holy Smokes,Bailey Zimmerman,-,54,5,2024-08-24,2024,34
92,Big Mama,Latto,-,1,-,2024-08-24,2024,34
93,She's Somebody's Daughter (Reimagined),Drew Baldridge,-,1,-,2024-08-24,2024,34
94,Did It First,Ice Spice & Central Cee,65,51,5,2024-08-24,2024,34
95,Euphoria,Kendrick Lamar,92,3,16,2024-08-24,2024,34
96,Alibi,"Sevdaliza, Pabllo Vittar & Yseult",95,4,95,2024-08-24,2024,34
97,Residuals,Chris Brown,-,1,-,2024-08-24,2024,34
98,Wine Into Whiskey,Tucker Wetmore,68,20,68,2024-08-24,2024,34
99,Okay,JT,-,72,6,2024-08-24,2024,34
100,Parking Lot,Mustard & Travis Scott,97,57,5,2024-08-24,2024,34
1,A Bar Song (Tipsy),Shaboozey,19,19,0,2024-08-31,2024,35
2,I Had Some Help,Post Malone Featuring Morgan Wallen,1,15,1,2024-08-31,2024,35
3,Die With A Smile,Lady Gaga & Bruno Mars,-,1,-,2024-08-31,2024,35
4,Not Like Us,Kendrick Lamar,3,1,16,2024-08-31,2024,35
5,Birds Of A Feather,Billie Eilish,14,14,0,2024-08-31,2024,35
6,"Good Luck, Babe!",Chappell Roan,7,20,7,2024-08-31,2024,35
7,Espresso,Sabrina Carpenter,4,3,19,2024-08-31,2024,35
8,Million Dollar Baby,Tommy Richman,6,2,17,2024-08-31,2024,35
9,Please Please Please,Sabrina Carpenter,8,1,11,2024-08-31,2024,35
10,Lose Control,Teddy Swims,9,1,54,2024-08-31,2024,35
11,Too Sweet,Hozier,10,1,22,2024-08-31,2024,35
12,Beautiful Things,Benson Boone,11,2,31,2024-08-31,2024,35
13,Pour Me A Drink,Post Malone Featuring Blake Shelton,30,12,9,2024-08-31,2024,35
14,Cowgirls,Morgan Wallen Featuring ERNEST,12,12,36,2024-08-31,2024,35
15,Ain't No Love In Oklahoma,Luke Combs,13,13,14,2024-08-31,2024,35
16,Pink Skies,Zach Bryan,14,6,13,2024-08-31,2024,35
17,Guy For That,Post Malone Featuring Luke Combs,36,4,36,2024-08-31,2024,35
18,Lies Lies Lies,Morgan Wallen,15,7,7,2024-08-31,2024,35
19,Hot To Go!,Chappell Roan,16,16,12,2024-08-31,2024,35
20,Miles On It,Marshmello & Kane Brown,19,18,16,2024-08-31,2024,35
21,I Remember Everything,Zach Bryan Featuring Kacey Musgraves,17,1,52,2024-08-31,2024,35
22,Austin,Dasha,18,18,24,2024-08-31,2024,35
23,Wrong Ones,Post Malone Featuring Tim McGraw,-,1,-,2024-08-31,2024,35
24,Saturn,SZA,22,6,26,2024-08-31,2024,35
25,Losers,Post Malone Featuring Jelly Roll,-,1,-,2024-08-31,2024,35
26,Like That,"Future, Metro Boomin & Kendrick Lamar",21,1,22,2024-08-31,2024,35
27,Pink Pony Club,Chappell Roan,26,26,10,2024-08-31,2024,35
28,Kehlani,Jordan Adetunji,25,25,9,2024-08-31,2024,35
29,Big Dawgs,Hanumankind X Kalmi,23,23,4,2024-08-31,2024,35
30,Houdini,Eminem,24,2,12,2024-08-31,2024,35
31,I Am Not Okay,Jelly Roll,32,29,10,2024-08-31,2024,35
32,Who,Jimin,29,12,5,2024-08-31,2024,35
33,Guess,Charli xcx Featuring Billie Eilish,20,12,3,2024-08-31,2024,35
34,California Sober,Post Malone Featuring Chris Stapleton,-,1,-,2024-08-31,2024,35
35,28,Zach Bryan,27,14,7,2024-08-31,2024,35
36,I Can Do It With A Broken Heart,Taylor Swift,33,3,18,2024-08-31,2024,35
37,Wanna Be,GloRilla & Megan Thee Stallion,31,11,20,2024-08-31,2024,35
38,Si Antes Te Hubiera Conocido,Karol G,34,32,9,2024-08-31,2024,35
39,Stick Season,Noah Kahan,35,9,47,2024-08-31,2024,35
40,What Don't Belong To Me,Post Malone,-,1,-,2024-08-31,2024,35
41,Slow It Down,Benson Boone,38,34,22,2024-08-31,2024,35
42,Finer Things,Post Malone Featuring Hank Williams Jr.,-,1,-,2024-08-31,2024,35
43,Red Wine Supernova,Chappell Roan,41,41,12,2024-08-31,2024,35
44,TGIF,GloRilla,43,28,9,2024-08-31,2024,35
45,Stargazing,Myles Smith,44,40,15,2024-08-31,2024,35
46,It's Up,"Drake, Young Thug & 21 Savage",28,28,2,2024-08-31,2024,35
47,We Can't Be Friends (Wait For Your Love),Ariana Grande,42,1,24,2024-08-31,2024,35
48,The Door,Teddy Swims,12,12,0,2024-08-31,2024,35
49,360,Charli xcx,46,41,11,2024-08-31,2024,35
50,Nosedive,Post Malone Featuring Lainey Wilson,-,1,-,2024-08-31,2024,35
51,High Road,Koe Wetzel & Jessie Murph,40,22,11,2024-08-31,2024,35
52,Mamushi,Megan Thee Stallion Featuring Yuki Chiba,37,36,8,2024-08-31,2024,35
53,Dirt Cheap,Cody Johnson,47,43,18,2024-08-31,2024,35
54,Yours,Post Malone,-,1,-,2024-08-31,2024,35
55,Fortnight,Taylor Swift Featuring Post Malone,49,1,18,2024-08-31,2024,35
56,Have The Heart,Post Malone Featuring Dolly Parton,-,1,-,2024-08-31,2024,35
57,Wildflower,Billie Eilish,52,17,14,2024-08-31,2024,35
58,Bulletproof,Nate Smith,39,37,20,2024-08-31,2024,35
59,Whiskey Whiskey,Moneybagg Yo Featuring Morgan Wallen,53,21,10,2024-08-31,2024,35
60,Goes Without Saying,Post Malone Featuring Brad Paisley,-,1,-,2024-08-31,2024,35
61,You Look Like You Love Me,Ella Langley Featuring Riley Green,50,36,9,2024-08-31,2024,35
62,Apple,Charli xcx,51,51,5,2024-08-31,2024,35
