rank,name,singer,last_week,peak_pos,weeks_on_chart,chart_date,year,week
30,Love On The Brain,Rihanna,34,7,34,2016-12-17,2016,50
31,Reminder,The Weeknd,-,1,-,2016-12-17,2016,50
32,Blue Ain't Your Color,Keith Urban,25,24,12,2016-12-17,2016,50
33,This Is What You Came For,Calvin Harris Featuring Rihanna,26,3,31,2016-12-17,2016,50
34,Six Feet Under,The Weeknd,-,1,-,2016-12-17,2016,50
35,All Time Low,Jon Bellion,32,32,8,2016-12-17,2016,50
36,Chill Bill,Rob $tone Featuring J. Davi$ & Spooks,30,29,18,2016-12-17,2016,50
37,Do You Mind,"DJ Khaled Featuring Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future & Rick Ross",27,27,17,2016-12-17,2016,50
38,Ride,Twenty One Pilots,31,5,31,2016-12-17,2016,50
39,May We All,Florida Georgia Line Featuring Tim McGraw,33,30,14,2016-12-17,2016,50
40,This Town,Niall Horan,29,25,10,2016-12-17,2016,50
41,X,21 Savage & Metro Boomin Featuring Future,36,36,12,2016-12-17,2016,50
42,Needed Me,Rihanna,38,7,44,2016-12-17,2016,50
43,Die For You,The Weeknd & Ariana Grande,-,1,-,2016-12-17,2016,50
44,Rockin',The Weeknd,-,1,-,2016-12-17,2016,50
45,One Dance,Drake Featuring WizKid & Kyla,37,1,35,2016-12-17,2016,50
46,All I Know,The Weeknd Featuring Future,-,1,-,2016-12-17,2016,50
47,Secrets,The Weeknd,-,1,-,2016-12-17,2016,50
48,True Colors,The Weeknd,-,1,-,2016-12-17,2016,50
49,Bad And Boujee,Migos Featuring Lil Uzi Vert,54,3,54,2016-12-17,2016,50
50,Mercy,Shawn Mendes,35,35,11,2016-12-17,2016,50
51,Bounce Back,Big Sean,4,4,0,2016-12-17,2016,50
52,How Far I'll Go,Auli'i Cravalho,-,1,-,2016-12-17,2016,50
53,Love Me Now,John Legend,43,41,6,2016-12-17,2016,50
54,Used To This,Future Featuring Drake,40,14,4,2016-12-17,2016,50
55,False Alarm,The Weeknd,-,3,-,2016-12-17,2016,50
56,Hallelujah,Pentatonix,65,32,6,2016-12-17,2016,50
57,You Was Right,Lil Uzi Vert,52,52,21,2016-12-17,2016,50
58,Pick Up The Phone,Young Thug And Travis Scott Featuring Quavo,49,43,16,2016-12-17,2016,50
59,Wanna Be That Song,Brett Eldredge,57,57,9,2016-12-17,2016,50
60,Come And See Me,PARTYNEXTDOOR Featuring Drake,56,55,22,2016-12-17,2016,50
61,Stargirl Interlude,The Weeknd Featuring Lana Del Rey,-,1,-,2016-12-17,2016,50
62,Tiimmy Turner,Desiigner,45,34,19,2016-12-17,2016,50
63,Sleep Without You,Brett Young,47,47,12,2016-12-17,2016,50
64,Song For Another Time,Old Dominion,60,60,10,2016-12-17,2016,50
65,Fresh Eyes,Andy Grammer,59,59,9,2016-12-17,2016,50
66,Sneakin',Drake Featuring 21 Savage,50,28,6,2016-12-17,2016,50
67,Attention,The Weeknd,-,1,-,2016-12-17,2016,50
68,Nothing Without You,The Weeknd,-,1,-,2016-12-17,2016,50
69,A Lonely Night,The Weeknd,-,1,-,2016-12-17,2016,50
70,No Heart,21 Savage & Metro Boomin,61,57,6,2016-12-17,2016,50
71,Love To Lay,The Weeknd,-,1,-,2016-12-17,2016,50
72,Ordinary Life,The Weeknd,-,1,-,2016-12-17,2016,50
73,Too Much Sauce,DJ ESCO Featuring Future & Lil Uzi Vert,62,61,15,2016-12-17,2016,50
74,Middle Of A Memory,Cole Swindell,58,46,19,2016-12-17,2016,50
75,1 Night,Lil Yachty,55,49,17,2016-12-17,2016,50
76,Say You Won't Let Go,James Arthur,68,68,6,2016-12-17,2016,50
77,HandClap,Fitz And The Tantrums,63,63,10,2016-12-17,2016,50
78,Water Under The Bridge,Adele,80,70,4,2016-12-17,2016,50
79,Dirty Laundry,Carrie Underwood,70,69,7,2016-12-17,2016,50
80,Better Man,Little Big Town,69,53,5,2016-12-17,2016,50
81,Setting The World On Fire,Kenny Chesney Featuring P!nk,67,29,18,2016-12-17,2016,50
82,All We Know,The Chainsmokers Featuring Phoebe Ryan,66,18,9,2016-12-17,2016,50
83,You're Welcome,Dwayne Johnson,-,1,-,2016-12-17,2016,50
84,That's My Girl,Fifth Harmony,73,73,2,2016-12-17,2016,50
85,Distraction,Kehlani,-,1,-,2016-12-17,2016,50
86,Star Of The Show,Thomas Rhett,82,82,5,2016-12-17,2016,50
87,A Little More Summertime,Jason Aldean,64,52,13,2016-12-17,2016,50
88,How Far I'll Go,Alessia Cara,-,1,-,2016-12-17,2016,50
89,Selfish,PnB Rock,81,81,4,2016-12-17,2016,50
90,Chantaje,Shakira Featuring Maluma,77,77,3,2016-12-17,2016,50
91,How I'll Always Be,Tim McGraw,87,87,7,2016-12-17,2016,50
92,A Guy With A Girl,Blake Shelton,3,3,0,2016-12-17,2016,50
93,We Know The Way,Opetaia Foa'i & Lin-Manuel Miranda,-,1,-,2016-12-17,2016,50
94,Look Alive,Rae Sremmurd,72,72,6,2016-12-17,2016,50
95,What They Want,Russ,83,83,6,2016-12-17,2016,50
96,Fade,Kanye West,71,47,13,2016-12-17,2016,50
97,Capsize,Frenship & Emily Warren,84,78,10,2016-12-17,2016,50
98,Make Me (Cry),Noah Cyrus Featuring Labrinth,-,1,-,2016-12-17,2016,50
99,My Sh*t,A Boogie Wit da Hoodie,93,89,7,2016-12-17,2016,50
100,Sex With Me,Rihanna,95,92,6,2016-12-17,2016,50
1,Black Beatles,Rae Sremmurd Featuring Gucci Mane,13,13,0,2016-12-24,2016,51
2,Starboy,The Weeknd Featuring Daft Punk,12,12,0,2016-12-24,2016,51
3,Closer,The Chainsmokers Featuring Halsey,1,19,1,2016-12-24,2016,51
4,24K Magic,Bruno Mars,5,9,5,2016-12-24,2016,51
5,Side To Side,Ariana Grande Featuring Nicki Minaj,4,4,15,2016-12-24,2016,51
6,Juju On That Beat (TZ Anthem),Zay Hilfigerrr & Zayion McCall,5,11,5,2016-12-24,2016,51
7,Don't Wanna Know,Maroon 5 Featuring Kendrick Lamar,8,9,8,2016-12-24,2016,51
8,Let Me Love You,DJ Snake Featuring Justin Bieber,7,4,18,2016-12-24,2016,51
9,Heathens,Twenty One Pilots,2,25,2,2016-12-24,2016,51
10,Bad Things,Machine Gun Kelly x Camila Cabello,17,6,17,2016-12-24,2016,51
11,Fake Love,Drake,10,7,10,2016-12-24,2016,51
12,Broccoli,D.R.A.M. Featuring Lil Yachty,10,5,26,2016-12-24,2016,51
13,Scars To Your Beautiful,Alessia Cara,15,15,15,2016-12-24,2016,51
14,Starving,Hailee Steinfeld & Grey Featuring Zedd,12,12,19,2016-12-24,2016,51
15,Caroline,Amine,14,12,14,2016-12-24,2016,51
16,I Hate U I Love U,gnash Featuring Olivia O'Brien,13,10,34,2016-12-24,2016,51
17,All I Want For Christmas Is You,Mariah Carey,23,11,16,2016-12-24,2016,51
18,The Greatest,Sia Featuring Kendrick Lamar,14,14,0,2016-12-24,2016,51
19,Treat You Better,Shawn Mendes,20,6,27,2016-12-24,2016,51
20,Love On The Brain,Rihanna,30,8,30,2016-12-24,2016,51
21,Cold Water,Major Lazer Featuring Justin Bieber & MO,19,2,20,2016-12-24,2016,51
22,Unsteady,X Ambassadors,21,20,30,2016-12-24,2016,51
23,Love Me Now,John Legend,53,7,53,2016-12-24,2016,51
24,Bad And Boujee,Migos Featuring Lil Uzi Vert,49,4,49,2016-12-24,2016,51
25,In The Name Of Love,Martin Garrix & Bebe Rexha,28,24,17,2016-12-24,2016,51
26,Cheap Thrills,Sia Featuring Sean Paul,24,1,43,2016-12-24,2016,51
27,OOOUUU,Young M.A,26,19,15,2016-12-24,2016,51
28,I Feel It Coming,The Weeknd Featuring Daft Punk,22,22,3,2016-12-24,2016,51
29,Party Monster,The Weeknd,16,16,3,2016-12-24,2016,51
30,Blue Ain't Your Color,Keith Urban,32,24,13,2016-12-24,2016,51
31,Don't Let Me Down,The Chainsmokers Featuring Daya,29,3,43,2016-12-24,2016,51
32,Can't Stop The Feeling!,Justin Timberlake,25,1,31,2016-12-24,2016,51
33,All Time Low,Jon Bellion,35,32,9,2016-12-24,2016,51
34,Chill Bill,Rob $tone Featuring J. Davi$ & Spooks,36,29,19,2016-12-24,2016,51
35,Jingle Bell Rock,Bobby Helms,-,17,-,2016-12-24,2016,51
36,This Is What You Came For,Calvin Harris Featuring Rihanna,33,3,32,2016-12-24,2016,51
37,Rockin' Around The Christmas Tree,Brenda Lee,-,14,16,2016-12-24,2016,51
38,Mercy,Shawn Mendes,50,35,12,2016-12-24,2016,51
39,Bounce Back,Big Sean,51,5,51,2016-12-24,2016,51
40,Ride,Twenty One Pilots,38,5,39,2016-12-24,2016,51
41,This Town,Niall Horan,40,25,11,2016-12-24,2016,51
42,May We All,Florida Georgia Line Featuring Tim McGraw,39,30,15,2016-12-24,2016,51
43,X,21 Savage & Metro Boomin Featuring Future,41,36,13,2016-12-24,2016,51
44,Do You Mind,"DJ Khaled Featuring Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future & Rick Ross",37,27,18,2016-12-24,2016,51
45,Hallelujah,Pentatonix,56,32,7,2016-12-24,2016,51
46,Needed Me,Rihanna,42,7,45,2016-12-24,2016,51
47,One Dance,Drake Featuring WizKid & Kyla,45,1,36,2016-12-24,2016,51
48,Redbone,Childish Gambino,-,2,-,2016-12-24,2016,51
49,You Was Right,Lil Uzi Vert,57,22,57,2016-12-24,2016,51
50,Reminder,The Weeknd,31,31,2,2016-12-24,2016,51
51,Used To This,Future Featuring Drake,54,14,5,2016-12-24,2016,51
52,Million Reasons,Lady Gaga,-,5,-,2016-12-24,2016,51
53,Wanna Be That Song,Brett Eldredge,59,10,59,2016-12-24,2016,51
54,Sidewalks,The Weeknd Featuring Kendrick Lamar,27,27,2,2016-12-24,2016,51
55,Six Feet Under,The Weeknd,34,34,2,2016-12-24,2016,51
56,Come And See Me,PARTYNEXTDOOR Featuring Drake,60,55,23,2016-12-24,2016,51
57,No Heart,21 Savage & Metro Boomin,70,7,70,2016-12-24,2016,51
58,Water Under The Bridge,Adele,78,5,78,2016-12-24,2016,51
59,Song For Another Time,Old Dominion,64,11,64,2016-12-24,2016,51
60,Say You Won't Let Go,James Arthur,76,7,76,2016-12-24,2016,51
61,Tiimmy Turner,Desiigner,62,34,20,2016-12-24,2016,51
62,Pick Up The Phone,Young Thug And Travis Scott Featuring Quavo,58,43,17,2016-12-24,2016,51
63,Sneakin',Drake Featuring 21 Savage,66,28,7,2016-12-24,2016,51
64,Too Much Sauce,DJ ESCO Featuring Future & Lil Uzi Vert,73,61,16,2016-12-24,2016,51
65,Black Barbies,Nicki Minaj X Mike WiLL Made-It,-,1,-,2016-12-24,2016,51
66,Secrets,The Weeknd,47,47,2,2016-12-24,2016,51
67,Better Man,Little Big Town,80,53,6,2016-12-24,2016,51
68,Me And Your Mama,Childish Gambino,-,2,-,2016-12-24,2016,51
69,Dirty Laundry,Carrie Underwood,79,8,79,2016-12-24,2016,51
70,How Far I'll Go,Auli'i Cravalho,52,52,2,2016-12-24,2016,51
71,Die For You,The Weeknd & Ariana Grande,43,43,2,2016-12-24,2016,51
72,1 Night,Lil Yachty,75,49,18,2016-12-24,2016,51
73,Fresh Eyes,Andy Grammer,65,59,10,2016-12-24,2016,51
74,Sleep Without You,Brett Young,63,47,13,2016-12-24,2016,51
75,HandClap,Fitz And The Tantrums,77,63,11,2016-12-24,2016,51
76,Home,gnash Featuring Johnny Yukon,-,1,-,2016-12-24,2016,51
77,Play That Song,Train,-,2,-,2016-12-24,2016,51
78,True Colors,The Weeknd,48,48,2,2016-12-24,2016,51
79,Chantaje,Shakira Featuring Maluma,90,77,4,2016-12-24,2016,51
80,Middle Of A Memory,Cole Swindell,74,46,20,2016-12-24,2016,51
81,A Guy With A Girl,Blake Shelton,92,4,92,2016-12-24,2016,51
82,Rockin',The Weeknd,44,44,2,2016-12-24,2016,51
83,All I Know,The Weeknd Featuring Future,46,46,2,2016-12-24,2016,51
84,That's My Girl,Fifth Harmony,73,3,73,2016-12-24,2016,51
85,Star Of The Show,Thomas Rhett,86,82,6,2016-12-24,2016,51
86,False Alarm,The Weeknd,55,55,4,2016-12-24,2016,51
87,Setting The World On Fire,Kenny Chesney Featuring P!nk,81,29,19,2016-12-24,2016,51
88,How I'll Always Be,Tim McGraw,91,87,8,2016-12-24,2016,51
89,All We Know,The Chainsmokers Featuring Phoebe Ryan,82,18,10,2016-12-24,2016,51
90,Selfish,PnB Rock,89,81,5,2016-12-24,2016,51
91,My Sh*t,A Boogie Wit da Hoodie,99,89,8,2016-12-24,2016,51
92,You're Welcome,Dwayne Johnson,83,83,2,2016-12-24,2016,51
93,False Prophets,J. Cole,-,1,-,2016-12-24,2016,51
94,Alone,Marshmello,-,93,2,2016-12-24,2016,51
95,Dirt On My Boots,Jon Pardi,-,1,-,2016-12-24,2016,51
96,Attention,The Weeknd,67,67,2,2016-12-24,2016,51
97,Ordinary Life,The Weeknd,72,72,2,2016-12-24,2016,51
98,Sex With Me,Rihanna,100,92,7,2016-12-24,2016,51
99,What They Want,Russ,95,83,7,2016-12-24,2016,51
100,Rockabye,Clean Bandit Featuring Sean Paul & Anne-Marie,-,1,-,2016-12-24,2016,51
1,Black Beatles,Rae Sremmurd Featuring Gucci Mane,14,14,0,2016-12-31,2016,52
2,Starboy,The Weeknd Featuring Daft Punk,13,13,0,2016-12-31,2016,52
3,Closer,The Chainsmokers Featuring Halsey,1,20,1,2016-12-31,2016,52
4,24K Magic,Bruno Mars,10,10,0,2016-12-31,2016,52
5,Side To Side,Ariana Grande Featuring Nicki Minaj,4,16,4,2016-12-31,2016,52
6,I Don't Wanna Live Forever (Fifty Shades Darker),Zayn / Taylor Swift,-,1,-,2016-12-31,2016,52
7,Deja Vu,J. Cole,-,1,-,2016-12-31,2016,52
8,Juju On That Beat (TZ Anthem),Zay Hilfigerrr & Zayion McCall,6,5,12,2016-12-31,2016,52
9,Let Me Love You,DJ Snake Featuring Justin Bieber,8,4,19,2016-12-31,2016,52
10,Don't Wanna Know,Maroon 5 Featuring Kendrick Lamar,7,7,7,2016-12-31,2016,52
11,Immortal,J. Cole,-,1,-,2016-12-31,2016,52
12,Fake Love,Drake,11,10,8,2016-12-31,2016,52
13,Neighbors,J. Cole,-,1,-,2016-12-31,2016,52
14,Bad Things,Machine Gun Kelly x Camila Cabello,10,10,7,2016-12-31,2016,52
15,Heathens,Twenty One Pilots,9,2,26,2016-12-31,2016,52
16,Caroline,Amine,15,12,15,2016-12-31,2016,52
17,Broccoli,D.R.A.M. Featuring Lil Yachty,12,5,27,2016-12-31,2016,52
18,Scars To Your Beautiful,Alessia Cara,13,13,16,2016-12-31,2016,52
19,Starving,Hailee Steinfeld & Grey Featuring Zedd,14,12,20,2016-12-31,2016,52
20,All I Want For Christmas Is You,Mariah Carey,17,11,17,2016-12-31,2016,52
21,Change,J. Cole,-,1,-,2016-12-31,2016,52
22,"She's Mine, Pt. 1",J. Cole,-,1,-,2016-12-31,2016,52
23,For Whom The Bell Tolls,J. Cole,-,1,-,2016-12-31,2016,52
24,Ville Mentality,J. Cole,-,1,-,2016-12-31,2016,52
25,I Hate U I Love U,gnash Featuring Olivia O'Brien,16,10,35,2016-12-31,2016,52
26,Bad And Boujee,Migos Featuring Lil Uzi Vert,24,24,5,2016-12-31,2016,52
27,Love On The Brain,Rihanna,20,20,9,2016-12-31,2016,52
28,The Greatest,Sia Featuring Kendrick Lamar,18,18,15,2016-12-31,2016,52
29,4 Your Eyez Only,J. Cole,-,1,-,2016-12-31,2016,52
30,Foldin Clothes,J. Cole,-,1,-,2016-12-31,2016,52
31,Bounce Back,Big Sean,39,6,39,2016-12-31,2016,52
32,Treat You Better,Shawn Mendes,19,6,28,2016-12-31,2016,52
33,I Feel It Coming,The Weeknd Featuring Daft Punk,28,22,4,2016-12-31,2016,52
34,She's Mine Pt. 2,J. Cole,-,1,-,2016-12-31,2016,52
35,In The Name Of Love,Martin Garrix & Bebe Rexha,25,24,18,2016-12-31,2016,52
36,All Time Low,Jon Bellion,33,32,10,2016-12-31,2016,52
37,Love Me Now,John Legend,23,23,8,2016-12-31,2016,52
38,Blue Ain't Your Color,Keith Urban,30,24,14,2016-12-31,2016,52
39,Can't Stop The Feeling!,Justin Timberlake,32,1,32,2016-12-31,2016,52
40,Cold Water,Major Lazer Featuring Justin Bieber & MO,21,2,21,2016-12-31,2016,52
41,Cheap Thrills,Sia Featuring Sean Paul,26,1,44,2016-12-31,2016,52
42,Unsteady,X Ambassadors,22,20,31,2016-12-31,2016,52
43,Don't Let Me Down,The Chainsmokers Featuring Daya,31,3,44,2016-12-31,2016,52
44,Mercy,Shawn Mendes,38,35,13,2016-12-31,2016,52
45,Hallelujah,Pentatonix,32,8,32,2016-12-31,2016,52
46,Jingle Bell Rock,Bobby Helms,35,35,18,2016-12-31,2016,52
47,OOOUUU,Young M.A,27,19,16,2016-12-31,2016,52
48,Rockin' Around The Christmas Tree,Brenda Lee,37,14,17,2016-12-31,2016,52
49,Chill Bill,Rob $tone Featuring J. Davi$ & Spooks,34,29,20,2016-12-31,2016,52
50,This Town,Niall Horan,41,25,12,2016-12-31,2016,52
51,X,21 Savage & Metro Boomin Featuring Future,43,36,14,2016-12-31,2016,52
52,Just Hold On,Steve Aoki & Louis Tomlinson,-,1,-,2016-12-31,2016,52
