rank,name,singer,last_week,peak_pos,weeks_on_chart,chart_date,year,week
54,Bloody Mary,Lady Gaga,57,4,57,2023-02-04,2023,5
55,What He Didn't Do,Carly Pearce,60,6,60,2023-02-04,2023,5
56,Nonsense,Sabrina Carpenter,75,2,75,2023-02-04,2023,5
57,Blind,SZA,52,12,7,2023-02-04,2023,5
58,Forget Me,Lewis Capaldi,63,11,63,2023-02-04,2023,5
59,Handle On You,Parker McCollum,58,58,4,2023-02-04,2023,5
60,Here With Me,d4vd,66,4,66,2023-02-04,2023,5
61,Wild As Her,Corey Kent,70,16,70,2023-02-04,2023,5
62,Freestyle,Lil Baby,69,17,69,2023-02-04,2023,5
63,The Color Violet,Tory Lanez,71,4,71,2023-02-04,2023,5
64,Red,HARDY Featuring Morgan Wallen,-,1,-,2023-02-04,2023,5
65,No Se Va,Grupo Frontera,62,57,16,2023-02-04,2023,5
66,Spin Bout U,Drake & 21 Savage,64,5,12,2023-02-04,2023,5
67,Love Language,SZA,61,21,7,2023-02-04,2023,5
68,Snap,Rosa Linn,67,67,13,2023-02-04,2023,5
69,La Bachata,Manuel Turizo,72,67,19,2023-02-04,2023,5
70,Love You Better,Future,79,12,11,2023-02-04,2023,5
71,Too Many Nights,Metro Boomin Featuring Don Toliver & Future,77,22,8,2023-02-04,2023,5
72,10:35,Tiesto Featuring Tate McRae,-,1,-,2023-02-04,2023,5
73,One Thing At A Time,Morgan Wallen,82,37,8,2023-02-04,2023,5
74,Half Of Me,Thomas Rhett Featuring Riley Green,73,52,20,2023-02-04,2023,5
75,La Jumpa,Arcangel & Bad Bunny,78,68,6,2023-02-04,2023,5
76,Shut Up My Moms Calling,Hotel Ugly,68,68,4,2023-02-04,2023,5
77,You Didn't,Brett Young,99,3,99,2023-02-04,2023,5
78,Circo Loco,Drake & 21 Savage,74,8,12,2023-02-04,2023,5
79,OMG,NewJeans,91,2,91,2023-02-04,2023,5
80,Star Walkin' (League Of Legends Worlds Anthem),Lil Nas X,65,32,18,2023-02-04,2023,5
81,I Wish You Roses,Kali Uchis,-,1,-,2023-02-04,2023,5
82,Gangsta Boo,Ice Spice & Lil Tjay,-,1,-,2023-02-04,2023,5
83,Heart To Heart,Mac DeMarco,98,2,98,2023-02-04,2023,5
84,Moonlight Sunrise,TWICE,-,1,-,2023-02-04,2023,5
85,Gato de Noche,Nengo Flow & Bad Bunny,80,60,5,2023-02-04,2023,5
86,Fully Loaded,"Trippie Redd, Future & Lil Baby",-,1,-,2023-02-04,2023,5
87,Seek & Destroy,SZA,81,24,7,2023-02-04,2023,5
88,That's What Tequila Does,Jason Aldean,92,3,92,2023-02-04,2023,5
89,Ditto,NewJeans,85,85,3,2023-02-04,2023,5
90,Krzy Train,Trippie Redd & Travis Scott,-,1,-,2023-02-04,2023,5
91,Next Thing You Know,Jordan Davis,-,1,-,2023-02-04,2023,5
92,AMG,"Gabito Ballesteros, Peso Pluma & Natanael Cano",-,1,-,2023-02-04,2023,5
93,Ghost In The Machine,SZA Featuring Phoebe Bridgers,84,40,7,2023-02-04,2023,5
94,California Breeze,Lil Baby,97,4,11,2023-02-04,2023,5
95,Human,Cody Johnson,94,94,2,2023-02-04,2023,5
96,Do It Again,NLE Choppa & 2Rare,-,1,-,2023-02-04,2023,5
97,Miss You,Oliver Tree & Robin Schulz,96,84,9,2023-02-04,2023,5
98,Back End,Finesse2Tymes,-,1,-,2023-02-04,2023,5
99,Open Arms,SZA Featuring Travis Scott,89,54,6,2023-02-04,2023,5
100,Spit In My Face!,ThxSoMch,-,1,-,2023-02-04,2023,5
1,Flowers,Miley Cyrus,3,3,0,2023-02-11,2023,6
2,Kill Bill,SZA,8,8,0,2023-02-11,2023,6
3,Creepin',"Metro Boomin, The Weeknd & 21 Savage",4,9,4,2023-02-11,2023,6
4,Anti-Hero,Taylor Swift,3,1,15,2023-02-11,2023,6
5,Unholy,Sam Smith & Kim Petras,1,19,1,2023-02-11,2023,6
6,Die For You,The Weeknd & Ariana Grande,7,27,7,2023-02-11,2023,6
7,I'm Good (Blue),David Guetta & Bebe Rexha,6,4,23,2023-02-11,2023,6
8,Rich Flex,Drake & 21 Savage,2,13,2,2023-02-11,2023,6
9,As It Was,Harry Styles,1,44,1,2023-02-11,2023,6
10,Just Wanna Rock,Lil Uzi Vert,12,16,12,2023-02-11,2023,6
11,Made You Look,Meghan Trainor,14,15,14,2023-02-11,2023,6
12,Golden Hour,JVKE,10,10,23,2023-02-11,2023,6
13,Under The Influence,Chris Brown,16,12,21,2023-02-11,2023,6
14,Something In The Orange,Zach Bryan,11,10,41,2023-02-11,2023,6
15,Cuff It,Beyonce,10,25,10,2023-02-11,2023,6
16,Rock And A Hard Place,Bailey Zimmerman,19,34,19,2023-02-11,2023,6
17,Thank God,Kane Brown With Katelyn Brown,18,21,18,2023-02-11,2023,6
18,You Proof,Morgan Wallen,20,5,38,2023-02-11,2023,6
19,Lavender Haze,Taylor Swift,30,2,15,2023-02-11,2023,6
20,Bad Habit,Steve Lacy,17,1,31,2023-02-11,2023,6
21,Thought You Should Know,Morgan Wallen,27,12,25,2023-02-11,2023,6
22,"Bzrp Music Sessions, Vol. 53",Bizarrap & Shakira,13,9,3,2023-02-11,2023,6
23,Escapism,RAYE Featuring 070 Shake,22,22,9,2023-02-11,2023,6
24,"Going, Going, Gone",Luke Combs,25,12,25,2023-02-11,2023,6
25,Superhero (Heroes & Villains),"Metro Boomin, Future & Chris Brown",21,8,9,2023-02-11,2023,6
26,Calm Down,Rema & Selena Gomez,28,22,28,2023-02-11,2023,6
27,Last Night,Morgan Wallen,-,1,-,2023-02-11,2023,6
28,Until I Found You,Stephen Sanchez,29,23,31,2023-02-11,2023,6
29,Wait In The Truck,HARDY Featuring Lainey Wilson,23,23,22,2023-02-11,2023,6
30,The Kind Of Love We Make,Luke Combs,35,8,28,2023-02-11,2023,6
31,I Like You (A Happier Song),Post Malone Featuring Doja Cat,24,3,32,2023-02-11,2023,6
32,Shirt,SZA,26,11,14,2023-02-11,2023,6
33,Heart Like A Truck,Lainey Wilson,32,12,32,2023-02-11,2023,6
34,Wait For U,Future Featuring Drake & Tems,1,37,1,2023-02-11,2023,6
35,Snooze,SZA,31,29,8,2023-02-11,2023,6
36,Sure Thing,Miguel,39,27,39,2023-02-11,2023,6
37,Bebe Dame,Fuerza Regida X Grupo Frontera,32,25,6,2023-02-11,2023,6
38,Players,Coi Leray,49,5,49,2023-02-11,2023,6
39,Tomorrow 2,GloRilla & Cardi B,37,9,19,2023-02-11,2023,6
40,Love Again,The Kid LAROI,-,1,-,2023-02-11,2023,6
41,She Had Me At Heads Carolina,Cole Swindell,16,32,16,2023-02-11,2023,6
42,Dawns,Zach Bryan Featuring Maggie Rogers,-,1,-,2023-02-11,2023,6
43,Whiskey On You,Nate Smith,46,33,46,2023-02-11,2023,6
44,Super Freaky Girl,Nicki Minaj,36,1,25,2023-02-11,2023,6
45,Nobody Gets Me,SZA,38,10,8,2023-02-11,2023,6
46,Unstoppable,Sia,43,28,25,2023-02-11,2023,6
47,What My World Spins Around,Jordan Davis,40,40,25,2023-02-11,2023,6
48,Sunroof,Nicky Youre & dazy,42,4,32,2023-02-11,2023,6
49,I Ain't Worried,OneRepublic,45,6,30,2023-02-11,2023,6
50,About Damn Time,Lizzo,48,1,38,2023-02-11,2023,6
51,Lift Me Up,Rihanna,44,2,14,2023-02-11,2023,6
52,Que Vuelvas,Carin Leon X Grupo Frontera,51,50,6,2023-02-11,2023,6
53,Low,SZA,47,17,8,2023-02-11,2023,6
54,One Thing At A Time,Morgan Wallen,73,37,9,2023-02-11,2023,6
55,Tennessee Orange,Megan Moroney,53,53,8,2023-02-11,2023,6
56,Bloody Mary,Lady Gaga,54,54,5,2023-02-11,2023,6
57,What He Didn't Do,Carly Pearce,55,55,7,2023-02-11,2023,6
58,I Wrote The Book,Morgan Wallen,-,1,-,2023-02-11,2023,6
59,Freestyle,Lil Baby,62,18,62,2023-02-11,2023,6
60,Handle On You,Parker McCollum,59,58,5,2023-02-11,2023,6
61,Everything I Love,Morgan Wallen,-,1,-,2023-02-11,2023,6
62,Wild As Her,Corey Kent,61,61,17,2023-02-11,2023,6
63,Forget Me,Lewis Capaldi,58,58,12,2023-02-11,2023,6
64,Growin' Up And Gettin' Old,Luke Combs,-,1,-,2023-02-11,2023,6
65,Here With Me,d4vd,60,60,5,2023-02-11,2023,6
66,The Color Violet,Tory Lanez,63,63,5,2023-02-11,2023,6
67,Spin Bout U,Drake & 21 Savage,66,5,13,2023-02-11,2023,6
68,Blind,SZA,57,12,8,2023-02-11,2023,6
69,Love You Better,Future,70,12,12,2023-02-11,2023,6
70,La Bachata,Manuel Turizo,69,67,20,2023-02-11,2023,6
71,I'm Not Here To Make Friends,Sam Smith,-,1,-,2023-02-11,2023,6
72,Nonsense,Sabrina Carpenter,56,56,3,2023-02-11,2023,6
73,No Se Va,Grupo Frontera,65,57,17,2023-02-11,2023,6
74,10:35,Tiesto Featuring Tate McRae,72,72,2,2023-02-11,2023,6
75,Snap,Rosa Linn,68,67,14,2023-02-11,2023,6
76,Shut Up My Moms Calling,Hotel Ugly,68,5,68,2023-02-11,2023,6
77,OMG,NewJeans,79,3,79,2023-02-11,2023,6
78,Love Language,SZA,67,21,8,2023-02-11,2023,6
79,AMG,"Gabito Ballesteros, Peso Pluma & Natanael Cano",92,2,92,2023-02-11,2023,6
80,The Black Seminole.,Lil Yachty,-,1,-,2023-02-11,2023,6
81,You Didn't,Brett Young,77,77,4,2023-02-11,2023,6
82,I Wish You Roses,Kali Uchis,81,81,2,2023-02-11,2023,6
83,La Jumpa,Arcangel & Bad Bunny,75,68,7,2023-02-11,2023,6
84,Too Many Nights,Metro Boomin Featuring Don Toliver & Future,71,22,9,2023-02-11,2023,6
85,Do It Again,NLE Choppa & 2Rare,96,2,96,2023-02-11,2023,6
86,Fin de Semana,Junior H X Oscar Maydon,-,1,-,2023-02-11,2023,6
87,Circo Loco,Drake & 21 Savage,78,8,13,2023-02-11,2023,6
88,That's What Tequila Does,Jason Aldean,4,4,0,2023-02-11,2023,6
89,Back End,Finesse2Tymes,98,2,98,2023-02-11,2023,6
90,Ditto,NewJeans,89,85,4,2023-02-11,2023,6
91,Human,Cody Johnson,95,3,95,2023-02-11,2023,6
92,Tennessee Fan,Morgan Wallen,-,49,3,2023-02-11,2023,6
93,Knight Crawler,Trippie Redd & Juice WRLD,52,52,2,2023-02-11,2023,6
94,California Breeze,Lil Baby,4,12,4,2023-02-11,2023,6
95,Next Thing You Know,Jordan Davis,91,91,2,2023-02-11,2023,6
96,Hey Mor,Ozuna Featuring Feid,-,1,-,2023-02-11,2023,6
97,Gato de Noche,Nengo Flow & Bad Bunny,85,60,6,2023-02-11,2023,6
98,Heart To Heart,Mac DeMarco,83,83,3,2023-02-11,2023,6
99,Never Gonna Not Dance Again,P!nk,-,1,-,2023-02-11,2023,6
100,Dancin' In The Country,Tyler Hubbard,-,1,-,2023-02-11,2023,6
1,Flowers,Miley Cyrus,4,4,0,2023-02-18,2023,7
2,Kill Bill,SZA,9,9,0,2023-02-18,2023,7
3,Last Night,Morgan Wallen,27,2,27,2023-02-18,2023,7
4,Unholy,Sam Smith & Kim Petras,5,1,20,2023-02-18,2023,7
5,Creepin',"Metro Boomin, The Weeknd & 21 Savage",3,3,10,2023-02-18,2023,7
6,Cuff It,Beyonce,15,26,15,2023-02-18,2023,7
7,Anti-Hero,Taylor Swift,4,1,16,2023-02-18,2023,7
8,Die For You,The Weeknd & Ariana Grande,6,6,28,2023-02-18,2023,7
9,I'm Good (Blue),David Guetta & Bebe Rexha,7,4,24,2023-02-18,2023,7
10,As It Was,Harry Styles,9,1,45,2023-02-18,2023,7
11,Rich Flex,Drake & 21 Savage,8,2,14,2023-02-18,2023,7
12,Just Wanna Rock,Lil Uzi Vert,10,10,17,2023-02-18,2023,7
13,Thought You Should Know,Morgan Wallen,21,12,26,2023-02-18,2023,7
14,"Boy's A Liar, Pt. 2",PinkPantheress & Ice Spice,-,1,-,2023-02-18,2023,7
15,Made You Look,Meghan Trainor,11,11,16,2023-02-18,2023,7
16,Under The Influence,Chris Brown,13,12,22,2023-02-18,2023,7
17,Golden Hour,JVKE,12,10,24,2023-02-18,2023,7
18,You Proof,Morgan Wallen,5,39,5,2023-02-18,2023,7
19,Rock And A Hard Place,Bailey Zimmerman,16,16,35,2023-02-18,2023,7
20,Something In The Orange,Zach Bryan,14,10,42,2023-02-18,2023,7
21,Thank God,Kane Brown With Katelyn Brown,17,17,22,2023-02-18,2023,7
22,Bad Habit,Steve Lacy,20,1,32,2023-02-18,2023,7
23,"Going, Going, Gone",Luke Combs,24,13,24,2023-02-18,2023,7
24,Escapism,RAYE Featuring 070 Shake,23,22,10,2023-02-18,2023,7
25,Superhero (Heroes & Villains),"Metro Boomin, Future & Chris Brown",8,10,8,2023-02-18,2023,7
26,Lavender Haze,Taylor Swift,19,2,16,2023-02-18,2023,7
27,Calm Down,Rema & Selena Gomez,26,26,23,2023-02-18,2023,7
28,Players,Coi Leray,38,6,38,2023-02-18,2023,7
29,Shirt,SZA,32,11,15,2023-02-18,2023,7
30,Sure Thing,Miguel,36,28,36,2023-02-18,2023,7
31,The Kind Of Love We Make,Luke Combs,30,8,29,2023-02-18,2023,7
32,Heart Like A Truck,Lainey Wilson,33,13,33,2023-02-18,2023,7
33,"Bzrp Music Sessions, Vol. 53",Bizarrap & Shakira,22,9,4,2023-02-18,2023,7
34,Snooze,SZA,35,29,9,2023-02-18,2023,7
35,Until I Found You,Stephen Sanchez,28,23,32,2023-02-18,2023,7
36,Wait For U,Future Featuring Drake & Tems,34,1,38,2023-02-18,2023,7
37,I Like You (A Happier Song),Post Malone Featuring Doja Cat,31,3,33,2023-02-18,2023,7
38,I Wrote The Book,Morgan Wallen,58,2,58,2023-02-18,2023,7
39,Bebe Dame,Fuerza Regida X Grupo Frontera,37,25,7,2023-02-18,2023,7
40,Tomorrow 2,GloRilla & Cardi B,39,9,20,2023-02-18,2023,7
41,About Damn Time,Lizzo,50,1,39,2023-02-18,2023,7
42,Wait In The Truck,HARDY Featuring Lainey Wilson,29,23,23,2023-02-18,2023,7
43,She Had Me At Heads Carolina,Cole Swindell,41,16,33,2023-02-18,2023,7
44,Nobody Gets Me,SZA,45,10,9,2023-02-18,2023,7
45,What My World Spins Around,Jordan Davis,47,40,26,2023-02-18,2023,7
46,Unstoppable,Sia,28,26,28,2023-02-18,2023,7
47,One Thing At A Time,Morgan Wallen,54,37,10,2023-02-18,2023,7
48,Whiskey On You,Nate Smith,43,43,34,2023-02-18,2023,7
49,Dawns,Zach Bryan Featuring Maggie Rogers,42,42,2,2023-02-18,2023,7
50,Love Again,The Kid LAROI,40,40,2,2023-02-18,2023,7
51,Everything I Love,Morgan Wallen,61,2,61,2023-02-18,2023,7
52,Lift Me Up,Rihanna,51,2,15,2023-02-18,2023,7
53,Que Vuelvas,Carin Leon X Grupo Frontera,52,50,7,2023-02-18,2023,7
54,Low,SZA,53,17,9,2023-02-18,2023,7
55,Tennessee Orange,Megan Moroney,53,9,53,2023-02-18,2023,7
56,X Si Volvemos,Karol G x Romeo Santos,-,1,-,2023-02-18,2023,7
57,Bloody Mary,Lady Gaga,56,54,6,2023-02-18,2023,7
58,Handle On You,Parker McCollum,60,6,60,2023-02-18,2023,7
59,What He Didn't Do,Carly Pearce,57,55,8,2023-02-18,2023,7
60,Freestyle,Lil Baby,59,59,19,2023-02-18,2023,7
61,Wild As Her,Corey Kent,62,18,62,2023-02-18,2023,7
62,Spin Bout U,Drake & 21 Savage,67,5,14,2023-02-18,2023,7
63,You Didn't,Brett Young,81,5,81,2023-02-18,2023,7
64,Growin' Up And Gettin' Old,Luke Combs,2,2,0,2023-02-18,2023,7
65,Nonsense,Sabrina Carpenter,72,56,4,2023-02-18,2023,7
66,Here With Me,d4vd,65,60,6,2023-02-18,2023,7
67,The Color Violet,Tory Lanez,66,63,6,2023-02-18,2023,7
68,AMG,"Gabito Ballesteros, Peso Pluma & Natanael Cano",79,3,79,2023-02-18,2023,7
69,10:35,Tiesto Featuring Tate McRae,74,3,74,2023-02-18,2023,7
70,La Bachata,Manuel Turizo,67,21,67,2023-02-18,2023,7
71,Forget Me,Lewis Capaldi,63,58,13,2023-02-18,2023,7
