rank,name,singer,last_week,peak_pos,weeks_on_chart,chart_date,year,week
62,Love You Like That,Canaan Smith,51,46,18,2015-08-08,2015,32
63,The Night Is Still Young,Nicki Minaj,54,31,12,2015-08-08,2015,32
64,This Summer's Gonna Hurt...,Maroon 5,41,23,11,2015-08-08,2015,32
65,Young & Crazy,Frankie Ballard,9,9,0,2015-08-08,2015,32
66,Hell Of A Night,Dustin Lynch,68,8,68,2015-08-08,2015,32
67,Crushin' It,Brad Paisley,66,66,13,2015-08-08,2015,32
68,Where Ya At,Future Featuring Drake,-,1,-,2015-08-08,2015,32
69,Lose My Mind,Brett Eldredge,7,7,0,2015-08-08,2015,32
70,El Perdon (Forgiveness),Nicky Jam & Enrique Iglesias,76,66,18,2015-08-08,2015,32
71,Ghost Town,Adam Lambert,74,6,74,2015-08-08,2015,32
72,Wet Dreamz,J. Cole,70,61,16,2015-08-08,2015,32
73,Commas,Future,64,55,17,2015-08-08,2015,32
74,Real Life,Jake Owen,79,5,79,2015-08-08,2015,32
75,Good Thing,Sage The Gemini Featuring Nick Jonas,78,6,78,2015-08-08,2015,32
76,Love Me Like You Mean It,Kelsea Ballerini,73,45,17,2015-08-08,2015,32
77,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,71,71,3,2015-08-08,2015,32
78,Do It Again,Pia Mia Featuring Chris Brown & Tyga,81,77,4,2015-08-08,2015,32
79,How Many Times,"DJ Khaled Featuring Chris Brown, Lil Wayne & Big Sean",77,68,11,2015-08-08,2015,32
80,Bright,Echosmith,67,40,19,2015-08-08,2015,32
81,Strip It Down,Luke Bryan,-,1,-,2015-08-08,2015,32
82,The Matrimony,Wale Featuring Usher,75,70,17,2015-08-08,2015,32
83,Should've Been Us,Tori Kelly,90,2,90,2015-08-08,2015,32
84,Beautiful Now,Zedd Featuring Jon Bellion,83,83,7,2015-08-08,2015,32
85,Locked Away,R. City Featuring Adam Levine,-,1,-,2015-08-08,2015,32
86,Ex's & Oh's,Elle King,91,3,91,2015-08-08,2015,32
87,Yoga,Janelle Monae & Jidenna,84,79,5,2015-08-08,2015,32
88,Burning House,Cam,94,2,94,2015-08-08,2015,32
89,Fly,Maddie & Tae,92,2,92,2015-08-08,2015,32
90,Alright,Kendrick Lamar,88,82,5,2015-08-08,2015,32
91,I'm Comin' Over,Chris Young,97,57,4,2015-08-08,2015,32
92,Baby Be My Love Song,Easton Corbin,72,56,16,2015-08-08,2015,32
93,Break Up With Him,Old Dominion,89,89,3,2015-08-08,2015,32
94,Sippin' On Fire,Florida Georgia Line,85,40,20,2015-08-08,2015,32
95,Blow A Bag,Future,-,1,-,2015-08-08,2015,32
96,Tear In My Heart,Twenty One Pilots,95,82,8,2015-08-08,2015,32
97,One Man Can Change The World,Big Sean Featuring Kanye West & John Legend,100,3,100,2015-08-08,2015,32
98,Anything Goes,Florida Georgia Line,-,76,2,2015-08-08,2015,32
99,Save It For A Rainy Day,Kenny Chesney,-,1,-,2015-08-08,2015,32
100,Dance Like We're Making Love,Ciara,-,1,-,2015-08-08,2015,32
1,Cheerleader,OMI,15,15,0,2015-08-15,2015,33
2,Can't Feel My Face,The Weeknd,8,8,0,2015-08-15,2015,33
3,Watch Me,Silento,23,23,0,2015-08-15,2015,33
4,Bad Blood,Taylor Swift Featuring Kendrick Lamar,1,14,1,2015-08-15,2015,33
5,See You Again,Wiz Khalifa Featuring Charlie Puth,1,21,1,2015-08-15,2015,33
6,Lean On,Major Lazer X DJ Snake Featuring MO,10,17,10,2015-08-15,2015,33
7,Trap Queen,Fetty Wap,6,2,28,2015-08-15,2015,33
8,My Way,Fetty Wap Featuring Monty,7,7,4,2015-08-15,2015,33
9,Fight Song,Rachel Platten,8,8,16,2015-08-15,2015,33
10,Shut Up And Dance,WALK THE MOON,9,4,38,2015-08-15,2015,33
11,The Hills,The Weeknd,10,10,10,2015-08-15,2015,33
12,Where Are U Now,Skrillex & Diplo With Justin Bieber,13,8,22,2015-08-15,2015,33
13,Good For You,Selena Gomez Featuring A$AP Rocky,16,9,6,2015-08-15,2015,33
14,"Honey, I'm Good.",Andy Grammer,9,23,9,2015-08-15,2015,33
15,Worth It,Fifth Harmony Featuring Kid Ink,12,12,24,2015-08-15,2015,33
16,679,Fetty Wap Featuring Remy Boyz,18,5,18,2015-08-15,2015,33
17,Uptown Funk!,Mark Ronson Featuring Bruno Mars,1,38,1,2015-08-15,2015,33
18,Hey Mama,"David Guetta Featuring Nicki Minaj, Bebe Rexha & Afrojack",15,8,19,2015-08-15,2015,33
19,Cool For The Summer,Demi Lovato,24,5,24,2015-08-15,2015,33
20,Photograph,Ed Sheeran,12,12,0,2015-08-15,2015,33
21,All Eyes On You,Meek Mill Featuring Chris Brown & Nicki Minaj,30,6,30,2015-08-15,2015,33
22,Post To Be,Omarion Featuring Chris Brown & Jhene Aiko,21,13,30,2015-08-15,2015,33
23,Want To Want Me,Jason Derulo,19,5,21,2015-08-15,2015,33
24,Classic Man,Jidenna Featuring Roman GianArthur,25,13,25,2015-08-15,2015,33
25,Sugar,Maroon 5,23,2,29,2015-08-15,2015,33
26,Uma Thurman,Fall Out Boy,31,17,31,2015-08-15,2015,33
27,Flex (Ooh Ooh Ooh),Rich Homie Quan,29,26,15,2015-08-15,2015,33
28,Thinking Out Loud,Ed Sheeran,27,2,43,2015-08-15,2015,33
29,Kick The Dust Up,Luke Bryan,32,26,11,2015-08-15,2015,33
30,Earned It (Fifty Shades Of Grey),The Weeknd,26,3,32,2015-08-15,2015,33
31,B**** Better Have My Money,Rihanna,28,15,19,2015-08-15,2015,33
32,House Party,Sam Hunt,39,9,39,2015-08-15,2015,33
33,Love Me Like You Do,Ellie Goulding,3,30,3,2015-08-15,2015,33
34,You Know You Like It,DJ Snake & AlunaGeorge,35,13,19,2015-08-15,2015,33
35,Talking Body,Tove Lo,34,12,27,2015-08-15,2015,33
36,Marvin Gaye,Charlie Puth Featuring Meghan Trainor,48,7,48,2015-08-15,2015,33
37,Take Your Time,Sam Hunt,38,20,31,2015-08-15,2015,33
38,Nasty Freestyle,T-Wayne,37,9,16,2015-08-15,2015,33
39,Slow Motion,Trey Songz,40,26,25,2015-08-15,2015,33
40,R.I.C.O.,Meek Mill Featuring Drake,46,5,46,2015-08-15,2015,33
41,Stitches,Shawn Mendes,54,10,54,2015-08-15,2015,33
42,Girl Crush,Little Big Town,36,18,24,2015-08-15,2015,33
43,Crash And Burn,Thomas Rhett,45,12,45,2015-08-15,2015,33
44,Elastic Heart,Sia,41,17,30,2015-08-15,2015,33
45,Be Real,Kid Ink Featuring DeJ Loaf,43,43,16,2015-08-15,2015,33
46,"I Don't Like It, I Love It",Flo Rida Featuring Robin Thicke & Verdine White,56,6,56,2015-08-15,2015,33
47,Renegades,X Ambassadors,50,16,50,2015-08-15,2015,33
48,Buy Me A Boat,Chris Janson,53,10,53,2015-08-15,2015,33
49,Loving You Easy,Zac Brown Band,51,10,51,2015-08-15,2015,33
50,Shake It Off,Taylor Swift,47,1,47,2015-08-15,2015,33
51,One Hell Of An Amen,Brantley Gilbert,44,44,14,2015-08-15,2015,33
52,Like A Wrecking Ball,Eric Church,19,19,0,2015-08-15,2015,33
53,This Could Be Us,Rae Sremmurd,61,8,61,2015-08-15,2015,33
54,She's Kinda Hot,5 Seconds Of Summer,22,22,2,2015-08-15,2015,33
55,Kiss You In The Morning,Michael Ray,59,10,59,2015-08-15,2015,33
56,"John Cougar, John Deere, John 3:16",Keith Urban,57,8,57,2015-08-15,2015,33
57,Fun,Pitbull Featuring Chris Brown,42,40,12,2015-08-15,2015,33
58,Planez,Jeremih Featuring J. Cole,55,55,10,2015-08-15,2015,33
59,Tonight Looks Good On You,Jason Aldean,49,46,15,2015-08-15,2015,33
60,Locked Away,R. City Featuring Adam Levine,85,2,85,2015-08-15,2015,33
61,Young & Crazy,Frankie Ballard,65,10,65,2015-08-15,2015,33
62,The Night Is Still Young,Nicki Minaj,63,31,13,2015-08-15,2015,33
63,No Sleeep,Janet Featuring J. Cole,-,2,-,2015-08-15,2015,33
64,Hell Of A Night,Dustin Lynch,66,9,66,2015-08-15,2015,33
65,Sangria,Blake Shelton,58,38,16,2015-08-15,2015,33
66,Lose My Mind,Brett Eldredge,69,8,69,2015-08-15,2015,33
67,Ghost Town,Adam Lambert,71,7,71,2015-08-15,2015,33
68,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,77,4,77,2015-08-15,2015,33
69,Love You Like That,Canaan Smith,62,46,19,2015-08-15,2015,33
70,Wet Dreamz,J. Cole,72,61,17,2015-08-15,2015,33
71,Commas,Future,73,55,18,2015-08-15,2015,33
72,Should've Been Us,Tori Kelly,83,3,83,2015-08-15,2015,33
73,This Summer's Gonna Hurt...,Maroon 5,64,23,12,2015-08-15,2015,33
74,Real Life,Jake Owen,6,6,0,2015-08-15,2015,33
75,Do It Again,Pia Mia Featuring Chris Brown & Tyga,78,5,78,2015-08-15,2015,33
76,El Perdon (Forgiveness),Nicky Jam & Enrique Iglesias,70,66,19,2015-08-15,2015,33
77,Ex's & Oh's,Elle King,86,4,86,2015-08-15,2015,33
78,Fire N Gold,Bea Miller,-,1,-,2015-08-15,2015,33
79,Burning House,Cam,88,3,88,2015-08-15,2015,33
80,Fly,Maddie & Tae,89,3,89,2015-08-15,2015,33
81,Where Ya At,Future Featuring Drake,68,68,2,2015-08-15,2015,33
82,How Deep Is Your Love,Calvin Harris & Disciples,60,60,2,2015-08-15,2015,33
83,Good Thing,Sage The Gemini Featuring Nick Jonas,75,75,7,2015-08-15,2015,33
84,Beautiful Now,Zedd Featuring Jon Bellion,83,8,83,2015-08-15,2015,33
85,How Many Times,"DJ Khaled Featuring Chris Brown, Lil Wayne & Big Sean",79,68,12,2015-08-15,2015,33
86,Crushin' It,Brad Paisley,67,66,14,2015-08-15,2015,33
87,Love Me Like You Mean It,Kelsea Ballerini,76,45,18,2015-08-15,2015,33
88,The Matrimony,Wale Featuring Usher,82,70,18,2015-08-15,2015,33
89,Break Up With Him,Old Dominion,93,4,93,2015-08-15,2015,33
90,Cheyenne,Jason Derulo,-,1,-,2015-08-15,2015,33
91,Save It For A Rainy Day,Kenny Chesney,99,2,99,2015-08-15,2015,33
92,Bright,Echosmith,80,40,20,2015-08-15,2015,33
93,I'm Comin' Over,Chris Young,91,57,5,2015-08-15,2015,33
94,Alright,Kendrick Lamar,90,82,6,2015-08-15,2015,33
95,Anything Goes,Florida Georgia Line,98,76,3,2015-08-15,2015,33
96,Kings Never Die,Eminem Featuring Gwen Stefani,-,80,2,2015-08-15,2015,33
97,Yoga,Janelle Monae & Jidenna,87,79,6,2015-08-15,2015,33
98,Back It Up,Prince Royce Featuring Jennifer Lopez & Pitbull,-,92,2,2015-08-15,2015,33
99,Like I Can,Sam Smith,-,2,-,2015-08-15,2015,33
100,One Man Can Change The World,Big Sean Featuring Kanye West & John Legend,97,97,4,2015-08-15,2015,33
1,Can't Feel My Face,The Weeknd,2,9,2,2015-08-22,2015,34
2,Cheerleader,OMI,1,1,16,2015-08-22,2015,34
3,Drag Me Down,One Direction,-,1,-,2015-08-22,2015,34
4,Watch Me,Silento,3,3,24,2015-08-22,2015,34
5,Lean On,Major Lazer X DJ Snake Featuring MO,6,18,6,2015-08-22,2015,34
6,Bad Blood,Taylor Swift Featuring Kendrick Lamar,4,1,15,2015-08-22,2015,34
7,Fight Song,Rachel Platten,9,17,9,2015-08-22,2015,34
8,See You Again,Wiz Khalifa Featuring Charlie Puth,5,1,22,2015-08-22,2015,34
9,Trap Queen,Fetty Wap,7,2,29,2015-08-22,2015,34
10,My Way,Fetty Wap Featuring Monty,8,7,5,2015-08-22,2015,34
11,The Hills,The Weeknd,10,10,0,2015-08-22,2015,34
12,Where Are U Now,Skrillex & Diplo With Justin Bieber,8,23,8,2015-08-22,2015,34
13,Good For You,Selena Gomez Featuring A$AP Rocky,9,7,9,2015-08-22,2015,34
14,Shut Up And Dance,WALK THE MOON,10,4,39,2015-08-22,2015,34
15,Worth It,Fifth Harmony Featuring Kid Ink,12,25,12,2015-08-22,2015,34
16,Uptown Funk!,Mark Ronson Featuring Bruno Mars,17,1,39,2015-08-22,2015,34
17,679,Fetty Wap Featuring Remy Boyz,16,16,6,2015-08-22,2015,34
18,"Honey, I'm Good.",Andy Grammer,14,9,24,2015-08-22,2015,34
19,Photograph,Ed Sheeran,20,13,20,2015-08-22,2015,34
20,Cool For The Summer,Demi Lovato,19,19,6,2015-08-22,2015,34
21,Back To Back,Drake,-,1,-,2015-08-22,2015,34
22,Hey Mama,"David Guetta Featuring Nicki Minaj, Bebe Rexha & Afrojack",18,8,20,2015-08-22,2015,34
23,Post To Be,Omarion Featuring Chris Brown & Jhene Aiko,22,13,31,2015-08-22,2015,34
24,Classic Man,Jidenna Featuring Roman GianArthur,14,14,0,2015-08-22,2015,34
25,Want To Want Me,Jason Derulo,23,5,22,2015-08-22,2015,34
26,Uma Thurman,Fall Out Boy,18,18,0,2015-08-22,2015,34
27,Sugar,Maroon 5,25,2,30,2015-08-22,2015,34
28,Marvin Gaye,Charlie Puth Featuring Meghan Trainor,36,8,36,2015-08-22,2015,34
29,Flex (Ooh Ooh Ooh),Rich Homie Quan,27,26,16,2015-08-22,2015,34
30,Thinking Out Loud,Ed Sheeran,28,2,44,2015-08-22,2015,34
31,House Party,Sam Hunt,32,10,32,2015-08-22,2015,34
32,Earned It (Fifty Shades Of Grey),The Weeknd,30,3,33,2015-08-22,2015,34
33,B**** Better Have My Money,Rihanna,31,15,20,2015-08-22,2015,34
34,She's Kinda Hot,5 Seconds Of Summer,54,22,3,2015-08-22,2015,34
35,Locked Away,R. City Featuring Adam Levine,60,3,60,2015-08-22,2015,34
36,Love Me Like You Do,Ellie Goulding,33,3,31,2015-08-22,2015,34
37,Kick The Dust Up,Luke Bryan,29,26,12,2015-08-22,2015,34
38,Rotten To The Core,"Dove Cameron, Cameron Boyce, Booboo Stewart & Sofia Carson",-,1,-,2015-08-22,2015,34
39,Talking Body,Tove Lo,35,12,28,2015-08-22,2015,34
40,You Know You Like It,DJ Snake & AlunaGeorge,34,13,20,2015-08-22,2015,34
41,Crash And Burn,Thomas Rhett,43,13,43,2015-08-22,2015,34
42,Stitches,Shawn Mendes,41,41,11,2015-08-22,2015,34
43,All Eyes On You,Meek Mill Featuring Chris Brown & Nicki Minaj,21,21,7,2015-08-22,2015,34
44,Loving You Easy,Zac Brown Band,49,11,49,2015-08-22,2015,34
45,Take Your Time,Sam Hunt,37,20,32,2015-08-22,2015,34
46,Nasty Freestyle,T-Wayne,38,9,17,2015-08-22,2015,34
47,"I Don't Like It, I Love It",Flo Rida Featuring Robin Thicke & Verdine White,46,46,7,2015-08-22,2015,34
48,Buy Me A Boat,Chris Janson,11,11,0,2015-08-22,2015,34
49,Slow Motion,Trey Songz,39,26,26,2015-08-22,2015,34
50,"John Cougar, John Deere, John 3:16",Keith Urban,56,9,56,2015-08-22,2015,34
51,Like A Wrecking Ball,Eric Church,52,20,52,2015-08-22,2015,34
52,This Could Be Us,Rae Sremmurd,53,9,53,2015-08-22,2015,34
53,Renegades,X Ambassadors,47,47,17,2015-08-22,2015,34
54,Planez,Jeremih Featuring J. Cole,58,11,58,2015-08-22,2015,34
55,Be Real,Kid Ink Featuring DeJ Loaf,45,43,17,2015-08-22,2015,34
56,Kiss You In The Morning,Michael Ray,55,55,11,2015-08-22,2015,34
57,R.I.C.O.,Meek Mill Featuring Drake,40,40,6,2015-08-22,2015,34
58,Young & Crazy,Frankie Ballard,61,11,61,2015-08-22,2015,34
59,Lose My Mind,Brett Eldredge,66,9,66,2015-08-22,2015,34
60,One Hell Of An Amen,Brantley Gilbert,51,44,15,2015-08-22,2015,34
61,Hell Of A Night,Dustin Lynch,64,10,64,2015-08-22,2015,34
62,Tonight Looks Good On You,Jason Aldean,59,46,16,2015-08-22,2015,34
63,Fun,Pitbull Featuring Chris Brown,57,40,13,2015-08-22,2015,34
64,Omen,Disclosure Featuring Sam Smith,-,1,-,2015-08-22,2015,34
65,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,68,5,68,2015-08-22,2015,34
66,Hotline Bling,Drake,-,1,-,2015-08-22,2015,34
67,Should've Been Us,Tori Kelly,72,4,72,2015-08-22,2015,34
68,Ex's & Oh's,Elle King,77,5,77,2015-08-22,2015,34
69,How Deep Is Your Love,Calvin Harris & Disciples,82,60,3,2015-08-22,2015,34
70,Sangria,Blake Shelton,65,38,17,2015-08-22,2015,34
71,Do It Again,Pia Mia Featuring Chris Brown & Tyga,75,6,75,2015-08-22,2015,34
72,Ghost Town,Adam Lambert,67,67,8,2015-08-22,2015,34
73,The Night Is Still Young,Nicki Minaj,62,31,14,2015-08-22,2015,34
74,Beautiful Now,Zedd Featuring Jon Bellion,84,9,84,2015-08-22,2015,34
75,El Perdon (Forgiveness),Nicky Jam & Enrique Iglesias,76,66,20,2015-08-22,2015,34
76,Burning House,Cam,79,4,79,2015-08-22,2015,34
77,Fly,Maddie & Tae,80,4,80,2015-08-22,2015,34
78,Charged Up,Drake,-,1,-,2015-08-22,2015,34
79,Save It For A Rainy Day,Kenny Chesney,91,3,91,2015-08-22,2015,34
80,Cheyenne,Jason Derulo,90,2,90,2015-08-22,2015,34
81,I'm Comin' Over,Chris Young,93,57,6,2015-08-22,2015,34
82,Wet Dreamz,J. Cole,70,61,18,2015-08-22,2015,34
83,Real Life,Jake Owen,74,74,7,2015-08-22,2015,34
84,Love You Like That,Canaan Smith,69,46,20,2015-08-22,2015,34
85,Break Up With Him,Old Dominion,89,5,89,2015-08-22,2015,34
86,Commas,Future,71,55,19,2015-08-22,2015,34
87,Anything Goes,Florida Georgia Line,95,76,4,2015-08-22,2015,34
88,How Many Times,"DJ Khaled Featuring Chris Brown, Lil Wayne & Big Sean",85,68,13,2015-08-22,2015,34
89,Where Ya At,Future Featuring Drake,81,68,3,2015-08-22,2015,34
90,100,The Game Featuring Drake,-,1,-,2015-08-22,2015,34
91,Comfortable,K Camp,-,1,-,2015-08-22,2015,34
92,Alright,Kendrick Lamar,94,82,7,2015-08-22,2015,34
93,This Summer's Gonna Hurt...,Maroon 5,73,23,13,2015-08-22,2015,34
94,Let Me See Ya Girl,Cole Swindell,-,1,-,2015-08-22,2015,34
95,Here,Alessia Cara,-,1,-,2015-08-22,2015,34
96,One Man Can Change The World,Big Sean Featuring Kanye West & John Legend,100,5,100,2015-08-22,2015,34
97,Crushin' It,Brad Paisley,86,66,15,2015-08-22,2015,34
98,The Matrimony,Wale Featuring Usher,88,70,19,2015-08-22,2015,34
99,If Only,Dove Cameron,-,1,-,2015-08-22,2015,34
100,Good Thing,Sage The Gemini Featuring Nick Jonas,83,75,8,2015-08-22,2015,34
1,Cheerleader,OMI,2,17,2,2015-08-29,2015,35
2,Can't Feel My Face,The Weeknd,1,1,10,2015-08-29,2015,35
3,Watch Me,Silento,4,25,4,2015-08-29,2015,35
4,Lean On,Major Lazer X DJ Snake Featuring MO,5,19,5,2015-08-29,2015,35
5,The Hills,The Weeknd,11,12,11,2015-08-29,2015,35
6,Fight Song,Rachel Platten,7,18,7,2015-08-29,2015,35
7,Trap Queen,Fetty Wap,9,2,30,2015-08-29,2015,35
8,My Way,Fetty Wap Featuring Monty,10,7,6,2015-08-29,2015,35
9,Bad Blood,Taylor Swift Featuring Kendrick Lamar,6,1,16,2015-08-29,2015,35
10,Good For You,Selena Gomez Featuring A$AP Rocky,13,9,8,2015-08-29,2015,35
11,See You Again,Wiz Khalifa Featuring Charlie Puth,8,1,23,2015-08-29,2015,35
12,Where Are U Now,Skrillex & Diplo With Justin Bieber,8,24,8,2015-08-29,2015,35
13,679,Fetty Wap Featuring Remy Boyz,17,7,17,2015-08-29,2015,35
14,Shut Up And Dance,WALK THE MOON,4,40,4,2015-08-29,2015,35
15,Photograph,Ed Sheeran,19,14,19,2015-08-29,2015,35
16,Cool For The Summer,Demi Lovato,20,7,20,2015-08-29,2015,35
17,Uptown Funk!,Mark Ronson Featuring Bruno Mars,16,1,40,2015-08-29,2015,35
18,Worth It,Fifth Harmony Featuring Kid Ink,15,12,26,2015-08-29,2015,35
19,"Honey, I'm Good.",Andy Grammer,18,9,25,2015-08-29,2015,35
20,Want To Want Me,Jason Derulo,25,5,23,2015-08-29,2015,35
21,Post To Be,Omarion Featuring Chris Brown & Jhene Aiko,23,13,32,2015-08-29,2015,35
22,Hey Mama,"David Guetta Featuring Nicki Minaj, Bebe Rexha & Afrojack",8,21,8,2015-08-29,2015,35
23,Classic Man,Jidenna Featuring Roman GianArthur,24,15,24,2015-08-29,2015,35
24,Uma Thurman,Fall Out Boy,26,19,26,2015-08-29,2015,35
25,Locked Away,R. City Featuring Adam Levine,35,4,35,2015-08-29,2015,35
26,Drag Me Down,One Direction,3,3,2,2015-08-29,2015,35
27,Sugar,Maroon 5,2,31,2,2015-08-29,2015,35
28,House Party,Sam Hunt,31,11,31,2015-08-29,2015,35
29,Flex (Ooh Ooh Ooh),Rich Homie Quan,26,17,26,2015-08-29,2015,35
30,Marvin Gaye,Charlie Puth Featuring Meghan Trainor,28,28,9,2015-08-29,2015,35
31,Thinking Out Loud,Ed Sheeran,30,2,45,2015-08-29,2015,35
32,Back To Back,Drake,21,21,2,2015-08-29,2015,35
33,Again,Fetty Wap,-,1,-,2015-08-29,2015,35
34,Earned It (Fifty Shades Of Grey),The Weeknd,32,3,32,2015-08-29,2015,35
35,Stitches,Shawn Mendes,42,12,42,2015-08-29,2015,35
36,B**** Better Have My Money,Rihanna,33,15,21,2015-08-29,2015,35
37,Kick The Dust Up,Luke Bryan,26,13,26,2015-08-29,2015,35
38,Love Me Like You Do,Ellie Goulding,36,3,32,2015-08-29,2015,35
39,Crash And Burn,Thomas Rhett,41,14,41,2015-08-29,2015,35
40,Loving You Easy,Zac Brown Band,44,12,44,2015-08-29,2015,35
41,She's Kinda Hot,5 Seconds Of Summer,34,22,4,2015-08-29,2015,35
42,All Eyes On You,Meek Mill Featuring Chris Brown & Nicki Minaj,43,21,8,2015-08-29,2015,35
43,You Know You Like It,DJ Snake & AlunaGeorge,40,13,21,2015-08-29,2015,35
44,Talking Body,Tove Lo,39,12,29,2015-08-29,2015,35
45,Renegades,X Ambassadors,53,18,53,2015-08-29,2015,35
46,Nasty Freestyle,T-Wayne,9,18,9,2015-08-29,2015,35
47,Buy Me A Boat,Chris Janson,48,12,48,2015-08-29,2015,35
48,Rotten To The Core,"Dove Cameron, Cameron Boyce, Booboo Stewart & Sofia Carson",38,38,2,2015-08-29,2015,35
49,"John Cougar, John Deere, John 3:16",Keith Urban,50,10,50,2015-08-29,2015,35
50,"I Don't Like It, I Love It",Flo Rida Featuring Robin Thicke & Verdine White,47,46,8,2015-08-29,2015,35
51,High By The Beach,Lana Del Rey,-,1,-,2015-08-29,2015,35
