rank,name,singer,last_week,peak_pos,weeks_on_chart,chart_date,year,week
43,Hurt You,The Weeknd Featuring Gesaffelstein,-,1,-,2018-04-14,2018,15
44,Marry Me,Thomas Rhett,35,30,18,2018-04-14,2018,15
45,Medicine,Queen Naija,-,1,-,2018-04-14,2018,15
46,Delicate,Taylor Swift,52,4,52,2018-04-14,2018,15
47,X,Nicky Jam x J Balvin,51,5,51,2018-04-14,2018,15
48,Lemon,N*E*R*D & Rihanna,36,36,22,2018-04-14,2018,15
49,Most People Are Good,Luke Bryan,46,46,10,2018-04-14,2018,15
50,Singles You Up,Jordan Davis,9,9,0,2018-04-14,2018,15
51,Bartier Cardi,Cardi B Featuring 21 Savage,47,14,15,2018-04-14,2018,15
52,Privilege,The Weeknd,-,1,-,2018-04-14,2018,15
53,Japan,Famous Dex,70,2,70,2018-04-14,2018,15
54,Outside Today,YoungBoy Never Broke Again,40,31,12,2018-04-14,2018,15
55,No Excuses,Meghan Trainor,46,5,46,2018-04-14,2018,15
56,Love Lies,Khalid & Normani,49,43,7,2018-04-14,2018,15
57,IDGAF,Dua Lipa,54,54,12,2018-04-14,2018,15
58,Changes,XXXTENTACION,39,37,5,2018-04-14,2018,15
59,Dura,Daddy Yankee,53,50,9,2018-04-14,2018,15
60,Billy,6ix9ine,57,50,6,2018-04-14,2018,15
61,Zombie,Bad Wolves,65,54,4,2018-04-14,2018,15
62,Tell Me You Love Me,Demi Lovato,59,53,19,2018-04-14,2018,15
63,El Farsante,Ozuna & Romeo Santos,49,10,49,2018-04-14,2018,15
64,Broken Halos,Chris Stapleton,58,45,19,2018-04-14,2018,15
65,The Long Way,Brett Eldredge,68,9,68,2018-04-14,2018,15
66,Tequila,Dan + Shay,74,4,74,2018-04-14,2018,15
67,One Number Away,Luke Combs,73,3,73,2018-04-14,2018,15
68,Hardaway,Derez De'Shon,61,61,9,2018-04-14,2018,15
69,Everyday,Logic & Marshmello,67,29,5,2018-04-14,2018,15
70,Top Off,"DJ Khaled Featuring JAY Z, Future & B",66,22,5,2018-04-14,2018,15
71,Moonlight,XXXTENTACION,48,35,3,2018-04-14,2018,15
72,Sit Next To Me,Foster The People,78,3,78,2018-04-14,2018,15
73,I Like Me Better,Lauv,76,8,76,2018-04-14,2018,15
74,Sativa,Jhene Aiko Featuring Swae Lee Or Rae Sremmurd,80,4,80,2018-04-14,2018,15
75,All On Me,Devin Dawson,62,52,19,2018-04-14,2018,15
76,Five More Minutes,Scotty McCreery,72,44,18,2018-04-14,2018,15
77,Red Roses,Lil Skies Featuring Landon Cube,69,69,13,2018-04-14,2018,15
78,Boo'd Up,Ella Mai,-,1,-,2018-04-14,2018,15
79,She's With Me,High Valley,81,6,81,2018-04-14,2018,15
80,When We,Tank,82,78,14,2018-04-14,2018,15
81,I Lived It,Blake Shelton,83,5,83,2018-04-14,2018,15
82,Broken Clocks,SZA,-,2,-,2018-04-14,2018,15
83,Up Down,Morgan Wallen Featuring Florida Georgia Line,86,2,86,2018-04-14,2018,15
84,No Roots,Alice Merton,100,2,100,2018-04-14,2018,15
85,Nowadays,Lil Skies Featuring Landon Cube,84,55,13,2018-04-14,2018,15
86,Say Amen (Saturday Night),Panic! At The Disco,60,60,2,2018-04-14,2018,15
87,No Smoke,YoungBoy Never Broke Again,79,61,18,2018-04-14,2018,15
88,Tempo,Chris Brown,92,4,92,2018-04-14,2018,15
89,OKRA,"Tyler, The Creator",-,1,-,2018-04-14,2018,15
90,For The First Time,Darius Rucker,95,2,95,2018-04-14,2018,15
91,Echame La Culpa,Luis Fonsi & Demi Lovato,90,47,20,2018-04-14,2018,15
92,Take Back Home Girl,Chris Lane Featuring Tori Kelly,-,1,-,2018-04-14,2018,15
93,Written In The Sand,Old Dominion,91,51,20,2018-04-14,2018,15
94,"Woman, Amen",Dierks Bentley,-,1,-,2018-04-14,2018,15
95,La Modelo,Ozuna x Cardi B,94,52,14,2018-04-14,2018,15
96,Proud,2 Chainz Featuring YG & Offset,-,1,-,2018-04-14,2018,15
97,Beautiful Trauma,P!nk,88,78,15,2018-04-14,2018,15
98,NBAYoungboat,Lil Yachty Featuring NBA YoungBoy,75,63,4,2018-04-14,2018,15
99,Get You,Daniel Caesar Featuring Kali Uchis,93,5,93,2018-04-14,2018,15
100,Focus,H.E.R.,-,1,-,2018-04-14,2018,15
1,Nice For What,Drake,-,-,0,2018-04-21,2018,16
2,God's Plan,Drake,1,1,12,2018-04-21,2018,16
3,Meant To Be,Bebe Rexha & Florida Georgia Line,2,2,25,2018-04-21,2018,16
4,Psycho,Post Malone Featuring Ty Dolla $ign,3,2,7,2018-04-21,2018,16
5,Look Alive,BlocBoy JB Featuring Drake,9,9,0,2018-04-21,2018,16
6,The Middle,"Zedd, Maren Morris & Grey",11,11,0,2018-04-21,2018,16
7,Perfect,Ed Sheeran,1,33,1,2018-04-21,2018,16
8,I Like It,"Cardi B, Bad Bunny & J Balvin",-,1,-,2018-04-21,2018,16
9,Freaky Friday,Lil Dicky Featuring Chris Brown,8,4,8,2018-04-21,2018,16
10,Finesse,Bruno Mars & Cardi B,8,3,15,2018-04-21,2018,16
11,Be Careful,Cardi B,16,2,16,2018-04-21,2018,16
12,Walk It Talk It,Migos Featuring Drake,10,10,11,2018-04-21,2018,16
13,Plug Walk,Rich The Kid,9,9,0,2018-04-21,2018,16
14,Mine,Bazzi,12,11,12,2018-04-21,2018,16
15,Never Be The Same,Camila Cabello,14,14,17,2018-04-21,2018,16
16,Havana,Camila Cabello Featuring Young Thug,11,1,35,2018-04-21,2018,16
17,Pray For Me,The Weeknd & Kendrick Lamar,15,7,10,2018-04-21,2018,16
18,Sad!,XXXTENTACION,7,6,7,2018-04-21,2018,16
19,Stir Fry,Migos,17,8,16,2018-04-21,2018,16
20,Call Out My Name,The Weeknd,4,4,2,2018-04-21,2018,16
21,Drip,Cardi B Featuring Migos,-,1,-,2018-04-21,2018,16
22,Whatever It Takes,Imagine Dragons,23,11,23,2018-04-21,2018,16
23,I Do,Cardi B Featuring SZA,-,1,-,2018-04-21,2018,16
24,Rockstar,Post Malone Featuring 21 Savage,21,1,30,2018-04-21,2018,16
25,All The Stars,Kendrick Lamar & SZA,19,7,14,2018-04-21,2018,16
26,Ric Flair Drip,Offset & Metro Boomin,20,13,24,2018-04-21,2018,16
27,New Rules,Dua Lipa,22,6,37,2018-04-21,2018,16
28,Ring,Cardi B Featuring Kehlani,-,1,-,2018-04-21,2018,16
29,Japan,Famous Dex,53,3,53,2018-04-21,2018,16
30,Heaven,Kane Brown,28,28,16,2018-04-21,2018,16
31,Let You Down,NF,24,12,26,2018-04-21,2018,16
32,Bartier Cardi,Cardi B Featuring 21 Savage,51,14,16,2018-04-21,2018,16
33,Thunder,Imagine Dragons,29,4,50,2018-04-21,2018,16
34,Friends,Marshmello & Anne-Marie,25,25,9,2018-04-21,2018,16
35,Wait,Maroon 5,30,26,13,2018-04-21,2018,16
36,Powerglide,Rae Sremmurd & Juicy J,34,34,6,2018-04-21,2018,16
37,In My Blood,Shawn Mendes,31,22,4,2018-04-21,2018,16
38,Get Up 10,Cardi B,-,1,-,2018-04-21,2018,16
39,Best Life,Cardi B Featuring Chance The Rapper,-,1,-,2018-04-21,2018,16
40,Feel It Still,Portugal. The Man,38,4,43,2018-04-21,2018,16
41,You Make It Easy,Jason Aldean,36,28,11,2018-04-21,2018,16
42,Say Something,Justin Timberlake Featuring Chris Stapleton,37,9,11,2018-04-21,2018,16
43,Bickenhead,Cardi B,-,1,-,2018-04-21,2018,16
44,Him & I,G-Eazy & Halsey,32,14,19,2018-04-21,2018,16
45,Lights Down Low,MAX Featuring gnash,33,20,27,2018-04-21,2018,16
46,I Fall Apart,Post Malone,39,16,29,2018-04-21,2018,16
47,King's Dead,"Jay Rock, Kendrick Lamar, Future & James Blake",40,21,13,2018-04-21,2018,16
48,Bad At Love,Halsey,42,5,32,2018-04-21,2018,16
49,New Freezer,Rich The Kid Featuring Kendrick Lamar,41,41,11,2018-04-21,2018,16
50,Thru Your Phone,Cardi B,-,1,-,2018-04-21,2018,16
51,Singles You Up,Jordan Davis,50,50,10,2018-04-21,2018,16
52,Outside Today,YoungBoy Never Broke Again,54,31,13,2018-04-21,2018,16
53,No Excuses,Meghan Trainor,55,46,6,2018-04-21,2018,16
54,Delicate,Taylor Swift,46,46,5,2018-04-21,2018,16
55,Marry Me,Thomas Rhett,44,30,19,2018-04-21,2018,16
56,Love Lies,Khalid & Normani,43,8,43,2018-04-21,2018,16
57,She Bad,Cardi B & YG,-,1,-,2018-04-21,2018,16
58,Money Bag,Cardi B,-,1,-,2018-04-21,2018,16
59,Diamond Teeth Samurai,YoungBoy Never Broke Again,-,1,-,2018-04-21,2018,16
60,Most People Are Good,Luke Bryan,49,46,11,2018-04-21,2018,16
61,X,Nicky Jam x J Balvin,47,47,6,2018-04-21,2018,16
62,One Kiss,Calvin Harris & Dua Lipa,-,1,-,2018-04-21,2018,16
63,Wasted Times,The Weeknd,27,27,2,2018-04-21,2018,16
64,IDGAF,Dua Lipa,57,54,13,2018-04-21,2018,16
65,A$AP Forever,A$AP Rocky Featuring Moby,-,1,-,2018-04-21,2018,16
66,Changes,XXXTENTACION,58,37,6,2018-04-21,2018,16
67,Zombie,Bad Wolves,61,54,5,2018-04-21,2018,16
68,Billy,6ix9ine,60,50,7,2018-04-21,2018,16
69,Tell Me You Love Me,Demi Lovato,62,53,20,2018-04-21,2018,16
70,Dura,Daddy Yankee,59,50,10,2018-04-21,2018,16
71,The Long Way,Brett Eldredge,65,65,10,2018-04-21,2018,16
72,Boo'd Up,Ella Mai,78,2,78,2018-04-21,2018,16
73,El Farsante,Ozuna & Romeo Santos,63,49,11,2018-04-21,2018,16
74,Try Me,The Weeknd,26,26,2,2018-04-21,2018,16
75,One Number Away,Luke Combs,67,67,4,2018-04-21,2018,16
76,Everyday,Logic & Marshmello,69,29,6,2018-04-21,2018,16
77,Tequila,Dan + Shay,66,66,5,2018-04-21,2018,16
78,Moonlight,XXXTENTACION,71,35,4,2018-04-21,2018,16
79,Sit Next To Me,Foster The People,72,72,4,2018-04-21,2018,16
80,I Like Me Better,Lauv,73,73,9,2018-04-21,2018,16
81,Sativa,Jhene Aiko Featuring Swae Lee Or Rae Sremmurd,74,74,5,2018-04-21,2018,16
82,Broken Halos,Chris Stapleton,64,45,20,2018-04-21,2018,16
83,Barbie Tingz,Nicki Minaj,-,1,-,2018-04-21,2018,16
84,Hardaway,Derez De'Shon,68,61,10,2018-04-21,2018,16
85,Get Along,Kenny Chesney,-,1,-,2018-04-21,2018,16
86,Medicine,Queen Naija,45,45,2,2018-04-21,2018,16
87,She's With Me,High Valley,79,79,7,2018-04-21,2018,16
88,Up Down,Morgan Wallen Featuring Florida Georgia Line,83,83,3,2018-04-21,2018,16
89,Five More Minutes,Scotty McCreery,76,44,19,2018-04-21,2018,16
90,Top Off,"DJ Khaled Featuring JAY Z, Future & B",70,22,6,2018-04-21,2018,16
91,When We,Tank,80,78,15,2018-04-21,2018,16
92,Chun-Li,Nicki Minaj,-,1,-,2018-04-21,2018,16
93,All On Me,Devin Dawson,75,52,20,2018-04-21,2018,16
94,Red Roses,Lil Skies Featuring Landon Cube,77,69,14,2018-04-21,2018,16
95,I Lived It,Blake Shelton,81,81,6,2018-04-21,2018,16
96,No Roots,Alice Merton,84,84,3,2018-04-21,2018,16
97,Broken Clocks,SZA,82,82,3,2018-04-21,2018,16
98,For The First Time,Darius Rucker,90,90,3,2018-04-21,2018,16
99,Proud,2 Chainz Featuring YG & Offset,96,96,2,2018-04-21,2018,16
100,Alone,Halsey Featuring Big Sean & Stefflon Don,-,1,-,2018-04-21,2018,16
1,Nice For What,Drake,2,2,0,2018-04-28,2018,17
2,God's Plan,Drake,1,13,1,2018-04-28,2018,17
3,Meant To Be,Bebe Rexha & Florida Georgia Line,2,26,2,2018-04-28,2018,17
4,Psycho,Post Malone Featuring Ty Dolla $ign,2,8,2,2018-04-28,2018,17
5,The Middle,"Zedd, Maren Morris & Grey",6,12,6,2018-04-28,2018,17
6,Look Alive,BlocBoy JB Featuring Drake,5,5,10,2018-04-28,2018,17
7,Perfect,Ed Sheeran,1,34,1,2018-04-28,2018,17
8,Freaky Friday,Lil Dicky Featuring Chris Brown,9,5,9,2018-04-28,2018,17
9,I Like It,"Cardi B, Bad Bunny & J Balvin",8,8,2,2018-04-28,2018,17
10,Chun-Li,Nicki Minaj,92,2,92,2018-04-28,2018,17
11,Walk It Talk It,Migos Featuring Drake,12,10,12,2018-04-28,2018,17
12,Finesse,Bruno Mars & Cardi B,10,3,16,2018-04-28,2018,17
13,Never Be The Same,Camila Cabello,15,18,15,2018-04-28,2018,17
14,Mine,Bazzi,11,13,11,2018-04-28,2018,17
15,Be Careful,Cardi B,11,11,3,2018-04-28,2018,17
16,Plug Walk,Rich The Kid,13,13,10,2018-04-28,2018,17
17,Call Out My Name,The Weeknd,20,4,3,2018-04-28,2018,17
18,Pray For Me,The Weeknd & Kendrick Lamar,17,7,11,2018-04-28,2018,17
19,Havana,Camila Cabello Featuring Young Thug,16,1,36,2018-04-28,2018,17
20,Whatever It Takes,Imagine Dragons,22,12,22,2018-04-28,2018,17
21,Friends,Marshmello & Anne-Marie,34,10,34,2018-04-28,2018,17
22,Sad!,XXXTENTACION,18,7,7,2018-04-28,2018,17
23,Stir Fry,Migos,19,8,17,2018-04-28,2018,17
24,Esskeetit,Lil Pump,-,1,-,2018-04-28,2018,17
25,Barbie Tingz,Nicki Minaj,83,2,83,2018-04-28,2018,17
26,Heaven,Kane Brown,30,17,30,2018-04-28,2018,17
27,Rockstar,Post Malone Featuring 21 Savage,24,1,31,2018-04-28,2018,17
28,Japan,Famous Dex,29,4,29,2018-04-28,2018,17
29,You Make It Easy,Jason Aldean,41,28,12,2018-04-28,2018,17
30,New Rules,Dua Lipa,27,6,38,2018-04-28,2018,17
31,All The Stars,Kendrick Lamar & SZA,25,7,15,2018-04-28,2018,17
32,Ric Flair Drip,Offset & Metro Boomin,26,13,25,2018-04-28,2018,17
33,Drip,Cardi B Featuring Migos,21,21,2,2018-04-28,2018,17
34,Thunder,Imagine Dragons,33,4,51,2018-04-28,2018,17
35,Powerglide,Rae Sremmurd & Juicy J,36,34,7,2018-04-28,2018,17
36,Wait,Maroon 5,35,26,14,2018-04-28,2018,17
37,Let You Down,NF,31,12,27,2018-04-28,2018,17
38,In My Blood,Shawn Mendes,37,22,5,2018-04-28,2018,17
39,Feel It Still,Portugal. The Man,40,4,44,2018-04-28,2018,17
40,Bartier Cardi,Cardi B Featuring 21 Savage,32,14,17,2018-04-28,2018,17
41,Say Something,Justin Timberlake Featuring Chris Stapleton,42,9,12,2018-04-28,2018,17
42,I Do,Cardi B Featuring SZA,23,23,2,2018-04-28,2018,17
43,Most People Are Good,Luke Bryan,60,12,60,2018-04-28,2018,17
44,Ring,Cardi B Featuring Kehlani,28,28,2,2018-04-28,2018,17
45,Lights Down Low,MAX Featuring gnash,20,28,20,2018-04-28,2018,17
46,I Fall Apart,Post Malone,16,30,16,2018-04-28,2018,17
47,Him & I,G-Eazy & Halsey,44,14,20,2018-04-28,2018,17
48,Cry Pretty,Carrie Underwood,-,1,-,2018-04-28,2018,17
49,King's Dead,"Jay Rock, Kendrick Lamar, Future & James Blake",47,21,14,2018-04-28,2018,17
50,Bad At Love,Halsey,48,5,33,2018-04-28,2018,17
51,Delicate,Taylor Swift,54,46,6,2018-04-28,2018,17
52,New Freezer,Rich The Kid Featuring Kendrick Lamar,49,41,12,2018-04-28,2018,17
53,No Excuses,Meghan Trainor,46,7,46,2018-04-28,2018,17
54,Love Lies,Khalid & Normani,56,43,9,2018-04-28,2018,17
55,X,Nicky Jam x J Balvin,61,47,7,2018-04-28,2018,17
56,Marry Me,Thomas Rhett,55,30,20,2018-04-28,2018,17
57,Tequila,Dan + Shay,77,6,77,2018-04-28,2018,17
58,Outside Today,YoungBoy Never Broke Again,52,31,14,2018-04-28,2018,17
59,Singles You Up,Jordan Davis,51,50,11,2018-04-28,2018,17
60,IDGAF,Dua Lipa,64,54,14,2018-04-28,2018,17
61,Diamond Teeth Samurai,YoungBoy Never Broke Again,59,59,2,2018-04-28,2018,17
62,Boo'd Up,Ella Mai,72,3,72,2018-04-28,2018,17
63,Everyday,Logic & Marshmello,76,29,7,2018-04-28,2018,17
64,One Kiss,Calvin Harris & Dua Lipa,62,62,2,2018-04-28,2018,17
65,The Long Way,Brett Eldredge,71,11,71,2018-04-28,2018,17
66,I Lived It,Blake Shelton,95,7,95,2018-04-28,2018,17
67,Best Life,Cardi B Featuring Chance The Rapper,39,39,2,2018-04-28,2018,17
68,Bickenhead,Cardi B,43,43,2,2018-04-28,2018,17
69,Changes,XXXTENTACION,66,37,7,2018-04-28,2018,17
70,One Number Away,Luke Combs,75,67,5,2018-04-28,2018,17
71,El Farsante,Ozuna & Romeo Santos,73,49,12,2018-04-28,2018,17
72,Dura,Daddy Yankee,70,50,11,2018-04-28,2018,17
73,Let Me,Zayn,-,1,-,2018-04-28,2018,17
74,Zombie,Bad Wolves,67,54,6,2018-04-28,2018,17
75,Thru Your Phone,Cardi B,50,50,2,2018-04-28,2018,17
76,Wasted Times,The Weeknd,63,27,3,2018-04-28,2018,17
77,Get Up 10,Cardi B,38,38,2,2018-04-28,2018,17
78,Get Along,Kenny Chesney,85,2,85,2018-04-28,2018,17
79,I Like Me Better,Lauv,80,73,10,2018-04-28,2018,17
80,Sit Next To Me,Foster The People,79,72,5,2018-04-28,2018,17
81,"Woman, Amen",Dierks Bentley,-,2,-,2018-04-28,2018,17
82,For The First Time,Darius Rucker,98,4,98,2018-04-28,2018,17
83,This Is Me,Keala Settle & The Greatest Showman Ensemble,-,58,13,2018-04-28,2018,17
84,Guatemala,Swae Lee Featuring Slim Jxmmi,-,1,-,2018-04-28,2018,17
85,Moonlight,XXXTENTACION,78,35,5,2018-04-28,2018,17
86,Up Down,Morgan Wallen Featuring Florida Georgia Line,88,83,4,2018-04-28,2018,17
87,Money Bag,Cardi B,58,58,2,2018-04-28,2018,17
88,Sativa,Jhene Aiko Featuring Swae Lee Or Rae Sremmurd,81,74,6,2018-04-28,2018,17
89,Anybody,Young Thug Featuring Nicki Minaj,-,1,-,2018-04-28,2018,17
90,She Bad,Cardi B & YG,57,57,2,2018-04-28,2018,17
91,Billy,6ix9ine,68,50,8,2018-04-28,2018,17
92,When We,Tank,91,78,16,2018-04-28,2018,17
93,Red Roses,Lil Skies Featuring Landon Cube,94,69,15,2018-04-28,2018,17
94,Top Off,"DJ Khaled Featuring JAY Z, Future & B",90,22,7,2018-04-28,2018,17
95,She's With Me,High Valley,87,79,8,2018-04-28,2018,17
96,Get You,Daniel Caesar Featuring Kali Uchis,-,93,6,2018-04-28,2018,17
97,Broken Clocks,SZA,82,4,82,2018-04-28,2018,17
98,Five More Minutes,Scotty McCreery,89,44,20,2018-04-28,2018,17
99,Gotti,6ix9ine,-,1,-,2018-04-28,2018,17
100,Hardaway,Derez De'Shon,84,61,11,2018-04-28,2018,17
1,Nice For What,Drake,3,3,0,2018-05-05,2018,18
2,God's Plan,Drake,1,14,1,2018-05-05,2018,18
3,No Tears Left To Cry,Ariana Grande,-,1,-,2018-05-05,2018,18
4,Meant To Be,Bebe Rexha & Florida Georgia Line,3,2,27,2018-05-05,2018,18
5,Psycho,Post Malone Featuring Ty Dolla $ign,4,2,9,2018-05-05,2018,18
6,ATM,J. Cole,-,1,-,2018-05-05,2018,18
7,The Middle,"Zedd, Maren Morris & Grey",5,5,13,2018-05-05,2018,18
8,Kevin's Heart,J. Cole,-,1,-,2018-05-05,2018,18
9,Look Alive,BlocBoy JB Featuring Drake,6,5,11,2018-05-05,2018,18
10,KOD,J. Cole,-,1,-,2018-05-05,2018,18
11,Perfect,Ed Sheeran,7,1,35,2018-05-05,2018,18
12,Freaky Friday,Lil Dicky Featuring Chris Brown,8,8,6,2018-05-05,2018,18
13,Never Be The Same,Camila Cabello,19,19,0,2018-05-05,2018,18
14,Photograph,J. Cole,-,1,-,2018-05-05,2018,18
15,Motiv8,J. Cole,-,1,-,2018-05-05,2018,18
16,I Like It,"Cardi B, Bad Bunny & J Balvin",9,8,3,2018-05-05,2018,18
17,Mine,Bazzi,14,11,14,2018-05-05,2018,18
18,Walk It Talk It,Migos Featuring Drake,11,10,13,2018-05-05,2018,18
19,Call Out My Name,The Weeknd,17,4,4,2018-05-05,2018,18
20,1985 (Intro To The Fall Off),J. Cole,-,1,-,2018-05-05,2018,18
21,Plug Walk,Rich The Kid,16,13,11,2018-05-05,2018,18
22,Havana,Camila Cabello Featuring Young Thug,19,1,37,2018-05-05,2018,18
23,Be Careful,Cardi B,15,11,4,2018-05-05,2018,18
24,Friends,Marshmello & Anne-Marie,21,21,11,2018-05-05,2018,18
25,Finesse,Bruno Mars & Cardi B,12,3,17,2018-05-05,2018,18
26,Whatever It Takes,Imagine Dragons,20,20,13,2018-05-05,2018,18
27,Pray For Me,The Weeknd & Kendrick Lamar,18,7,12,2018-05-05,2018,18
28,The Cut Off,J. Cole Featuring kiLL edward,-,1,-,2018-05-05,2018,18
29,Heaven,Kane Brown,26,26,18,2018-05-05,2018,18
30,Brackets,J. Cole,-,1,-,2018-05-05,2018,18
31,Sad!,XXXTENTACION,22,7,8,2018-05-05,2018,18
32,Rockstar,Post Malone Featuring 21 Savage,27,1,27,2018-05-05,2018,18
33,New Rules,Dua Lipa,30,6,39,2018-05-05,2018,18
34,Wake Me Up!,Avicii,-,4,54,2018-05-05,2018,18
35,Japan,Famous Dex,28,28,5,2018-05-05,2018,18
36,In My Blood,Shawn Mendes,38,22,6,2018-05-05,2018,18
37,Esskeetit,Lil Pump,24,24,2,2018-05-05,2018,18
38,You Make It Easy,Jason Aldean,29,28,13,2018-05-05,2018,18
39,Stir Fry,Migos,23,8,18,2018-05-05,2018,18
40,Powerglide,Rae Sremmurd & Juicy J,35,34,8,2018-05-05,2018,18
41,Window Pain (Outro),J. Cole,-,1,-,2018-05-05,2018,18
42,Wait,Maroon 5,36,26,15,2018-05-05,2018,18
43,Ric Flair Drip,Offset & Metro Boomin,32,13,26,2018-05-05,2018,18
44,All The Stars,Kendrick Lamar & SZA,31,7,16,2018-05-05,2018,18
45,Thunder,Imagine Dragons,34,4,52,2018-05-05,2018,18
46,Friends,J. Cole Featuring kiLL edward,-,1,-,2018-05-05,2018,18
47,Once An Addict (Interlude),J. Cole,-,1,-,2018-05-05,2018,18
48,Chun-Li,Nicki Minaj,10,10,3,2018-05-05,2018,18
49,Let You Down,NF,37,12,28,2018-05-05,2018,18
50,Feel It Still,Portugal. The Man,39,4,45,2018-05-05,2018,18
51,Drip,Cardi B Featuring Migos,33,21,3,2018-05-05,2018,18
52,Delicate,Taylor Swift,51,46,7,2018-05-05,2018,18
53,Intro,J. Cole,-,1,-,2018-05-05,2018,18
54,King's Dead,"Jay Rock, Kendrick Lamar, Future & James Blake",49,21,15,2018-05-05,2018,18
55,Boo'd Up,Ella Mai,62,4,62,2018-05-05,2018,18
56,X,Nicky Jam x J Balvin,55,47,8,2018-05-05,2018,18
57,OTW,"Khalid, Ty Dolla $ign & 6LACK",-,1,-,2018-05-05,2018,18
58,No Excuses,Meghan Trainor,53,46,8,2018-05-05,2018,18
59,Love Lies,Khalid & Normani,54,43,10,2018-05-05,2018,18
60,Bartier Cardi,Cardi B Featuring 21 Savage,40,14,18,2018-05-05,2018,18
61,New Freezer,Rich The Kid Featuring Kendrick Lamar,52,41,13,2018-05-05,2018,18
62,Most People Are Good,Luke Bryan,43,43,13,2018-05-05,2018,18
63,Tequila,Dan + Shay,57,57,7,2018-05-05,2018,18
64,One Kiss,Calvin Harris & Dua Lipa,62,3,62,2018-05-05,2018,18
65,Say Something,Justin Timberlake Featuring Chris Stapleton,41,9,13,2018-05-05,2018,18
66,Everyday,Logic & Marshmello,63,29,8,2018-05-05,2018,18
67,Singles You Up,Jordan Davis,59,50,12,2018-05-05,2018,18
68,One Number Away,Luke Combs,70,67,6,2018-05-05,2018,18
69,Outside Today,YoungBoy Never Broke Again,58,31,15,2018-05-05,2018,18
70,I Do,Cardi B Featuring SZA,42,23,3,2018-05-05,2018,18
71,Ring,Cardi B Featuring Kehlani,44,28,3,2018-05-05,2018,18
72,Babe,Sugarland Featuring Taylor Swift,-,1,-,2018-05-05,2018,18
73,IDGAF,Dua Lipa,60,54,15,2018-05-05,2018,18
