rank,name,singer,last_week,peak_pos,weeks_on_chart,chart_date,year,week
11,Thats What I Want,Lil Nas X,9,9,23,2022-03-05,2022,9
12,Need To Know,Doja Cat,13,8,37,2022-03-05,2022,9
13,Surface Pressure,Jessica Darrow,11,8,9,2022-03-05,2022,9
14,Pushin P,Gunna & Future Featuring Young Thug,10,7,7,2022-03-05,2022,9
15,Industry Baby,Lil Nas X & Jack Harlow,17,1,31,2022-03-05,2022,9
16,Levitating,Dua Lipa,2,68,2,2022-03-05,2022,9
17,MAMIII,Becky G X Karol G,15,15,2,2022-03-05,2022,9
18,Nail Tech,Jack Harlow,-,1,-,2022-03-05,2022,9
19,Save Your Tears,The Weeknd & Ariana Grande,18,1,60,2022-03-05,2022,9
20,Enemy,Imagine Dragons X JID,27,14,27,2022-03-05,2022,9
21,Big Energy,Latto,25,18,25,2022-03-05,2022,9
22,One Right Now,Post Malone & The Weeknd,6,16,6,2022-03-05,2022,9
23,Hrs And Hrs,Muni Long,19,16,9,2022-03-05,2022,9
24,Woman,Doja Cat,26,30,26,2022-03-05,2022,9
25,'Til You Can't,Cody Johnson,33,20,33,2022-03-05,2022,9
26,The Family Madrigal,"Stephanie Beatriz, Olga Merediz & Encanto Cast",24,20,8,2022-03-05,2022,9
27,Good 4 U,Olivia Rodrigo,30,1,41,2022-03-05,2022,9
28,I Hate U,SZA,7,12,7,2022-03-05,2022,9
29,Light Switch,Charlie Puth,48,5,48,2022-03-05,2022,9
30,Sand In My Boots,Morgan Wallen,38,32,38,2022-03-05,2022,9
31,Buy Dirt,Jordan Davis Featuring Luke Bryan,39,22,29,2022-03-05,2022,9
32,Knife Talk,Drake Featuring 21 Savage & Project Pat,31,4,25,2022-03-05,2022,9
33,You Right,Doja Cat & The Weeknd,45,11,34,2022-03-05,2022,9
34,Love Nwantiti (Ah Ah Ah),CKay,36,26,23,2022-03-05,2022,9
35,Fancy Like,Walker Hayes,41,3,36,2022-03-05,2022,9
36,One Mississippi,Kane Brown,54,22,54,2022-03-05,2022,9
37,Meet Me At Our Spot,THE ANXIETY: WILLOW & Tyler Cole,43,21,24,2022-03-05,2022,9
38,What Else Can I Do?,Diane Guerrero & Stephanie Beatriz,42,27,8,2022-03-05,2022,9
39,Fingers Crossed,Lauren Spencer Smith,49,19,8,2022-03-05,2022,9
40,Smokin Out The Window,Silk Sonic (Bruno Mars & Anderson .Paak),35,5,16,2022-03-05,2022,9
41,Essence,Wizkid Featuring Justin Bieber & Tems,47,9,33,2022-03-05,2022,9
42,Ahhh Ha,Lil Durk,-,1,-,2022-03-05,2022,9
43,Still D.R.E.,Dr. Dre Featuring Snoop Dogg,23,23,7,2022-03-05,2022,9
44,Do We Have A Problem?,Nicki Minaj X Lil Baby,32,2,3,2022-03-05,2022,9
