rank,name,singer,last_week,peak_pos,weeks_on_chart,chart_date,year,week
38,I Like Me Better,Lauv,40,27,40,2018-11-10,2018,45
39,I'm A Mess,Bebe Rexha,36,36,16,2018-11-10,2018,45
40,Ring,Cardi B Featuring Kehlani,45,28,15,2018-11-10,2018,45
41,Boo'd Up,Ella Mai,32,5,31,2018-11-10,2018,45
42,Sad!,XXXTENTACION,43,1,35,2018-11-10,2018,45
43,Delicate,Taylor Swift,38,12,34,2018-11-10,2018,45
44,Psycho,Post Malone Featuring Ty Dolla $ign,1,36,1,2018-11-10,2018,45
45,Tequila,Dan + Shay,46,21,34,2018-11-10,2018,45
46,The Middle,"Zedd, Maren Morris & Grey",47,5,40,2018-11-10,2018,45
47,I Love It,Kanye West & Lil Pump,35,6,8,2018-11-10,2018,45
48,Lost In Japan,Shawn Mendes X Zedd,62,6,62,2018-11-10,2018,45
49,Fine China,Future & Juice WRLD,26,26,2,2018-11-10,2018,45
50,Speechless,Dan + Shay,52,8,52,2018-11-10,2018,45
51,Close Friends,Lil Baby,42,28,4,2018-11-10,2018,45
52,Lie,NF,51,51,14,2018-11-10,2018,45
53,Best Shot,Jimmie Allen,61,7,61,2018-11-10,2018,45
54,Last Memory,TakeOff,-,1,-,2018-11-10,2018,45
55,Leave Me Alone,Flipp Dinero,53,53,7,2018-11-10,2018,45
56,Better,Khalid,34,34,7,2018-11-10,2018,45
57,Smile (Living My Best Life),Lil' Duval Featuring Snoop Dogg & Ball Greezy,58,56,10,2018-11-10,2018,45
58,When The Party's Over,Billie Eilish,65,2,65,2018-11-10,2018,45
59,Lose It,Kane Brown,56,56,16,2018-11-10,2018,45
60,Never Recover,Lil Baby & Gunna Featuring Drake,49,15,4,2018-11-10,2018,45
61,Drunk Me,Mitchell Tenpenny,63,12,63,2018-11-10,2018,45
62,That's On Me,Yella Beezy,86,14,86,2018-11-10,2018,45
63,Hangin' On,Chris Young,71,9,71,2018-11-10,2018,45
64,Dangerous,Meek Mill Featuring Jeremih & PnB Rock,69,11,69,2018-11-10,2018,45
65,STOOPID,6ix9ine Featuring Bobby Shmurda,48,25,4,2018-11-10,2018,45
66,Drew Barrymore,Bryce Vine,64,46,12,2018-11-10,2018,45
67,You Say,Lauren Daigle,75,44,16,2018-11-10,2018,45
68,W O R K I N  M E,Quavo,59,52,12,2018-11-10,2018,45
69,Jackie Chan,Tiesto & Dzeko Featuring Preme & Post Malone,60,52,17,2018-11-10,2018,45
70,Mona Lisa,Lil Wayne Featuring Kendrick Lamar,55,2,5,2018-11-10,2018,45
71,Blue Tacoma,Russell Dickerson,70,52,11,2018-11-10,2018,45
72,I'll Never Love Again,Lady Gaga,67,36,4,2018-11-10,2018,45
73,No Stylist,French Montana Featuring Drake,68,47,6,2018-11-10,2018,45
74,Always Remember Us This Way,Lady Gaga,57,41,4,2018-11-10,2018,45
75,Falling Down,Lil Peep & XXXTENTACION,66,13,7,2018-11-10,2018,45
76,Talk To Me,Tory Lanez & Rich The Kid,-,1,-,2018-11-10,2018,45
77,Rich,Maren Morris,81,4,81,2018-11-10,2018,45
78,No Brainer,"DJ Khaled Featuring Justin Bieber, Chance The Rapper & Quavo",73,5,14,2018-11-10,2018,45
79,Drunk Girl,Chris Janson,87,10,87,2018-11-10,2018,45
80,Topanga,Trippie Redd,-,1,-,2018-11-10,2018,45
81,Backin' It Up,Pardison Fontaine Featuring Cardi B,95,3,95,2018-11-10,2018,45
82,Noticed,Lil Mosey,80,80,6,2018-11-10,2018,45
83,Dip,Tyga & Nicki Minaj,-,1,-,2018-11-10,2018,45
84,Best Part,Daniel Caesar Featuring H.E.R.,85,75,15,2018-11-10,2018,45
85,Lucky You,Eminem Featuring Joyner Lucas,78,6,9,2018-11-10,2018,45
86,Promises,Calvin Harris & Sam Smith,77,65,11,2018-11-10,2018,45
87,Hotel Key,Old Dominion,84,48,18,2018-11-10,2018,45
88,Killshot,Eminem,79,3,7,2018-11-10,2018,45
89,Waste It On Me,Steve Aoki Featuring BTS,-,1,-,2018-11-10,2018,45
90,A Million Dreams,P!nk,-,1,-,2018-11-10,2018,45
91,Burning Man,Dierks Bentley Featuring Brothers Osborne,100,2,100,2018-11-10,2018,45
92,Venom,Eminem,74,43,5,2018-11-10,2018,45
93,New Patek,Lil Uzi Vert,90,24,7,2018-11-10,2018,45
94,Be Alright,Dean Lewis,-,1,-,2018-11-10,2018,45
95,Break Up In The End,Cole Swindell,76,49,17,2018-11-10,2018,45
96,Desperate Man,Eric Church,94,68,13,2018-11-10,2018,45
97,Kamikaze,Lil Mosey,-,1,-,2018-11-10,2018,45
98,This Feeling,The Chainsmokers Featuring Kelsea Ballerini,-,74,3,2018-11-10,2018,45
99,Electricity,Silk City x Dua Lipa,97,96,4,2018-11-10,2018,45
100,Drowns The Whiskey,Jason Aldean Featuring Miranda Lambert,99,32,19,2018-11-10,2018,45
1,"Thank U, Next",Ariana Grande,-,-,0,2018-11-17,2018,46
2,Girls Like You,Maroon 5 Featuring Cardi B,1,1,24,2018-11-17,2018,46
3,Sicko Mode,Travis Scott,2,2,14,2018-11-17,2018,46
4,Happier,Marshmello & Bastille,3,3,12,2018-11-17,2018,46
5,Lucid Dreams,Juice WRLD,4,2,26,2018-11-17,2018,46
6,Without Me,Halsey,9,5,9,2018-11-17,2018,46
7,Better Now,Post Malone,5,3,28,2018-11-17,2018,46
8,ZEZE,Kodak Black Featuring Travis Scott & Offset,6,2,4,2018-11-17,2018,46
9,Mo Bamba,Sheck Wes,10,11,10,2018-11-17,2018,46
10,Drip Too Hard,Lil Baby & Gunna,8,4,8,2018-11-17,2018,46
11,Youngblood,5 Seconds Of Summer,7,7,23,2018-11-17,2018,46
12,High Hopes,Panic! At The Disco,11,11,14,2018-11-17,2018,46
13,Love Lies,Khalid & Normani,12,9,38,2018-11-17,2018,46
14,Wake Up In The Sky,Gucci Mane X Bruno Mars X Kodak Black,26,8,26,2018-11-17,2018,46
15,Natural,Imagine Dragons,14,13,16,2018-11-17,2018,46
16,Taki Taki,"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B",11,6,11,2018-11-17,2018,46
17,Trip,Ella Mai,11,14,11,2018-11-17,2018,46
18,Eastside,"benny blanco, Halsey & Khalid",17,17,0,2018-11-17,2018,46
19,MIA,Bad Bunny Featuring Drake,15,5,4,2018-11-17,2018,46
20,God Is A Woman,Ariana Grande,8,17,8,2018-11-17,2018,46
21,Breathin,Ariana Grande,32,12,32,2018-11-17,2018,46
22,Shallow,Lady Gaga & Bradley Cooper,21,5,6,2018-11-17,2018,46
23,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,24,9,3,2018-11-17,2018,46
24,Money,Cardi B,13,13,3,2018-11-17,2018,46
25,I Like It,"Cardi B, Bad Bunny & J Balvin",19,1,31,2018-11-17,2018,46
26,Taste,Tyga Featuring Offset,22,8,24,2018-11-17,2018,46
27,In My Feelings,Drake,23,1,19,2018-11-17,2018,46
28,Nonstop,Drake,25,2,19,2018-11-17,2018,46
29,Broken,lovelytheband,17,17,0,2018-11-17,2018,46
30,Yes Indeed,Lil Baby & Drake,6,26,6,2018-11-17,2018,46
31,FEFE,6ix9ine Featuring Nicki Minaj & Murda Beatz,27,3,16,2018-11-17,2018,46
32,Beautiful,Bazzi Featuring Camila Cabello,33,31,14,2018-11-17,2018,46
33,Bohemian Rhapsody,Queen,-,2,42,2018-11-17,2018,46
34,Uproar,Lil Wayne,36,7,6,2018-11-17,2018,46
35,I'm A Mess,Bebe Rexha,39,17,39,2018-11-17,2018,46
36,Ring,Cardi B Featuring Kehlani,40,28,16,2018-11-17,2018,46
37,I Like Me Better,Lauv,38,27,39,2018-11-17,2018,46
38,Don't Come Out The House,Metro Boomin Featuring 21 Savage,-,1,-,2018-11-17,2018,46
39,She Got The Best Of Me,Luke Combs,37,37,13,2018-11-17,2018,46
40,Boo'd Up,Ella Mai,41,5,32,2018-11-17,2018,46
41,Leave Me Alone,Flipp Dinero,55,8,55,2018-11-17,2018,46
42,10 Freaky Girls,Metro Boomin Featuring 21 Savage,-,1,-,2018-11-17,2018,46
43,Tequila,Dan + Shay,45,21,35,2018-11-17,2018,46
44,Big Bank,"YG Featuring 2 Chainz, Big Sean & Nicki Minaj",34,16,23,2018-11-17,2018,46
45,Speechless,Dan + Shay,50,9,50,2018-11-17,2018,46
46,Sad!,XXXTENTACION,42,1,36,2018-11-17,2018,46
47,Back To You,Selena Gomez,35,18,26,2018-11-17,2018,46
48,Psycho,Post Malone Featuring Ty Dolla $ign,44,1,37,2018-11-17,2018,46
49,Delicate,Taylor Swift,43,12,35,2018-11-17,2018,46
50,Best Shot,Jimmie Allen,53,8,53,2018-11-17,2018,46
51,Space Cadet,Metro Boomin Featuring Gunna,-,1,-,2018-11-17,2018,46
52,Lost In Japan,Shawn Mendes X Zedd,48,48,7,2018-11-17,2018,46
53,Lose It,Kane Brown,59,17,59,2018-11-17,2018,46
54,Lie,NF,52,51,15,2018-11-17,2018,46
55,Better,Khalid,56,34,8,2018-11-17,2018,46
56,Arms Around You,XXXTENTACION x Lil Pump Featuring Maluma & Swae Lee,28,28,2,2018-11-17,2018,46
57,That's On Me,Yella Beezy,62,15,62,2018-11-17,2018,46
58,Drunk Me,Mitchell Tenpenny,61,13,61,2018-11-17,2018,46
59,Close Friends,Lil Baby,51,28,5,2018-11-17,2018,46
60,I Love It,Kanye West & Lil Pump,47,6,9,2018-11-17,2018,46
61,Smile (Living My Best Life),Lil' Duval Featuring Snoop Dogg & Ball Greezy,57,56,11,2018-11-17,2018,46
62,Overdue,Metro Boomin Featuring Travis Scott,-,1,-,2018-11-17,2018,46
63,Dip,Tyga & Nicki Minaj,83,2,83,2018-11-17,2018,46
64,Fine China,Future & Juice WRLD,49,26,3,2018-11-17,2018,46
65,Hangin' On,Chris Young,63,63,10,2018-11-17,2018,46
66,Dangerous,Meek Mill Featuring Jeremih & PnB Rock,64,64,12,2018-11-17,2018,46
67,When The Party's Over,Billie Eilish,58,58,3,2018-11-17,2018,46
68,Last Memory,TakeOff,54,54,2,2018-11-17,2018,46
69,Never Recover,Lil Baby & Gunna Featuring Drake,60,15,5,2018-11-17,2018,46
70,You Say,Lauren Daigle,67,44,17,2018-11-17,2018,46
71,Rich,Maren Morris,77,5,77,2018-11-17,2018,46
72,Dreamcatcher,Metro Boomin Featuring Swae Lee & Travis Scott,-,1,-,2018-11-17,2018,46
73,No Stylist,French Montana Featuring Drake,47,7,47,2018-11-17,2018,46
74,Blue Tacoma,Russell Dickerson,71,52,12,2018-11-17,2018,46
75,W O R K I N  M E,Quavo,68,52,13,2018-11-17,2018,46
76,Drew Barrymore,Bryce Vine,66,46,13,2018-11-17,2018,46
77,Backin' It Up,Pardison Fontaine Featuring Cardi B,81,4,81,2018-11-17,2018,46
78,Falling Down,Lil Peep & XXXTENTACION,75,13,8,2018-11-17,2018,46
79,No More,"Metro Boomin Featuring Travis Scott, Kodak Black & 21 Savage",-,1,-,2018-11-17,2018,46
80,STOOPID,6ix9ine Featuring Bobby Shmurda,65,25,5,2018-11-17,2018,46
81,Always Remember Us This Way,Lady Gaga,74,41,5,2018-11-17,2018,46
82,Mona Lisa,Lil Wayne Featuring Kendrick Lamar,70,2,6,2018-11-17,2018,46
83,Talk To Me,Tory Lanez & Rich The Kid,76,76,2,2018-11-17,2018,46
84,Best Part,Daniel Caesar Featuring H.E.R.,75,16,75,2018-11-17,2018,46
85,I'll Never Love Again,Lady Gaga,72,36,5,2018-11-17,2018,46
86,Ella Quiere Beber,Anuel AA & Romeo Santos,-,1,-,2018-11-17,2018,46
87,Jackie Chan,Tiesto & Dzeko Featuring Preme & Post Malone,69,52,18,2018-11-17,2018,46
88,Promises,Calvin Harris & Sam Smith,86,65,12,2018-11-17,2018,46
89,Be Alright,Dean Lewis,94,2,94,2018-11-17,2018,46
90,Topanga,Trippie Redd,80,80,2,2018-11-17,2018,46
91,Noticed,Lil Mosey,82,80,7,2018-11-17,2018,46
92,Burning Man,Dierks Bentley Featuring Brothers Osborne,91,91,3,2018-11-17,2018,46
93,Lucky You,Eminem Featuring Joyner Lucas,85,6,10,2018-11-17,2018,46
94,No Brainer,"DJ Khaled Featuring Justin Bieber, Chance The Rapper & Quavo",78,5,15,2018-11-17,2018,46
95,This Feeling,The Chainsmokers Featuring Kelsea Ballerini,98,74,4,2018-11-17,2018,46
96,Hotel Key,Old Dominion,87,48,19,2018-11-17,2018,46
97,Consequences,Camila Cabello,-,1,-,2018-11-17,2018,46
98,Killshot,Eminem,88,3,8,2018-11-17,2018,46
99,Casper,TakeOff,-,1,-,2018-11-17,2018,46
100,Up To Something,Metro Boomin Featuring Travis Scott & Young Thug,-,1,-,2018-11-17,2018,46
1,"Thank U, Next",Ariana Grande,2,2,0,2018-11-24,2018,47
2,Sicko Mode,Travis Scott,3,15,3,2018-11-24,2018,47
3,Happier,Marshmello & Bastille,4,13,4,2018-11-24,2018,47
4,Without Me,Halsey,6,6,6,2018-11-24,2018,47
5,Girls Like You,Maroon 5 Featuring Cardi B,2,1,25,2018-11-24,2018,47
6,Lucid Dreams,Juice WRLD,5,2,27,2018-11-24,2018,47
7,Mo Bamba,Sheck Wes,9,12,9,2018-11-24,2018,47
8,High Hopes,Panic! At The Disco,12,15,12,2018-11-24,2018,47
9,ZEZE,Kodak Black Featuring Travis Scott & Offset,8,2,5,2018-11-24,2018,47
10,Drip Too Hard,Lil Baby & Gunna,4,9,4,2018-11-24,2018,47
11,Better Now,Post Malone,7,3,29,2018-11-24,2018,47
12,Youngblood,5 Seconds Of Summer,11,7,24,2018-11-24,2018,47
13,Natural,Imagine Dragons,15,17,15,2018-11-24,2018,47
14,Breathin,Ariana Grande,21,13,21,2018-11-24,2018,47
15,Taki Taki,"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B",16,11,7,2018-11-24,2018,47
16,BAD!,XXXTENTACION,-,1,-,2018-11-24,2018,47
17,Wake Up In The Sky,Gucci Mane X Bruno Mars X Kodak Black,14,14,9,2018-11-24,2018,47
18,Trip,Ella Mai,17,11,15,2018-11-24,2018,47
19,MIA,Bad Bunny Featuring Drake,5,5,5,2018-11-24,2018,47
20,Love Lies,Khalid & Normani,13,9,39,2018-11-24,2018,47
21,Eastside,"benny blanco, Halsey & Khalid",18,18,18,2018-11-24,2018,47
22,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,23,9,4,2018-11-24,2018,47
23,God Is A Woman,Ariana Grande,20,8,18,2018-11-24,2018,47
24,Shallow,Lady Gaga & Bradley Cooper,22,5,7,2018-11-24,2018,47
25,Money,Cardi B,24,13,4,2018-11-24,2018,47
26,I Like It,"Cardi B, Bad Bunny & J Balvin",25,1,32,2018-11-24,2018,47
27,Taste,Tyga Featuring Offset,26,8,25,2018-11-24,2018,47
28,Lose It,Kane Brown,53,18,53,2018-11-24,2018,47
29,In My Feelings,Drake,27,1,20,2018-11-24,2018,47
30,Yes Indeed,Lil Baby & Drake,6,27,6,2018-11-24,2018,47
31,Broken,lovelytheband,29,29,18,2018-11-24,2018,47
32,Beautiful,Bazzi Featuring Camila Cabello,31,15,31,2018-11-24,2018,47
33,Nonstop,Drake,28,2,20,2018-11-24,2018,47
34,Uproar,Lil Wayne,7,7,7,2018-11-24,2018,47
35,She Got The Best Of Me,Luke Combs,39,14,39,2018-11-24,2018,47
36,Tequila,Dan + Shay,43,21,43,2018-11-24,2018,47
37,Leave Me Alone,Flipp Dinero,41,9,41,2018-11-24,2018,47
38,Speechless,Dan + Shay,45,10,45,2018-11-24,2018,47
39,Ring,Cardi B Featuring Kehlani,36,28,17,2018-11-24,2018,47
40,Bohemian Rhapsody,Queen,33,2,43,2018-11-24,2018,47
41,I Like Me Better,Lauv,37,27,40,2018-11-24,2018,47
42,FEFE,6ix9ine Featuring Nicki Minaj & Murda Beatz,31,3,17,2018-11-24,2018,47
43,Boo'd Up,Ella Mai,40,5,33,2018-11-24,2018,47
44,Armed And Dangerous,Juice WRLD,-,1,-,2018-11-24,2018,47
45,Sad!,XXXTENTACION,46,1,37,2018-11-24,2018,47
46,Best Shot,Jimmie Allen,50,9,50,2018-11-24,2018,47
47,I'm A Mess,Bebe Rexha,35,35,18,2018-11-24,2018,47
48,Psycho,Post Malone Featuring Ty Dolla $ign,1,38,1,2018-11-24,2018,47
49,Big Bank,"YG Featuring 2 Chainz, Big Sean & Nicki Minaj",44,16,24,2018-11-24,2018,47
50,Lie,NF,54,16,54,2018-11-24,2018,47
51,Better,Khalid,55,34,9,2018-11-24,2018,47
52,Topanga,Trippie Redd,90,3,90,2018-11-24,2018,47
53,Lost In Japan,Shawn Mendes X Zedd,52,48,8,2018-11-24,2018,47
54,Drunk Me,Mitchell Tenpenny,58,14,58,2018-11-24,2018,47
55,1400 / 999 Freestyle,Trippie Redd Featuring Juice WRLD,-,1,-,2018-11-24,2018,47
56,10 Freaky Girls,Metro Boomin Featuring 21 Savage,42,42,2,2018-11-24,2018,47
57,Dangerous,Meek Mill Featuring Jeremih & PnB Rock,66,13,66,2018-11-24,2018,47
58,Close Friends,Lil Baby,59,28,6,2018-11-24,2018,47
59,When The Party's Over,Billie Eilish,67,58,4,2018-11-24,2018,47
60,Arms Around You,XXXTENTACION x Lil Pump Featuring Maluma & Swae Lee,56,28,3,2018-11-24,2018,47
61,That's On Me,Yella Beezy,57,57,16,2018-11-24,2018,47
62,Smile (Living My Best Life),Lil' Duval Featuring Snoop Dogg & Ball Greezy,61,56,12,2018-11-24,2018,47
63,Don't Come Out The House,Metro Boomin Featuring 21 Savage,38,38,2,2018-11-24,2018,47
64,You Say,Lauren Daigle,70,44,18,2018-11-24,2018,47
65,Fine China,Future & Juice WRLD,64,26,4,2018-11-24,2018,47
66,Space Cadet,Metro Boomin Featuring Gunna,51,51,2,2018-11-24,2018,47
67,Hangin' On,Chris Young,65,63,11,2018-11-24,2018,47
68,Rich,Maren Morris,71,6,71,2018-11-24,2018,47
69,No Stylist,French Montana Featuring Drake,73,47,8,2018-11-24,2018,47
70,Never Recover,Lil Baby & Gunna Featuring Drake,69,15,6,2018-11-24,2018,47
71,I Love It,Kanye West & Lil Pump,60,6,10,2018-11-24,2018,47
72,Falling Down,Lil Peep & XXXTENTACION,78,13,9,2018-11-24,2018,47
73,Love Scars 3,Trippie Redd,-,1,-,2018-11-24,2018,47
74,Backin' It Up,Pardison Fontaine Featuring Cardi B,77,5,77,2018-11-24,2018,47
75,Burning Man,Dierks Bentley Featuring Brothers Osborne,92,4,92,2018-11-24,2018,47
76,Blue Tacoma,Russell Dickerson,74,52,13,2018-11-24,2018,47
77,This Feeling,The Chainsmokers Featuring Kelsea Ballerini,95,74,5,2018-11-24,2018,47
78,Dip,Tyga & Nicki Minaj,63,63,3,2018-11-24,2018,47
79,Bad Liar,Imagine Dragons,-,1,-,2018-11-24,2018,47
80,Talk To Me,Tory Lanez & Rich The Kid,83,76,3,2018-11-24,2018,47
81,Be Alright,Dean Lewis,89,3,89,2018-11-24,2018,47
82,W O R K I N  M E,Quavo,75,52,14,2018-11-24,2018,47
83,Consequences,Camila Cabello,97,2,97,2018-11-24,2018,47
84,Best Part,Daniel Caesar Featuring H.E.R.,75,17,75,2018-11-24,2018,47
85,Always Remember Us This Way,Lady Gaga,81,41,6,2018-11-24,2018,47
86,Ella Quiere Beber,Anuel AA & Romeo Santos,2,2,0,2018-11-24,2018,47
87,Mona Lisa,Lil Wayne Featuring Kendrick Lamar,82,2,7,2018-11-24,2018,47
88,STOOPID,6ix9ine Featuring Bobby Shmurda,80,25,6,2018-11-24,2018,47
89,Negative Energy,Trippie Redd Featuring Kodie Shane,-,1,-,2018-11-24,2018,47
90,Noticed,Lil Mosey,91,80,8,2018-11-24,2018,47
91,Sixteen,Thomas Rhett,-,1,-,2018-11-24,2018,47
92,Lucky You,Eminem Featuring Joyner Lucas,93,6,11,2018-11-24,2018,47
93,Good Girl,Dustin Lynch,-,1,-,2018-11-24,2018,47
94,Desperate Man,Eric Church,-,68,14,2018-11-24,2018,47
95,Last Shot,Kip Moore,-,1,-,2018-11-24,2018,47
96,Millionaire,Chris Stapleton,-,1,-,2018-11-24,2018,47
97,I'll Never Love Again,Lady Gaga,85,36,6,2018-11-24,2018,47
98,Toxic Waste,Trippie Redd,-,1,-,2018-11-24,2018,47
99,Drew Barrymore,Bryce Vine,76,46,14,2018-11-24,2018,47
100,Jackie Chan,Tiesto & Dzeko Featuring Preme & Post Malone,87,52,19,2018-11-24,2018,47
1,"Thank U, Next",Ariana Grande,3,3,0,2018-12-01,2018,48
2,Sicko Mode,Travis Scott,16,16,0,2018-12-01,2018,48
3,Happier,Marshmello & Bastille,14,14,0,2018-12-01,2018,48
4,Without Me,Halsey,7,7,0,2018-12-01,2018,48
5,Lucid Dreams,Juice WRLD,6,2,28,2018-12-01,2018,48
6,High Hopes,Panic! At The Disco,8,16,8,2018-12-01,2018,48
7,Mo Bamba,Sheck Wes,13,13,0,2018-12-01,2018,48
8,Girls Like You,Maroon 5 Featuring Cardi B,5,1,26,2018-12-01,2018,48
9,Drip Too Hard,Lil Baby & Gunna,10,4,10,2018-12-01,2018,48
10,ZEZE,Kodak Black Featuring Travis Scott & Offset,9,2,6,2018-12-01,2018,48
11,Better Now,Post Malone,3,30,3,2018-12-01,2018,48
12,Youngblood,5 Seconds Of Summer,7,25,7,2018-12-01,2018,48
13,Breathin,Ariana Grande,14,14,14,2018-12-01,2018,48
14,Wake Up In The Sky,Gucci Mane X Bruno Mars X Kodak Black,17,10,17,2018-12-01,2018,48
15,Trip,Ella Mai,18,11,16,2018-12-01,2018,48
16,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,22,9,5,2018-12-01,2018,48
17,Eastside,"benny blanco, Halsey & Khalid",21,19,21,2018-12-01,2018,48
18,MIA,Bad Bunny Featuring Drake,19,5,6,2018-12-01,2018,48
19,Love Lies,Khalid & Normani,20,9,40,2018-12-01,2018,48
20,Natural,Imagine Dragons,13,13,18,2018-12-01,2018,48
21,Money,Cardi B,25,13,5,2018-12-01,2018,48
22,Taki Taki,"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B",15,11,8,2018-12-01,2018,48
23,Shallow,Lady Gaga & Bradley Cooper,24,5,8,2018-12-01,2018,48
24,I Like It,"Cardi B, Bad Bunny & J Balvin",26,1,33,2018-12-01,2018,48
25,In My Feelings,Drake,29,1,21,2018-12-01,2018,48
26,God Is A Woman,Ariana Grande,23,8,19,2018-12-01,2018,48
27,Taste,Tyga Featuring Offset,8,26,8,2018-12-01,2018,48
28,Leave Me Alone,Flipp Dinero,37,10,37,2018-12-01,2018,48
29,All I Want For Christmas Is You,Mariah Carey,-,9,25,2018-12-01,2018,48
30,Beautiful,Bazzi Featuring Camila Cabello,32,16,32,2018-12-01,2018,48
31,Yes Indeed,Lil Baby & Drake,30,6,28,2018-12-01,2018,48
32,Nonstop,Drake,33,2,21,2018-12-01,2018,48
33,Speechless,Dan + Shay,38,11,38,2018-12-01,2018,48
34,She Got The Best Of Me,Luke Combs,35,15,35,2018-12-01,2018,48
35,Broken,lovelytheband,31,29,19,2018-12-01,2018,48
36,Tequila,Dan + Shay,21,37,21,2018-12-01,2018,48
37,Uproar,Lil Wayne,34,7,8,2018-12-01,2018,48
38,FEFE,6ix9ine Featuring Nicki Minaj & Murda Beatz,42,3,18,2018-12-01,2018,48
39,BAD!,XXXTENTACION,16,16,2,2018-12-01,2018,48
40,Lose It,Kane Brown,28,28,19,2018-12-01,2018,48
41,Ring,Cardi B Featuring Kehlani,39,28,18,2018-12-01,2018,48
42,Boo'd Up,Ella Mai,43,5,34,2018-12-01,2018,48
43,Better,Khalid,51,34,10,2018-12-01,2018,48
44,I Like Me Better,Lauv,41,27,41,2018-12-01,2018,48
45,Psycho,Post Malone Featuring Ty Dolla $ign,48,1,39,2018-12-01,2018,48
46,Sad!,XXXTENTACION,45,1,38,2018-12-01,2018,48
47,Best Shot,Jimmie Allen,46,46,10,2018-12-01,2018,48
48,Lie,NF,50,17,50,2018-12-01,2018,48
49,Arms Around You,XXXTENTACION x Lil Pump Featuring Maluma & Swae Lee,60,28,4,2018-12-01,2018,48
50,Bohemian Rhapsody,Queen,40,2,44,2018-12-01,2018,48
51,Dangerous,Meek Mill Featuring Jeremih & PnB Rock,57,14,57,2018-12-01,2018,48
52,When The Party's Over,Billie Eilish,59,5,59,2018-12-01,2018,48
53,Armed And Dangerous,Juice WRLD,44,44,2,2018-12-01,2018,48
54,Lost In Japan,Shawn Mendes X Zedd,53,48,9,2018-12-01,2018,48
55,Drunk Me,Mitchell Tenpenny,54,54,15,2018-12-01,2018,48
56,That's On Me,Yella Beezy,61,17,61,2018-12-01,2018,48
57,Close Friends,Lil Baby,58,28,7,2018-12-01,2018,48
