rank,name,singer,last_week,peak_pos,weeks_on_chart,chart_date,year,week
53,Despues de La Playa,Bad Bunny,38,6,7,2022-07-02,2022,26
54,Trouble With A Heartbreak,Jason Aldean,42,32,14,2022-07-02,2022,26
55,Cooped Up,Post Malone Featuring Roddy Ricch,29,12,6,2022-07-02,2022,26
56,2step,Ed Sheeran Featuring Lil Baby,51,51,9,2022-07-02,2022,26
57,Ojitos Lindos,Bad Bunny & Bomba Estereo,43,26,7,2022-07-02,2022,26
58,Puffin On Zootiez,Future,47,4,8,2022-07-02,2022,26
59,Damn Strait,Scotty McCreery,39,39,12,2022-07-02,2022,26
60,Fall In Love,Bailey Zimmerman,46,46,8,2022-07-02,2022,26
61,Hold My Hand,Lady Gaga,50,49,7,2022-07-02,2022,26
62,Down Hill,Drake,-,1,-,2022-07-02,2022,26
63,In A Minute,Lil Baby,54,14,11,2022-07-02,2022,26
64,MAMIII,Becky G X Karol G,48,15,19,2022-07-02,2022,26
65,Sleazy Flow,SleazyWorld Go Featuring Lil Baby,53,47,4,2022-07-02,2022,26
66,Tie That Binds,Drake,-,1,-,2022-07-02,2022,26
67,Vegas,Doja Cat,56,56,3,2022-07-02,2022,26
68,Yet To Come,BTS,13,13,2,2022-07-02,2022,26
69,When You're Gone,Shawn Mendes,57,38,12,2022-07-02,2022,26
70,What Happened To Virgil,Lil Durk Featuring Gunna,58,22,15,2022-07-02,2022,26
71,Silent Hill,Kendrick Lamar & Kodak Black,59,7,6,2022-07-02,2022,26
72,Rock And A Hard Place,Bailey Zimmerman,24,24,2,2022-07-02,2022,26
73,Cash In Cash Out,"Pharrell Williams Featuring 21 Savage & Tyler, The Creator",26,26,2,2022-07-02,2022,26
74,To The Moon!,JNR CHOI & Sam Tompkins,60,38,17,2022-07-02,2022,26
75,Tarot,Bad Bunny & Jhay Cortez,62,18,7,2022-07-02,2022,26
76,She Had Me At Heads Carolina,Cole Swindell,64,64,4,2022-07-02,2022,26
77,She Likes It,Russell Dickerson & Jake Scott,63,63,12,2022-07-02,2022,26
78,I Ain't Worried,OneRepublic,76,76,2,2022-07-02,2022,26
79,Flower Shops,ERNEST Featuring Morgan Wallen,69,64,22,2022-07-02,2022,26
80,Ghost Story,Carrie Underwood,61,61,5,2022-07-02,2022,26
81,Te Felicito,Shakira & Rauw Alejandro,67,67,3,2022-07-02,2022,26
82,Hotel Lobby (Unc And Phew),Quavo & Takeoff,77,59,5,2022-07-02,2022,26
83,Music For A Sushi Restaurant,Harry Styles,66,8,5,2022-07-02,2022,26
84,Un Ratito,Bad Bunny,65,16,7,2022-07-02,2022,26
85,Last Night Lonely,Jon Pardi,75,75,4,2022-07-02,2022,26
86,Thought You Should Know,Morgan Wallen,74,12,7,2022-07-02,2022,26
87,So Good,Halsey,55,55,2,2022-07-02,2022,26
88,5 Foot 9,Tyler Hubbard,84,84,2,2022-07-02,2022,26
89,Wild As Her,Corey Kent,-,1,-,2022-07-02,2022,26
90,Right On,Lil Baby,71,13,11,2022-07-02,2022,26
91,Circles Around This Town,Maren Morris,81,52,22,2022-07-02,2022,26
92,Tomorrow Me,Luke Combs,97,61,3,2022-07-02,2022,26
93,7500 OBO,Tim McGraw,91,91,4,2022-07-02,2022,26
94,Die Young,Sleepy Hallow Featuring 347aidan,78,60,4,2022-07-02,2022,26
95,F.N.F. (Let's Go),Hitkidd & GloRilla,92,91,4,2022-07-02,2022,26
96,N95,Kendrick Lamar,72,3,6,2022-07-02,2022,26
97,Love Me More,Sam Smith,93,93,3,2022-07-02,2022,26
98,New Truck,Dylan Scott,99,2,99,2022-07-02,2022,26
99,She's All I Wanna Be,Tate McRae,68,44,20,2022-07-02,2022,26
100,Desesperados,Rauw Alejandro & Chencho Corleone,94,91,6,2022-07-02,2022,26
1,As It Was,Harry Styles,2,13,2,2022-07-09,2022,27
2,First Class,Jack Harlow,3,1,12,2022-07-09,2022,27
3,About Damn Time,Lizzo,5,11,5,2022-07-09,2022,27
4,Wait For U,Future Featuring Drake & Tems,1,9,1,2022-07-09,2022,27
5,Jimmy Cooks,Drake Featuring 21 Savage,1,1,2,2022-07-09,2022,27
6,Running Up That Hill (A Deal With God),Kate Bush,9,4,25,2022-07-09,2022,27
7,Break My Soul,Beyonce,15,2,15,2022-07-09,2022,27
8,Me Porto Bonito,Bad Bunny & Chencho Corleone,11,7,11,2022-07-09,2022,27
9,Heat Waves,Glass Animals,10,1,76,2022-07-09,2022,27
10,Glimpse Of Us,Joji,8,8,3,2022-07-09,2022,27
11,Big Energy,Latto,12,3,36,2022-07-09,2022,27
12,Titi Me Pregunto,Bad Bunny,16,5,8,2022-07-09,2022,27
13,The Kind Of Love We Make,Luke Combs,18,2,18,2022-07-09,2022,27
14,Wasted On You,Morgan Wallen,17,9,33,2022-07-09,2022,27
15,Stay,The Kid LAROI & Justin Bieber,19,1,51,2022-07-09,2022,27
16,I Like You (A Happier Song),Post Malone Featuring Doja Cat,22,9,4,2022-07-09,2022,27
17,Sticky,Drake,6,6,2,2022-07-09,2022,27
18,Late Night Talking,Harry Styles,24,4,6,2022-07-09,2022,27
19,Numb Little Bug,Em Beihold,27,22,27,2022-07-09,2022,27
20,Boyfriend,Dove Cameron,25,16,25,2022-07-09,2022,27
21,Ghost,Justin Bieber,26,5,40,2022-07-09,2022,27
22,Left And Right,Charlie Puth Featuring Jung Kook,-,1,-,2022-07-09,2022,27
23,Get Into It (Yuh),Doja Cat,31,30,31,2022-07-09,2022,27
24,Sunroof,Nicky Youre & dazy,33,5,33,2022-07-09,2022,27
25,Bad Habits,Ed Sheeran,29,2,53,2022-07-09,2022,27
26,Moscow Mule,Bad Bunny,32,4,8,2022-07-09,2022,27
27,Enemy,Imagine Dragons X JID,30,5,32,2022-07-09,2022,27
28,Cold Heart (PNAU Remix),Elton John & Dua Lipa,35,7,43,2022-07-09,2022,27
29,Woman,Doja Cat,34,7,48,2022-07-09,2022,27
30,Shivers,Ed Sheeran,39,4,42,2022-07-09,2022,27
31,Like I Love Country Music,Kane Brown,46,6,46,2022-07-09,2022,27
32,Provenza,Karol G,40,25,10,2022-07-09,2022,27
33,Super Gremlin,Kodak Black,38,3,34,2022-07-09,2022,27
34,Vegas,Doja Cat,67,4,67,2022-07-09,2022,27
35,Take My Name,Parmalee,43,22,13,2022-07-09,2022,27
36,You Proof,Morgan Wallen,41,6,7,2022-07-09,2022,27
37,Thats What I Want,Lil Nas X,8,41,8,2022-07-09,2022,27
38,She Had Me At Heads Carolina,Cole Swindell,76,5,76,2022-07-09,2022,27
39,Something In The Orange,Zach Bryan,50,37,10,2022-07-09,2022,27
40,Efecto,Bad Bunny,45,34,8,2022-07-09,2022,27
41,Sweetest Pie,Megan Thee Stallion & Dua Lipa,44,15,16,2022-07-09,2022,27
42,Damn Strait,Scotty McCreery,59,39,13,2022-07-09,2022,27
43,Trouble With A Heartbreak,Jason Aldean,54,32,15,2022-07-09,2022,27
44,Massive,Drake,14,14,2,2022-07-09,2022,27
45,Thousand Miles,The Kid LAROI,49,15,10,2022-07-09,2022,27
46,Fall In Love,Bailey Zimmerman,60,9,60,2022-07-09,2022,27
47,Bam Bam,Camila Cabello Featuring Ed Sheeran,36,21,17,2022-07-09,2022,27
48,Despues de La Playa,Bad Bunny,53,6,8,2022-07-09,2022,27
49,Party,Bad Bunny & Rauw Alejandro,51,14,8,2022-07-09,2022,27
50,2step,Ed Sheeran Featuring Lil Baby,56,10,56,2022-07-09,2022,27
51,In A Minute,Lil Baby,63,14,12,2022-07-09,2022,27
52,MAMIII,Becky G X Karol G,64,15,20,2022-07-09,2022,27
53,Ojitos Lindos,Bad Bunny & Bomba Estereo,57,26,8,2022-07-09,2022,27
54,Hold My Hand,Lady Gaga,61,49,8,2022-07-09,2022,27
55,Puffin On Zootiez,Future,58,4,9,2022-07-09,2022,27
56,Cooped Up,Post Malone Featuring Roddy Ricch,55,12,7,2022-07-09,2022,27
57,Sleazy Flow,SleazyWorld Go Featuring Lil Baby,65,47,5,2022-07-09,2022,27
58,What Happened To Virgil,Lil Durk Featuring Gunna,70,22,16,2022-07-09,2022,27
59,When You're Gone,Shawn Mendes,69,38,13,2022-07-09,2022,27
60,Carolina,Taylor Swift,-,1,-,2022-07-09,2022,27
61,Rock And A Hard Place,Bailey Zimmerman,72,24,3,2022-07-09,2022,27
62,I Ain't Worried,OneRepublic,78,3,78,2022-07-09,2022,27
63,5 Foot 9,Tyler Hubbard,88,3,88,2022-07-09,2022,27
64,Falling Back,Drake,7,7,2,2022-07-09,2022,27
65,Silent Hill,Kendrick Lamar & Kodak Black,71,7,7,2022-07-09,2022,27
66,Tomorrow Me,Luke Combs,92,61,4,2022-07-09,2022,27
67,Late To Da Party (F*CK BET),Lil Nas X & Youngboy Never Broke Again,-,1,-,2022-07-09,2022,27
68,Tarot,Bad Bunny & Jhay Cortez,75,18,8,2022-07-09,2022,27
69,To The Moon!,JNR CHOI & Sam Tompkins,74,38,18,2022-07-09,2022,27
70,Flower Shops,ERNEST Featuring Morgan Wallen,79,64,23,2022-07-09,2022,27
71,Ghost Story,Carrie Underwood,80,61,6,2022-07-09,2022,27
72,From The D 2 The LBC,Eminem & Snoop Dogg,-,1,-,2022-07-09,2022,27
73,Hotel Lobby (Unc And Phew),Quavo & Takeoff,82,59,6,2022-07-09,2022,27
74,Last Night Lonely,Jon Pardi,85,5,85,2022-07-09,2022,27
75,Te Felicito,Shakira & Rauw Alejandro,81,67,4,2022-07-09,2022,27
76,Call Me Everyday,Chris Brown Featuring WizKid,-,1,-,2022-07-09,2022,27
77,7500 OBO,Tim McGraw,93,5,93,2022-07-09,2022,27
78,Psychic,Chris Brown Featuring Jack Harlow,-,1,-,2022-07-09,2022,27
79,WE (Warm Embrace),Chris Brown,-,1,-,2022-07-09,2022,27
80,Thought You Should Know,Morgan Wallen,86,12,8,2022-07-09,2022,27
81,Cash In Cash Out,"Pharrell Williams Featuring 21 Savage & Tyler, The Creator",73,26,3,2022-07-09,2022,27
82,U-Digg,"Lil Baby, 42 Dugg & Veeze",52,52,2,2022-07-09,2022,27
83,Circles Around This Town,Maren Morris,91,52,23,2022-07-09,2022,27
84,Un Ratito,Bad Bunny,16,8,16,2022-07-09,2022,27
85,Love Me More,Sam Smith,97,4,97,2022-07-09,2022,27
86,So Good,Halsey,87,55,3,2022-07-09,2022,27
87,New Truck,Dylan Scott,98,3,98,2022-07-09,2022,27
88,F.N.F. (Let's Go),Hitkidd & GloRilla,95,5,95,2022-07-09,2022,27
89,Wild As Her,Corey Kent,2,2,0,2022-07-09,2022,27
90,Right On,Lil Baby,13,12,13,2022-07-09,2022,27
91,Burglars & Murderers,Lil Durk Featuring EST Gee,-,1,-,2022-07-09,2022,27
92,Addicted,Chris Brown Featuring Lil Baby,-,1,-,2022-07-09,2022,27
93,She Likes It,Russell Dickerson & Jake Scott,77,63,13,2022-07-09,2022,27
94,Texts Go Green,Drake,13,13,2,2022-07-09,2022,27
95,Did Shit To Me,Lil Durk Featuring Doodie Lo,-,1,-,2022-07-09,2022,27
96,Music For A Sushi Restaurant,Harry Styles,83,8,6,2022-07-09,2022,27
97,Desesperados,Rauw Alejandro & Chencho Corleone,100,91,7,2022-07-09,2022,27
98,Possessive,Chris Brown Featuring Lil Wayne & BLEU,-,1,-,2022-07-09,2022,27
99,Die Young,Sleepy Hallow Featuring 347aidan,94,60,5,2022-07-09,2022,27
100,Plan B,Megan Thee Stallion,-,29,5,2022-07-09,2022,27
1,As It Was,Harry Styles,14,14,0,2022-07-16,2022,28
2,About Damn Time,Lizzo,3,12,3,2022-07-16,2022,28
3,First Class,Jack Harlow,2,1,13,2022-07-16,2022,28
4,Running Up That Hill (A Deal With God),Kate Bush,6,26,6,2022-07-16,2022,28
5,Wait For U,Future Featuring Drake & Tems,4,1,10,2022-07-16,2022,28
6,Jimmy Cooks,Drake Featuring 21 Savage,5,1,3,2022-07-16,2022,28
7,Me Porto Bonito,Bad Bunny & Chencho Corleone,8,9,8,2022-07-16,2022,28
8,Heat Waves,Glass Animals,9,1,77,2022-07-16,2022,28
9,Break My Soul,Beyonce,7,7,3,2022-07-16,2022,28
10,Big Energy,Latto,11,3,37,2022-07-16,2022,28
11,Titi Me Pregunto,Bad Bunny,12,5,9,2022-07-16,2022,28
12,Wasted On You,Morgan Wallen,14,9,34,2022-07-16,2022,28
13,Hot Shit,"Cardi B, Ye & Lil Durk",-,1,-,2022-07-16,2022,28
14,Glimpse Of Us,Joji,10,8,4,2022-07-16,2022,28
15,Late Night Talking,Harry Styles,18,4,7,2022-07-16,2022,28
16,Stay,The Kid LAROI & Justin Bieber,15,1,52,2022-07-16,2022,28
17,I Like You (A Happier Song),Post Malone Featuring Doja Cat,16,9,5,2022-07-16,2022,28
18,Numb Little Bug,Em Beihold,19,23,19,2022-07-16,2022,28
19,The Kind Of Love We Make,Luke Combs,13,13,3,2022-07-16,2022,28
20,Sunroof,Nicky Youre & dazy,24,6,24,2022-07-16,2022,28
21,Get Into It (Yuh),Doja Cat,23,31,23,2022-07-16,2022,28
22,Ghost,Justin Bieber,21,5,41,2022-07-16,2022,28
23,Boyfriend,Dove Cameron,20,16,21,2022-07-16,2022,28
24,Sticky,Drake,17,6,3,2022-07-16,2022,28
25,Bad Habits,Ed Sheeran,2,54,2,2022-07-16,2022,28
26,Moscow Mule,Bad Bunny,4,9,4,2022-07-16,2022,28
27,Like I Love Country Music,Kane Brown,31,7,31,2022-07-16,2022,28
28,You Proof,Morgan Wallen,36,6,8,2022-07-16,2022,28
29,Cold Heart (PNAU Remix),Elton John & Dua Lipa,28,7,44,2022-07-16,2022,28
30,Enemy,Imagine Dragons X JID,27,5,33,2022-07-16,2022,28
31,Vegas,Doja Cat,34,5,34,2022-07-16,2022,28
32,Woman,Doja Cat,29,7,49,2022-07-16,2022,28
33,She Had Me At Heads Carolina,Cole Swindell,38,6,38,2022-07-16,2022,28
34,Shivers,Ed Sheeran,30,4,43,2022-07-16,2022,28
35,Super Gremlin,Kodak Black,33,3,33,2022-07-16,2022,28
36,Provenza,Karol G,32,25,11,2022-07-16,2022,28
37,Something In The Orange,Zach Bryan,39,11,39,2022-07-16,2022,28
38,Damn Strait,Scotty McCreery,42,14,42,2022-07-16,2022,28
39,Take My Name,Parmalee,35,22,14,2022-07-16,2022,28
40,Master Of Puppets,Metallica,-,1,-,2022-07-16,2022,28
41,Thats What I Want,Lil Nas X,37,8,42,2022-07-16,2022,28
42,Efecto,Bad Bunny,40,34,9,2022-07-16,2022,28
43,Fall In Love,Bailey Zimmerman,46,10,46,2022-07-16,2022,28
44,I Ain't Worried,OneRepublic,62,4,62,2022-07-16,2022,28
45,In A Minute,Lil Baby,51,14,13,2022-07-16,2022,28
46,Sweetest Pie,Megan Thee Stallion & Dua Lipa,41,15,17,2022-07-16,2022,28
47,Left And Right,Charlie Puth Featuring Jung Kook,22,22,2,2022-07-16,2022,28
48,2step,Ed Sheeran Featuring Lil Baby,50,11,50,2022-07-16,2022,28
49,Thousand Miles,The Kid LAROI,45,15,11,2022-07-16,2022,28
50,Despues de La Playa,Bad Bunny,48,6,9,2022-07-16,2022,28
51,Trouble With A Heartbreak,Jason Aldean,43,32,16,2022-07-16,2022,28
52,Party,Bad Bunny & Rauw Alejandro,49,14,9,2022-07-16,2022,28
53,What Happened To Virgil,Lil Durk Featuring Gunna,58,22,17,2022-07-16,2022,28
54,Rock And A Hard Place,Bailey Zimmerman,61,24,4,2022-07-16,2022,28
55,Sleazy Flow,SleazyWorld Go Featuring Lil Baby,57,47,6,2022-07-16,2022,28
56,Massive,Drake,44,14,3,2022-07-16,2022,28
57,Ojitos Lindos,Bad Bunny & Bomba Estereo,53,26,9,2022-07-16,2022,28
58,Puffin On Zootiez,Future,55,4,10,2022-07-16,2022,28
59,Cooped Up,Post Malone Featuring Roddy Ricch,56,12,8,2022-07-16,2022,28
60,When You're Gone,Shawn Mendes,59,38,14,2022-07-16,2022,28
61,5 Foot 9,Tyler Hubbard,63,4,63,2022-07-16,2022,28
62,Last Night Lonely,Jon Pardi,74,6,74,2022-07-16,2022,28
63,Bam Bam,Camila Cabello Featuring Ed Sheeran,47,21,18,2022-07-16,2022,28
64,Tarot,Bad Bunny & Jhay Cortez,68,18,9,2022-07-16,2022,28
65,Hold My Hand,Lady Gaga,54,49,9,2022-07-16,2022,28
66,Silent Hill,Kendrick Lamar & Kodak Black,65,7,8,2022-07-16,2022,28
67,Son Of A Sinner,Jelly Roll,-,1,-,2022-07-16,2022,28
68,Flower Shops,ERNEST Featuring Morgan Wallen,70,64,24,2022-07-16,2022,28
69,So Good,Halsey,86,55,4,2022-07-16,2022,28
70,Good Love,City Girls & Usher,-,1,-,2022-07-16,2022,28
71,Wishful Drinking,Ingrid Andress With Sam Hunt,-,1,-,2022-07-16,2022,28
72,Hotel Lobby (Unc And Phew),Quavo & Takeoff,73,59,7,2022-07-16,2022,28
73,7500 OBO,Tim McGraw,77,6,77,2022-07-16,2022,28
74,To The Moon!,JNR CHOI & Sam Tompkins,69,38,19,2022-07-16,2022,28
75,F.N.F. (Let's Go),Hitkidd & GloRilla,88,6,88,2022-07-16,2022,28
76,Country On,Luke Bryan,-,1,-,2022-07-16,2022,28
77,Whiskey On You,Nate Smith,-,3,-,2022-07-16,2022,28
78,New Truck,Dylan Scott,87,4,87,2022-07-16,2022,28
79,Circles Around This Town,Maren Morris,83,52,24,2022-07-16,2022,28
80,Wild As Her,Corey Kent,89,3,89,2022-07-16,2022,28
81,Love Me More,Sam Smith,85,5,85,2022-07-16,2022,28
82,More,j-hope,-,1,-,2022-07-16,2022,28
83,Numb,Marshmello & Khalid,-,1,-,2022-07-16,2022,28
84,Cash In Cash Out,"Pharrell Williams Featuring 21 Savage & Tyler, The Creator",81,26,4,2022-07-16,2022,28
85,Un Ratito,Bad Bunny,84,16,9,2022-07-16,2022,28
86,Ghost Story,Carrie Underwood,71,61,7,2022-07-16,2022,28
87,Right On,Lil Baby,90,13,13,2022-07-16,2022,28
88,Thought You Should Know,Morgan Wallen,80,12,9,2022-07-16,2022,28
89,Te Felicito,Shakira & Rauw Alejandro,75,67,5,2022-07-16,2022,28
90,She Likes It,Russell Dickerson & Jake Scott,93,63,14,2022-07-16,2022,28
91,Plan B,Megan Thee Stallion,100,29,6,2022-07-16,2022,28
92,Desesperados,Rauw Alejandro & Chencho Corleone,97,91,8,2022-07-16,2022,28
93,La Corriente,Bad Bunny & Tony Dize,-,32,7,2022-07-16,2022,28
94,Bones,Imagine Dragons,-,87,8,2022-07-16,2022,28
95,Until I Found You,Stephen Sanchez,-,2,-,2022-07-16,2022,28
96,Best Thing Since Backroads,Jake Owen,-,1,-,2022-07-16,2022,28
97,U-Digg,"Lil Baby, 42 Dugg & Veeze",82,52,3,2022-07-16,2022,28
98,Unstoppable,Sia,-,1,-,2022-07-16,2022,28
99,Rich Minion,Yeat,-,1,-,2022-07-16,2022,28
100,Bad Habit,Steve Lacy,-,1,-,2022-07-16,2022,28
1,As It Was,Harry Styles,15,15,0,2022-07-23,2022,29
2,About Damn Time,Lizzo,13,13,0,2022-07-23,2022,29
3,First Class,Jack Harlow,1,14,1,2022-07-23,2022,29
4,Running Up That Hill (A Deal With God),Kate Bush,27,27,0,2022-07-23,2022,29
5,Wait For U,Future Featuring Drake & Tems,1,11,1,2022-07-23,2022,29
6,Me Porto Bonito,Bad Bunny & Chencho Corleone,7,10,7,2022-07-23,2022,29
7,Heat Waves,Glass Animals,8,1,78,2022-07-23,2022,29
8,Jimmy Cooks,Drake Featuring 21 Savage,6,1,4,2022-07-23,2022,29
9,Break My Soul,Beyonce,7,4,7,2022-07-23,2022,29
10,Big Energy,Latto,3,38,3,2022-07-23,2022,29
11,Late Night Talking,Harry Styles,15,4,8,2022-07-23,2022,29
12,Wasted On You,Morgan Wallen,9,35,9,2022-07-23,2022,29
13,Titi Me Pregunto,Bad Bunny,11,5,10,2022-07-23,2022,29
14,I Like You (A Happier Song),Post Malone Featuring Doja Cat,17,9,6,2022-07-23,2022,29
15,Stay,The Kid LAROI & Justin Bieber,16,1,53,2022-07-23,2022,29
16,Glimpse Of Us,Joji,14,8,5,2022-07-23,2022,29
17,Sunroof,Nicky Youre & dazy,20,7,20,2022-07-23,2022,29
18,Numb Little Bug,Em Beihold,24,24,0,2022-07-23,2022,29
19,The Kind Of Love We Make,Luke Combs,13,4,13,2022-07-23,2022,29
20,Get Into It (Yuh),Doja Cat,21,32,21,2022-07-23,2022,29
21,Ghost,Justin Bieber,22,5,42,2022-07-23,2022,29
22,You Proof,Morgan Wallen,28,6,9,2022-07-23,2022,29
23,Boyfriend,Dove Cameron,16,22,16,2022-07-23,2022,29
24,Bad Habits,Ed Sheeran,25,2,55,2022-07-23,2022,29
25,She Had Me At Heads Carolina,Cole Swindell,33,7,33,2022-07-23,2022,29
26,Like I Love Country Music,Kane Brown,27,8,27,2022-07-23,2022,29
27,Moscow Mule,Bad Bunny,26,4,10,2022-07-23,2022,29
28,Sticky,Drake,24,6,4,2022-07-23,2022,29
29,Cold Heart (PNAU Remix),Elton John & Dua Lipa,7,45,7,2022-07-23,2022,29
30,Something In The Orange,Zach Bryan,37,12,37,2022-07-23,2022,29
31,I Ain't Worried,OneRepublic,44,5,44,2022-07-23,2022,29
32,Vegas,Doja Cat,31,31,6,2022-07-23,2022,29
33,Shivers,Ed Sheeran,34,4,44,2022-07-23,2022,29
34,Hot Shit,"Cardi B, Ye & Lil Durk",13,13,2,2022-07-23,2022,29
35,Master Of Puppets,Metallica,40,2,40,2022-07-23,2022,29
36,Enemy,Imagine Dragons X JID,30,5,34,2022-07-23,2022,29
37,Fall In Love,Bailey Zimmerman,43,11,43,2022-07-23,2022,29
38,Damn Strait,Scotty McCreery,15,15,0,2022-07-23,2022,29
39,Provenza,Karol G,36,25,12,2022-07-23,2022,29
40,Woman,Doja Cat,32,7,50,2022-07-23,2022,29
41,Super Gremlin,Kodak Black,35,3,36,2022-07-23,2022,29
42,All Mine,Brent Faiyaz,-,1,-,2022-07-23,2022,29
43,In A Minute,Lil Baby,45,14,14,2022-07-23,2022,29
44,Thats What I Want,Lil Nas X,41,8,43,2022-07-23,2022,29
45,Take My Name,Parmalee,39,22,15,2022-07-23,2022,29
46,Thousand Miles,The Kid LAROI,49,15,12,2022-07-23,2022,29
47,Efecto,Bad Bunny,42,34,10,2022-07-23,2022,29
48,2step,Ed Sheeran Featuring Lil Baby,12,12,0,2022-07-23,2022,29
49,Rock And A Hard Place,Bailey Zimmerman,54,24,5,2022-07-23,2022,29
50,Bad Habit,Steve Lacy,100,2,100,2022-07-23,2022,29
51,Left And Right,Charlie Puth Featuring Jung Kook,47,22,3,2022-07-23,2022,29
52,Loose Change,Brent Faiyaz,-,1,-,2022-07-23,2022,29
53,What Happened To Virgil,Lil Durk Featuring Gunna,22,18,22,2022-07-23,2022,29
54,Sweetest Pie,Megan Thee Stallion & Dua Lipa,46,15,18,2022-07-23,2022,29
55,Sleazy Flow,SleazyWorld Go Featuring Lil Baby,47,7,47,2022-07-23,2022,29
56,Despues de La Playa,Bad Bunny,50,6,10,2022-07-23,2022,29
57,5 Foot 9,Tyler Hubbard,61,5,61,2022-07-23,2022,29
58,Trouble With A Heartbreak,Jason Aldean,51,32,17,2022-07-23,2022,29
59,Party,Bad Bunny & Rauw Alejandro,52,14,10,2022-07-23,2022,29
60,Cooped Up,Post Malone Featuring Roddy Ricch,59,12,9,2022-07-23,2022,29
61,Ojitos Lindos,Bad Bunny & Bomba Estereo,57,26,10,2022-07-23,2022,29
62,Puffin On Zootiez,Future,58,4,11,2022-07-23,2022,29
63,Last Night Lonely,Jon Pardi,62,62,7,2022-07-23,2022,29
64,Massive,Drake,56,14,4,2022-07-23,2022,29
65,So Good,Halsey,69,55,5,2022-07-23,2022,29
66,7500 OBO,Tim McGraw,73,7,73,2022-07-23,2022,29
67,Price Of Fame,Brent Faiyaz,-,1,-,2022-07-23,2022,29
