rank,name,singer,last_week,peak_pos,weeks_on_chart,chart_date,year,week
62,Apparently,J. Cole,59,58,12,2015-03-21,2015,12
63,Make Me Wanna,Thomas Rhett,51,43,17,2015-03-21,2015,12
64,Throw Sum Mo,Rae Sremmurd Featuring Nicki Minaj & Young Thug,72,10,72,2015-03-21,2015,12
65,Know Yourself,Drake,75,3,75,2015-03-21,2015,12
66,Feeling Myself,Nicki Minaj Featuring Beyonce,63,43,12,2015-03-21,2015,12
67,Homegrown Honey,Darius Rucker,70,15,70,2015-03-21,2015,12
68,Slow Motion,Trey Songz,77,4,77,2015-03-21,2015,12
69,The Heart Wants What It Wants,Selena Gomez,61,6,18,2015-03-21,2015,12
70,The Hanging Tree,James Newton Howard Featuring Jennifer Lawrence,81,12,15,2015-03-21,2015,12
71,New Romantics,Taylor Swift,-,1,-,2015-03-21,2015,12
72,Immortals,Fall Out Boy,78,3,78,2015-03-21,2015,12
73,Say You Do,Dierks Bentley,76,8,76,2015-03-21,2015,12
74,Geronimo,Sheppard,79,11,79,2015-03-21,2015,12
75,10 Bands,Drake,73,58,4,2015-03-21,2015,12
76,I See You,Luke Bryan,67,41,15,2015-03-21,2015,12
77,A Guy Walks Into A Bar,Tyler Farr,82,10,82,2015-03-21,2015,12
78,Budapest,George Ezra,85,6,85,2015-03-21,2015,12
79,Nobody Love,Tori Kelly,89,2,89,2015-03-21,2015,12
80,I Lived,OneRepublic,74,32,15,2015-03-21,2015,12
81,Sun Daze,Florida Georgia Line,69,44,20,2015-03-21,2015,12
82,Like A Cowboy,Randy Houser,65,62,14,2015-03-21,2015,12
83,Smoke,A Thousand Horses,90,2,90,2015-03-21,2015,12
84,Raise 'Em Up,Keith Urban Featuring Eric Church,93,2,93,2015-03-21,2015,12
85,Little Red Wagon,Miranda Lambert,87,76,4,2015-03-21,2015,12
86,Watch Me,Silento,98,2,98,2015-03-21,2015,12
87,"Honey, I'm Good.",Andy Grammer,-,2,-,2015-03-21,2015,12
88,Girl Crush,Little Big Town,84,84,3,2015-03-21,2015,12
89,What We Ain't Got,Jake Owen,94,10,94,2015-03-21,2015,12
90,Talladega,Eric Church,86,43,20,2015-03-21,2015,12
91,Don't It,Billy Currington,-,1,-,2015-03-21,2015,12
92,Worth It,Fifth Harmony Featuring Kid Ink,-,82,3,2015-03-21,2015,12
93,Adore,Cashmere Cat Featuring Ariana Grande,-,1,-,2015-03-21,2015,12
94,She Don't Love You,Eric Paslay,-,1,-,2015-03-21,2015,12
95,I Bet,Ciara,-,2,-,2015-03-21,2015,12
96,Monster,Meek Mill,-,1,-,2015-03-21,2015,12
97,Where Are U Now,Skrillex & Diplo With Justin Bieber,-,1,-,2015-03-21,2015,12
98,Sledgehammer,Fifth Harmony,91,40,15,2015-03-21,2015,12
99,Try Me,DeJ Loaf,96,45,20,2015-03-21,2015,12
100,Not For Long,B.o.B Featuring Trey Songz,95,80,9,2015-03-21,2015,12
1,Uptown Funk!,Mark Ronson Featuring Bruno Mars,18,18,0,2015-03-28,2015,13
2,Sugar,Maroon 5,3,9,3,2015-03-28,2015,13
3,Thinking Out Loud,Ed Sheeran,2,2,23,2015-03-28,2015,13
4,Love Me Like You Do,Ellie Goulding,3,10,3,2015-03-28,2015,13
5,FourFiveSeconds,Rihanna & Kanye West & Paul McCartney,4,8,4,2015-03-28,2015,13
6,Earned It (Fifty Shades Of Grey),The Weeknd,7,12,7,2015-03-28,2015,13
7,Style,Taylor Swift,6,6,14,2015-03-28,2015,13
8,Lay Me Down,Sam Smith,58,6,58,2015-03-28,2015,13
9,Time Of Our Lives,Pitbull & Ne-Yo,14,14,0,2015-03-28,2015,13
10,Trap Queen,Fetty Wap,12,8,12,2015-03-28,2015,13
11,Take Me To Church,Hozier,8,2,31,2015-03-28,2015,13
12,Blank Space,Taylor Swift,10,1,20,2015-03-28,2015,13
13,G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,16,18,16,2015-03-28,2015,13
14,Truffle Butter,Nicki Minaj Featuring Drake & Lil Wayne,8,8,0,2015-03-28,2015,13
15,Somebody,Natalie La Rose Featuring Jeremih,19,8,19,2015-03-28,2015,13
16,I Don't Mind,Usher Featuring Juicy J,11,11,17,2015-03-28,2015,13
17,Lips Are Movin,Meghan Trainor,13,4,21,2015-03-28,2015,13
18,One Last Time,Ariana Grande,22,5,22,2015-03-28,2015,13
19,I'm Not The Only One,Sam Smith,17,5,28,2015-03-28,2015,13
20,Chains,Nick Jonas,25,7,25,2015-03-28,2015,13
21,Shut Up And Dance,WALK THE MOON,36,18,36,2015-03-28,2015,13
22,Shake It Off,Taylor Swift,24,1,30,2015-03-28,2015,13
23,Ayo,Chris Brown & Tyga,27,10,27,2015-03-28,2015,13
24,I Want You To Know,Zedd Featuring Selena Gomez,38,17,3,2015-03-28,2015,13
25,Centuries,Fall Out Boy,18,10,27,2015-03-28,2015,13
26,She Knows,Ne-Yo Featuring Juicy J,20,19,17,2015-03-28,2015,13
27,Take Your Time,Sam Hunt,31,11,31,2015-03-28,2015,13
28,All About That Bass,Meghan Trainor,26,1,36,2015-03-28,2015,13
29,Only,"Nicki Minaj Featuring Drake, Lil Wayne & Chris Brown",23,12,20,2015-03-28,2015,13
30,Heartbeat Song,Kelly Clarkson,21,21,9,2015-03-28,2015,13
31,Believe,Mumford & Sons,-,1,-,2015-03-28,2015,13
32,Jealous,Nick Jonas,28,7,27,2015-03-28,2015,13
33,I Don't F**k With You,Big Sean Featuring E-40,29,11,25,2015-03-28,2015,13
34,Stay With Me,Sam Smith,33,2,49,2015-03-28,2015,13
35,Blessings,Big Sean Featuring Drake,30,30,6,2015-03-28,2015,13
36,7/11,Beyonce,35,13,16,2015-03-28,2015,13
37,Outside,Calvin Harris Featuring Ellie Goulding,39,14,39,2015-03-28,2015,13
38,Riptide,Vance Joy,37,30,37,2015-03-28,2015,13
39,Prayer In C,Lillywood & Robin Schulz,32,23,15,2015-03-28,2015,13
40,Animals,Maroon 5,3,30,3,2015-03-28,2015,13
41,Post To Be,Omarion Featuring Chris Brown & Jhene Aiko,44,10,44,2015-03-28,2015,13
42,Homegrown,Zac Brown Band,46,9,46,2015-03-28,2015,13
43,I Bet,Ciara,95,3,95,2015-03-28,2015,13
44,Ghost,Ella Henderson,34,21,20,2015-03-28,2015,13
45,Want To Want Me,Jason Derulo,-,1,-,2015-03-28,2015,13
46,Talking Body,Tove Lo,53,7,53,2015-03-28,2015,13
47,Chandelier,Sia,41,8,45,2015-03-28,2015,13
48,Ain't Worth The Whiskey,Cole Swindell,52,11,52,2015-03-28,2015,13
49,Elastic Heart,Sia,45,17,10,2015-03-28,2015,13
50,No Type,Rae Sremmurd,43,16,25,2015-03-28,2015,13
51,All Day,"Kanye West Featuring Theophilus London, Allan Kingdom & Paul McCartney",15,15,2,2015-03-28,2015,13
52,Night Changes,One Direction,54,31,17,2015-03-28,2015,13
53,Mean To Me,Brett Eldredge,56,19,56,2015-03-28,2015,13
54,Energy,Drake,51,26,5,2015-03-28,2015,13
55,Little Red Wagon,Miranda Lambert,85,5,85,2015-03-28,2015,13
56,Just Gettin' Started,Jason Aldean,57,54,16,2015-03-28,2015,13
57,Lonely Eyes,Chris Young,61,13,61,2015-03-28,2015,13
58,Geronimo,Sheppard,74,12,74,2015-03-28,2015,13
59,CoCo,O.T. Genasis,55,20,17,2015-03-28,2015,13
60,I Bet My Life,Imagine Dragons,59,28,19,2015-03-28,2015,13
61,Throw Sum Mo,Rae Sremmurd Featuring Nicki Minaj & Young Thug,64,11,64,2015-03-28,2015,13
62,Legend,Drake,60,52,5,2015-03-28,2015,13
63,Homegrown Honey,Darius Rucker,67,16,67,2015-03-28,2015,13
64,Slow Motion,Trey Songz,68,5,68,2015-03-28,2015,13
65,Lonely Tonight,Blake Shelton Featuring Ashley Monroe,50,47,15,2015-03-28,2015,13
66,Know Yourself,Drake,65,65,4,2015-03-28,2015,13
67,Apparently,J. Cole,62,58,13,2015-03-28,2015,13
68,I Really Like You,Carly Rae Jepsen,48,48,2,2015-03-28,2015,13
69,Feeling Myself,Nicki Minaj Featuring Beyonce,66,43,13,2015-03-28,2015,13
70,You're So Beautiful,Empire Cast Featuring Jussie Smollett & Yazz,47,47,3,2015-03-28,2015,13
71,Say You Do,Dierks Bentley,73,9,73,2015-03-28,2015,13
72,Budapest,George Ezra,78,7,78,2015-03-28,2015,13
73,The Hanging Tree,James Newton Howard Featuring Jennifer Lawrence,70,12,16,2015-03-28,2015,13
74,A Guy Walks Into A Bar,Tyler Farr,77,11,77,2015-03-28,2015,13
75,Make Me Wanna,Thomas Rhett,63,43,18,2015-03-28,2015,13
76,Watch Me,Silento,86,3,86,2015-03-28,2015,13
77,"Honey, I'm Good.",Andy Grammer,87,3,87,2015-03-28,2015,13
78,10 Bands,Drake,75,58,5,2015-03-28,2015,13
79,Immortals,Fall Out Boy,72,72,4,2015-03-28,2015,13
80,Nobody Love,Tori Kelly,79,79,3,2015-03-28,2015,13
81,I See You,Luke Bryan,76,41,16,2015-03-28,2015,13
82,The Heart Wants What It Wants,Selena Gomez,69,6,19,2015-03-28,2015,13
83,Smoke,A Thousand Horses,3,3,0,2015-03-28,2015,13
84,Raise 'Em Up,Keith Urban Featuring Eric Church,3,3,0,2015-03-28,2015,13
85,Masterpiece,Jessie J,-,65,3,2015-03-28,2015,13
86,Conqueror,Empire Cast Featuring Estelle & Jussie Smollett,42,42,2,2015-03-28,2015,13
87,Worth It,Fifth Harmony Featuring Kid Ink,92,82,4,2015-03-28,2015,13
88,Don't It,Billy Currington,91,2,91,2015-03-28,2015,13
89,I Lived,OneRepublic,80,32,16,2015-03-28,2015,13
90,Girl Crush,Little Big Town,88,84,4,2015-03-28,2015,13
91,What We Ain't Got,Jake Owen,89,89,11,2015-03-28,2015,13
92,She Don't Love You,Eric Paslay,94,2,94,2015-03-28,2015,13
93,Where Are U Now,Skrillex & Diplo With Justin Bieber,97,2,97,2015-03-28,2015,13
94,Games,Luke Bryan,-,1,-,2015-03-28,2015,13
95,Bills,LunchMoney Lewis,-,1,-,2015-03-28,2015,13
96,Bright,Echosmith,-,1,-,2015-03-28,2015,13
97,Wild Child,Kenny Chesney With Grace Potter,-,1,-,2015-03-28,2015,13
98,Diamond Rings And Old Barstools,Tim McGraw With Catherine Dunn,-,1,-,2015-03-28,2015,13
99,Little Toy Guns,Carrie Underwood,-,1,-,2015-03-28,2015,13
100,See You Again,Wiz Khalifa Featuring Charlie Puth,-,1,-,2015-03-28,2015,13
1,Uptown Funk!,Mark Ronson Featuring Bruno Mars,19,19,0,2015-04-04,2015,14
2,Sugar,Maroon 5,10,10,0,2015-04-04,2015,14
3,Thinking Out Loud,Ed Sheeran,2,24,2,2015-04-04,2015,14
4,Love Me Like You Do,Ellie Goulding,3,11,3,2015-04-04,2015,14
5,FourFiveSeconds,Rihanna & Kanye West & Paul McCartney,4,9,4,2015-04-04,2015,14
6,Earned It (Fifty Shades Of Grey),The Weeknd,13,13,0,2015-04-04,2015,14
7,Style,Taylor Swift,6,15,6,2015-04-04,2015,14
8,Trap Queen,Fetty Wap,10,9,10,2015-04-04,2015,14
9,Time Of Our Lives,Pitbull & Ne-Yo,15,15,0,2015-04-04,2015,14
10,G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,13,19,13,2015-04-04,2015,14
11,Blank Space,Taylor Swift,12,1,21,2015-04-04,2015,14
12,Take Me To Church,Hozier,11,2,32,2015-04-04,2015,14
13,Somebody,Natalie La Rose Featuring Jeremih,15,9,15,2015-04-04,2015,14
14,Truffle Butter,Nicki Minaj Featuring Drake & Lil Wayne,9,9,0,2015-04-04,2015,14
15,Shut Up And Dance,WALK THE MOON,21,19,21,2015-04-04,2015,14
16,One Last Time,Ariana Grande,18,6,18,2015-04-04,2015,14
17,Lips Are Movin,Meghan Trainor,4,22,4,2015-04-04,2015,14
18,Lay Me Down,Sam Smith,8,8,7,2015-04-04,2015,14
19,I Don't Mind,Usher Featuring Juicy J,16,11,18,2015-04-04,2015,14
20,Chains,Nick Jonas,8,8,0,2015-04-04,2015,14
21,Take Your Time,Sam Hunt,27,12,27,2015-04-04,2015,14
22,Ayo,Chris Brown & Tyga,23,11,23,2015-04-04,2015,14
23,I'm Not The Only One,Sam Smith,19,5,29,2015-04-04,2015,14
24,Shake It Off,Taylor Swift,22,1,31,2015-04-04,2015,14
25,All About That Bass,Meghan Trainor,28,1,37,2015-04-04,2015,14
26,I Want You To Know,Zedd Featuring Selena Gomez,24,17,4,2015-04-04,2015,14
27,Want To Want Me,Jason Derulo,45,2,45,2015-04-04,2015,14
28,Heartbeat Song,Kelly Clarkson,30,21,10,2015-04-04,2015,14
29,Centuries,Fall Out Boy,25,10,28,2015-04-04,2015,14
30,Outside,Calvin Harris Featuring Ellie Goulding,37,15,37,2015-04-04,2015,14
31,Only,"Nicki Minaj Featuring Drake, Lil Wayne & Chris Brown",29,12,21,2015-04-04,2015,14
32,Post To Be,Omarion Featuring Chris Brown & Jhene Aiko,41,11,41,2015-04-04,2015,14
33,Blessings,Big Sean Featuring Drake,35,30,7,2015-04-04,2015,14
34,I Don't F**k With You,Big Sean Featuring E-40,33,11,26,2015-04-04,2015,14
35,Animals,Maroon 5,40,3,31,2015-04-04,2015,14
36,She Knows,Ne-Yo Featuring Juicy J,26,19,18,2015-04-04,2015,14
37,Stay With Me,Sam Smith,34,2,50,2015-04-04,2015,14
38,Jealous,Nick Jonas,32,7,28,2015-04-04,2015,14
39,Talking Body,Tove Lo,46,8,46,2015-04-04,2015,14
40,Riptide,Vance Joy,38,30,39,2015-04-04,2015,14
41,Homegrown,Zac Brown Band,42,10,42,2015-04-04,2015,14
42,7/11,Beyonce,36,13,17,2015-04-04,2015,14
43,Ain't Worth The Whiskey,Cole Swindell,48,12,48,2015-04-04,2015,14
44,Prayer In C,Lillywood & Robin Schulz,39,23,16,2015-04-04,2015,14
45,Night Changes,One Direction,52,31,18,2015-04-04,2015,14
46,Chandelier,Sia,47,8,47,2015-04-04,2015,14
47,Dear Future Husband,Meghan Trainor,-,10,-,2015-04-04,2015,14
48,Elastic Heart,Sia,49,17,11,2015-04-04,2015,14
49,No Type,Rae Sremmurd,50,16,26,2015-04-04,2015,14
50,Lonely Eyes,Chris Young,57,14,57,2015-04-04,2015,14
51,Throw Sum Mo,Rae Sremmurd Featuring Nicki Minaj & Young Thug,61,12,61,2015-04-04,2015,14
52,Energy,Drake,54,26,6,2015-04-04,2015,14
53,All Day,"Kanye West Featuring Theophilus London, Allan Kingdom & Paul McCartney",51,15,3,2015-04-04,2015,14
54,I Bet My Life,Imagine Dragons,60,28,20,2015-04-04,2015,14
55,Homegrown Honey,Darius Rucker,63,17,63,2015-04-04,2015,14
56,"Honey, I'm Good.",Andy Grammer,77,4,77,2015-04-04,2015,14
57,Know Yourself,Drake,66,5,66,2015-04-04,2015,14
58,Slow Motion,Trey Songz,64,6,64,2015-04-04,2015,14
59,Geronimo,Sheppard,58,58,13,2015-04-04,2015,14
60,I Bet,Ciara,43,43,4,2015-04-04,2015,14
61,King Kunta,Kendrick Lamar,-,1,-,2015-04-04,2015,14
62,Budapest,George Ezra,72,8,72,2015-04-04,2015,14
63,Legend,Drake,62,52,6,2015-04-04,2015,14
64,CoCo,O.T. Genasis,59,20,18,2015-04-04,2015,14
65,Say You Do,Dierks Bentley,71,10,71,2015-04-04,2015,14
66,The Blacker The Berry,Kendrick Lamar,-,1,-,2015-04-04,2015,14
67,Believe,Mumford & Sons,31,31,2,2015-04-04,2015,14
68,Mean To Me,Brett Eldredge,53,53,20,2015-04-04,2015,14
69,Watch Me,Silento,76,4,76,2015-04-04,2015,14
70,Just Gettin' Started,Jason Aldean,56,54,17,2015-04-04,2015,14
71,Feeling Myself,Nicki Minaj Featuring Beyonce,69,43,14,2015-04-04,2015,14
72,Little Red Wagon,Miranda Lambert,55,55,6,2015-04-04,2015,14
73,A Guy Walks Into A Bar,Tyler Farr,74,12,74,2015-04-04,2015,14
74,Nobody Love,Tori Kelly,80,4,80,2015-04-04,2015,14
75,Apparently,J. Cole,67,58,14,2015-04-04,2015,14
76,10 Bands,Drake,78,58,6,2015-04-04,2015,14
77,Smoke,A Thousand Horses,83,4,83,2015-04-04,2015,14
78,Worth It,Fifth Harmony Featuring Kid Ink,87,5,87,2015-04-04,2015,14
79,Raise 'Em Up,Keith Urban Featuring Eric Church,84,4,84,2015-04-04,2015,14
80,Lonely Tonight,Blake Shelton Featuring Ashley Monroe,65,47,16,2015-04-04,2015,14
81,Don't It,Billy Currington,88,3,88,2015-04-04,2015,14
82,See You Again,Wiz Khalifa Featuring Charlie Puth,100,2,100,2015-04-04,2015,14
83,Alright,Kendrick Lamar,-,1,-,2015-04-04,2015,14
84,Fairly Local,Twenty One Pilots,-,1,-,2015-04-04,2015,14
85,Immortals,Fall Out Boy,79,72,5,2015-04-04,2015,14
86,The Heart Wants What It Wants,Selena Gomez,82,6,20,2015-04-04,2015,14
87,I Really Like You,Carly Rae Jepsen,68,48,3,2015-04-04,2015,14
88,You're So Beautiful,Empire Cast Featuring Jussie Smollett & Yazz,70,47,4,2015-04-04,2015,14
89,Make Me Wanna,Thomas Rhett,75,43,19,2015-04-04,2015,14
90,I See You,Luke Bryan,81,41,17,2015-04-04,2015,14
91,Wesley's Theory,Kendrick Lamar Featuring George Clinton & Thundercat,-,1,-,2015-04-04,2015,14
92,I Lived,OneRepublic,89,32,17,2015-04-04,2015,14
93,Bills,LunchMoney Lewis,95,2,95,2015-04-04,2015,14
94,These Walls,"Kendrick Lamar Featuring Bilal, Anna Wise & Thundercat",-,1,-,2015-04-04,2015,14
95,Girl Crush,Little Big Town,90,84,5,2015-04-04,2015,14
96,Sippin' On Fire,Florida Georgia Line,-,62,2,2015-04-04,2015,14
97,She Don't Love You,Eric Paslay,92,92,3,2015-04-04,2015,14
98,Where Are U Now,Skrillex & Diplo With Justin Bieber,93,93,3,2015-04-04,2015,14
99,Institutionalized,"Kendrick Lamar Featuring Bilal, Anna Wise & Snoop Dogg",-,1,-,2015-04-04,2015,14
100,The Hanging Tree,James Newton Howard Featuring Jennifer Lawrence,73,12,17,2015-04-04,2015,14
1,Uptown Funk!,Mark Ronson Featuring Bruno Mars,20,20,0,2015-04-11,2015,15
2,Sugar,Maroon 5,11,11,0,2015-04-11,2015,15
3,Thinking Out Loud,Ed Sheeran,2,25,2,2015-04-11,2015,15
4,Love Me Like You Do,Ellie Goulding,3,12,3,2015-04-11,2015,15
5,Earned It (Fifty Shades Of Grey),The Weeknd,6,14,6,2015-04-11,2015,15
6,Trap Queen,Fetty Wap,8,10,8,2015-04-11,2015,15
7,Style,Taylor Swift,6,16,6,2015-04-11,2015,15
8,FourFiveSeconds,Rihanna & Kanye West & Paul McCartney,5,4,10,2015-04-11,2015,15
9,G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,10,20,10,2015-04-11,2015,15
10,Somebody,Natalie La Rose Featuring Jeremih,13,13,0,2015-04-11,2015,15
11,Time Of Our Lives,Pitbull & Ne-Yo,9,9,16,2015-04-11,2015,15
12,Shut Up And Dance,WALK THE MOON,15,20,15,2015-04-11,2015,15
13,Blank Space,Taylor Swift,11,1,22,2015-04-11,2015,15
14,Take Me To Church,Hozier,12,2,33,2015-04-11,2015,15
15,Truffle Butter,Nicki Minaj Featuring Drake & Lil Wayne,14,14,10,2015-04-11,2015,15
16,One Last Time,Ariana Grande,7,7,0,2015-04-11,2015,15
17,Want To Want Me,Jason Derulo,27,3,27,2015-04-11,2015,15
18,Lay Me Down,Sam Smith,8,8,8,2015-04-11,2015,15
19,Chains,Nick Jonas,20,9,20,2015-04-11,2015,15
20,Take Your Time,Sam Hunt,21,13,21,2015-04-11,2015,15
21,Ayo,Chris Brown & Tyga,22,12,22,2015-04-11,2015,15
22,Post To Be,Omarion Featuring Chris Brown & Jhene Aiko,32,12,32,2015-04-11,2015,15
23,B**** Better Have My Money,Rihanna,-,1,-,2015-04-11,2015,15
24,Shake It Off,Taylor Swift,1,32,1,2015-04-11,2015,15
25,Lips Are Movin,Meghan Trainor,17,4,23,2015-04-11,2015,15
26,I Want You To Know,Zedd Featuring Selena Gomez,17,5,17,2015-04-11,2015,15
27,I'm Not The Only One,Sam Smith,23,5,30,2015-04-11,2015,15
28,I Don't Mind,Usher Featuring Juicy J,19,11,19,2015-04-11,2015,15
29,Outside,Calvin Harris Featuring Ellie Goulding,30,16,30,2015-04-11,2015,15
30,Blessings,Big Sean Featuring Drake,33,8,33,2015-04-11,2015,15
31,Heartbeat Song,Kelly Clarkson,28,21,11,2015-04-11,2015,15
32,All About That Bass,Meghan Trainor,25,1,38,2015-04-11,2015,15
33,Throw Sum Mo,Rae Sremmurd Featuring Nicki Minaj & Young Thug,51,13,51,2015-04-11,2015,15
34,Centuries,Fall Out Boy,29,10,29,2015-04-11,2015,15
35,Only,"Nicki Minaj Featuring Drake, Lil Wayne & Chris Brown",31,12,22,2015-04-11,2015,15
36,Homegrown,Zac Brown Band,41,11,41,2015-04-11,2015,15
37,Talking Body,Tove Lo,39,9,39,2015-04-11,2015,15
38,Riptide,Vance Joy,40,30,40,2015-04-11,2015,15
39,Stay With Me,Sam Smith,37,2,51,2015-04-11,2015,15
40,I Don't F**k With You,Big Sean Featuring E-40,34,11,27,2015-04-11,2015,15
41,Jealous,Nick Jonas,38,7,29,2015-04-11,2015,15
42,Animals,Maroon 5,35,3,32,2015-04-11,2015,15
43,Night Changes,One Direction,45,31,19,2015-04-11,2015,15
44,7/11,Beyonce,42,13,18,2015-04-11,2015,15
45,Girl Crush,Little Big Town,95,6,95,2015-04-11,2015,15
46,She Knows,Ne-Yo Featuring Juicy J,36,19,19,2015-04-11,2015,15
47,Elastic Heart,Sia,48,17,12,2015-04-11,2015,15
48,Budapest,George Ezra,62,9,62,2015-04-11,2015,15
49,Ain't Worth The Whiskey,Cole Swindell,43,43,13,2015-04-11,2015,15
50,"Honey, I'm Good.",Andy Grammer,56,5,56,2015-04-11,2015,15
51,Slow Motion,Trey Songz,58,7,58,2015-04-11,2015,15
52,Lonely Eyes,Chris Young,50,50,15,2015-04-11,2015,15
53,Homegrown Honey,Darius Rucker,55,18,55,2015-04-11,2015,15
54,I Bet My Life,Imagine Dragons,28,21,28,2015-04-11,2015,15
55,Dear Future Husband,Meghan Trainor,47,47,11,2015-04-11,2015,15
56,Prayer In C,Lillywood & Robin Schulz,44,23,17,2015-04-11,2015,15
57,Know Yourself,Drake,6,6,0,2015-04-11,2015,15
58,Worth It,Fifth Harmony Featuring Kid Ink,78,6,78,2015-04-11,2015,15
59,Geronimo,Sheppard,58,14,58,2015-04-11,2015,15
60,Say You Do,Dierks Bentley,65,11,65,2015-04-11,2015,15
61,Energy,Drake,52,26,7,2015-04-11,2015,15
62,All Day,"Kanye West Featuring Theophilus London, Allan Kingdom & Paul McCartney",53,15,4,2015-04-11,2015,15
63,Watch Me,Silento,69,5,69,2015-04-11,2015,15
