rank,name,singer,last_week,peak_pos,weeks_on_chart,chart_date,year,week
48,Con Calma,Daddy Yankee & Katy Perry Featuring Snow,46,22,25,2019-08-03,2019,31
49,Middle Child,J. Cole,40,4,27,2019-08-03,2019,31
50,Clout,Offset Featuring Cardi B,39,16,39,2019-08-03,2019,31
51,Cash Shit,Megan Thee Stallion Featuring DaBaby,61,5,61,2019-08-03,2019,31
52,China,"Anuel AA, Daddy Yankee, Karol G, Ozuna & J Balvin",-,1,-,2019-08-03,2019,31
53,Worth It,YK Osiris,58,52,23,2019-08-03,2019,31
54,Rearview Town,Jason Aldean,62,9,62,2019-08-03,2019,31
55,Callaita,Bad Bunny & Tainy,67,7,67,2019-08-03,2019,31
56,Go Loko,"YG, Tyga & Jon Z",54,49,12,2019-08-03,2019,31
57,Just Us,DJ Khaled Featuring SZA,56,43,10,2019-08-03,2019,31
58,ME!,Taylor Swift Featuring Brendon Urie,55,2,14,2019-08-03,2019,31
59,Some Of It,Eric Church,43,43,9,2019-08-03,2019,31
60,One Thing Right,Marshmello & Kane Brown,82,57,5,2019-08-03,2019,31
61,Cross Me,Ed Sheeran Featuring Chance The Rapper & PnB Rock,25,25,9,2019-08-03,2019,31
62,Antisocial,Ed Sheeran & Travis Scott,37,37,2,2019-08-03,2019,31
63,Press,Cardi B,64,16,8,2019-08-03,2019,31
64,Easier,5 Seconds Of Summer,63,48,9,2019-08-03,2019,31
65,Talk You Out Of It,Florida Georgia Line,70,23,70,2019-08-03,2019,31
66,Call You Mine,The Chainsmokers & Bebe Rexha,68,8,68,2019-08-03,2019,31
67,Trampoline,SHAED,72,8,72,2019-08-03,2019,31
68,The Ones That Didn't Make It Back Home,Justin Moore,77,6,77,2019-08-03,2019,31
69,The Archer,Taylor Swift,-,1,-,2019-08-03,2019,31
70,EARFQUAKE,"Tyler, The Creator",65,13,10,2019-08-03,2019,31
71,Raised On Country,Chris Young,78,8,78,2019-08-03,2019,31
72,It's You,Ali Gatie,74,70,6,2019-08-03,2019,31
73,Rodeo,Lil Nas X & Cardi B Or Nas,60,22,5,2019-08-03,2019,31
74,Soltera,"Lunay, Daddy Yankee & Bad Bunny",80,73,11,2019-08-03,2019,31
75,La La Land,Bryce Vine Featuring YG,79,8,79,2019-08-03,2019,31
76,Brown Skin Girl,"Beyonce, SAINt JHN & Wizkid Featuring Blue Ivy Carter",-,1,-,2019-08-03,2019,31
77,Lalala,Y2K & bbno$,76,68,4,2019-08-03,2019,31
78,Only Human,Jonas Brothers,87,6,87,2019-08-03,2019,31
79,Otro Trago,"Sech, Darell, Nicky Jam, Ozuna & Anuel AA",84,7,84,2019-08-03,2019,31
80,24/7,Meek Mill Featuring Ella Mai,81,54,16,2019-08-03,2019,31
81,Nightmare,Halsey,59,15,10,2019-08-03,2019,31
82,Hate Me,Ellie Goulding & Juice WRLD,-,1,-,2019-08-03,2019,31
83,No Me Conoce,"Jhay Cortez, J Balvin & Bad Bunny",88,3,88,2019-08-03,2019,31
84,Cool,Jonas Brothers,75,27,16,2019-08-03,2019,31
85,Before I Let Go,Beyonce,65,14,65,2019-08-03,2019,31
86,I Don't Know About You,Chris Lane,91,3,91,2019-08-03,2019,31
87,Tap,NAV Featuring Meek Mill,93,7,93,2019-08-03,2019,31
88,Under The Sun,"Dreamville Featuring J. Cole, Lute & DaBaby",66,44,3,2019-08-03,2019,31
89,Southbound,Carrie Underwood,96,2,96,2019-08-03,2019,31
90,Mood 4 Eva,"Beyonce, JAY-Z & Childish Gambino Featuring Oumou Sangare",-,1,-,2019-08-03,2019,31
91,Wish Wish,DJ Khaled Featuring Cardi B & 21 Savage,-,19,8,2019-08-03,2019,31
92,Love Ain't,Eli Young Band,94,50,15,2019-08-03,2019,31
93,Baguettes In The Face,"Mustard Featuring NAV, Playboi Carti & A Boogie Wit da Hoodie",89,89,2,2019-08-03,2019,31
94,Ballin',Mustard & Roddy Ricch,-,1,-,2019-08-03,2019,31
95,Calma,Pedro Capo X Farruko,86,71,19,2019-08-03,2019,31
96,Que Pretendes,J Balvin & Bad Bunny,97,65,4,2019-08-03,2019,31
97,Sanguine Paradise,Lil Uzi Vert,95,28,15,2019-08-03,2019,31
98,Tip Of My Tongue,Kenny Chesney,83,83,2,2019-08-03,2019,31
99,South Of The Border,Ed Sheeran Featuring Camila Cabello & Cardi B,53,53,2,2019-08-03,2019,31
100,MEGATRON,Nicki Minaj,-,20,4,2019-08-03,2019,31
1,Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,22,22,0,2019-08-10,2019,32
2,Bad Guy,Billie Eilish,18,18,0,2019-08-10,2019,32
3,Senorita,Shawn Mendes & Camila Cabello,2,6,2,2019-08-10,2019,32
4,Truth Hurts,Lizzo,5,13,5,2019-08-10,2019,32
5,Talk,Khalid,4,3,25,2019-08-10,2019,32
6,No Guidance,Chris Brown Featuring Drake,11,8,11,2019-08-10,2019,32
7,I Don't Care,Ed Sheeran & Justin Bieber,6,2,12,2019-08-10,2019,32
8,Goodbyes,Post Malone Featuring Young Thug,7,3,4,2019-08-10,2019,32
9,Sucker,Jonas Brothers,8,1,22,2019-08-10,2019,32
10,Ran$om,Lil Tecca,19,9,19,2019-08-10,2019,32
11,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,9,1,41,2019-08-10,2019,32
12,If I Can't Have You,Shawn Mendes,10,2,13,2019-08-10,2019,32
13,Money In The Grave,Drake Featuring Rick Ross,7,7,7,2019-08-10,2019,32
14,Suge,DaBaby,12,7,18,2019-08-10,2019,32
15,The Git Up,Blanco Brown,14,14,8,2019-08-10,2019,32
16,You Need To Calm Down,Taylor Swift,15,2,7,2019-08-10,2019,32
17,"Hey Look Ma, I Made It",Panic! At The Disco,16,16,16,2019-08-10,2019,32
18,Someone You Loved,Lewis Capaldi,20,12,20,2019-08-10,2019,32
19,Dancing With A Stranger,Sam Smith & Normani,17,7,29,2019-08-10,2019,32
20,Wow.,Post Malone,18,2,32,2019-08-10,2019,32
21,Beer Never Broke My Heart,Luke Combs,24,13,24,2019-08-10,2019,32
22,Without Me,Halsey,1,43,1,2019-08-10,2019,32
23,Beautiful People,Ed Sheeran Featuring Khalid,25,19,5,2019-08-10,2019,32
24,God's Country,Blake Shelton,21,17,18,2019-08-10,2019,32
25,Happier,Marshmello & Bastille,27,2,50,2019-08-10,2019,32
26,Speechless,Dan + Shay,30,24,32,2019-08-10,2019,32
27,Pop Out,Polo G Featuring Lil Tjay,26,11,19,2019-08-10,2019,32
28,The London,"Young Thug, J. Cole & Travis Scott",23,12,10,2019-08-10,2019,32
29,Never Really Over,Katy Perry,32,15,9,2019-08-10,2019,32
30,7 Rings,Ariana Grande,33,1,28,2019-08-10,2019,32
31,Panini,Lil Nas X,28,16,6,2019-08-10,2019,32
32,High Hopes,Panic! At The Disco,34,4,52,2019-08-10,2019,32
33,Sweet But Psycho,Ava Max,31,10,31,2019-08-10,2019,32
34,Otro Trago,"Sech, Darell, Nicky Jam, Ozuna & Anuel AA",79,8,79,2019-08-10,2019,32
35,Whiskey Glasses,Morgan Wallen,17,22,17,2019-08-10,2019,32
36,Shotta Flow,NLE Choppa,15,15,0,2019-08-10,2019,32
37,Knockin' Boots,Luke Bryan,38,14,38,2019-08-10,2019,32
38,My Type,Saweetie,37,37,5,2019-08-10,2019,32
39,Gold Roses,Rick Ross Featuring Drake,-,1,-,2019-08-10,2019,32
40,How Do You Sleep?,Sam Smith,29,29,2,2019-08-10,2019,32
41,Baby,Lil Baby & DaBaby,42,2,42,2019-08-10,2019,32
42,Cash Shit,Megan Thee Stallion Featuring DaBaby,51,6,51,2019-08-10,2019,32
43,All To Myself,Dan + Shay,41,41,13,2019-08-10,2019,32
44,China,"Anuel AA, Daddy Yankee, Karol G, Ozuna & J Balvin",52,2,52,2019-08-10,2019,32
45,Better,Khalid,43,8,46,2019-08-10,2019,32
46,Rearview Town,Jason Aldean,54,10,54,2019-08-10,2019,32
47,Shallow,Lady Gaga & Bradley Cooper,1,44,1,2019-08-10,2019,32
48,Going Bad,Meek Mill Featuring Drake,45,6,35,2019-08-10,2019,32
49,Clout,Offset Featuring Cardi B,50,39,17,2019-08-10,2019,32
50,Sicko Mode,Travis Scott,46,1,52,2019-08-10,2019,32
51,The Ones That Didn't Make It Back Home,Justin Moore,68,7,68,2019-08-10,2019,32
52,Callaita,Bad Bunny & Tainy,55,8,55,2019-08-10,2019,32
53,Worth It,YK Osiris,52,24,52,2019-08-10,2019,32
54,Go Loko,"YG, Tyga & Jon Z",56,49,13,2019-08-10,2019,32
55,One Thing Right,Marshmello & Kane Brown,60,6,60,2019-08-10,2019,32
56,Just Us,DJ Khaled Featuring SZA,57,43,11,2019-08-10,2019,32
57,Easier,5 Seconds Of Summer,64,48,10,2019-08-10,2019,32
58,Hot Shower,Chance The Rapper Featuring MadeinTYO & DaBaby,-,1,-,2019-08-10,2019,32
59,Some Of It,Eric Church,43,10,43,2019-08-10,2019,32
60,Trampoline,SHAED,67,9,67,2019-08-10,2019,32
61,ME!,Taylor Swift Featuring Brendon Urie,58,2,15,2019-08-10,2019,32
62,Raised On Country,Chris Young,71,9,71,2019-08-10,2019,32
63,Talk You Out Of It,Florida Georgia Line,65,24,65,2019-08-10,2019,32
64,Single Again,Big Sean,-,1,-,2019-08-10,2019,32
65,Call You Mine,The Chainsmokers & Bebe Rexha,66,9,66,2019-08-10,2019,32
66,Press,Cardi B,63,16,9,2019-08-10,2019,32
67,Time,NF,-,2,-,2019-08-10,2019,32
68,EARFQUAKE,"Tyler, The Creator",70,13,11,2019-08-10,2019,32
69,Takeaway,The Chainsmokers & ILLENIUM Featuring Lennon Stella,-,1,-,2019-08-10,2019,32
70,Only Human,Jonas Brothers,78,7,78,2019-08-10,2019,32
71,Soltera,"Lunay, Daddy Yankee & Bad Bunny",74,12,74,2019-08-10,2019,32
72,Rodeo,Lil Nas X & Cardi B Or Nas,73,22,6,2019-08-10,2019,32
73,I Don't Know About You,Chris Lane,86,4,86,2019-08-10,2019,32
74,Hate Me,Ellie Goulding & Juice WRLD,82,2,82,2019-08-10,2019,32
75,It's You,Ali Gatie,72,70,7,2019-08-10,2019,32
76,Lalala,Y2K & bbno$,77,68,5,2019-08-10,2019,32
77,Cross Me,Ed Sheeran Featuring Chance The Rapper & PnB Rock,61,25,10,2019-08-10,2019,32
78,Antisocial,Ed Sheeran & Travis Scott,62,37,3,2019-08-10,2019,32
79,The Archer,Taylor Swift,69,69,2,2019-08-10,2019,32
80,No Me Conoce,"Jhay Cortez, J Balvin & Bad Bunny",83,4,83,2019-08-10,2019,32
81,Southbound,Carrie Underwood,89,3,89,2019-08-10,2019,32
82,Living,Dierks Bentley,-,1,-,2019-08-10,2019,32
83,La La Land,Bryce Vine Featuring YG,75,75,9,2019-08-10,2019,32
84,24/7,Meek Mill Featuring Ella Mai,80,54,17,2019-08-10,2019,32
85,Leave Me Alone,NF,-,1,-,2019-08-10,2019,32
86,The Search,NF,-,70,2,2019-08-10,2019,32
87,Before I Let Go,Beyonce,85,65,15,2019-08-10,2019,32
88,Baguettes In The Face,"Mustard Featuring NAV, Playboi Carti & A Boogie Wit da Hoodie",93,3,93,2019-08-10,2019,32
89,Daddy,Blueface & Rich The Kid,-,1,-,2019-08-10,2019,32
90,Tap,NAV Featuring Meek Mill,87,87,8,2019-08-10,2019,32
91,Love Ain't,Eli Young Band,92,50,16,2019-08-10,2019,32
92,MEGATRON,Nicki Minaj,100,20,5,2019-08-10,2019,32
93,Ballin',Mustard & Roddy Ricch,94,2,94,2019-08-10,2019,32
94,All Day Long,Chance The Rapper Featuring John Legend,-,1,-,2019-08-10,2019,32
95,Do You Remember,Chance The Rapper Featuring Death Cab For Cutie,-,1,-,2019-08-10,2019,32
96,Calma,Pedro Capo X Farruko,95,71,20,2019-08-10,2019,32
97,Cool,Jonas Brothers,84,27,17,2019-08-10,2019,32
98,Tip Of My Tongue,Kenny Chesney,83,3,83,2019-08-10,2019,32
99,What If I Never Get Over You,Lady Antebellum,-,86,2,2019-08-10,2019,32
100,Nightmare,Halsey,81,15,11,2019-08-10,2019,32
