rank,name,singer,last_week,peak_pos,weeks_on_chart,chart_date,year,week
1,Truth Hurts,Lizzo,2,24,2,2019-10-26,2019,43
2,Senorita,Shawn Mendes & Camila Cabello,3,1,17,2019-10-26,2019,43
3,Someone You Loved,Lewis Capaldi,5,23,5,2019-10-26,2019,43
4,Circles,Post Malone,6,7,6,2019-10-26,2019,43
5,No Guidance,Chris Brown Featuring Drake,7,19,7,2019-10-26,2019,43
6,HIGHEST IN THE ROOM,Travis Scott,1,1,2,2019-10-26,2019,43
7,Ran$om,Lil Tecca,8,4,20,2019-10-26,2019,43
8,Bad Guy,Billie Eilish,9,1,29,2019-10-26,2019,43
9,Panini,Lil Nas X,10,5,17,2019-10-26,2019,43
10,Bandit,Juice WRLD & YoungBoy Never Broke Again,11,2,11,2019-10-26,2019,43
11,"10,000 Hours",Dan + Shay & Justin Bieber,4,4,2,2019-10-26,2019,43
12,Memories,Maroon 5,20,4,20,2019-10-26,2019,43
13,Goodbyes,Post Malone Featuring Young Thug,12,3,15,2019-10-26,2019,43
14,Beautiful People,Ed Sheeran Featuring Khalid,15,16,15,2019-10-26,2019,43
15,I Don't Care,Ed Sheeran & Justin Bieber,13,2,23,2019-10-26,2019,43
16,Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,14,1,33,2019-10-26,2019,43
17,Lights Up,Harry Styles,-,1,-,2019-10-26,2019,43
18,Talk,Khalid,17,3,36,2019-10-26,2019,43
19,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,18,1,52,2019-10-26,2019,43
20,Good As Hell,Lizzo,24,8,24,2019-10-26,2019,43
21,Trampoline,SHAED,22,18,20,2019-10-26,2019,43
22,On Chill,Wale Featuring Jeremih,27,10,27,2019-10-26,2019,43
23,Sucker,Jonas Brothers,19,1,33,2019-10-26,2019,43
24,Only Human,Jonas Brothers,23,22,18,2019-10-26,2019,43
25,Money In The Grave,Drake Featuring Rick Ross,21,7,18,2019-10-26,2019,43
26,Playing Games,Summer Walker,16,16,7,2019-10-26,2019,43
27,Suge,DaBaby,25,7,29,2019-10-26,2019,43
28,How Do You Sleep?,Sam Smith,26,24,13,2019-10-26,2019,43
29,Baby,Lil Baby & DaBaby,21,13,21,2019-10-26,2019,43
30,Ballin',Mustard & Roddy Ricch,13,13,0,2019-10-26,2019,43
31,Hot Girl Summer,"Megan Thee Stallion, Nicki Minaj & Ty Dolla $ign",11,10,11,2019-10-26,2019,43
32,Hot,Young Thug Featuring Gunna,38,26,9,2019-10-26,2019,43
33,You Need To Calm Down,Taylor Swift,28,2,18,2019-10-26,2019,43
34,Dancing With A Stranger,Sam Smith & Normani,33,7,40,2019-10-26,2019,43
35,My Type,Saweetie,21,16,21,2019-10-26,2019,43
36,Prayed For You,Matt Stell,11,11,0,2019-10-26,2019,43
37,Lover,Taylor Swift,34,10,9,2019-10-26,2019,43
38,One Thing Right,Marshmello & Kane Brown,43,17,43,2019-10-26,2019,43
39,Even Though I'm Leaving,Luke Combs,49,7,49,2019-10-26,2019,43
40,Camelot,NLE Choppa,37,5,37,2019-10-26,2019,43
41,Heat,Chris Brown Featuring Gunna,47,7,47,2019-10-26,2019,43
42,223's,YNW Melly & 9lokknine,37,34,6,2019-10-26,2019,43
43,Graveyard,Halsey,44,5,44,2019-10-26,2019,43
44,Lonely Child,YoungBoy Never Broke Again,-,1,-,2019-10-26,2019,43
