rank,name,singer,last_week,peak_pos,weeks_on_chart,chart_date,year,week
51,Lil Boo Thang,Paul Russell,35,35,7,2023-11-11,2023,45
52,Daylight,David Kushner,33,33,29,2023-11-11,2023,45
53,What It Is (Block Boy),Doechii Featuring Kodak Black,30,29,26,2023-11-11,2023,45
54,White Horse,Chris Stapleton,36,31,15,2023-11-11,2023,45
55,Dial Drunk,Noah Kahan With Post Malone,29,25,20,2023-11-11,2023,45
56,My Love Mine All Mine,Mitski,26,26,6,2023-11-11,2023,45
57,Bad Idea Right?,Olivia Rodrigo,34,7,12,2023-11-11,2023,45
58,Stick Season,Noah Kahan,43,43,5,2023-11-11,2023,45
59,I Know ?,Travis Scott,40,11,14,2023-11-11,2023,45
60,Virginia Beach,Drake,22,3,4,2023-11-11,2023,45
61,Perro Negro,Bad Bunny & Feid,37,20,3,2023-11-11,2023,45
62,Wild Ones,Jessie Murph & Jelly Roll,51,49,4,2023-11-11,2023,45
63,Try That In A Small Town,Jason Aldean,41,1,16,2023-11-11,2023,45
64,Pretty Little Poison,Warren Zeiders,46,46,8,2023-11-11,2023,45
65,Lose Control,Teddy Swims,49,49,12,2023-11-11,2023,45
66,Slime You Out,Drake Featuring SZA,39,1,7,2023-11-11,2023,45
67,500lbs,Lil Tecca,59,59,6,2023-11-11,2023,45
68,Watermelon Moonshine,Lainey Wilson,45,21,19,2023-11-11,2023,45
69,Strangers,Kenya Grace,52,52,7,2023-11-11,2023,45
70,Single Soon,Selena Gomez,48,19,10,2023-11-11,2023,45
71,On My Mama,Victoria Monet,58,58,7,2023-11-11,2023,45
72,Qlona,Karol G & Peso Pluma,47,28,12,2023-11-11,2023,45
73,Everything I Love,Morgan Wallen,60,14,36,2023-11-11,2023,45
74,Get Him Back!,Olivia Rodrigo,50,11,8,2023-11-11,2023,45
75,Bongos,Cardi B & Megan Thee Stallion,53,14,8,2023-11-11,2023,45
76,Great Gatsby,Rod Wave,55,30,7,2023-11-11,2023,45
77,Lady Gaga,"Peso Pluma, Gabito Ballesteros & Junior H",57,35,19,2023-11-11,2023,45
78,Fina,Bad Bunny & Young Miko,42,14,3,2023-11-11,2023,45
79,Meltdown,Travis Scott Featuring Drake,56,3,14,2023-11-11,2023,45
80,Can't Have Mine,Dylan Scott,66,66,5,2023-11-11,2023,45
81,God Gave Me A Girl,Russell Dickerson,83,4,83,2023-11-11,2023,45
82,Rich Men North Of Richmond,Oliver Anthony Music,54,1,12,2023-11-11,2023,45
83,Truck Bed,HARDY,67,55,20,2023-11-11,2023,45
84,SkeeYee,Sexyy Red,65,62,9,2023-11-11,2023,45
85,LaLa,Myke Towers,62,43,17,2023-11-11,2023,45
86,Segun Quien,Maluma & Carin Leon,68,68,5,2023-11-11,2023,45
87,Un Preview,Bad Bunny,63,43,6,2023-11-11,2023,45
88,Stars Like Confetti,Dustin Lynch,84,84,4,2023-11-11,2023,45
89,Turks & Caicos,Rod Wave Featuring 21 Savage,70,24,7,2023-11-11,2023,45
90,Hey Driver,Zach Bryan Featuring The War And Treaty,64,14,10,2023-11-11,2023,45
91,Que Onda,Calle 24 x Chino Pacas x Fuerza Regida,86,61,5,2023-11-11,2023,45
92,World On Fire,Nate Smith,-,1,-,2023-11-11,2023,45
93,Too Much,"The Kid LAROI, Jung Kook & Central Cee",44,44,2,2023-11-11,2023,45
94,Burn It Down,Parker McCollum,77,77,2,2023-11-11,2023,45
95,El Amor de Su Vida,Grupo Frontera & Grupo Firme,71,68,10,2023-11-11,2023,45
96,Mr. Take Ya B*tch,Lil Mabu & chriseanrock,-,1,-,2023-11-11,2023,45
97,The Painter,Cody Johnson,55,4,55,2023-11-11,2023,45
98,Standing Room Only,Tim McGraw,91,61,8,2023-11-11,2023,45
99,Mi Ex Tenia Razon,Karol G,80,22,11,2023-11-11,2023,45
100,3D,Jung Kook & Jack Harlow,75,5,5,2023-11-11,2023,45
1,Cruel Summer,Taylor Swift,6,27,6,2023-11-18,2023,46
2,Paint The Town Red,Doja Cat,4,1,14,2023-11-18,2023,46
3,Is It Over Now? (Taylor's Version) [From The Vault],Taylor Swift,1,1,2,2023-11-18,2023,46
4,Snooze,SZA,8,2,48,2023-11-18,2023,46
5,Standing Next To You,Jung Kook,-,1,-,2023-11-18,2023,46
6,I Remember Everything,Zach Bryan Featuring Kacey Musgraves,11,1,11,2023-11-18,2023,46
7,Now And Then,The Beatles,-,1,-,2023-11-18,2023,46
8,Fast Car,Luke Combs,13,2,33,2023-11-18,2023,46
9,Thinkin' Bout Me,Morgan Wallen,17,7,36,2023-11-18,2023,46
10,Last Night,Morgan Wallen,15,1,41,2023-11-18,2023,46
11,Greedy,Tate McRae,22,8,22,2023-11-18,2023,46
12,Now That We Don't Talk (Taylor's Version) [From The Vault],Taylor Swift,2,2,2,2023-11-18,2023,46
13,Fukumean,Gunna,26,4,21,2023-11-18,2023,46
14,Rich Baby Daddy,Drake Featuring Sexyy Red & SZA,25,11,5,2023-11-18,2023,46
15,Need A Favor,Jelly Roll,33,14,32,2023-11-18,2023,46
16,Dance The Night,Dua Lipa,27,6,24,2023-11-18,2023,46
17,Vampire,Olivia Rodrigo,18,1,19,2023-11-18,2023,46
18,Water,Tyla,35,6,35,2023-11-18,2023,46
19,Monaco,Bad Bunny,24,5,4,2023-11-18,2023,46
20,Agora Hills,Doja Cat,44,18,7,2023-11-18,2023,46
21,IDGAF,Drake Featuring Yeat,23,2,5,2023-11-18,2023,46
22,Save Me,Jelly Roll With Lainey Wilson,46,21,46,2023-11-18,2023,46
23,Flowers,Miley Cyrus,34,1,43,2023-11-18,2023,46
24,First Person Shooter,Drake Featuring J. Cole,32,1,5,2023-11-18,2023,46
25,Used To Be Young,Miley Cyrus,37,8,11,2023-11-18,2023,46
26,Say Don't Go (Taylor's Version) [From The Vault],Taylor Swift,5,5,2,2023-11-18,2023,46
27,Lil Boo Thang,Paul Russell,51,8,51,2023-11-18,2023,46
28,What Was I Made For?,Billie Eilish,50,14,17,2023-11-18,2023,46
29,White Horse,Chris Stapleton,54,16,54,2023-11-18,2023,46
30,Good Good,"Usher, Summer Walker & 21 Savage",49,25,13,2023-11-18,2023,46
31,Slut! (Taylor's Version) [From The Vault],Taylor Swift,3,3,2,2023-11-18,2023,46
32,Cobra,Megan Thee Stallion,-,1,-,2023-11-18,2023,46
33,My Love Mine All Mine,Mitski,56,26,7,2023-11-18,2023,46
34,What It Is (Block Boy),Doechii Featuring Kodak Black,53,29,27,2023-11-18,2023,46
35,Dial Drunk,Noah Kahan With Post Malone,55,25,21,2023-11-18,2023,46
36,Daylight,David Kushner,52,33,30,2023-11-18,2023,46
37,Stick Season,Noah Kahan,58,6,58,2023-11-18,2023,46
38,Kill Bill,SZA,47,1,48,2023-11-18,2023,46
39,Barbie World,Nicki Minaj & Ice Spice With Aqua,48,7,20,2023-11-18,2023,46
40,I Know ?,Travis Scott,59,11,15,2023-11-18,2023,46
41,Bad Idea Right?,Olivia Rodrigo,57,7,13,2023-11-18,2023,46
42,Wild Ones,Jessie Murph & Jelly Roll,62,5,62,2023-11-18,2023,46
43,Lose Control,Teddy Swims,65,13,65,2023-11-18,2023,46
44,Harley Quinn,Fuerza Regida & Marshmello,-,1,-,2023-11-18,2023,46
45,Style (Taylor's Version),Taylor Swift,9,9,2,2023-11-18,2023,46
46,Pretty Little Poison,Warren Zeiders,64,9,64,2023-11-18,2023,46
47,Bad Blood (Taylor's Version),Taylor Swift,7,7,2,2023-11-18,2023,46
48,World On Fire,Nate Smith,92,2,92,2023-11-18,2023,46
49,Seven,Jung Kook Featuring Latto,-,1,14,2023-11-18,2023,46
50,Suburban Legends (Taylor's Version) [From The Vault],Taylor Swift,10,10,2,2023-11-18,2023,46
51,On My Mama,Victoria Monet,71,8,71,2023-11-18,2023,46
52,Try That In A Small Town,Jason Aldean,63,1,17,2023-11-18,2023,46
53,Strangers,Kenya Grace,69,52,8,2023-11-18,2023,46
54,Virginia Beach,Drake,60,3,5,2023-11-18,2023,46
55,500lbs,Lil Tecca,67,7,67,2023-11-18,2023,46
56,Can't Catch Me Now,Olivia Rodrigo,-,1,-,2023-11-18,2023,46
57,Perro Negro,Bad Bunny & Feid,61,20,4,2023-11-18,2023,46
58,3D,Jung Kook & Jack Harlow,100,5,6,2023-11-18,2023,46
59,Blank Space (Taylor's Version),Taylor Swift,12,12,2,2023-11-18,2023,46
60,Get Him Back!,Olivia Rodrigo,74,11,9,2023-11-18,2023,46
61,The Painter,Cody Johnson,97,55,5,2023-11-18,2023,46
62,Great Gatsby,Rod Wave,76,30,8,2023-11-18,2023,46
63,Single Soon,Selena Gomez,70,19,11,2023-11-18,2023,46
64,Bongos,Cardi B & Megan Thee Stallion,75,14,9,2023-11-18,2023,46
65,Watermelon Moonshine,Lainey Wilson,68,21,20,2023-11-18,2023,46
66,Qlona,Karol G & Peso Pluma,72,28,13,2023-11-18,2023,46
67,Can't Have Mine,Dylan Scott,80,66,6,2023-11-18,2023,46
68,Lady Gaga,"Peso Pluma, Gabito Ballesteros & Junior H",77,35,20,2023-11-18,2023,46
69,Everything I Love,Morgan Wallen,73,14,37,2023-11-18,2023,46
70,Slime You Out,Drake Featuring SZA,66,1,8,2023-11-18,2023,46
71,Rich Men North Of Richmond,Oliver Anthony Music,82,1,13,2023-11-18,2023,46
72,Wildest Dreams (Taylor's Version),Taylor Swift,19,19,3,2023-11-18,2023,46
73,Out Of The Woods (Taylor's Version),Taylor Swift,16,16,2,2023-11-18,2023,46
74,Truck Bed,HARDY,83,55,21,2023-11-18,2023,46
75,Meltdown,Travis Scott Featuring Drake,79,3,15,2023-11-18,2023,46
76,Hey Driver,Zach Bryan Featuring The War And Treaty,90,14,11,2023-11-18,2023,46
77,Welcome To New York (Taylor's Version),Taylor Swift,14,14,2,2023-11-18,2023,46
78,Que Onda,Calle 24 x Chino Pacas x Fuerza Regida,91,61,6,2023-11-18,2023,46
79,Segun Quien,Maluma & Carin Leon,86,68,6,2023-11-18,2023,46
80,Burn It Down,Parker McCollum,94,77,3,2023-11-18,2023,46
81,Stars Like Confetti,Dustin Lynch,88,5,88,2023-11-18,2023,46
82,LaLa,Myke Towers,85,43,18,2023-11-18,2023,46
83,Shake It Off (Taylor's Version),Taylor Swift,28,28,2,2023-11-18,2023,46
84,SkeeYee,Sexyy Red,62,10,62,2023-11-18,2023,46
85,God Gave Me A Girl,Russell Dickerson,81,81,5,2023-11-18,2023,46
86,Standing Room Only,Tim McGraw,98,61,9,2023-11-18,2023,46
87,Fina,Bad Bunny & Young Miko,78,14,4,2023-11-18,2023,46
88,El Amor de Su Vida,Grupo Frontera & Grupo Firme,95,68,11,2023-11-18,2023,46
89,All You Had To Do Was Stay (Taylor's Version),Taylor Swift,20,20,2,2023-11-18,2023,46
90,Turks & Caicos,Rod Wave Featuring 21 Savage,89,24,8,2023-11-18,2023,46
91,Mi Ex Tenia Razon,Karol G,99,22,12,2023-11-18,2023,46
92,New Romantics (Taylor's Version),Taylor Swift,29,29,2,2023-11-18,2023,46
93,Un Preview,Bad Bunny,87,43,7,2023-11-18,2023,46
94,Too Much,"The Kid LAROI, Jung Kook & Central Cee",93,44,3,2023-11-18,2023,46
95,Save Me The Trouble,Dan + Shay,-,84,2,2023-11-18,2023,46
96,Clean (Taylor's Version),Taylor Swift,30,30,2,2023-11-18,2023,46
97,Bleed,The Kid LAROI,-,1,-,2023-11-18,2023,46
98,But I Got A Beer In My Hand,Luke Bryan,-,92,4,2023-11-18,2023,46
99,We Don't Fight Anymore,Carly Pearce Featuring Chris Stapleton,-,1,-,2023-11-18,2023,46
100,Sarah's Place,Zach Bryan Featuring Noah Kahan,-,14,4,2023-11-18,2023,46
1,Cruel Summer,Taylor Swift,28,28,0,2023-11-25,2023,47
2,Lovin On Me,Jack Harlow,-,1,-,2023-11-25,2023,47
3,Paint The Town Red,Doja Cat,2,1,15,2023-11-25,2023,47
4,Snooze,SZA,2,49,2,2023-11-25,2023,47
5,Is It Over Now? (Taylor's Version) [From The Vault],Taylor Swift,3,1,3,2023-11-25,2023,47
6,I Remember Everything,Zach Bryan Featuring Kacey Musgraves,1,12,1,2023-11-25,2023,47
7,Fast Car,Luke Combs,8,2,34,2023-11-25,2023,47
8,Greedy,Tate McRae,11,9,11,2023-11-25,2023,47
9,Last Night,Morgan Wallen,10,1,42,2023-11-25,2023,47
10,Thinkin' Bout Me,Morgan Wallen,9,7,37,2023-11-25,2023,47
11,Houdini,Dua Lipa,-,1,-,2023-11-25,2023,47
12,White Horse,Chris Stapleton,29,17,29,2023-11-25,2023,47
13,Need A Favor,Jelly Roll,15,33,15,2023-11-25,2023,47
14,Agora Hills,Doja Cat,20,8,20,2023-11-25,2023,47
15,Water,Tyla,18,7,18,2023-11-25,2023,47
16,Rich Baby Daddy,Drake Featuring Sexyy Red & SZA,14,11,6,2023-11-25,2023,47
17,All I Want For Christmas Is You,Mariah Carey,-,1,59,2023-11-25,2023,47
18,Fukumean,Gunna,13,4,22,2023-11-25,2023,47
19,Save Me,Jelly Roll With Lainey Wilson,22,22,22,2023-11-25,2023,47
20,Dance The Night,Dua Lipa,16,6,25,2023-11-25,2023,47
21,Vampire,Olivia Rodrigo,17,1,20,2023-11-25,2023,47
22,Used To Be Young,Miley Cyrus,25,8,12,2023-11-25,2023,47
23,Lil Boo Thang,Paul Russell,27,9,27,2023-11-25,2023,47
24,Monaco,Bad Bunny,19,5,5,2023-11-25,2023,47
25,First Person Shooter,Drake Featuring J. Cole,24,1,6,2023-11-25,2023,47
26,IDGAF,Drake Featuring Yeat,21,2,6,2023-11-25,2023,47
27,What Was I Made For?,Billie Eilish,28,14,18,2023-11-25,2023,47
28,Good Good,"Usher, Summer Walker & 21 Savage",30,25,14,2023-11-25,2023,47
29,Flowers,Miley Cyrus,23,1,44,2023-11-25,2023,47
30,My Love Mine All Mine,Mitski,33,26,8,2023-11-25,2023,47
31,Stick Season,Noah Kahan,37,7,37,2023-11-25,2023,47
32,Last Christmas,Wham!,-,4,-,2023-11-25,2023,47
33,Now That We Don't Talk (Taylor's Version) [From The Vault],Taylor Swift,12,2,3,2023-11-25,2023,47
34,Dial Drunk,Noah Kahan With Post Malone,35,25,22,2023-11-25,2023,47
35,What It Is (Block Boy),Doechii Featuring Kodak Black,34,29,28,2023-11-25,2023,47
36,Kill Bill,SZA,38,1,49,2023-11-25,2023,47
37,Northern Attitude,Noah Kahan With Hozier,-,1,-,2023-11-25,2023,47
38,Jingle Bell Rock,Bobby Helms,-,3,50,2023-11-25,2023,47
39,Lose Control,Teddy Swims,43,14,43,2023-11-25,2023,47
40,Harley Quinn,Fuerza Regida & Marshmello,44,2,44,2023-11-25,2023,47
41,Daylight,David Kushner,36,33,31,2023-11-25,2023,47
42,I Know ?,Travis Scott,40,11,16,2023-11-25,2023,47
43,Wild Ones,Jessie Murph & Jelly Roll,42,42,6,2023-11-25,2023,47
44,A Holly Jolly Christmas,Burl Ives,-,4,33,2023-11-25,2023,47
45,Barbie World,Nicki Minaj & Ice Spice With Aqua,39,7,21,2023-11-25,2023,47
46,Pretty Little Poison,Warren Zeiders,10,10,0,2023-11-25,2023,47
47,World On Fire,Nate Smith,48,3,48,2023-11-25,2023,47
48,On My Mama,Victoria Monet,51,9,51,2023-11-25,2023,47
49,Slut! (Taylor's Version) [From The Vault],Taylor Swift,31,3,3,2023-11-25,2023,47
50,Standing Next To You,Jung Kook,5,5,2,2023-11-25,2023,47
51,500lbs,Lil Tecca,55,8,55,2023-11-25,2023,47
52,Strangers,Kenya Grace,53,9,53,2023-11-25,2023,47
53,Say Don't Go (Taylor's Version) [From The Vault],Taylor Swift,26,5,3,2023-11-25,2023,47
54,Bad Idea Right?,Olivia Rodrigo,41,7,14,2023-11-25,2023,47
55,Great Gatsby,Rod Wave,62,30,9,2023-11-25,2023,47
56,Get Him Back!,Olivia Rodrigo,60,11,10,2023-11-25,2023,47
57,Can't Have Mine,Dylan Scott,67,7,67,2023-11-25,2023,47
58,Virginia Beach,Drake,54,3,6,2023-11-25,2023,47
59,Everything I Love,Morgan Wallen,69,14,38,2023-11-25,2023,47
60,Standing Room Only,Tim McGraw,86,10,86,2023-11-25,2023,47
