rank,name,singer,last_week,peak_pos,weeks_on_chart,chart_date,year,week
45,Baby,Lil Baby & DaBaby,41,41,3,2019-08-17,2019,33
46,The Ones That Didn't Make It Back Home,Justin Moore,51,8,51,2019-08-17,2019,33
47,Going Bad,Meek Mill Featuring Drake,48,6,36,2019-08-17,2019,33
48,Worth It,YK Osiris,53,25,53,2019-08-17,2019,33
49,Shallow,Lady Gaga & Bradley Cooper,47,1,45,2019-08-17,2019,33
50,Clout,Offset Featuring Cardi B,49,39,18,2019-08-17,2019,33
51,Go Loko,"YG, Tyga & Jon Z",54,49,14,2019-08-17,2019,33
52,Trampoline,SHAED,60,10,60,2019-08-17,2019,33
53,Callaita,Bad Bunny & Tainy,52,52,9,2019-08-17,2019,33
54,Raised On Country,Chris Young,62,10,62,2019-08-17,2019,33
55,Easier,5 Seconds Of Summer,57,48,11,2019-08-17,2019,33
56,Call You Mine,The Chainsmokers & Bebe Rexha,65,10,65,2019-08-17,2019,33
57,Talk You Out Of It,Florida Georgia Line,63,25,63,2019-08-17,2019,33
58,Trust Issues,Drake,-,1,-,2019-08-17,2019,33
59,Just Us,DJ Khaled Featuring SZA,56,43,12,2019-08-17,2019,33
60,How About Now,Drake,-,1,-,2019-08-17,2019,33
61,The Motion,Drake,-,1,-,2019-08-17,2019,33
62,One Thing Right,Marshmello & Kane Brown,55,55,7,2019-08-17,2019,33
63,Only Human,Jonas Brothers,70,8,70,2019-08-17,2019,33
64,Press,Cardi B,66,16,10,2019-08-17,2019,33
65,Some Of It,Eric Church,59,43,11,2019-08-17,2019,33
66,ME!,Taylor Swift Featuring Brendon Urie,61,2,16,2019-08-17,2019,33
67,Queen Of Mean,Sarah Jeffery,-,1,-,2019-08-17,2019,33
68,Dreams Money Can Buy,Drake,-,1,-,2019-08-17,2019,33
69,I Don't Know About You,Chris Lane,73,5,73,2019-08-17,2019,33
70,Soltera,"Lunay, Daddy Yankee & Bad Bunny",71,13,71,2019-08-17,2019,33
71,Lalala,Y2K & bbno$,76,68,6,2019-08-17,2019,33
72,Living,Dierks Bentley,82,2,82,2019-08-17,2019,33
73,Gold Roses,Rick Ross Featuring Drake,39,39,2,2019-08-17,2019,33
74,Hate Me,Ellie Goulding & Juice WRLD,3,3,0,2019-08-17,2019,33
75,It's You,Ali Gatie,70,8,70,2019-08-17,2019,33
76,Southbound,Carrie Underwood,81,4,81,2019-08-17,2019,33
77,EARFQUAKE,"Tyler, The Creator",68,13,12,2019-08-17,2019,33
78,No Me Conoce,"Jhay Cortez, J Balvin & Bad Bunny",80,5,80,2019-08-17,2019,33
79,Time,NF,67,67,3,2019-08-17,2019,33
80,Hot Shower,Chance The Rapper Featuring MadeinTYO & DaBaby,58,58,2,2019-08-17,2019,33
81,Right Back,Khalid Featuring A Boogie Wit da Hoodie,-,2,-,2019-08-17,2019,33
82,Uno,Ambjaay,-,1,-,2019-08-17,2019,33
83,24/7,Meek Mill Featuring Ella Mai,84,54,18,2019-08-17,2019,33
84,Single Again,Big Sean,64,64,2,2019-08-17,2019,33
85,Club Paradise,Drake,-,1,-,2019-08-17,2019,33
86,Tip Of My Tongue,Kenny Chesney,98,83,4,2019-08-17,2019,33
87,Love Ain't,Eli Young Band,91,50,17,2019-08-17,2019,33
88,Antisocial,Ed Sheeran & Travis Scott,78,37,4,2019-08-17,2019,33
89,Ballin',Mustard & Roddy Ricch,93,3,93,2019-08-17,2019,33
90,We Were,Keith Urban,-,1,-,2019-08-17,2019,33
91,La La Land,Bryce Vine Featuring YG,83,75,10,2019-08-17,2019,33
92,Tap,NAV Featuring Meek Mill,90,87,9,2019-08-17,2019,33
93,Fear Inoculum,Tool,-,1,-,2019-08-17,2019,33
94,Love You Too Late,Cole Swindell,-,1,-,2019-08-17,2019,33
95,Days In The East,Drake,-,1,-,2019-08-17,2019,33
96,Rodeo,Lil Nas X & Cardi B Or Nas,72,22,7,2019-08-17,2019,33
97,What Happens In A Small Town,Brantley Gilbert + Lindsay Ell,-,1,-,2019-08-17,2019,33
98,Daddy,Blueface & Rich The Kid,89,89,2,2019-08-17,2019,33
99,Prayed For You,Matt Stell,-,1,-,2019-08-17,2019,33
100,Before I Let Go,Beyonce,87,65,16,2019-08-17,2019,33
1,Bad Guy,Billie Eilish,2,20,2,2019-08-24,2019,34
2,Senorita,Shawn Mendes & Camila Cabello,3,8,3,2019-08-24,2019,34
3,Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,1,1,24,2019-08-24,2019,34
4,Truth Hurts,Lizzo,15,15,0,2019-08-24,2019,34
5,Talk,Khalid,3,27,3,2019-08-24,2019,34
6,No Guidance,Chris Brown Featuring Drake,10,10,0,2019-08-24,2019,34
7,I Don't Care,Ed Sheeran & Justin Bieber,2,14,2,2019-08-24,2019,34
8,Ran$om,Lil Tecca,10,11,10,2019-08-24,2019,34
9,Goodbyes,Post Malone Featuring Young Thug,3,6,3,2019-08-24,2019,34
10,If I Can't Have You,Shawn Mendes,11,2,15,2019-08-24,2019,34
11,Hot Girl Summer,"Megan Thee Stallion, Nicki Minaj & Ty Dolla $ign",-,1,-,2019-08-24,2019,34
12,Sucker,Jonas Brothers,1,24,1,2019-08-24,2019,34
13,Money In The Grave,Drake Featuring Rick Ross,7,9,7,2019-08-24,2019,34
14,Someone You Loved,Lewis Capaldi,17,17,0,2019-08-24,2019,34
15,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,14,1,43,2019-08-24,2019,34
16,Suge,DaBaby,15,7,20,2019-08-24,2019,34
17,The Git Up,Blanco Brown,16,14,10,2019-08-24,2019,34
18,You Need To Calm Down,Taylor Swift,2,9,2,2019-08-24,2019,34
19,Boyfriend,Ariana Grande & Social House,8,8,2,2019-08-24,2019,34
20,Beautiful People,Ed Sheeran Featuring Khalid,22,19,7,2019-08-24,2019,34
21,"Hey Look Ma, I Made It",Panic! At The Disco,19,16,18,2019-08-24,2019,34
22,Dancing With A Stranger,Sam Smith & Normani,20,7,31,2019-08-24,2019,34
23,Beer Never Broke My Heart,Luke Combs,21,21,15,2019-08-24,2019,34
24,Pop Out,Polo G Featuring Lil Tjay,25,11,21,2019-08-24,2019,34
25,Without Me,Halsey,24,1,45,2019-08-24,2019,34
26,Wow.,Post Malone,23,2,34,2019-08-24,2019,34
27,The London,"Young Thug, J. Cole & Travis Scott",12,12,12,2019-08-24,2019,34
28,Speechless,Dan + Shay,24,34,24,2019-08-24,2019,34
29,7 Rings,Ariana Grande,30,1,30,2019-08-24,2019,34
30,Happier,Marshmello & Bastille,26,2,52,2019-08-24,2019,34
31,All To Myself,Dan + Shay,33,15,33,2019-08-24,2019,34
32,Knockin' Boots,Luke Bryan,16,16,0,2019-08-24,2019,34
33,My Type,Saweetie,35,7,35,2019-08-24,2019,34
34,Baby,Lil Baby & DaBaby,45,4,45,2019-08-24,2019,34
35,God's Country,Blake Shelton,29,17,20,2019-08-24,2019,34
36,Panini,Lil Nas X,31,16,8,2019-08-24,2019,34
37,How Do You Sleep?,Sam Smith,29,4,29,2019-08-24,2019,34
38,Whiskey Glasses,Morgan Wallen,36,17,24,2019-08-24,2019,34
39,Cash Shit,Megan Thee Stallion Featuring DaBaby,41,8,41,2019-08-24,2019,34
40,Shotta Flow,NLE Choppa,39,36,17,2019-08-24,2019,34
41,Rearview Town,Jason Aldean,40,40,12,2019-08-24,2019,34
42,Sweet But Psycho,Ava Max,34,10,35,2019-08-24,2019,34
43,Otro Trago,"Sech, Darell, Nicky Jam, Ozuna & Anuel AA",44,34,10,2019-08-24,2019,34
44,China,"Anuel AA, Daddy Yankee, Karol G, Ozuna & J Balvin",43,43,4,2019-08-24,2019,34
45,Better,Khalid,42,8,48,2019-08-24,2019,34
46,One Thing Right,Marshmello & Kane Brown,62,8,62,2019-08-24,2019,34
47,Trampoline,SHAED,52,11,52,2019-08-24,2019,34
48,Going Bad,Meek Mill Featuring Drake,47,6,37,2019-08-24,2019,34
49,Queen Of Mean,Sarah Jeffery,67,2,67,2019-08-24,2019,34
50,Never Really Over,Katy Perry,38,15,11,2019-08-24,2019,34
51,Clout,Offset Featuring Cardi B,50,39,19,2019-08-24,2019,34
52,The Ones That Didn't Make It Back Home,Justin Moore,46,46,9,2019-08-24,2019,34
53,Only Human,Jonas Brothers,63,9,63,2019-08-24,2019,34
54,Callaita,Bad Bunny & Tainy,53,52,10,2019-08-24,2019,34
55,Raised On Country,Chris Young,54,54,11,2019-08-24,2019,34
56,Easier,5 Seconds Of Summer,55,48,12,2019-08-24,2019,34
57,Go Loko,"YG, Tyga & Jon Z",51,49,15,2019-08-24,2019,34
58,Talk You Out Of It,Florida Georgia Line,57,57,26,2019-08-24,2019,34
59,Gold Roses,Rick Ross Featuring Drake,73,39,3,2019-08-24,2019,34
60,Call You Mine,The Chainsmokers & Bebe Rexha,56,56,11,2019-08-24,2019,34
61,Press,Cardi B,64,16,11,2019-08-24,2019,34
62,I Don't Know About You,Chris Lane,69,6,69,2019-08-24,2019,34
63,ME!,Taylor Swift Featuring Brendon Urie,66,2,17,2019-08-24,2019,34
64,Mac 10,Trippie Redd Featuring Lil Baby & Lil Duke,-,1,-,2019-08-24,2019,34
65,Time,NF,79,4,79,2019-08-24,2019,34
66,Soltera,"Lunay, Daddy Yankee & Bad Bunny",70,14,70,2019-08-24,2019,34
67,Living,Dierks Bentley,72,3,72,2019-08-24,2019,34
68,Southbound,Carrie Underwood,76,5,76,2019-08-24,2019,34
69,Just Us,DJ Khaled Featuring SZA,59,43,13,2019-08-24,2019,34
70,Lalala,Y2K & bbno$,71,68,7,2019-08-24,2019,34
71,No Me Conoce,"Jhay Cortez, J Balvin & Bad Bunny",78,6,78,2019-08-24,2019,34
72,It's You,Ali Gatie,75,70,9,2019-08-24,2019,34
73,Hate Me,Ellie Goulding & Juice WRLD,74,4,74,2019-08-24,2019,34
74,Some Of It,Eric Church,65,43,12,2019-08-24,2019,34
75,Love You Too Late,Cole Swindell,94,2,94,2019-08-24,2019,34
76,EARFQUAKE,"Tyler, The Creator",77,13,13,2019-08-24,2019,34
77,Tip Of My Tongue,Kenny Chesney,86,5,86,2019-08-24,2019,34
78,Daddy,Blueface & Rich The Kid,98,3,98,2019-08-24,2019,34
79,Ballin',Mustard & Roddy Ricch,89,4,89,2019-08-24,2019,34
80,We Were,Keith Urban,90,2,90,2019-08-24,2019,34
81,Small Talk,Katy Perry,-,1,-,2019-08-24,2019,34
82,Prayed For You,Matt Stell,99,2,99,2019-08-24,2019,34
83,Right Back,Khalid Featuring A Boogie Wit da Hoodie,81,81,3,2019-08-24,2019,34
84,Night Falls,"Dove Cameron, Sofia Carson, Booboo Stewart, Cameron Boyce, Thomas Doherty, China Anne McClain & Dylan Playfair",-,1,-,2019-08-24,2019,34
85,What Happens In A Small Town,Brantley Gilbert + Lindsay Ell,97,2,97,2019-08-24,2019,34
86,On Chill,Wale Featuring Jeremih,-,1,-,2019-08-24,2019,34
87,Snake Skin,Trippie Redd,-,1,-,2019-08-24,2019,34
88,24/7,Meek Mill Featuring Ella Mai,83,54,19,2019-08-24,2019,34
89,Uno,Ambjaay,82,82,2,2019-08-24,2019,34
90,Buy My Own Drinks,Runaway June,-,1,-,2019-08-24,2019,34
91,Love Ain't,Eli Young Band,87,50,18,2019-08-24,2019,34
92,F.N,Lil Tjay,-,1,-,2019-08-24,2019,34
93,Baby Sitter,DaBaby Featuring Offset,-,1,-,2019-08-24,2019,34
94,Sanguine Paradise,Lil Uzi Vert,-,28,16,2019-08-24,2019,34
95,Rodeo,Lil Nas X & Cardi B Or Nas,96,22,8,2019-08-24,2019,34
96,What If I Never Get Over You,Lady Antebellum,-,86,3,2019-08-24,2019,34
97,Tap,NAV Featuring Meek Mill,92,87,10,2019-08-24,2019,34
98,La La Land,Bryce Vine Featuring YG,91,75,11,2019-08-24,2019,34
99,Que Pretendes,J Balvin & Bad Bunny,-,65,5,2019-08-24,2019,34
100,Single Again,Big Sean,84,64,3,2019-08-24,2019,34
1,Senorita,Shawn Mendes & Camila Cabello,2,9,2,2019-08-31,2019,35
2,Bad Guy,Billie Eilish,1,1,21,2019-08-31,2019,35
3,Truth Hurts,Lizzo,4,16,4,2019-08-31,2019,35
4,Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,3,1,25,2019-08-31,2019,35
5,Ran$om,Lil Tecca,8,12,8,2019-08-31,2019,35
6,Talk,Khalid,5,3,28,2019-08-31,2019,35
7,No Guidance,Chris Brown Featuring Drake,6,6,11,2019-08-31,2019,35
8,I Don't Care,Ed Sheeran & Justin Bieber,7,2,15,2019-08-31,2019,35
9,Goodbyes,Post Malone Featuring Young Thug,3,7,3,2019-08-31,2019,35
10,If I Can't Have You,Shawn Mendes,2,16,2,2019-08-31,2019,35
11,Someone You Loved,Lewis Capaldi,14,15,14,2019-08-31,2019,35
12,Sucker,Jonas Brothers,1,25,1,2019-08-31,2019,35
13,Money In The Grave,Drake Featuring Rick Ross,7,10,7,2019-08-31,2019,35
14,You Need To Calm Down,Taylor Swift,18,2,10,2019-08-31,2019,35
15,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,1,44,1,2019-08-31,2019,35
16,The Git Up,Blanco Brown,17,14,11,2019-08-31,2019,35
17,Suge,DaBaby,16,7,21,2019-08-31,2019,35
18,Beautiful People,Ed Sheeran Featuring Khalid,20,8,20,2019-08-31,2019,35
19,Lover,Taylor Swift,-,1,-,2019-08-31,2019,35
20,Boyfriend,Ariana Grande & Social House,19,8,3,2019-08-31,2019,35
21,The London,"Young Thug, J. Cole & Travis Scott",27,12,13,2019-08-31,2019,35
22,Hot Girl Summer,"Megan Thee Stallion, Nicki Minaj & Ty Dolla $ign",11,11,2,2019-08-31,2019,35
23,Dancing With A Stranger,Sam Smith & Normani,22,7,32,2019-08-31,2019,35
24,Baby,Lil Baby & DaBaby,34,5,34,2019-08-31,2019,35
25,Beer Never Broke My Heart,Luke Combs,23,21,16,2019-08-31,2019,35
26,Hot,Young Thug Featuring Gunna,-,1,-,2019-08-31,2019,35
27,Pop Out,Polo G Featuring Lil Tjay,24,11,22,2019-08-31,2019,35
28,"Hey Look Ma, I Made It",Panic! At The Disco,21,16,19,2019-08-31,2019,35
29,Wow.,Post Malone,26,2,35,2019-08-31,2019,35
30,Without Me,Halsey,25,1,46,2019-08-31,2019,35
31,Speechless,Dan + Shay,28,24,35,2019-08-31,2019,35
32,Bad Bad Bad,Young Thug Featuring Lil Baby,-,1,-,2019-08-31,2019,35
33,Motivation,Normani,-,1,-,2019-08-31,2019,35
34,Knockin' Boots,Luke Bryan,32,32,17,2019-08-31,2019,35
35,My Type,Saweetie,33,33,8,2019-08-31,2019,35
36,How Do You Sleep?,Sam Smith,37,29,5,2019-08-31,2019,35
37,7 Rings,Ariana Grande,29,1,31,2019-08-31,2019,35
38,Panini,Lil Nas X,36,16,9,2019-08-31,2019,35
39,Cash Shit,Megan Thee Stallion Featuring DaBaby,9,9,0,2019-08-31,2019,35
40,Rearview Town,Jason Aldean,41,13,41,2019-08-31,2019,35
41,God's Country,Blake Shelton,35,17,21,2019-08-31,2019,35
42,Trampoline,SHAED,47,12,47,2019-08-31,2019,35
43,All To Myself,Dan + Shay,31,31,16,2019-08-31,2019,35
44,Whiskey Glasses,Morgan Wallen,38,17,25,2019-08-31,2019,35
45,Shotta Flow,NLE Choppa,40,36,18,2019-08-31,2019,35
46,Only Human,Jonas Brothers,53,10,53,2019-08-31,2019,35
47,Slide Away,Miley Cyrus,-,1,-,2019-08-31,2019,35
48,Otro Trago,"Sech, Darell, Nicky Jam, Ozuna & Anuel AA",43,34,11,2019-08-31,2019,35
49,One Thing Right,Marshmello & Kane Brown,46,46,9,2019-08-31,2019,35
50,China,"Anuel AA, Daddy Yankee, Karol G, Ozuna & J Balvin",44,43,5,2019-08-31,2019,35
51,The Ones That Didn't Make It Back Home,Justin Moore,52,46,10,2019-08-31,2019,35
52,Clout,Offset Featuring Cardi B,51,39,20,2019-08-31,2019,35
53,Queen Of Mean,Sarah Jeffery,49,49,3,2019-08-31,2019,35
54,Easier,5 Seconds Of Summer,56,48,13,2019-08-31,2019,35
55,What's The Move,Young Thug Featuring Lil Uzi Vert,-,1,-,2019-08-31,2019,35
56,Callaita,Bad Bunny & Tainy,54,52,11,2019-08-31,2019,35
57,On Chill,Wale Featuring Jeremih,86,2,86,2019-08-31,2019,35
58,ME!,Taylor Swift Featuring Brendon Urie,63,2,18,2019-08-31,2019,35
59,I Don't Know About You,Chris Lane,62,7,62,2019-08-31,2019,35
60,Just How It Is,Young Thug,-,1,-,2019-08-31,2019,35
61,Surf,Young Thug Featuring Gunna,-,1,-,2019-08-31,2019,35
62,Call You Mine,The Chainsmokers & Bebe Rexha,60,56,12,2019-08-31,2019,35
63,Go Loko,"YG, Tyga & Jon Z",57,49,16,2019-08-31,2019,35
64,Lalala,Y2K & bbno$,70,8,70,2019-08-31,2019,35
65,Never Really Over,Katy Perry,50,15,12,2019-08-31,2019,35
66,Raised On Country,Chris Young,55,54,12,2019-08-31,2019,35
67,Living,Dierks Bentley,4,4,0,2019-08-31,2019,35
68,Press,Cardi B,61,16,12,2019-08-31,2019,35
69,Time,NF,65,65,5,2019-08-31,2019,35
70,Sup Mate,Young Thug Featuring Future,-,1,-,2019-08-31,2019,35
71,Southbound,Carrie Underwood,68,68,6,2019-08-31,2019,35
72,Hate Me,Ellie Goulding & Juice WRLD,73,5,73,2019-08-31,2019,35
73,No Me Conoce,"Jhay Cortez, J Balvin & Bad Bunny",71,71,7,2019-08-31,2019,35
74,Love You Too Late,Cole Swindell,75,3,75,2019-08-31,2019,35
75,Won't Be Late,Swae Lee Featuring Drake,-,1,-,2019-08-31,2019,35
76,It's You,Ali Gatie,72,70,10,2019-08-31,2019,35
77,Tip Of My Tongue,Kenny Chesney,6,6,0,2019-08-31,2019,35
78,Heartless,Diplo Presents Thomas Wesley Featuring Morgan Wallen,-,1,-,2019-08-31,2019,35
79,Ballin',Mustard & Roddy Ricch,5,5,0,2019-08-31,2019,35
80,Prayed For You,Matt Stell,82,3,82,2019-08-31,2019,35
81,Soltera,"Lunay, Daddy Yankee & Bad Bunny",66,66,15,2019-08-31,2019,35
82,Light It Up,Young Thug,-,1,-,2019-08-31,2019,35
83,Juicy,Doja Cat & Tyga,-,1,-,2019-08-31,2019,35
84,Lil Baby,Young Thug,-,1,-,2019-08-31,2019,35
85,Right Back,Khalid Featuring A Boogie Wit da Hoodie,83,81,4,2019-08-31,2019,35
86,EARFQUAKE,"Tyler, The Creator",76,13,14,2019-08-31,2019,35
87,F.N,Lil Tjay,92,2,92,2019-08-31,2019,35
88,Buy My Own Drinks,Runaway June,90,2,90,2019-08-31,2019,35
89,Mac 10,Trippie Redd Featuring Lil Baby & Lil Duke,64,64,2,2019-08-31,2019,35
90,What Happens In A Small Town,Brantley Gilbert + Lindsay Ell,85,85,3,2019-08-31,2019,35
91,Some Of It,Eric Church,74,43,13,2019-08-31,2019,35
92,Ecstasy,Young Thug Featuring Machine Gun Kelly,-,1,-,2019-08-31,2019,35
93,What If I Never Get Over You,Lady Antebellum,96,86,4,2019-08-31,2019,35
94,Uno,Ambjaay,89,82,3,2019-08-31,2019,35
95,Daddy,Blueface & Rich The Kid,78,78,4,2019-08-31,2019,35
96,We Were,Keith Urban,80,80,3,2019-08-31,2019,35
97,Baby Sitter,DaBaby Featuring Offset,93,93,2,2019-08-31,2019,35
98,Takeaway,The Chainsmokers & ILLENIUM Featuring Lennon Stella,-,69,2,2019-08-31,2019,35
99,Every Little Thing,Russell Dickerson,-,1,-,2019-08-31,2019,35
100,Did It Again,Lil Tecca,-,1,-,2019-08-31,2019,35
1,Truth Hurts,Lizzo,3,17,3,2019-09-07,2019,36
2,Senorita,Shawn Mendes & Camila Cabello,1,1,10,2019-09-07,2019,36
3,Bad Guy,Billie Eilish,2,1,22,2019-09-07,2019,36
4,You Need To Calm Down,Taylor Swift,14,2,11,2019-09-07,2019,36
5,Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,4,1,26,2019-09-07,2019,36
6,Ran$om,Lil Tecca,5,5,13,2019-09-07,2019,36
7,No Guidance,Chris Brown Featuring Drake,6,12,6,2019-09-07,2019,36
8,Talk,Khalid,6,3,29,2019-09-07,2019,36
9,I Don't Care,Ed Sheeran & Justin Bieber,8,2,16,2019-09-07,2019,36
10,Lover,Taylor Swift,19,2,19,2019-09-07,2019,36
11,ME!,Taylor Swift Featuring Brendon Urie,58,2,19,2019-09-07,2019,36
12,Goodbyes,Post Malone Featuring Young Thug,9,3,8,2019-09-07,2019,36
13,Someone You Loved,Lewis Capaldi,11,11,16,2019-09-07,2019,36
14,Money In The Grave,Drake Featuring Rick Ross,13,7,11,2019-09-07,2019,36
15,Sucker,Jonas Brothers,12,1,26,2019-09-07,2019,36
16,If I Can't Have You,Shawn Mendes,10,2,17,2019-09-07,2019,36
17,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,15,1,45,2019-09-07,2019,36
18,Suge,DaBaby,17,7,22,2019-09-07,2019,36
19,The Git Up,Blanco Brown,16,14,12,2019-09-07,2019,36
20,Beautiful People,Ed Sheeran Featuring Khalid,18,18,9,2019-09-07,2019,36
21,My Type,Saweetie,35,9,35,2019-09-07,2019,36
22,Boyfriend,Ariana Grande & Social House,20,8,4,2019-09-07,2019,36
23,The Man,Taylor Swift,-,1,-,2019-09-07,2019,36
24,Baby,Lil Baby & DaBaby,6,6,0,2019-09-07,2019,36
25,The London,"Young Thug, J. Cole & Travis Scott",21,12,14,2019-09-07,2019,36
26,Dancing With A Stranger,Sam Smith & Normani,23,7,33,2019-09-07,2019,36
27,Beer Never Broke My Heart,Luke Combs,25,21,17,2019-09-07,2019,36
28,I Forgot That You Existed,Taylor Swift,-,1,-,2019-09-07,2019,36
29,Cruel Summer,Taylor Swift,-,1,-,2019-09-07,2019,36
30,Pop Out,Polo G Featuring Lil Tjay,27,11,23,2019-09-07,2019,36
31,Hot Girl Summer,"Megan Thee Stallion, Nicki Minaj & Ty Dolla $ign",22,11,3,2019-09-07,2019,36
32,Without Me,Halsey,30,1,47,2019-09-07,2019,36
33,Speechless,Dan + Shay,31,24,36,2019-09-07,2019,36
34,Knockin' Boots,Luke Bryan,32,18,32,2019-09-07,2019,36
35,Wow.,Post Malone,29,2,36,2019-09-07,2019,36
36,How Do You Sleep?,Sam Smith,29,6,29,2019-09-07,2019,36
37,"Hey Look Ma, I Made It",Panic! At The Disco,28,16,20,2019-09-07,2019,36
38,The Archer,Taylor Swift,-,3,-,2019-09-07,2019,36
39,Hot,Young Thug Featuring Gunna,26,26,2,2019-09-07,2019,36
40,Panini,Lil Nas X,38,16,10,2019-09-07,2019,36
41,Trampoline,SHAED,42,13,42,2019-09-07,2019,36
42,Cash Shit,Megan Thee Stallion Featuring DaBaby,39,39,10,2019-09-07,2019,36
43,7 Rings,Ariana Grande,37,1,32,2019-09-07,2019,36
44,Only Human,Jonas Brothers,46,11,46,2019-09-07,2019,36
45,Paper Rings,Taylor Swift,-,1,-,2019-09-07,2019,36
46,God's Country,Blake Shelton,41,17,22,2019-09-07,2019,36
47,Whiskey Glasses,Morgan Wallen,44,17,26,2019-09-07,2019,36
48,All To Myself,Dan + Shay,43,31,17,2019-09-07,2019,36
49,Miss Americana & The Heartbreak Prince,Taylor Swift,-,1,-,2019-09-07,2019,36
50,Shotta Flow,NLE Choppa,45,36,19,2019-09-07,2019,36
51,I Think He Knows,Taylor Swift,-,1,-,2019-09-07,2019,36
52,Good As Hell,Lizzo,-,1,-,2019-09-07,2019,36
53,The Ones That Didn't Make It Back Home,Justin Moore,51,46,11,2019-09-07,2019,36
54,Bad Bad Bad,Young Thug Featuring Lil Baby,32,32,2,2019-09-07,2019,36
55,On Chill,Wale Featuring Jeremih,57,3,57,2019-09-07,2019,36
56,Rearview Town,Jason Aldean,40,40,14,2019-09-07,2019,36
57,Cornelia Street,Taylor Swift,-,1,-,2019-09-07,2019,36
58,China,"Anuel AA, Daddy Yankee, Karol G, Ozuna & J Balvin",50,43,6,2019-09-07,2019,36
59,One Thing Right,Marshmello & Kane Brown,49,46,10,2019-09-07,2019,36
60,Otro Trago,"Sech, Darell, Nicky Jam, Ozuna & Anuel AA",48,34,12,2019-09-07,2019,36
