rank,name,singer,last_week,peak_pos,weeks_on_chart,chart_date,year,week
84,I Need Your Love,"Shaggy Featuring Mohombi, Faydee, Costi",87,2,87,2015-05-30,2015,22
85,Wet Dreamz,J. Cole,82,73,6,2015-05-30,2015,22
86,El Perdon (Forgiveness),Nicky Jam & Enrique Iglesias,83,66,8,2015-05-30,2015,22
87,Nothing Without Love,Nate Ruess,94,77,4,2015-05-30,2015,22
88,Uma Thurman,Fall Out Boy,84,73,6,2015-05-30,2015,22
89,Baby Be My Love Song,Easton Corbin,79,79,6,2015-05-30,2015,22
90,One Hell Of An Amen,Brantley Gilbert,85,85,3,2015-05-30,2015,22
91,She Don't Love You,Eric Paslay,81,77,11,2015-05-30,2015,22
92,Photograph,Ed Sheeran,-,1,-,2015-05-30,2015,22
93,Beautiful Life,Nick Fradiani,-,1,-,2015-05-30,2015,22
94,A Thousand Years,Sawyer Fredericks,-,1,-,2015-05-30,2015,22
95,Renegades,X Ambassadors,76,69,5,2015-05-30,2015,22
96,Get Low,Dillon Francis & DJ Snake,86,61,7,2015-05-30,2015,22
97,Tonight Looks Good On You,Jason Aldean,88,53,4,2015-05-30,2015,22
98,Games,Luke Bryan,92,92,4,2015-05-30,2015,22
99,I Don't Get Tired (#IDGT),Kevin Gates Featuring August Alsina,91,90,4,2015-05-30,2015,22
100,Crushin' It,Brad Paisley,96,96,3,2015-05-30,2015,22
1,Bad Blood,Taylor Swift Featuring Kendrick Lamar,53,4,53,2015-06-06,2015,23
2,See You Again,Wiz Khalifa Featuring Charlie Puth,1,1,11,2015-06-06,2015,23
3,Trap Queen,Fetty Wap,2,2,18,2015-06-06,2015,23
4,Shut Up And Dance,WALK THE MOON,28,28,0,2015-06-06,2015,23
5,Earned It (Fifty Shades Of Grey),The Weeknd,3,3,22,2015-06-06,2015,23
6,Uptown Funk!,Mark Ronson Featuring Bruno Mars,5,1,28,2015-06-06,2015,23
7,Want To Want Me,Jason Derulo,6,6,11,2015-06-06,2015,23
8,Hey Mama,"David Guetta Featuring Nicki Minaj, Bebe Rexha & Afrojack",11,9,11,2015-06-06,2015,23
9,Sugar,Maroon 5,7,2,19,2015-06-06,2015,23
10,Nasty Freestyle,T-Wayne,9,9,6,2015-06-06,2015,23
11,Love Me Like You Do,Ellie Goulding,8,3,20,2015-06-06,2015,23
12,"Honey, I'm Good.",Andy Grammer,13,13,0,2015-06-06,2015,23
13,Talking Body,Tove Lo,17,17,0,2015-06-06,2015,23
14,Dear Future Husband,Meghan Trainor,17,19,17,2015-06-06,2015,23
15,Post To Be,Omarion Featuring Chris Brown & Jhene Aiko,13,20,13,2015-06-06,2015,23
16,Thinking Out Loud,Ed Sheeran,10,2,33,2015-06-06,2015,23
17,Worth It,Fifth Harmony Featuring Kid Ink,19,14,19,2015-06-06,2015,23
18,You Know You Like It,DJ Snake & AlunaGeorge,9,9,0,2015-06-06,2015,23
19,Somebody,Natalie La Rose Featuring Jeremih,16,10,18,2015-06-06,2015,23
20,Where Are U Now,Skrillex & Diplo With Justin Bieber,22,12,22,2015-06-06,2015,23
21,G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,14,8,28,2015-06-06,2015,23
22,Girl Crush,Little Big Town,23,18,14,2015-06-06,2015,23
23,Style,Taylor Swift,20,6,24,2015-06-06,2015,23
24,B**** Better Have My Money,Rihanna,25,17,9,2015-06-06,2015,23
25,Watch Me,Silento,27,13,27,2015-06-06,2015,23
26,Kick The Dust Up,Luke Bryan,-,1,-,2015-06-06,2015,23
27,Cheerleader,OMI,31,5,31,2015-06-06,2015,23
28,Chains,Nick Jonas,21,13,17,2015-06-06,2015,23
29,Slow Motion,Trey Songz,26,26,15,2015-06-06,2015,23
30,Fight Song,Rachel Platten,28,28,6,2015-06-06,2015,23
31,This Summer's Gonna Hurt...,Maroon 5,67,2,67,2015-06-06,2015,23
32,Blank Space,Taylor Swift,29,1,30,2015-06-06,2015,23
33,Lean On,Major Lazer X DJ Snake Featuring MO,36,7,36,2015-06-06,2015,23
34,Shake It Off,Taylor Swift,1,40,1,2015-06-06,2015,23
35,Budapest,George Ezra,32,32,17,2015-06-06,2015,23
36,Elastic Heart,Sia,42,17,20,2015-06-06,2015,23
37,Please,Sawyer Fredericks,-,1,-,2015-06-06,2015,23
38,Pretty Girls,Britney Spears & Iggy Azalea,30,29,3,2015-06-06,2015,23
39,Feeling Myself,Nicki Minaj Featuring Beyonce,-,20,-,2015-06-06,2015,23
40,One Last Time,Ariana Grande,24,13,15,2015-06-06,2015,23
41,Take Your Time,Sam Hunt,33,20,21,2015-06-06,2015,23
42,Nasty,Bandit Gang Marco Featuring Dro,41,41,5,2015-06-06,2015,23
43,Sangria,Blake Shelton,6,6,0,2015-06-06,2015,23
44,Flex (Ooh Ooh Ooh),Rich Homie Quan,62,5,62,2015-06-06,2015,23
45,Blessings,Big Sean Featuring Drake,35,28,16,2015-06-06,2015,23
46,Time Of Our Lives,Pitbull & Ne-Yo,37,9,24,2015-06-06,2015,23
47,All About That Bass,Meghan Trainor,49,1,46,2015-06-06,2015,23
48,Take Me To Church,Hozier,39,2,41,2015-06-06,2015,23
49,Sippin' On Fire,Florida Georgia Line,40,40,11,2015-06-06,2015,23
50,Bright,Echosmith,45,45,10,2015-06-06,2015,23
51,The Night Is Still Young,Nicki Minaj,66,3,66,2015-06-06,2015,23
52,Don't It,Billy Currington,48,44,12,2015-06-06,2015,23
53,Smoke,A Thousand Horses,47,47,13,2015-06-06,2015,23
54,Fun,Pitbull Featuring Chris Brown,77,2,77,2015-06-06,2015,23
55,Truffle Butter,Nicki Minaj Featuring Drake & Lil Wayne,46,14,18,2015-06-06,2015,23
56,Lay Me Down,Sam Smith,38,8,16,2015-06-06,2015,23
57,Be Real,Kid Ink Featuring DeJ Loaf,58,6,58,2015-06-06,2015,23
58,Photograph,Ed Sheeran,92,2,92,2015-06-06,2015,23
59,Ayo,Chris Brown & Tyga,51,21,20,2015-06-06,2015,23
60,All Day,"Kanye West Featuring Theophilus London, Allan Kingdom & Paul McCartney",55,15,12,2015-06-06,2015,23
61,Commas,Future,60,60,8,2015-06-06,2015,23
62,Love Me Like You Mean It,Kelsea Ballerini,69,8,69,2015-06-06,2015,23
63,Old Man,Sawyer Fredericks,-,1,-,2015-06-06,2015,23
64,Wild Child,Kenny Chesney With Grace Potter,68,10,68,2015-06-06,2015,23
65,Little Toy Guns,Carrie Underwood,64,64,10,2015-06-06,2015,23
66,FourFiveSeconds,Rihanna & Kanye West & Paul McCartney,56,4,18,2015-06-06,2015,23
67,Homegrown,Zac Brown Band,59,35,19,2015-06-06,2015,23
68,Flashlight,Jessie J,-,1,-,2015-06-06,2015,23
69,I Want You To Know,Zedd Featuring Selena Gomez,72,17,13,2015-06-06,2015,23
70,Uma Thurman,Fall Out Boy,88,7,88,2015-06-06,2015,23
71,Heartbeat Song,Kelly Clarkson,61,21,19,2015-06-06,2015,23
72,Love You Like That,Canaan Smith,70,70,9,2015-06-06,2015,23
73,I Need Your Love,"Shaggy Featuring Mohombi, Faydee, Costi",84,3,84,2015-06-06,2015,23
74,Classic Man,Jidenna Featuring Roman GianArthur,81,3,81,2015-06-06,2015,23
75,Like A Wrecking Ball,Eric Church,79,9,79,2015-06-06,2015,23
76,Wet Dreamz,J. Cole,85,73,7,2015-06-06,2015,23
77,One Hell Of An Amen,Brantley Gilbert,90,4,90,2015-06-06,2015,23
78,The Matrimony,Wale Featuring Usher,73,73,8,2015-06-06,2015,23
79,Know Yourself,Drake,75,53,14,2015-06-06,2015,23
80,I Really Like You,Carly Rae Jepsen,76,39,12,2015-06-06,2015,23
81,Baby Be My Love Song,Easton Corbin,89,79,7,2015-06-06,2015,23
82,Energy,Drake,78,26,15,2015-06-06,2015,23
83,Believe,Mumford & Sons,63,31,11,2015-06-06,2015,23
84,Raise 'Em Up,Keith Urban Featuring Eric Church,65,56,13,2015-06-06,2015,23
85,Diamond Rings And Old Barstools,Tim McGraw With Catherine Dunn,82,75,10,2015-06-06,2015,23
86,I Bet,Ciara,71,43,13,2015-06-06,2015,23
87,El Perdon (Forgiveness),Nicky Jam & Enrique Iglesias,86,66,9,2015-06-06,2015,23
88,Beautiful Now,Zedd Featuring Jon Bellion,-,1,-,2015-06-06,2015,23
89,How Many Times,"DJ Khaled Featuring Chris Brown, Lil Wayne & Big Sean",74,74,2,2015-06-06,2015,23
90,King Kunta,Kendrick Lamar,83,58,10,2015-06-06,2015,23
91,Crash And Burn,Thomas Rhett,-,2,-,2015-06-06,2015,23
92,Change My Mind,Meghan Linsey,-,1,-,2015-06-06,2015,23
93,She Don't Love You,Eric Paslay,91,77,12,2015-06-06,2015,23
94,Tonight Looks Good On You,Jason Aldean,97,53,5,2015-06-06,2015,23
95,Get Low,Dillon Francis & DJ Snake,96,61,8,2015-06-06,2015,23
96,Crushin' It,Brad Paisley,100,4,100,2015-06-06,2015,23
97,Stressed Out,Twenty One Pilots,-,87,2,2015-06-06,2015,23
98,Renegades,X Ambassadors,95,69,6,2015-06-06,2015,23
99,Games,Luke Bryan,98,92,5,2015-06-06,2015,23
100,I Don't Get Tired (#IDGT),Kevin Gates Featuring August Alsina,99,90,5,2015-06-06,2015,23
1,See You Again,Wiz Khalifa Featuring Charlie Puth,2,12,2,2015-06-13,2015,24
2,Bad Blood,Taylor Swift Featuring Kendrick Lamar,1,1,5,2015-06-13,2015,24
3,Trap Queen,Fetty Wap,2,19,2,2015-06-13,2015,24
4,Shut Up And Dance,WALK THE MOON,29,29,0,2015-06-13,2015,24
5,Uptown Funk!,Mark Ronson Featuring Bruno Mars,6,1,29,2015-06-13,2015,24
6,Earned It (Fifty Shades Of Grey),The Weeknd,5,3,23,2015-06-13,2015,24
7,Want To Want Me,Jason Derulo,6,12,6,2015-06-13,2015,24
8,Hey Mama,"David Guetta Featuring Nicki Minaj, Bebe Rexha & Afrojack",10,10,0,2015-06-13,2015,24
9,Sugar,Maroon 5,2,20,2,2015-06-13,2015,24
10,Nasty Freestyle,T-Wayne,9,7,9,2015-06-13,2015,24
11,"Honey, I'm Good.",Andy Grammer,12,14,12,2015-06-13,2015,24
12,Talking Body,Tove Lo,13,18,13,2015-06-13,2015,24
13,Love Me Like You Do,Ellie Goulding,11,3,21,2015-06-13,2015,24
14,Post To Be,Omarion Featuring Chris Brown & Jhene Aiko,15,13,21,2015-06-13,2015,24
15,You Know You Like It,DJ Snake & AlunaGeorge,18,10,18,2015-06-13,2015,24
16,Cheerleader,OMI,27,6,27,2015-06-13,2015,24
17,Where Are U Now,Skrillex & Diplo With Justin Bieber,20,13,20,2015-06-13,2015,24
18,Worth It,Fifth Harmony Featuring Kid Ink,17,17,15,2015-06-13,2015,24
19,Watch Me,Silento,25,14,25,2015-06-13,2015,24
20,The Hills,The Weeknd,-,1,-,2015-06-13,2015,24
21,Dear Future Husband,Meghan Trainor,14,14,20,2015-06-13,2015,24
22,Thinking Out Loud,Ed Sheeran,16,2,34,2015-06-13,2015,24
23,Somebody,Natalie La Rose Featuring Jeremih,19,10,19,2015-06-13,2015,24
24,Lean On,Major Lazer X DJ Snake Featuring MO,33,8,33,2015-06-13,2015,24
25,Girl Crush,Little Big Town,22,18,15,2015-06-13,2015,24
26,B**** Better Have My Money,Rihanna,24,17,10,2015-06-13,2015,24
27,Style,Taylor Swift,23,6,25,2015-06-13,2015,24
28,G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,21,8,29,2015-06-13,2015,24
29,Slow Motion,Trey Songz,26,16,26,2015-06-13,2015,24
30,This Summer's Gonna Hurt...,Maroon 5,31,3,31,2015-06-13,2015,24
31,Flex (Ooh Ooh Ooh),Rich Homie Quan,44,6,44,2015-06-13,2015,24
32,Budapest,George Ezra,35,18,35,2015-06-13,2015,24
33,Chains,Nick Jonas,28,13,18,2015-06-13,2015,24
34,Elastic Heart,Sia,36,17,21,2015-06-13,2015,24
35,Blank Space,Taylor Swift,32,1,31,2015-06-13,2015,24
36,Fight Song,Rachel Platten,30,28,7,2015-06-13,2015,24
37,Take Your Time,Sam Hunt,41,20,22,2015-06-13,2015,24
38,The Night Is Still Young,Nicki Minaj,51,4,51,2015-06-13,2015,24
39,Shake It Off,Taylor Swift,34,1,41,2015-06-13,2015,24
40,Sangria,Blake Shelton,43,7,43,2015-06-13,2015,24
41,Kick The Dust Up,Luke Bryan,26,26,2,2015-06-13,2015,24
42,Bright,Echosmith,50,11,50,2015-06-13,2015,24
43,Blessings,Big Sean Featuring Drake,45,28,17,2015-06-13,2015,24
44,Sippin' On Fire,Florida Georgia Line,49,40,12,2015-06-13,2015,24
45,Pretty Girls,Britney Spears & Iggy Azalea,38,29,4,2015-06-13,2015,24
46,One Last Time,Ariana Grande,40,13,16,2015-06-13,2015,24
47,Time Of Our Lives,Pitbull & Ne-Yo,46,9,25,2015-06-13,2015,24
48,Smoke,A Thousand Horses,53,47,14,2015-06-13,2015,24
49,All About That Bass,Meghan Trainor,47,1,47,2015-06-13,2015,24
50,Don't It,Billy Currington,52,44,13,2015-06-13,2015,24
51,Be Real,Kid Ink Featuring DeJ Loaf,57,7,57,2015-06-13,2015,24
52,Photograph,Ed Sheeran,58,3,58,2015-06-13,2015,24
53,Fun,Pitbull Featuring Chris Brown,54,3,54,2015-06-13,2015,24
54,Nasty,Bandit Gang Marco Featuring Dro,42,41,6,2015-06-13,2015,24
55,Commas,Future,61,9,61,2015-06-13,2015,24
56,Uma Thurman,Fall Out Boy,70,8,70,2015-06-13,2015,24
57,Love Me Like You Mean It,Kelsea Ballerini,62,9,62,2015-06-13,2015,24
58,Wild Child,Kenny Chesney With Grace Potter,64,11,64,2015-06-13,2015,24
59,Little Toy Guns,Carrie Underwood,65,11,65,2015-06-13,2015,24
60,Truffle Butter,Nicki Minaj Featuring Drake & Lil Wayne,55,14,19,2015-06-13,2015,24
61,Flashlight,Jessie J,68,2,68,2015-06-13,2015,24
62,L$D,A$AP Rocky,-,1,-,2015-06-13,2015,24
63,Lay Me Down,Sam Smith,56,8,17,2015-06-13,2015,24
64,Love You Like That,Canaan Smith,72,10,72,2015-06-13,2015,24
65,Baby Be My Love Song,Easton Corbin,81,8,81,2015-06-13,2015,24
66,I Need Your Love,"Shaggy Featuring Mohombi, Faydee, Costi",73,4,73,2015-06-13,2015,24
67,Homegrown,Zac Brown Band,35,20,35,2015-06-13,2015,24
68,Diamond Rings And Old Barstools,Tim McGraw With Catherine Dunn,85,11,85,2015-06-13,2015,24
69,One Hell Of An Amen,Brantley Gilbert,77,5,77,2015-06-13,2015,24
70,Wet Dreamz,J. Cole,76,8,76,2015-06-13,2015,24
71,The Matrimony,Wale Featuring Usher,78,9,78,2015-06-13,2015,24
72,Heartbeat Song,Kelly Clarkson,71,21,20,2015-06-13,2015,24
73,Like A Wrecking Ball,Eric Church,75,10,75,2015-06-13,2015,24
74,Tonight Looks Good On You,Jason Aldean,94,53,6,2015-06-13,2015,24
75,FourFiveSeconds,Rihanna & Kanye West & Paul McCartney,66,4,19,2015-06-13,2015,24
76,Crash And Burn,Thomas Rhett,91,3,91,2015-06-13,2015,24
77,I Really Like You,Carly Rae Jepsen,80,39,13,2015-06-13,2015,24
78,Classic Man,Jidenna Featuring Roman GianArthur,74,74,4,2015-06-13,2015,24
79,All Day,"Kanye West Featuring Theophilus London, Allan Kingdom & Paul McCartney",60,15,13,2015-06-13,2015,24
80,Electric Body,A$AP Rocky Featuring ScHoolboy Q,-,1,-,2015-06-13,2015,24
81,How Many Times,"DJ Khaled Featuring Chris Brown, Lil Wayne & Big Sean",89,74,3,2015-06-13,2015,24
82,Know Yourself,Drake,79,53,15,2015-06-13,2015,24
83,Crushin' It,Brad Paisley,96,5,96,2015-06-13,2015,24
84,El Perdon (Forgiveness),Nicky Jam & Enrique Iglesias,87,66,10,2015-06-13,2015,24
85,I Want You To Know,Zedd Featuring Selena Gomez,69,17,14,2015-06-13,2015,24
86,Energy,Drake,82,26,16,2015-06-13,2015,24
87,Believe,Mumford & Sons,83,31,12,2015-06-13,2015,24
88,I Bet,Ciara,86,43,14,2015-06-13,2015,24
89,Stitches,Shawn Mendes,-,1,-,2015-06-13,2015,24
90,Loving You Easy,Zac Brown Band,-,1,-,2015-06-13,2015,24
91,Young & Crazy,Frankie Ballard,-,1,-,2015-06-13,2015,24
92,Buy Me A Boat,Chris Janson,-,1,-,2015-06-13,2015,24
93,You Changed Me,Jamie Foxx Featuring Chris Brown,-,1,-,2015-06-13,2015,24
94,Kiss You In The Morning,Michael Ray,-,1,-,2015-06-13,2015,24
95,Planez,Jeremih Featuring J. Cole,-,1,-,2015-06-13,2015,24
96,I Don't Get Tired (#IDGT),Kevin Gates Featuring August Alsina,100,90,6,2015-06-13,2015,24
97,Renegades,X Ambassadors,98,69,7,2015-06-13,2015,24
98,King Kunta,Kendrick Lamar,90,58,11,2015-06-13,2015,24
99,Raise 'Em Up,Keith Urban Featuring Eric Church,84,56,14,2015-06-13,2015,24
100,Flicka Da Wrist,Chedda Da Connect,-,94,3,2015-06-13,2015,24
1,See You Again,Wiz Khalifa Featuring Charlie Puth,13,13,0,2015-06-20,2015,25
2,Bad Blood,Taylor Swift Featuring Kendrick Lamar,1,6,1,2015-06-20,2015,25
3,Trap Queen,Fetty Wap,2,20,2,2015-06-20,2015,25
4,Shut Up And Dance,WALK THE MOON,30,30,0,2015-06-20,2015,25
5,Want To Want Me,Jason Derulo,7,13,7,2015-06-20,2015,25
6,Uptown Funk!,Mark Ronson Featuring Bruno Mars,5,1,30,2015-06-20,2015,25
7,Earned It (Fifty Shades Of Grey),The Weeknd,6,3,24,2015-06-20,2015,25
8,Hey Mama,"David Guetta Featuring Nicki Minaj, Bebe Rexha & Afrojack",11,11,0,2015-06-20,2015,25
9,"Honey, I'm Good.",Andy Grammer,11,15,11,2015-06-20,2015,25
10,Sugar,Maroon 5,9,2,21,2015-06-20,2015,25
11,Cheerleader,OMI,16,7,16,2015-06-20,2015,25
12,Talking Body,Tove Lo,19,19,0,2015-06-20,2015,25
13,Nasty Freestyle,T-Wayne,10,9,8,2015-06-20,2015,25
14,You Know You Like It,DJ Snake & AlunaGeorge,15,11,15,2015-06-20,2015,25
15,Watch Me,Silento,19,19,0,2015-06-20,2015,25
16,Post To Be,Omarion Featuring Chris Brown & Jhene Aiko,14,13,22,2015-06-20,2015,25
17,Love Me Like You Do,Ellie Goulding,13,3,22,2015-06-20,2015,25
18,Worth It,Fifth Harmony Featuring Kid Ink,17,16,17,2015-06-20,2015,25
19,Where Are U Now,Skrillex & Diplo With Justin Bieber,17,17,14,2015-06-20,2015,25
20,Thinking Out Loud,Ed Sheeran,22,2,35,2015-06-20,2015,25
21,The Hills,The Weeknd,20,20,2,2015-06-20,2015,25
22,Lean On,Major Lazer X DJ Snake Featuring MO,24,9,24,2015-06-20,2015,25
23,This Summer's Gonna Hurt...,Maroon 5,30,4,30,2015-06-20,2015,25
24,B**** Better Have My Money,Rihanna,26,17,11,2015-06-20,2015,25
25,Fight Song,Rachel Platten,36,8,36,2015-06-20,2015,25
26,Dear Future Husband,Meghan Trainor,21,14,21,2015-06-20,2015,25
27,Slow Motion,Trey Songz,29,26,17,2015-06-20,2015,25
28,Somebody,Natalie La Rose Featuring Jeremih,23,10,20,2015-06-20,2015,25
29,Girl Crush,Little Big Town,25,18,16,2015-06-20,2015,25
30,Flex (Ooh Ooh Ooh),Rich Homie Quan,31,7,31,2015-06-20,2015,25
31,Style,Taylor Swift,27,6,26,2015-06-20,2015,25
32,G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,28,8,30,2015-06-20,2015,25
33,Elastic Heart,Sia,34,17,22,2015-06-20,2015,25
34,Budapest,George Ezra,32,32,19,2015-06-20,2015,25
35,Take Your Time,Sam Hunt,37,20,23,2015-06-20,2015,25
36,The Night Is Still Young,Nicki Minaj,38,5,38,2015-06-20,2015,25
37,Blank Space,Taylor Swift,35,1,32,2015-06-20,2015,25
38,Shake It Off,Taylor Swift,39,1,42,2015-06-20,2015,25
39,Sangria,Blake Shelton,40,8,40,2015-06-20,2015,25
40,Bright,Echosmith,42,12,42,2015-06-20,2015,25
41,Kick The Dust Up,Luke Bryan,26,3,26,2015-06-20,2015,25
42,Photograph,Ed Sheeran,52,4,52,2015-06-20,2015,25
43,Chains,Nick Jonas,33,13,19,2015-06-20,2015,25
44,Sippin' On Fire,Florida Georgia Line,40,13,40,2015-06-20,2015,25
45,Be Real,Kid Ink Featuring DeJ Loaf,51,8,51,2015-06-20,2015,25
46,Blessings,Big Sean Featuring Drake,43,28,18,2015-06-20,2015,25
47,Phenomenal,Eminem,-,1,-,2015-06-20,2015,25
48,Time Of Our Lives,Pitbull & Ne-Yo,47,9,26,2015-06-20,2015,25
49,Don't It,Billy Currington,50,44,14,2015-06-20,2015,25
50,Fun,Pitbull Featuring Chris Brown,53,4,53,2015-06-20,2015,25
51,One Last Time,Ariana Grande,46,13,17,2015-06-20,2015,25
52,Pretty Girls,Britney Spears & Iggy Azalea,45,29,5,2015-06-20,2015,25
53,Love Me Like You Mean It,Kelsea Ballerini,57,10,57,2015-06-20,2015,25
54,Uma Thurman,Fall Out Boy,56,9,56,2015-06-20,2015,25
